settimana,regione,canale,candidature_incrementali_vere
2024-04-08,Umbria,LinkedIn Ads,1.175
2024-04-08,Valle d'Aosta,LinkedIn Ads,0.157
2024-04-08,Veneto,LinkedIn Ads,8.498
2024-04-15,Abruzzo,LinkedIn Ads,2.636
2024-04-15,Basilicata,LinkedIn Ads,1.104
2024-04-15,Calabria,LinkedIn Ads,3.31
2024-04-15,Campania,LinkedIn Ads,11.662
2024-04-15,Emilia-Romagna,LinkedIn Ads,6.906
2024-04-15,Friuli-Venezia Giulia,LinkedIn Ads,2.54
2024-04-15,Lazio,LinkedIn Ads,11.577
2024-04-15,Liguria,LinkedIn Ads,3.541
2024-04-15,Lombardia,LinkedIn Ads,20.518
2024-04-15,Marche,LinkedIn Ads,2.379
2024-04-15,Molise,LinkedIn Ads,0.688
2024-04-15,Piemonte,LinkedIn Ads,8.034
2024-04-15,Puglia,LinkedIn Ads,7.557
2024-04-15,Sardegna,LinkedIn Ads,2.7
2024-04-15,Sicilia,LinkedIn Ads,5.72
2024-04-15,Toscana,LinkedIn Ads,5.668
2024-04-15,Trentino-Alto Adige,LinkedIn Ads,1.184
2024-04-15,Umbria,LinkedIn Ads,1.108
2024-04-15,Valle d'Aosta,LinkedIn Ads,0.15
2024-04-15,Veneto,LinkedIn Ads,7.887
2024-04-22,Abruzzo,LinkedIn Ads,2.527
2024-04-22,Basilicata,LinkedIn Ads,1.072
2024-04-22,Calabria,LinkedIn Ads,3.196
2024-04-22,Campania,LinkedIn Ads,11.281
2024-04-22,Emilia-Romagna,LinkedIn Ads,6.669
2024-04-22,Friuli-Venezia Giulia,LinkedIn Ads,2.437
2024-04-22,Lazio,LinkedIn Ads,11.174
2024-04-22,Liguria,LinkedIn Ads,3.363
2024-04-22,Lombardia,LinkedIn Ads,18.935
2024-04-22,Marche,LinkedIn Ads,2.275
2024-04-22,Molise,LinkedIn Ads,0.648
2024-04-22,Piemonte,LinkedIn Ads,7.72
2024-04-22,Puglia,LinkedIn Ads,7.211
2024-04-22,Sardegna,LinkedIn Ads,2.617
2024-04-22,Sicilia,LinkedIn Ads,5.647
2024-04-22,Toscana,LinkedIn Ads,5.305
2024-04-22,Trentino-Alto Adige,LinkedIn Ads,1.145
2024-04-22,Umbria,LinkedIn Ads,1.051
2024-04-22,Valle d'Aosta,LinkedIn Ads,0.143
2024-04-22,Veneto,LinkedIn Ads,7.55
2024-04-29,Abruzzo,LinkedIn Ads,2.497
2024-04-29,Basilicata,LinkedIn Ads,1.057
2024-04-29,Calabria,LinkedIn Ads,3.203
2024-04-29,Campania,LinkedIn Ads,11.495
2024-04-29,Emilia-Romagna,LinkedIn Ads,6.836
2024-04-29,Friuli-Venezia Giulia,LinkedIn Ads,2.389
2024-04-29,Lazio,LinkedIn Ads,11.224
2024-04-29,Liguria,LinkedIn Ads,3.254
2024-04-29,Lombardia,LinkedIn Ads,18.733
2024-04-29,Marche,LinkedIn Ads,2.241
2024-04-29,Molise,LinkedIn Ads,0.635
2024-04-29,Piemonte,LinkedIn Ads,7.702
2024-04-29,Puglia,LinkedIn Ads,7.237
2024-04-29,Sardegna,LinkedIn Ads,2.494
2024-04-29,Sicilia,LinkedIn Ads,5.59
2024-04-29,Toscana,LinkedIn Ads,5.25
2024-04-29,Trentino-Alto Adige,LinkedIn Ads,1.13
2024-04-29,Umbria,LinkedIn Ads,1.053
2024-04-29,Valle d'Aosta,LinkedIn Ads,0.141
2024-04-29,Veneto,LinkedIn Ads,7.47
2024-05-06,Abruzzo,LinkedIn Ads,2.391
2024-05-06,Basilicata,LinkedIn Ads,1.001
2024-05-06,Calabria,LinkedIn Ads,3.021
2024-05-06,Campania,LinkedIn Ads,11.461
2024-05-06,Emilia-Romagna,LinkedIn Ads,6.766
2024-05-06,Friuli-Venezia Giulia,LinkedIn Ads,2.357
2024-05-06,Lazio,LinkedIn Ads,10.708
2024-05-06,Liguria,LinkedIn Ads,3.13
2024-05-06,Lombardia,LinkedIn Ads,17.813
2024-05-06,Marche,LinkedIn Ads,2.139
2024-05-06,Molise,LinkedIn Ads,0.605
2024-05-06,Piemonte,LinkedIn Ads,7.398
2024-05-06,Puglia,LinkedIn Ads,7.033
2024-05-06,Sardegna,LinkedIn Ads,2.331
2024-05-06,Sicilia,LinkedIn Ads,5.306
2024-05-06,Toscana,LinkedIn Ads,4.771
2024-05-06,Trentino-Alto Adige,LinkedIn Ads,1.057
2024-05-06,Umbria,LinkedIn Ads,1.015
2024-05-06,Valle d'Aosta,LinkedIn Ads,0.135
2024-05-06,Veneto,LinkedIn Ads,6.957
2024-05-13,Abruzzo,LinkedIn Ads,2.557
2024-05-13,Basilicata,LinkedIn Ads,1.079
2024-05-13,Calabria,LinkedIn Ads,3.152
2024-05-13,Campania,LinkedIn Ads,12.367
2024-05-13,Emilia-Romagna,LinkedIn Ads,7.299
2024-05-13,Friuli-Venezia Giulia,LinkedIn Ads,2.53
2024-05-13,Lazio,LinkedIn Ads,11.606
2024-05-13,Liguria,LinkedIn Ads,3.434
2024-05-13,Lombardia,LinkedIn Ads,19.297
2024-05-13,Marche,LinkedIn Ads,2.367
2024-05-13,Molise,LinkedIn Ads,0.662
2024-05-13,Piemonte,LinkedIn Ads,8.188
2024-05-13,Puglia,LinkedIn Ads,7.557
2024-05-13,Sardegna,LinkedIn Ads,2.505
2024-05-13,Sicilia,LinkedIn Ads,5.622
2024-05-13,Toscana,LinkedIn Ads,5.141
2024-05-13,Trentino-Alto Adige,LinkedIn Ads,1.152
2024-05-13,Umbria,LinkedIn Ads,1.125
2024-05-13,Valle d'Aosta,LinkedIn Ads,0.144
2024-05-13,Veneto,LinkedIn Ads,7.48
2024-05-20,Abruzzo,LinkedIn Ads,2.712
2024-05-20,Basilicata,LinkedIn Ads,1.134
2024-05-20,Calabria,LinkedIn Ads,3.322
2024-05-20,Campania,LinkedIn Ads,13.265
2024-05-20,Emilia-Romagna,LinkedIn Ads,7.706
2024-05-20,Friuli-Venezia Giulia,LinkedIn Ads,2.67
2024-05-20,Lazio,LinkedIn Ads,11.914
2024-05-20,Liguria,LinkedIn Ads,3.617
2024-05-20,Lombardia,LinkedIn Ads,20.512
2024-05-20,Marche,LinkedIn Ads,2.509
2024-05-20,Molise,LinkedIn Ads,0.704
2024-05-20,Piemonte,LinkedIn Ads,8.467
2024-05-20,Puglia,LinkedIn Ads,7.908
2024-05-20,Sardegna,LinkedIn Ads,2.721
2024-05-20,Sicilia,LinkedIn Ads,6.052
2024-05-20,Toscana,LinkedIn Ads,5.47
2024-05-20,Trentino-Alto Adige,LinkedIn Ads,1.234
2024-05-20,Umbria,LinkedIn Ads,1.229
2024-05-20,Valle d'Aosta,LinkedIn Ads,0.149
2024-05-20,Veneto,LinkedIn Ads,7.96
2024-05-27,Abruzzo,LinkedIn Ads,2.904
2024-05-27,Basilicata,LinkedIn Ads,1.199
2024-05-27,Calabria,LinkedIn Ads,3.494
2024-05-27,Campania,LinkedIn Ads,14.127
2024-05-27,Emilia-Romagna,LinkedIn Ads,7.901
2024-05-27,Friuli-Venezia Giulia,LinkedIn Ads,2.807
2024-05-27,Lazio,LinkedIn Ads,12.576
2024-05-27,Liguria,LinkedIn Ads,3.814
2024-05-27,Lombardia,LinkedIn Ads,22.801
2024-05-27,Marche,LinkedIn Ads,2.629
2024-05-27,Molise,LinkedIn Ads,0.774
2024-05-27,Piemonte,LinkedIn Ads,8.834
2024-05-27,Puglia,LinkedIn Ads,8.263
2024-05-27,Sardegna,LinkedIn Ads,2.856
2024-05-27,Sicilia,LinkedIn Ads,6.412
2024-05-27,Toscana,LinkedIn Ads,5.966
2024-05-27,Trentino-Alto Adige,LinkedIn Ads,1.355
2024-05-27,Umbria,LinkedIn Ads,1.289
2024-05-27,Valle d'Aosta,LinkedIn Ads,0.16
2024-05-27,Veneto,LinkedIn Ads,8.504
2024-06-03,Abruzzo,LinkedIn Ads,2.957
2024-06-03,Basilicata,LinkedIn Ads,1.243
2024-06-03,Calabria,LinkedIn Ads,3.569
2024-06-03,Campania,LinkedIn Ads,14.437
2024-06-03,Emilia-Romagna,LinkedIn Ads,7.823
2024-06-03,Friuli-Venezia Giulia,LinkedIn Ads,2.937
2024-06-03,Lazio,LinkedIn Ads,13.226
2024-06-03,Liguria,LinkedIn Ads,3.814
2024-06-03,Lombardia,LinkedIn Ads,23.811
2024-06-03,Marche,LinkedIn Ads,2.684
2024-06-03,Molise,LinkedIn Ads,0.83
2024-06-03,Piemonte,LinkedIn Ads,9.051
2024-06-03,Puglia,LinkedIn Ads,8.322
2024-06-03,Sardegna,LinkedIn Ads,2.988
2024-06-03,Sicilia,LinkedIn Ads,6.426
2024-06-03,Toscana,LinkedIn Ads,6.075
2024-06-03,Trentino-Alto Adige,LinkedIn Ads,1.392
2024-06-03,Umbria,LinkedIn Ads,1.313
2024-06-03,Valle d'Aosta,LinkedIn Ads,0.164
2024-06-03,Veneto,LinkedIn Ads,8.743
2024-06-10,Abruzzo,LinkedIn Ads,2.886
2024-06-10,Basilicata,LinkedIn Ads,1.284
2024-06-10,Calabria,LinkedIn Ads,4.012
2024-06-10,Campania,LinkedIn Ads,14.487
2024-06-10,Emilia-Romagna,LinkedIn Ads,8.488
2024-06-10,Friuli-Venezia Giulia,LinkedIn Ads,2.938
2024-06-10,Lazio,LinkedIn Ads,12.885
2024-06-10,Liguria,LinkedIn Ads,3.838
2024-06-10,Lombardia,LinkedIn Ads,23.724
2024-06-10,Marche,LinkedIn Ads,2.769
2024-06-10,Molise,LinkedIn Ads,0.844
2024-06-10,Piemonte,LinkedIn Ads,9.287
2024-06-10,Puglia,LinkedIn Ads,9.409
2024-06-10,Sardegna,LinkedIn Ads,3.2
2024-06-10,Sicilia,LinkedIn Ads,7.204
2024-06-10,Toscana,LinkedIn Ads,5.94
2024-06-10,Trentino-Alto Adige,LinkedIn Ads,1.53
2024-06-10,Umbria,LinkedIn Ads,1.32
2024-06-10,Valle d'Aosta,LinkedIn Ads,0.165
2024-06-10,Veneto,LinkedIn Ads,8.866
2024-06-17,Abruzzo,LinkedIn Ads,2.9
2024-06-17,Basilicata,LinkedIn Ads,1.394
2024-06-17,Calabria,LinkedIn Ads,4.551
2024-06-17,Campania,LinkedIn Ads,15.393
2024-06-17,Emilia-Romagna,LinkedIn Ads,9.179
2024-06-17,Friuli-Venezia Giulia,LinkedIn Ads,3.089
2024-06-17,Lazio,LinkedIn Ads,13.56
2024-06-17,Liguria,LinkedIn Ads,4.005
2024-06-17,Lombardia,LinkedIn Ads,24.876
2024-06-17,Marche,LinkedIn Ads,2.885
2024-06-17,Molise,LinkedIn Ads,0.852
2024-06-17,Piemonte,LinkedIn Ads,9.697
2024-06-17,Puglia,LinkedIn Ads,10.277
2024-06-17,Sardegna,LinkedIn Ads,3.556
2024-06-17,Sicilia,LinkedIn Ads,7.894
2024-06-17,Toscana,LinkedIn Ads,6.085
2024-06-17,Trentino-Alto Adige,LinkedIn Ads,1.701
2024-06-17,Umbria,LinkedIn Ads,1.34
2024-06-17,Valle d'Aosta,LinkedIn Ads,0.172
2024-06-17,Veneto,LinkedIn Ads,9.252
2024-06-24,Abruzzo,LinkedIn Ads,2.903
2024-06-24,Basilicata,LinkedIn Ads,1.4
2024-06-24,Calabria,LinkedIn Ads,4.67
2024-06-24,Campania,LinkedIn Ads,15.918
2024-06-24,Emilia-Romagna,LinkedIn Ads,9.612
2024-06-24,Friuli-Venezia Giulia,LinkedIn Ads,3.154
2024-06-24,Lazio,LinkedIn Ads,13.861
2024-06-24,Liguria,LinkedIn Ads,4.045
2024-06-24,Lombardia,LinkedIn Ads,25.015
2024-06-24,Marche,LinkedIn Ads,2.847
2024-06-24,Molise,LinkedIn Ads,0.853
2024-06-24,Piemonte,LinkedIn Ads,9.729
2024-06-24,Puglia,LinkedIn Ads,10.907
2024-06-24,Sardegna,LinkedIn Ads,3.683
2024-06-24,Sicilia,LinkedIn Ads,8.295
2024-06-24,Toscana,LinkedIn Ads,5.994
2024-06-24,Trentino-Alto Adige,LinkedIn Ads,1.776
2024-06-24,Umbria,LinkedIn Ads,1.336
2024-06-24,Valle d'Aosta,LinkedIn Ads,0.174
2024-06-24,Veneto,LinkedIn Ads,9.435
2024-07-01,Abruzzo,LinkedIn Ads,2.899
2024-07-01,Basilicata,LinkedIn Ads,1.377
2024-07-01,Calabria,LinkedIn Ads,4.713
2024-07-01,Campania,LinkedIn Ads,15.375
2024-07-01,Emilia-Romagna,LinkedIn Ads,9.703
2024-07-01,Friuli-Venezia Giulia,LinkedIn Ads,3.078
2024-07-01,Lazio,LinkedIn Ads,13.661
2024-07-01,Liguria,LinkedIn Ads,4.147
2024-07-01,Lombardia,LinkedIn Ads,25.397
2024-07-01,Marche,LinkedIn Ads,2.755
2024-07-01,Molise,LinkedIn Ads,0.854
2024-07-01,Piemonte,LinkedIn Ads,9.472
2024-07-01,Puglia,LinkedIn Ads,10.994
2024-07-01,Sardegna,LinkedIn Ads,3.778
2024-07-01,Sicilia,LinkedIn Ads,8.553
2024-07-01,Toscana,LinkedIn Ads,5.953
2024-07-01,Trentino-Alto Adige,LinkedIn Ads,1.815
2024-07-01,Umbria,LinkedIn Ads,1.366
2024-07-01,Valle d'Aosta,LinkedIn Ads,0.178
2024-07-01,Veneto,LinkedIn Ads,9.414
2024-07-08,Abruzzo,LinkedIn Ads,1.976
2024-07-08,Basilicata,LinkedIn Ads,1.587
2024-07-08,Calabria,LinkedIn Ads,5.44
2024-07-08,Campania,LinkedIn Ads,10.786
2024-07-08,Emilia-Romagna,LinkedIn Ads,11.355
2024-07-08,Friuli-Venezia Giulia,LinkedIn Ads,3.677
2024-07-08,Lazio,LinkedIn Ads,16.234
2024-07-08,Liguria,LinkedIn Ads,4.659
2024-07-08,Lombardia,LinkedIn Ads,17.524
2024-07-08,Marche,LinkedIn Ads,3.287
2024-07-08,Molise,LinkedIn Ads,0.585
2024-07-08,Piemonte,LinkedIn Ads,6.606
2024-07-08,Puglia,LinkedIn Ads,12.464
2024-07-08,Sardegna,LinkedIn Ads,4.52
2024-07-08,Sicilia,LinkedIn Ads,10.303
2024-07-08,Toscana,LinkedIn Ads,7.209
2024-07-08,Trentino-Alto Adige,LinkedIn Ads,2.211
2024-07-08,Umbria,LinkedIn Ads,1.648
2024-07-08,Valle d'Aosta,LinkedIn Ads,0.207
2024-07-08,Veneto,LinkedIn Ads,6.539
2024-07-15,Abruzzo,LinkedIn Ads,1.286
2024-07-15,Basilicata,LinkedIn Ads,1.641
2024-07-15,Calabria,LinkedIn Ads,5.575
2024-07-15,Campania,LinkedIn Ads,7.186
2024-07-15,Emilia-Romagna,LinkedIn Ads,12.064
2024-07-15,Friuli-Venezia Giulia,LinkedIn Ads,3.844
2024-07-15,Lazio,LinkedIn Ads,16.764
2024-07-15,Liguria,LinkedIn Ads,4.697
2024-07-15,Lombardia,LinkedIn Ads,11.526
2024-07-15,Marche,LinkedIn Ads,3.405
2024-07-15,Molise,LinkedIn Ads,0.383
2024-07-15,Piemonte,LinkedIn Ads,4.365
2024-07-15,Puglia,LinkedIn Ads,12.629
2024-07-15,Sardegna,LinkedIn Ads,4.658
2024-07-15,Sicilia,LinkedIn Ads,10.866
2024-07-15,Toscana,LinkedIn Ads,7.371
2024-07-15,Trentino-Alto Adige,LinkedIn Ads,2.329
2024-07-15,Umbria,LinkedIn Ads,1.725
2024-07-15,Valle d'Aosta,LinkedIn Ads,0.209
2024-07-15,Veneto,LinkedIn Ads,4.319
2024-07-22,Abruzzo,LinkedIn Ads,0.802
2024-07-22,Basilicata,LinkedIn Ads,1.673
2024-07-22,Calabria,LinkedIn Ads,5.823
2024-07-22,Campania,LinkedIn Ads,4.568
2024-07-22,Emilia-Romagna,LinkedIn Ads,12.496
2024-07-22,Friuli-Venezia Giulia,LinkedIn Ads,4.017
2024-07-22,Lazio,LinkedIn Ads,16.56
2024-07-22,Liguria,LinkedIn Ads,4.707
2024-07-22,Lombardia,LinkedIn Ads,7.278
2024-07-22,Marche,LinkedIn Ads,3.439
2024-07-22,Molise,LinkedIn Ads,0.241
2024-07-22,Piemonte,LinkedIn Ads,2.768
2024-07-22,Puglia,LinkedIn Ads,12.781
2024-07-22,Sardegna,LinkedIn Ads,4.661
2024-07-22,Sicilia,LinkedIn Ads,10.857
2024-07-22,Toscana,LinkedIn Ads,7.528
2024-07-22,Trentino-Alto Adige,LinkedIn Ads,2.361
2024-07-22,Umbria,LinkedIn Ads,1.757
2024-07-22,Valle d'Aosta,LinkedIn Ads,0.213
2024-07-22,Veneto,LinkedIn Ads,2.732
2024-07-29,Abruzzo,LinkedIn Ads,0.476
2024-07-29,Basilicata,LinkedIn Ads,1.73
2024-07-29,Calabria,LinkedIn Ads,5.943
2024-07-29,Campania,LinkedIn Ads,2.763
2024-07-29,Emilia-Romagna,LinkedIn Ads,12.596
2024-07-29,Friuli-Venezia Giulia,LinkedIn Ads,4.067
2024-07-29,Lazio,LinkedIn Ads,16.765
2024-07-29,Liguria,LinkedIn Ads,4.739
2024-07-29,Lombardia,LinkedIn Ads,4.356
2024-07-29,Marche,LinkedIn Ads,3.529
2024-07-29,Molise,LinkedIn Ads,0.144
2024-07-29,Piemonte,LinkedIn Ads,1.673
2024-07-29,Puglia,LinkedIn Ads,13.248
2024-07-29,Sardegna,LinkedIn Ads,4.727
2024-07-29,Sicilia,LinkedIn Ads,10.927
2024-07-29,Toscana,LinkedIn Ads,7.804
2024-07-29,Trentino-Alto Adige,LinkedIn Ads,2.392
2024-07-29,Umbria,LinkedIn Ads,1.761
2024-07-29,Valle d'Aosta,LinkedIn Ads,0.211
2024-07-29,Veneto,LinkedIn Ads,1.646
2024-08-05,Abruzzo,LinkedIn Ads,0.269
2024-08-05,Basilicata,LinkedIn Ads,1.688
2024-08-05,Calabria,LinkedIn Ads,5.698
2024-08-05,Campania,LinkedIn Ads,1.59
2024-08-05,Emilia-Romagna,LinkedIn Ads,12.373
2024-08-05,Friuli-Venezia Giulia,LinkedIn Ads,4.045
2024-08-05,Lazio,LinkedIn Ads,16.553
2024-08-05,Liguria,LinkedIn Ads,4.669
2024-08-05,Lombardia,LinkedIn Ads,2.482
2024-08-05,Marche,LinkedIn Ads,3.49
2024-08-05,Molise,LinkedIn Ads,0.081
2024-08-05,Piemonte,LinkedIn Ads,0.957
2024-08-05,Puglia,LinkedIn Ads,13.217
2024-08-05,Sardegna,LinkedIn Ads,4.651
2024-08-05,Sicilia,LinkedIn Ads,10.867
2024-08-05,Toscana,LinkedIn Ads,7.914
2024-08-05,Trentino-Alto Adige,LinkedIn Ads,2.36
2024-08-05,Umbria,LinkedIn Ads,1.703
2024-08-05,Valle d'Aosta,LinkedIn Ads,0.205
2024-08-05,Veneto,LinkedIn Ads,0.944
2024-08-12,Abruzzo,LinkedIn Ads,0.142
2024-08-12,Basilicata,LinkedIn Ads,1.778
2024-08-12,Calabria,LinkedIn Ads,5.547
2024-08-12,Campania,LinkedIn Ads,0.851
2024-08-12,Emilia-Romagna,LinkedIn Ads,12.164
2024-08-12,Friuli-Venezia Giulia,LinkedIn Ads,4.194
2024-08-12,Lazio,LinkedIn Ads,17.803
2024-08-12,Liguria,LinkedIn Ads,4.734
2024-08-12,Lombardia,LinkedIn Ads,1.329
2024-08-12,Marche,LinkedIn Ads,3.631
2024-08-12,Molise,LinkedIn Ads,0.042
2024-08-12,Piemonte,LinkedIn Ads,0.502
2024-08-12,Puglia,LinkedIn Ads,13.25
2024-08-12,Sardegna,LinkedIn Ads,4.497
2024-08-12,Sicilia,LinkedIn Ads,10.472
2024-08-12,Toscana,LinkedIn Ads,8.581
2024-08-12,Trentino-Alto Adige,LinkedIn Ads,2.328
2024-08-12,Umbria,LinkedIn Ads,1.817
2024-08-12,Valle d'Aosta,LinkedIn Ads,0.218
2024-08-12,Veneto,LinkedIn Ads,0.502
2024-08-19,Abruzzo,LinkedIn Ads,0.065
2024-08-19,Basilicata,LinkedIn Ads,1.736
2024-08-19,Calabria,LinkedIn Ads,5.133
2024-08-19,Campania,LinkedIn Ads,0.373
2024-08-19,Emilia-Romagna,LinkedIn Ads,11.439
2024-08-19,Friuli-Venezia Giulia,LinkedIn Ads,4.066
2024-08-19,Lazio,LinkedIn Ads,17.241
2024-08-19,Liguria,LinkedIn Ads,4.575
2024-08-19,Lombardia,LinkedIn Ads,0.596
2024-08-19,Marche,LinkedIn Ads,3.564
2024-08-19,Molise,LinkedIn Ads,0.019
2024-08-19,Piemonte,LinkedIn Ads,0.219
2024-08-19,Puglia,LinkedIn Ads,12.562
2024-08-19,Sardegna,LinkedIn Ads,4.252
2024-08-19,Sicilia,LinkedIn Ads,9.79
2024-08-19,Toscana,LinkedIn Ads,8.533
2024-08-19,Trentino-Alto Adige,LinkedIn Ads,2.149
2024-08-19,Umbria,LinkedIn Ads,1.783
2024-08-19,Valle d'Aosta,LinkedIn Ads,0.213
2024-08-19,Veneto,LinkedIn Ads,0.225
2024-08-26,Abruzzo,LinkedIn Ads,0.02
2024-08-26,Basilicata,LinkedIn Ads,1.755
2024-08-26,Calabria,LinkedIn Ads,4.985
2024-08-26,Campania,LinkedIn Ads,0.105
2024-08-26,Emilia-Romagna,LinkedIn Ads,11.056
2024-08-26,Friuli-Venezia Giulia,LinkedIn Ads,3.991
2024-08-26,Lazio,LinkedIn Ads,17.348
2024-08-26,Liguria,LinkedIn Ads,4.57
2024-08-26,Lombardia,LinkedIn Ads,0.193
2024-08-26,Marche,LinkedIn Ads,3.583
2024-08-26,Molise,LinkedIn Ads,0.006
2024-08-26,Piemonte,LinkedIn Ads,0.066
2024-08-26,Puglia,LinkedIn Ads,12.247
2024-08-26,Sardegna,LinkedIn Ads,4.141
2024-08-26,Sicilia,LinkedIn Ads,9.77
2024-08-26,Toscana,LinkedIn Ads,8.606
2024-08-26,Trentino-Alto Adige,LinkedIn Ads,2.326
2024-08-26,Umbria,LinkedIn Ads,1.795
2024-08-26,Valle d'Aosta,LinkedIn Ads,0.219
2024-08-26,Veneto,LinkedIn Ads,0.069
2024-09-02,Abruzzo,LinkedIn Ads,0.785
2024-09-02,Basilicata,LinkedIn Ads,1.651
2024-09-02,Calabria,LinkedIn Ads,4.449
2024-09-02,Campania,LinkedIn Ads,4.024
2024-09-02,Emilia-Romagna,LinkedIn Ads,10.351
2024-09-02,Friuli-Venezia Giulia,LinkedIn Ads,3.798
2024-09-02,Lazio,LinkedIn Ads,16.175
2024-09-02,Liguria,LinkedIn Ads,4.355
2024-09-02,Lombardia,LinkedIn Ads,6.124
2024-09-02,Marche,LinkedIn Ads,3.315
2024-09-02,Molise,LinkedIn Ads,0.236
2024-09-02,Piemonte,LinkedIn Ads,3.043
2024-09-02,Puglia,LinkedIn Ads,11.603
2024-09-02,Sardegna,LinkedIn Ads,3.9
2024-09-02,Sicilia,LinkedIn Ads,8.987
2024-09-02,Toscana,LinkedIn Ads,8.046
2024-09-02,Trentino-Alto Adige,LinkedIn Ads,2.296
2024-09-02,Umbria,LinkedIn Ads,1.727
2024-09-02,Valle d'Aosta,LinkedIn Ads,0.203
2024-09-02,Veneto,LinkedIn Ads,2.586
2024-09-09,Abruzzo,LinkedIn Ads,1.224
2024-09-09,Basilicata,LinkedIn Ads,1.489
2024-09-09,Calabria,LinkedIn Ads,3.89
2024-09-09,Campania,LinkedIn Ads,6.327
2024-09-09,Emilia-Romagna,LinkedIn Ads,9.265
2024-09-09,Friuli-Venezia Giulia,LinkedIn Ads,3.41
2024-09-09,Lazio,LinkedIn Ads,14.446
2024-09-09,Liguria,LinkedIn Ads,3.968
2024-09-09,Lombardia,LinkedIn Ads,9.848
2024-09-09,Marche,LinkedIn Ads,2.96
2024-09-09,Molise,LinkedIn Ads,0.387
2024-09-09,Piemonte,LinkedIn Ads,4.66
2024-09-09,Puglia,LinkedIn Ads,10.512
2024-09-09,Sardegna,LinkedIn Ads,3.405
2024-09-09,Sicilia,LinkedIn Ads,7.958
2024-09-09,Toscana,LinkedIn Ads,7.148
2024-09-09,Trentino-Alto Adige,LinkedIn Ads,2.089
2024-09-09,Umbria,LinkedIn Ads,1.574
2024-09-09,Valle d'Aosta,LinkedIn Ads,0.181
2024-09-09,Veneto,LinkedIn Ads,4.136
2024-09-16,Abruzzo,LinkedIn Ads,1.438
2024-09-16,Basilicata,LinkedIn Ads,1.32
2024-09-16,Calabria,LinkedIn Ads,3.354
2024-09-16,Campania,LinkedIn Ads,7.524
2024-09-16,Emilia-Romagna,LinkedIn Ads,8.118
2024-09-16,Friuli-Venezia Giulia,LinkedIn Ads,3.046
2024-09-16,Lazio,LinkedIn Ads,12.388
2024-09-16,Liguria,LinkedIn Ads,3.588
2024-09-16,Lombardia,LinkedIn Ads,11.803
2024-09-16,Marche,LinkedIn Ads,2.562
2024-09-16,Molise,LinkedIn Ads,0.45
2024-09-16,Piemonte,LinkedIn Ads,5.305
2024-09-16,Puglia,LinkedIn Ads,9.355
2024-09-16,Sardegna,LinkedIn Ads,2.967
2024-09-16,Sicilia,LinkedIn Ads,6.938
2024-09-16,Toscana,LinkedIn Ads,6.22
2024-09-16,Trentino-Alto Adige,LinkedIn Ads,1.883
2024-09-16,Umbria,LinkedIn Ads,1.402
2024-09-16,Valle d'Aosta,LinkedIn Ads,0.163
2024-09-16,Veneto,LinkedIn Ads,4.904
2024-09-23,Abruzzo,LinkedIn Ads,1.743
2024-09-23,Basilicata,LinkedIn Ads,1.233
2024-09-23,Calabria,LinkedIn Ads,3.156
2024-09-23,Campania,LinkedIn Ads,8.443
2024-09-23,Emilia-Romagna,LinkedIn Ads,7.549
2024-09-23,Friuli-Venezia Giulia,LinkedIn Ads,2.877
2024-09-23,Lazio,LinkedIn Ads,11.514
2024-09-23,Liguria,LinkedIn Ads,3.381
2024-09-23,Lombardia,LinkedIn Ads,13.562
2024-09-23,Marche,LinkedIn Ads,2.399
2024-09-23,Molise,LinkedIn Ads,0.509
2024-09-23,Piemonte,LinkedIn Ads,5.956
2024-09-23,Puglia,LinkedIn Ads,8.761
2024-09-23,Sardegna,LinkedIn Ads,2.829
2024-09-23,Sicilia,LinkedIn Ads,6.398
2024-09-23,Toscana,LinkedIn Ads,5.725
2024-09-23,Trentino-Alto Adige,LinkedIn Ads,1.768
2024-09-23,Umbria,LinkedIn Ads,1.336
2024-09-23,Valle d'Aosta,LinkedIn Ads,0.155
2024-09-23,Veneto,LinkedIn Ads,5.641
2024-09-30,Abruzzo,LinkedIn Ads,1.99
2024-09-30,Basilicata,LinkedIn Ads,1.206
2024-09-30,Calabria,LinkedIn Ads,3.146
2024-09-30,Campania,LinkedIn Ads,9.774
2024-09-30,Emilia-Romagna,LinkedIn Ads,8.282
2024-09-30,Friuli-Venezia Giulia,LinkedIn Ads,2.784
2024-09-30,Lazio,LinkedIn Ads,11.224
2024-09-30,Liguria,LinkedIn Ads,3.319
2024-09-30,Lombardia,LinkedIn Ads,18.42
2024-09-30,Marche,LinkedIn Ads,2.423
2024-09-30,Molise,LinkedIn Ads,0.574
2024-09-30,Piemonte,LinkedIn Ads,7.804
2024-09-30,Puglia,LinkedIn Ads,8.355
2024-09-30,Sardegna,LinkedIn Ads,2.772
2024-09-30,Sicilia,LinkedIn Ads,6.292
2024-09-30,Toscana,LinkedIn Ads,5.879
2024-09-30,Trentino-Alto Adige,LinkedIn Ads,1.824
2024-09-30,Umbria,LinkedIn Ads,1.331
2024-09-30,Valle d'Aosta,LinkedIn Ads,0.154
2024-09-30,Veneto,LinkedIn Ads,7.35
2024-10-07,Abruzzo,LinkedIn Ads,2.205
2024-10-07,Basilicata,LinkedIn Ads,1.213
2024-10-07,Calabria,LinkedIn Ads,3.095
2024-10-07,Campania,LinkedIn Ads,10.651
2024-10-07,Emilia-Romagna,LinkedIn Ads,8.589
