settimana,regione,canale,candidature_incrementali_vere
2025-02-10,Umbria,Meta Ads,4.624
2025-02-10,Valle d'Aosta,Meta Ads,1.054
2025-02-10,Veneto,Meta Ads,34.807
2025-02-17,Abruzzo,Meta Ads,7.358
2025-02-17,Basilicata,Meta Ads,2.321
2025-02-17,Calabria,Meta Ads,12.751
2025-02-17,Campania,Meta Ads,43.691
2025-02-17,Emilia-Romagna,Meta Ads,25.176
2025-02-17,Friuli-Venezia Giulia,Meta Ads,7.201
2025-02-17,Lazio,Meta Ads,34.053
2025-02-17,Liguria,Meta Ads,9.357
2025-02-17,Lombardia,Meta Ads,43.96
2025-02-17,Marche,Meta Ads,7.869
2025-02-17,Molise,Meta Ads,2.249
2025-02-17,Piemonte,Meta Ads,31.549
2025-02-17,Puglia,Meta Ads,20.804
2025-02-17,Sardegna,Meta Ads,7.96
2025-02-17,Sicilia,Meta Ads,51.5
2025-02-17,Toscana,Meta Ads,19.804
2025-02-17,Trentino-Alto Adige,Meta Ads,7.278
2025-02-17,Umbria,Meta Ads,4.347
2025-02-17,Valle d'Aosta,Meta Ads,1.028
2025-02-17,Veneto,Meta Ads,33.62
2025-02-24,Abruzzo,Meta Ads,6.405
2025-02-24,Basilicata,Meta Ads,2.051
2025-02-24,Calabria,Meta Ads,10.886
2025-02-24,Campania,Meta Ads,37.732
2025-02-24,Emilia-Romagna,Meta Ads,21.904
2025-02-24,Friuli-Venezia Giulia,Meta Ads,6.149
2025-02-24,Lazio,Meta Ads,29.903
2025-02-24,Liguria,Meta Ads,8.18
2025-02-24,Lombardia,Meta Ads,38.303
2025-02-24,Marche,Meta Ads,6.857
2025-02-24,Molise,Meta Ads,1.991
2025-02-24,Piemonte,Meta Ads,26.489
2025-02-24,Puglia,Meta Ads,18.412
2025-02-24,Sardegna,Meta Ads,7.023
2025-02-24,Sicilia,Meta Ads,44.462
2025-02-24,Toscana,Meta Ads,17.174
2025-02-24,Trentino-Alto Adige,Meta Ads,6.331
2025-02-24,Umbria,Meta Ads,3.824
2025-02-24,Valle d'Aosta,Meta Ads,0.885
2025-02-24,Veneto,Meta Ads,29.351
2025-03-03,Abruzzo,Meta Ads,6.556
2025-03-03,Basilicata,Meta Ads,2.103
2025-03-03,Calabria,Meta Ads,11.286
2025-03-03,Campania,Meta Ads,38.265
2025-03-03,Emilia-Romagna,Meta Ads,22.314
2025-03-03,Friuli-Venezia Giulia,Meta Ads,6.072
2025-03-03,Lazio,Meta Ads,30.935
2025-03-03,Liguria,Meta Ads,8.593
2025-03-03,Lombardia,Meta Ads,39.886
2025-03-03,Marche,Meta Ads,7.108
2025-03-03,Molise,Meta Ads,2.026
2025-03-03,Piemonte,Meta Ads,27.768
2025-03-03,Puglia,Meta Ads,18.828
2025-03-03,Sardegna,Meta Ads,7.259
2025-03-03,Sicilia,Meta Ads,45.456
2025-03-03,Toscana,Meta Ads,17.682
2025-03-03,Trentino-Alto Adige,Meta Ads,6.585
2025-03-03,Umbria,Meta Ads,3.929
2025-03-03,Valle d'Aosta,Meta Ads,0.906
2025-03-03,Veneto,Meta Ads,29.046
2025-03-10,Abruzzo,Meta Ads,3.726
2025-03-10,Basilicata,Meta Ads,1.172
2025-03-10,Calabria,Meta Ads,6.372
2025-03-10,Campania,Meta Ads,21.359
2025-03-10,Emilia-Romagna,Meta Ads,12.62
2025-03-10,Friuli-Venezia Giulia,Meta Ads,3.418
2025-03-10,Lazio,Meta Ads,17.744
2025-03-10,Liguria,Meta Ads,5.0
2025-03-10,Lombardia,Meta Ads,22.782
2025-03-10,Marche,Meta Ads,4.001
2025-03-10,Molise,Meta Ads,1.142
2025-03-10,Piemonte,Meta Ads,15.366
2025-03-10,Puglia,Meta Ads,10.579
2025-03-10,Sardegna,Meta Ads,4.272
2025-03-10,Sicilia,Meta Ads,26.035
2025-03-10,Toscana,Meta Ads,10.212
2025-03-10,Trentino-Alto Adige,Meta Ads,3.732
2025-03-10,Umbria,Meta Ads,2.214
2025-03-10,Valle d'Aosta,Meta Ads,0.521
2025-03-10,Veneto,Meta Ads,16.362
2025-03-17,Abruzzo,Meta Ads,5.613
2025-03-17,Basilicata,Meta Ads,1.799
2025-03-17,Calabria,Meta Ads,9.413
2025-03-17,Campania,Meta Ads,32.09
2025-03-17,Emilia-Romagna,Meta Ads,18.806
2025-03-17,Friuli-Venezia Giulia,Meta Ads,5.369
2025-03-17,Lazio,Meta Ads,26.444
2025-03-17,Liguria,Meta Ads,7.899
2025-03-17,Lombardia,Meta Ads,32.98
2025-03-17,Marche,Meta Ads,6.258
2025-03-17,Molise,Meta Ads,1.67
2025-03-17,Piemonte,Meta Ads,22.123
2025-03-17,Puglia,Meta Ads,15.688
2025-03-17,Sardegna,Meta Ads,6.389
2025-03-17,Sicilia,Meta Ads,39.34
2025-03-17,Toscana,Meta Ads,14.502
2025-03-17,Trentino-Alto Adige,Meta Ads,6.118
2025-03-17,Umbria,Meta Ads,3.549
2025-03-17,Valle d'Aosta,Meta Ads,0.779
2025-03-17,Veneto,Meta Ads,26.002
2025-03-24,Abruzzo,Meta Ads,5.462
2025-03-24,Basilicata,Meta Ads,1.767
2025-03-24,Calabria,Meta Ads,9.461
2025-03-24,Campania,Meta Ads,32.683
2025-03-24,Emilia-Romagna,Meta Ads,19.076
2025-03-24,Friuli-Venezia Giulia,Meta Ads,5.427
2025-03-24,Lazio,Meta Ads,25.859
2025-03-24,Liguria,Meta Ads,7.742
2025-03-24,Lombardia,Meta Ads,33.719
2025-03-24,Marche,Meta Ads,6.256
2025-03-24,Molise,Meta Ads,1.675
2025-03-24,Piemonte,Meta Ads,22.093
2025-03-24,Puglia,Meta Ads,15.248
2025-03-24,Sardegna,Meta Ads,6.275
2025-03-24,Sicilia,Meta Ads,41.02
2025-03-24,Toscana,Meta Ads,14.413
2025-03-24,Trentino-Alto Adige,Meta Ads,6.177
2025-03-24,Umbria,Meta Ads,3.398
2025-03-24,Valle d'Aosta,Meta Ads,0.764
2025-03-24,Veneto,Meta Ads,25.85
2025-03-31,Abruzzo,Meta Ads,6.56
2025-03-31,Basilicata,Meta Ads,2.13
2025-03-31,Calabria,Meta Ads,11.035
2025-03-31,Campania,Meta Ads,38.74
2025-03-31,Emilia-Romagna,Meta Ads,22.558
2025-03-31,Friuli-Venezia Giulia,Meta Ads,6.437
2025-03-31,Lazio,Meta Ads,30.522
2025-03-31,Liguria,Meta Ads,9.071
2025-03-31,Lombardia,Meta Ads,39.6
2025-03-31,Marche,Meta Ads,7.515
2025-03-31,Molise,Meta Ads,2.054
2025-03-31,Piemonte,Meta Ads,26.513
2025-03-31,Puglia,Meta Ads,18.237
2025-03-31,Sardegna,Meta Ads,7.35
2025-03-31,Sicilia,Meta Ads,47.878
2025-03-31,Toscana,Meta Ads,17.487
2025-03-31,Trentino-Alto Adige,Meta Ads,7.062
2025-03-31,Umbria,Meta Ads,3.944
2025-03-31,Valle d'Aosta,Meta Ads,0.896
2025-03-31,Veneto,Meta Ads,29.456
2025-04-07,Abruzzo,Meta Ads,6.961
2025-04-07,Basilicata,Meta Ads,2.255
2025-04-07,Calabria,Meta Ads,11.671
2025-04-07,Campania,Meta Ads,42.428
2025-04-07,Emilia-Romagna,Meta Ads,23.51
2025-04-07,Friuli-Venezia Giulia,Meta Ads,6.878
2025-04-07,Lazio,Meta Ads,32.38
2025-04-07,Liguria,Meta Ads,9.921
2025-04-07,Lombardia,Meta Ads,42.749
2025-04-07,Marche,Meta Ads,8.17
2025-04-07,Molise,Meta Ads,2.172
2025-04-07,Piemonte,Meta Ads,28.843
2025-04-07,Puglia,Meta Ads,19.843
2025-04-07,Sardegna,Meta Ads,7.62
2025-04-07,Sicilia,Meta Ads,51.995
2025-04-07,Toscana,Meta Ads,18.919
2025-04-07,Trentino-Alto Adige,Meta Ads,7.433
2025-04-07,Umbria,Meta Ads,4.249
2025-04-07,Valle d'Aosta,Meta Ads,0.964
2025-04-07,Veneto,Meta Ads,30.841
2025-04-14,Abruzzo,Meta Ads,4.008
2025-04-14,Basilicata,Meta Ads,1.274
2025-04-14,Calabria,Meta Ads,6.632
2025-04-14,Campania,Meta Ads,24.193
2025-04-14,Emilia-Romagna,Meta Ads,13.439
2025-04-14,Friuli-Venezia Giulia,Meta Ads,3.98
2025-04-14,Lazio,Meta Ads,18.766
2025-04-14,Liguria,Meta Ads,6.001
2025-04-14,Lombardia,Meta Ads,24.805
2025-04-14,Marche,Meta Ads,4.747
2025-04-14,Molise,Meta Ads,1.243
2025-04-14,Piemonte,Meta Ads,16.064
2025-04-14,Puglia,Meta Ads,11.268
2025-04-14,Sardegna,Meta Ads,4.543
2025-04-14,Sicilia,Meta Ads,30.784
2025-04-14,Toscana,Meta Ads,11.106
2025-04-14,Trentino-Alto Adige,Meta Ads,4.332
2025-04-14,Umbria,Meta Ads,2.435
2025-04-14,Valle d'Aosta,Meta Ads,0.562
2025-04-14,Veneto,Meta Ads,17.586
2025-04-21,Abruzzo,Meta Ads,5.701
2025-04-21,Basilicata,Meta Ads,1.833
2025-04-21,Calabria,Meta Ads,9.737
2025-04-21,Campania,Meta Ads,32.595
2025-04-21,Emilia-Romagna,Meta Ads,17.547
2025-04-21,Friuli-Venezia Giulia,Meta Ads,5.36
2025-04-21,Lazio,Meta Ads,27.209
2025-04-21,Liguria,Meta Ads,7.798
2025-04-21,Lombardia,Meta Ads,35.073
2025-04-21,Marche,Meta Ads,6.387
2025-04-21,Molise,Meta Ads,1.764
2025-04-21,Piemonte,Meta Ads,22.554
2025-04-21,Puglia,Meta Ads,16.429
2025-04-21,Sardegna,Meta Ads,5.928
2025-04-21,Sicilia,Meta Ads,41.977
2025-04-21,Toscana,Meta Ads,14.597
2025-04-21,Trentino-Alto Adige,Meta Ads,5.752
2025-04-21,Umbria,Meta Ads,3.314
2025-04-21,Valle d'Aosta,Meta Ads,0.725
2025-04-21,Veneto,Meta Ads,26.007
2025-04-28,Abruzzo,Meta Ads,3.149
2025-04-28,Basilicata,Meta Ads,0.996
2025-04-28,Calabria,Meta Ads,5.341
2025-04-28,Campania,Meta Ads,17.67
2025-04-28,Emilia-Romagna,Meta Ads,9.484
2025-04-28,Friuli-Venezia Giulia,Meta Ads,2.944
2025-04-28,Lazio,Meta Ads,15.18
2025-04-28,Liguria,Meta Ads,4.434
2025-04-28,Lombardia,Meta Ads,19.496
2025-04-28,Marche,Meta Ads,3.521
2025-04-28,Molise,Meta Ads,0.968
2025-04-28,Piemonte,Meta Ads,12.051
2025-04-28,Puglia,Meta Ads,8.992
2025-04-28,Sardegna,Meta Ads,3.327
2025-04-28,Sicilia,Meta Ads,23.625
2025-04-28,Toscana,Meta Ads,8.088
2025-04-28,Trentino-Alto Adige,Meta Ads,3.172
2025-04-28,Umbria,Meta Ads,1.807
2025-04-28,Valle d'Aosta,Meta Ads,0.398
2025-04-28,Veneto,Meta Ads,14.331
2025-05-05,Abruzzo,Meta Ads,5.67
2025-05-05,Basilicata,Meta Ads,1.717
2025-05-05,Calabria,Meta Ads,9.576
2025-05-05,Campania,Meta Ads,32.283
2025-05-05,Emilia-Romagna,Meta Ads,16.953
2025-05-05,Friuli-Venezia Giulia,Meta Ads,5.181
2025-05-05,Lazio,Meta Ads,28.114
2025-05-05,Liguria,Meta Ads,8.093
2025-05-05,Lombardia,Meta Ads,34.339
2025-05-05,Marche,Meta Ads,6.224
2025-05-05,Molise,Meta Ads,1.688
2025-05-05,Piemonte,Meta Ads,22.956
2025-05-05,Puglia,Meta Ads,16.906
2025-05-05,Sardegna,Meta Ads,5.945
2025-05-05,Sicilia,Meta Ads,40.458
2025-05-05,Toscana,Meta Ads,14.118
2025-05-05,Trentino-Alto Adige,Meta Ads,5.679
2025-05-05,Umbria,Meta Ads,3.336
2025-05-05,Valle d'Aosta,Meta Ads,0.694
2025-05-05,Veneto,Meta Ads,25.763
2025-05-12,Abruzzo,Meta Ads,7.053
2025-05-12,Basilicata,Meta Ads,2.076
2025-05-12,Calabria,Meta Ads,11.193
2025-05-12,Campania,Meta Ads,41.257
2025-05-12,Emilia-Romagna,Meta Ads,20.619
2025-05-12,Friuli-Venezia Giulia,Meta Ads,6.141
2025-05-12,Lazio,Meta Ads,33.774
2025-05-12,Liguria,Meta Ads,9.343
2025-05-12,Lombardia,Meta Ads,39.546
2025-05-12,Marche,Meta Ads,7.548
2025-05-12,Molise,Meta Ads,1.992
2025-05-12,Piemonte,Meta Ads,28.417
2025-05-12,Puglia,Meta Ads,20.254
2025-05-12,Sardegna,Meta Ads,6.749
2025-05-12,Sicilia,Meta Ads,46.237
2025-05-12,Toscana,Meta Ads,16.645
2025-05-12,Trentino-Alto Adige,Meta Ads,6.618
2025-05-12,Umbria,Meta Ads,4.258
2025-05-12,Valle d'Aosta,Meta Ads,0.838
2025-05-12,Veneto,Meta Ads,30.801
2025-05-19,Abruzzo,Meta Ads,7.744
2025-05-19,Basilicata,Meta Ads,2.288
2025-05-19,Calabria,Meta Ads,12.457
2025-05-19,Campania,Meta Ads,45.559
2025-05-19,Emilia-Romagna,Meta Ads,23.68
2025-05-19,Friuli-Venezia Giulia,Meta Ads,6.954
2025-05-19,Lazio,Meta Ads,35.598
2025-05-19,Liguria,Meta Ads,10.43
2025-05-19,Lombardia,Meta Ads,42.831
2025-05-19,Marche,Meta Ads,8.116
2025-05-19,Molise,Meta Ads,2.291
2025-05-19,Piemonte,Meta Ads,31.119
2025-05-19,Puglia,Meta Ads,22.994
2025-05-19,Sardegna,Meta Ads,7.582
2025-05-19,Sicilia,Meta Ads,50.431
2025-05-19,Toscana,Meta Ads,18.812
2025-05-19,Trentino-Alto Adige,Meta Ads,7.306
2025-05-19,Umbria,Meta Ads,4.679
2025-05-19,Valle d'Aosta,Meta Ads,0.963
2025-05-19,Veneto,Meta Ads,33.305
2025-05-26,Abruzzo,Meta Ads,8.132
2025-05-26,Basilicata,Meta Ads,2.588
2025-05-26,Calabria,Meta Ads,13.941
2025-05-26,Campania,Meta Ads,51.523
2025-05-26,Emilia-Romagna,Meta Ads,26.659
2025-05-26,Friuli-Venezia Giulia,Meta Ads,7.569
2025-05-26,Lazio,Meta Ads,37.69
2025-05-26,Liguria,Meta Ads,11.317
2025-05-26,Lombardia,Meta Ads,46.623
2025-05-26,Marche,Meta Ads,8.891
2025-05-26,Molise,Meta Ads,2.567
2025-05-26,Piemonte,Meta Ads,34.764
2025-05-26,Puglia,Meta Ads,24.99
2025-05-26,Sardegna,Meta Ads,8.357
2025-05-26,Sicilia,Meta Ads,54.938
2025-05-26,Toscana,Meta Ads,20.673
2025-05-26,Trentino-Alto Adige,Meta Ads,8.139
2025-05-26,Umbria,Meta Ads,5.121
2025-05-26,Valle d'Aosta,Meta Ads,1.094
2025-05-26,Veneto,Meta Ads,35.611
2025-06-02,Abruzzo,Meta Ads,8.982
2025-06-02,Basilicata,Meta Ads,2.825
2025-06-02,Calabria,Meta Ads,14.613
2025-06-02,Campania,Meta Ads,55.164
2025-06-02,Emilia-Romagna,Meta Ads,27.611
2025-06-02,Friuli-Venezia Giulia,Meta Ads,8.116
2025-06-02,Lazio,Meta Ads,39.405
2025-06-02,Liguria,Meta Ads,12.156
2025-06-02,Lombardia,Meta Ads,51.57
2025-06-02,Marche,Meta Ads,9.595
2025-06-02,Molise,Meta Ads,2.701
2025-06-02,Piemonte,Meta Ads,37.479
2025-06-02,Puglia,Meta Ads,26.791
2025-06-02,Sardegna,Meta Ads,9.06
2025-06-02,Sicilia,Meta Ads,60.594
2025-06-02,Toscana,Meta Ads,22.062
2025-06-02,Trentino-Alto Adige,Meta Ads,8.967
2025-06-02,Umbria,Meta Ads,5.317
2025-06-02,Valle d'Aosta,Meta Ads,1.193
2025-06-02,Veneto,Meta Ads,39.267
2025-06-09,Abruzzo,Meta Ads,9.851
2025-06-09,Basilicata,Meta Ads,3.201
2025-06-09,Calabria,Meta Ads,17.915
2025-06-09,Campania,Meta Ads,63.213
2025-06-09,Emilia-Romagna,Meta Ads,33.602
2025-06-09,Friuli-Venezia Giulia,Meta Ads,9.064
2025-06-09,Lazio,Meta Ads,43.386
2025-06-09,Liguria,Meta Ads,12.936
2025-06-09,Lombardia,Meta Ads,58.361
2025-06-09,Marche,Meta Ads,10.537
2025-06-09,Molise,Meta Ads,3.024
2025-06-09,Piemonte,Meta Ads,41.246
2025-06-09,Puglia,Meta Ads,31.651
2025-06-09,Sardegna,Meta Ads,10.842
2025-06-09,Sicilia,Meta Ads,73.142
2025-06-09,Toscana,Meta Ads,24.502
2025-06-09,Trentino-Alto Adige,Meta Ads,11.071
2025-06-09,Umbria,Meta Ads,5.786
2025-06-09,Valle d'Aosta,Meta Ads,1.34
2025-06-09,Veneto,Meta Ads,44.956
2025-06-16,Abruzzo,Meta Ads,8.823
2025-06-16,Basilicata,Meta Ads,2.886
2025-06-16,Calabria,Meta Ads,17.136
2025-06-16,Campania,Meta Ads,58.401
2025-06-16,Emilia-Romagna,Meta Ads,32.059
2025-06-16,Friuli-Venezia Giulia,Meta Ads,8.252
2025-06-16,Lazio,Meta Ads,40.336
2025-06-16,Liguria,Meta Ads,11.982
2025-06-16,Lombardia,Meta Ads,53.305
2025-06-16,Marche,Meta Ads,9.692
2025-06-16,Molise,Meta Ads,2.712
2025-06-16,Piemonte,Meta Ads,36.64
2025-06-16,Puglia,Meta Ads,29.468
2025-06-16,Sardegna,Meta Ads,10.48
2025-06-16,Sicilia,Meta Ads,68.456
2025-06-16,Toscana,Meta Ads,22.83
2025-06-16,Trentino-Alto Adige,Meta Ads,10.344
2025-06-16,Umbria,Meta Ads,5.365
2025-06-16,Valle d'Aosta,Meta Ads,1.251
2025-06-16,Veneto,Meta Ads,41.034
2025-06-23,Abruzzo,Meta Ads,8.608
2025-06-23,Basilicata,Meta Ads,2.823
2025-06-23,Calabria,Meta Ads,17.264
2025-06-23,Campania,Meta Ads,56.015
2025-06-23,Emilia-Romagna,Meta Ads,32.843
2025-06-23,Friuli-Venezia Giulia,Meta Ads,8.273
2025-06-23,Lazio,Meta Ads,40.651
2025-06-23,Liguria,Meta Ads,11.898
2025-06-23,Lombardia,Meta Ads,52.997
2025-06-23,Marche,Meta Ads,9.615
2025-06-23,Molise,Meta Ads,2.67
2025-06-23,Piemonte,Meta Ads,36.352
2025-06-23,Puglia,Meta Ads,29.095
2025-06-23,Sardegna,Meta Ads,10.641
2025-06-23,Sicilia,Meta Ads,69.01
2025-06-23,Toscana,Meta Ads,22.947
2025-06-23,Trentino-Alto Adige,Meta Ads,10.028
2025-06-23,Umbria,Meta Ads,5.221
2025-06-23,Valle d'Aosta,Meta Ads,1.228
2025-06-23,Veneto,Meta Ads,39.659
2025-06-30,Abruzzo,Meta Ads,8.7
2025-06-30,Basilicata,Meta Ads,2.802
2025-06-30,Calabria,Meta Ads,17.647
2025-06-30,Campania,Meta Ads,54.987
2025-06-30,Emilia-Romagna,Meta Ads,33.207
2025-06-30,Friuli-Venezia Giulia,Meta Ads,8.393
2025-06-30,Lazio,Meta Ads,40.25
2025-06-30,Liguria,Meta Ads,12.004
2025-06-30,Lombardia,Meta Ads,52.534
2025-06-30,Marche,Meta Ads,9.392
2025-06-30,Molise,Meta Ads,2.771
2025-06-30,Piemonte,Meta Ads,36.55
2025-06-30,Puglia,Meta Ads,29.495
2025-06-30,Sardegna,Meta Ads,10.72
2025-06-30,Sicilia,Meta Ads,69.56
2025-06-30,Toscana,Meta Ads,23.2
2025-06-30,Trentino-Alto Adige,Meta Ads,10.551
2025-06-30,Umbria,Meta Ads,5.066
2025-06-30,Valle d'Aosta,Meta Ads,1.192
2025-06-30,Veneto,Meta Ads,37.824
2025-07-07,Abruzzo,Meta Ads,8.722
2025-07-07,Basilicata,Meta Ads,2.791
2025-07-07,Calabria,Meta Ads,17.448
2025-07-07,Campania,Meta Ads,55.002
2025-07-07,Emilia-Romagna,Meta Ads,33.082
2025-07-07,Friuli-Venezia Giulia,Meta Ads,8.659
2025-07-07,Lazio,Meta Ads,40.429
2025-07-07,Liguria,Meta Ads,11.993
2025-07-07,Lombardia,Meta Ads,51.14
2025-07-07,Marche,Meta Ads,9.259
2025-07-07,Molise,Meta Ads,2.799
2025-07-07,Piemonte,Meta Ads,36.77
2025-07-07,Puglia,Meta Ads,28.942
2025-07-07,Sardegna,Meta Ads,10.589
2025-07-07,Sicilia,Meta Ads,68.637
2025-07-07,Toscana,Meta Ads,23.892
2025-07-07,Trentino-Alto Adige,Meta Ads,10.428
2025-07-07,Umbria,Meta Ads,5.058
2025-07-07,Valle d'Aosta,Meta Ads,1.187
2025-07-07,Veneto,Meta Ads,37.516
2025-07-14,Abruzzo,Meta Ads,8.408
2025-07-14,Basilicata,Meta Ads,2.599
2025-07-14,Calabria,Meta Ads,16.734
2025-07-14,Campania,Meta Ads,53.609
2025-07-14,Emilia-Romagna,Meta Ads,31.341
2025-07-14,Friuli-Venezia Giulia,Meta Ads,8.263
2025-07-14,Lazio,Meta Ads,38.544
2025-07-14,Liguria,Meta Ads,11.675
2025-07-14,Lombardia,Meta Ads,50.464
2025-07-14,Marche,Meta Ads,9.001
2025-07-14,Molise,Meta Ads,2.66
2025-07-14,Piemonte,Meta Ads,34.907
2025-07-14,Puglia,Meta Ads,28.061
2025-07-14,Sardegna,Meta Ads,10.444
2025-07-14,Sicilia,Meta Ads,66.19
2025-07-14,Toscana,Meta Ads,22.961
2025-07-14,Trentino-Alto Adige,Meta Ads,10.097
2025-07-14,Umbria,Meta Ads,4.936
2025-07-14,Valle d'Aosta,Meta Ads,1.132
2025-07-14,Veneto,Meta Ads,37.181
2025-07-21,Abruzzo,Meta Ads,5.094
2025-07-21,Basilicata,Meta Ads,1.518
2025-07-21,Calabria,Meta Ads,10.529
2025-07-21,Campania,Meta Ads,32.51
2025-07-21,Emilia-Romagna,Meta Ads,19.405
2025-07-21,Friuli-Venezia Giulia,Meta Ads,5.029
2025-07-21,Lazio,Meta Ads,23.439
2025-07-21,Liguria,Meta Ads,7.456
2025-07-21,Lombardia,Meta Ads,30.658
2025-07-21,Marche,Meta Ads,5.365
2025-07-21,Molise,Meta Ads,1.605
2025-07-21,Piemonte,Meta Ads,20.292
2025-07-21,Puglia,Meta Ads,17.542
2025-07-21,Sardegna,Meta Ads,6.954
2025-07-21,Sicilia,Meta Ads,42.355
2025-07-21,Toscana,Meta Ads,14.282
2025-07-21,Trentino-Alto Adige,Meta Ads,6.474
2025-07-21,Umbria,Meta Ads,2.939
2025-07-21,Valle d'Aosta,Meta Ads,0.69
2025-07-21,Veneto,Meta Ads,22.241
2025-07-28,Abruzzo,Meta Ads,5.142
2025-07-28,Basilicata,Meta Ads,1.654
2025-07-28,Calabria,Meta Ads,11.111
2025-07-28,Campania,Meta Ads,35.646
2025-07-28,Emilia-Romagna,Meta Ads,20.768
2025-07-28,Friuli-Venezia Giulia,Meta Ads,5.284
2025-07-28,Lazio,Meta Ads,24.574
2025-07-28,Liguria,Meta Ads,7.933
2025-07-28,Lombardia,Meta Ads,34.506
2025-07-28,Marche,Meta Ads,5.684
2025-07-28,Molise,Meta Ads,1.758
2025-07-28,Piemonte,Meta Ads,21.821
2025-07-28,Puglia,Meta Ads,19.859
2025-07-28,Sardegna,Meta Ads,7.488
2025-07-28,Sicilia,Meta Ads,47.083
2025-07-28,Toscana,Meta Ads,15.013
2025-07-28,Trentino-Alto Adige,Meta Ads,7.043
2025-07-28,Umbria,Meta Ads,3.353
2025-07-28,Valle d'Aosta,Meta Ads,0.747
2025-07-28,Veneto,Meta Ads,25.775
2025-08-04,Abruzzo,Meta Ads,5.484
2025-08-04,Basilicata,Meta Ads,1.811
2025-08-04,Calabria,Meta Ads,11.615
2025-08-04,Campania,Meta Ads,39.684
2025-08-04,Emilia-Romagna,Meta Ads,23.503
2025-08-04,Friuli-Venezia Giulia,Meta Ads,5.518
2025-08-04,Lazio,Meta Ads,26.631
2025-08-04,Liguria,Meta Ads,8.465
2025-08-04,Lombardia,Meta Ads,36.478
2025-08-04,Marche,Meta Ads,6.423
2025-08-04,Molise,Meta Ads,1.884
2025-08-04,Piemonte,Meta Ads,23.738
2025-08-04,Puglia,Meta Ads,22.047
2025-08-04,Sardegna,Meta Ads,8.096
2025-08-04,Sicilia,Meta Ads,49.172
2025-08-04,Toscana,Meta Ads,16.222
2025-08-04,Trentino-Alto Adige,Meta Ads,7.741
2025-08-04,Umbria,Meta Ads,3.632
2025-08-04,Valle d'Aosta,Meta Ads,0.803
2025-08-04,Veneto,Meta Ads,28.045
2025-08-11,Abruzzo,Meta Ads,4.959
2025-08-11,Basilicata,Meta Ads,1.66
2025-08-11,Calabria,Meta Ads,9.666
2025-08-11,Campania,Meta Ads,36.067
2025-08-11,Emilia-Romagna,Meta Ads,19.763
2025-08-11,Friuli-Venezia Giulia,Meta Ads,4.83
2025-08-11,Lazio,Meta Ads,24.346
2025-08-11,Liguria,Meta Ads,7.647
2025-08-11,Lombardia,Meta Ads,31.935
2025-08-11,Marche,Meta Ads,5.801
2025-08-11,Molise,Meta Ads,1.726
2025-08-11,Piemonte,Meta Ads,21.848
2025-08-11,Puglia,Meta Ads,18.621
2025-08-11,Sardegna,Meta Ads,6.998
2025-08-11,Sicilia,Meta Ads,42.017
2025-08-11,Toscana,Meta Ads,14.855
2025-08-11,Trentino-Alto Adige,Meta Ads,6.437
2025-08-11,Umbria,Meta Ads,3.419
2025-08-11,Valle d'Aosta,Meta Ads,0.727
2025-08-11,Veneto,Meta Ads,24.845
2025-08-18,Abruzzo,Meta Ads,5.604
2025-08-18,Basilicata,Meta Ads,1.787
2025-08-18,Calabria,Meta Ads,9.718
2025-08-18,Campania,Meta Ads,37.63
2025-08-18,Emilia-Romagna,Meta Ads,18.988
2025-08-18,Friuli-Venezia Giulia,Meta Ads,5.205
2025-08-18,Lazio,Meta Ads,26.804
2025-08-18,Liguria,Meta Ads,8.025
2025-08-18,Lombardia,Meta Ads,33.672
2025-08-18,Marche,Meta Ads,6.251
2025-08-18,Molise,Meta Ads,1.789
2025-08-18,Piemonte,Meta Ads,21.901
2025-08-18,Puglia,Meta Ads,18.451
2025-08-18,Sardegna,Meta Ads,6.792
2025-08-18,Sicilia,Meta Ads,42.824
2025-08-18,Toscana,Meta Ads,15.518
2025-08-18,Trentino-Alto Adige,Meta Ads,6.373
2025-08-18,Umbria,Meta Ads,3.76
2025-08-18,Valle d'Aosta,Meta Ads,0.754
2025-08-18,Veneto,Meta Ads,26.938
2025-08-25,Abruzzo,Meta Ads,5.804
2025-08-25,Basilicata,Meta Ads,1.867
2025-08-25,Calabria,Meta Ads,9.595
2025-08-25,Campania,Meta Ads,36.986
2025-08-25,Emilia-Romagna,Meta Ads,18.625
2025-08-25,Friuli-Venezia Giulia,Meta Ads,5.243
2025-08-25,Lazio,Meta Ads,27.545
2025-08-25,Liguria,Meta Ads,7.816
2025-08-25,Lombardia,Meta Ads,34.521
2025-08-25,Marche,Meta Ads,6.587
2025-08-25,Molise,Meta Ads,1.848
2025-08-25,Piemonte,Meta Ads,23.107
2025-08-25,Puglia,Meta Ads,18.204
2025-08-25,Sardegna,Meta Ads,6.809
2025-08-25,Sicilia,Meta Ads,42.663
2025-08-25,Toscana,Meta Ads,15.814
2025-08-25,Trentino-Alto Adige,Meta Ads,6.467
2025-08-25,Umbria,Meta Ads,3.811
2025-08-25,Valle d'Aosta,Meta Ads,0.792
2025-08-25,Veneto,Meta Ads,26.821
2025-09-01,Abruzzo,Meta Ads,6.279
2025-09-01,Basilicata,Meta Ads,1.998
2025-09-01,Calabria,Meta Ads,10.317
2025-09-01,Campania,Meta Ads,39.569
2025-09-01,Emilia-Romagna,Meta Ads,19.437
2025-09-01,Friuli-Venezia Giulia,Meta Ads,5.588
2025-09-01,Lazio,Meta Ads,29.888
