settimana,regione,candidature
2024-11-04,Umbria,145
2024-11-04,Valle d'Aosta,13
2024-11-04,Veneto,824
2024-11-11,Abruzzo,193
2024-11-11,Basilicata,71
2024-11-11,Calabria,197
2024-11-11,Campania,797
2024-11-11,Emilia-Romagna,785
2024-11-11,Friuli-Venezia Giulia,211
2024-11-11,Lazio,1143
2024-11-11,Liguria,246
2024-11-11,Lombardia,1603
2024-11-11,Marche,333
2024-11-11,Molise,52
2024-11-11,Piemonte,609
2024-11-11,Puglia,520
2024-11-11,Sardegna,241
2024-11-11,Sicilia,570
2024-11-11,Toscana,463
2024-11-11,Trentino-Alto Adige,122
2024-11-11,Umbria,168
2024-11-11,Valle d'Aosta,10
2024-11-11,Veneto,779
2024-11-18,Abruzzo,193
2024-11-18,Basilicata,85
2024-11-18,Calabria,208
2024-11-18,Campania,750
2024-11-18,Emilia-Romagna,665
2024-11-18,Friuli-Venezia Giulia,197
2024-11-18,Lazio,1195
2024-11-18,Liguria,280
2024-11-18,Lombardia,1899
2024-11-18,Marche,283
2024-11-18,Molise,38
2024-11-18,Piemonte,628
2024-11-18,Puglia,492
2024-11-18,Sardegna,219
2024-11-18,Sicilia,628
2024-11-18,Toscana,623
2024-11-18,Trentino-Alto Adige,182
2024-11-18,Umbria,118
2024-11-18,Valle d'Aosta,10
2024-11-18,Veneto,726
2024-11-25,Abruzzo,189
2024-11-25,Basilicata,83
2024-11-25,Calabria,293
2024-11-25,Campania,803
2024-11-25,Emilia-Romagna,550
2024-11-25,Friuli-Venezia Giulia,167
2024-11-25,Lazio,1033
2024-11-25,Liguria,254
2024-11-25,Lombardia,1930
2024-11-25,Marche,293
2024-11-25,Molise,26
2024-11-25,Piemonte,759
2024-11-25,Puglia,554
2024-11-25,Sardegna,220
2024-11-25,Sicilia,723
2024-11-25,Toscana,423
2024-11-25,Trentino-Alto Adige,156
2024-11-25,Umbria,115
2024-11-25,Valle d'Aosta,11
2024-11-25,Veneto,723
2024-12-02,Abruzzo,176
2024-12-02,Basilicata,78
2024-12-02,Calabria,240
2024-12-02,Campania,738
2024-12-02,Emilia-Romagna,501
2024-12-02,Friuli-Venezia Giulia,138
2024-12-02,Lazio,1169
2024-12-02,Liguria,255
2024-12-02,Lombardia,1433
2024-12-02,Marche,273
2024-12-02,Molise,44
2024-12-02,Piemonte,700
2024-12-02,Puglia,483
2024-12-02,Sardegna,210
2024-12-02,Sicilia,524
2024-12-02,Toscana,375
2024-12-02,Trentino-Alto Adige,159
2024-12-02,Umbria,130
2024-12-02,Valle d'Aosta,14
2024-12-02,Veneto,646
2024-12-09,Abruzzo,145
2024-12-09,Basilicata,81
2024-12-09,Calabria,156
2024-12-09,Campania,660
2024-12-09,Emilia-Romagna,472
2024-12-09,Friuli-Venezia Giulia,135
2024-12-09,Lazio,901
2024-12-09,Liguria,205
2024-12-09,Lombardia,1397
2024-12-09,Marche,210
2024-12-09,Molise,20
2024-12-09,Piemonte,502
2024-12-09,Puglia,418
2024-12-09,Sardegna,192
2024-12-09,Sicilia,445
2024-12-09,Toscana,337
2024-12-09,Trentino-Alto Adige,122
2024-12-09,Umbria,89
2024-12-09,Valle d'Aosta,11
2024-12-09,Veneto,613
2024-12-16,Abruzzo,98
2024-12-16,Basilicata,61
2024-12-16,Calabria,126
2024-12-16,Campania,535
2024-12-16,Emilia-Romagna,474
2024-12-16,Friuli-Venezia Giulia,102
2024-12-16,Lazio,727
2024-12-16,Liguria,158
2024-12-16,Lombardia,936
2024-12-16,Marche,155
2024-12-16,Molise,41
2024-12-16,Piemonte,429
2024-12-16,Puglia,354
2024-12-16,Sardegna,137
2024-12-16,Sicilia,461
2024-12-16,Toscana,341
2024-12-16,Trentino-Alto Adige,93
2024-12-16,Umbria,98
2024-12-16,Valle d'Aosta,14
2024-12-16,Veneto,438
2024-12-23,Abruzzo,132
2024-12-23,Basilicata,56
2024-12-23,Calabria,147
2024-12-23,Campania,462
2024-12-23,Emilia-Romagna,364
2024-12-23,Friuli-Venezia Giulia,99
2024-12-23,Lazio,712
2024-12-23,Liguria,162
2024-12-23,Lombardia,952
2024-12-23,Marche,200
2024-12-23,Molise,21
2024-12-23,Piemonte,383
2024-12-23,Puglia,292
2024-12-23,Sardegna,136
2024-12-23,Sicilia,449
2024-12-23,Toscana,312
2024-12-23,Trentino-Alto Adige,122
2024-12-23,Umbria,87
2024-12-23,Valle d'Aosta,15
2024-12-23,Veneto,357
2024-12-30,Abruzzo,128
2024-12-30,Basilicata,54
2024-12-30,Calabria,183
2024-12-30,Campania,573
2024-12-30,Emilia-Romagna,390
2024-12-30,Friuli-Venezia Giulia,113
2024-12-30,Lazio,744
2024-12-30,Liguria,164
2024-12-30,Lombardia,1172
2024-12-30,Marche,206
2024-12-30,Molise,36
2024-12-30,Piemonte,502
2024-12-30,Puglia,473
2024-12-30,Sardegna,175
2024-12-30,Sicilia,549
2024-12-30,Toscana,343
2024-12-30,Trentino-Alto Adige,104
2024-12-30,Umbria,87
2024-12-30,Valle d'Aosta,6
2024-12-30,Veneto,590
2025-01-06,Abruzzo,200
2025-01-06,Basilicata,81
2025-01-06,Calabria,221
2025-01-06,Campania,558
2025-01-06,Emilia-Romagna,536
2025-01-06,Friuli-Venezia Giulia,114
2025-01-06,Lazio,877
2025-01-06,Liguria,243
2025-01-06,Lombardia,1538
2025-01-06,Marche,241
2025-01-06,Molise,29
2025-01-06,Piemonte,484
2025-01-06,Puglia,504
2025-01-06,Sardegna,198
2025-01-06,Sicilia,467
2025-01-06,Toscana,451
2025-01-06,Trentino-Alto Adige,138
2025-01-06,Umbria,92
2025-01-06,Valle d'Aosta,7
2025-01-06,Veneto,591
2025-01-13,Abruzzo,190
2025-01-13,Basilicata,70
2025-01-13,Calabria,257
2025-01-13,Campania,638
2025-01-13,Emilia-Romagna,576
2025-01-13,Friuli-Venezia Giulia,175
2025-01-13,Lazio,1123
2025-01-13,Liguria,293
2025-01-13,Lombardia,1450
2025-01-13,Marche,272
2025-01-13,Molise,35
2025-01-13,Piemonte,490
2025-01-13,Puglia,373
2025-01-13,Sardegna,257
2025-01-13,Sicilia,623
2025-01-13,Toscana,464
2025-01-13,Trentino-Alto Adige,191
2025-01-13,Umbria,116
2025-01-13,Valle d'Aosta,12
2025-01-13,Veneto,696
2025-01-20,Abruzzo,157
2025-01-20,Basilicata,85
2025-01-20,Calabria,244
2025-01-20,Campania,683
2025-01-20,Emilia-Romagna,483
2025-01-20,Friuli-Venezia Giulia,107
2025-01-20,Lazio,948
2025-01-20,Liguria,212
2025-01-20,Lombardia,1218
2025-01-20,Marche,193
2025-01-20,Molise,39
2025-01-20,Piemonte,463
2025-01-20,Puglia,443
2025-01-20,Sardegna,195
2025-01-20,Sicilia,473
2025-01-20,Toscana,401
2025-01-20,Trentino-Alto Adige,134
2025-01-20,Umbria,118
2025-01-20,Valle d'Aosta,9
2025-01-20,Veneto,576
2025-01-27,Abruzzo,142
2025-01-27,Basilicata,81
2025-01-27,Calabria,256
2025-01-27,Campania,579
2025-01-27,Emilia-Romagna,530
2025-01-27,Friuli-Venezia Giulia,124
2025-01-27,Lazio,1169
2025-01-27,Liguria,213
2025-01-27,Lombardia,1604
2025-01-27,Marche,227
2025-01-27,Molise,46
2025-01-27,Piemonte,546
2025-01-27,Puglia,506
2025-01-27,Sardegna,244
2025-01-27,Sicilia,583
2025-01-27,Toscana,440
2025-01-27,Trentino-Alto Adige,120
2025-01-27,Umbria,119
2025-01-27,Valle d'Aosta,21
2025-01-27,Veneto,776
2025-02-03,Abruzzo,168
2025-02-03,Basilicata,83
2025-02-03,Calabria,225
2025-02-03,Campania,762
2025-02-03,Emilia-Romagna,392
2025-02-03,Friuli-Venezia Giulia,148
2025-02-03,Lazio,1151
2025-02-03,Liguria,220
2025-02-03,Lombardia,1413
2025-02-03,Marche,246
2025-02-03,Molise,40
2025-02-03,Piemonte,521
2025-02-03,Puglia,466
2025-02-03,Sardegna,226
2025-02-03,Sicilia,569
2025-02-03,Toscana,476
2025-02-03,Trentino-Alto Adige,168
2025-02-03,Umbria,103
2025-02-03,Valle d'Aosta,13
2025-02-03,Veneto,681
2025-02-10,Abruzzo,152
2025-02-10,Basilicata,75
2025-02-10,Calabria,267
2025-02-10,Campania,742
2025-02-10,Emilia-Romagna,452
2025-02-10,Friuli-Venezia Giulia,176
2025-02-10,Lazio,1087
2025-02-10,Liguria,221
2025-02-10,Lombardia,1303
2025-02-10,Marche,248
2025-02-10,Molise,40
2025-02-10,Piemonte,516
2025-02-10,Puglia,478
2025-02-10,Sardegna,194
2025-02-10,Sicilia,668
2025-02-10,Toscana,395
2025-02-10,Trentino-Alto Adige,150
2025-02-10,Umbria,90
2025-02-10,Valle d'Aosta,9
2025-02-10,Veneto,562
2025-02-17,Abruzzo,147
2025-02-17,Basilicata,64
2025-02-17,Calabria,202
2025-02-17,Campania,676
2025-02-17,Emilia-Romagna,518
2025-02-17,Friuli-Venezia Giulia,114
2025-02-17,Lazio,1005
2025-02-17,Liguria,242
2025-02-17,Lombardia,1262
2025-02-17,Marche,235
2025-02-17,Molise,32
2025-02-17,Piemonte,574
2025-02-17,Puglia,452
2025-02-17,Sardegna,224
2025-02-17,Sicilia,638
2025-02-17,Toscana,332
2025-02-17,Trentino-Alto Adige,159
2025-02-17,Umbria,118
2025-02-17,Valle d'Aosta,7
2025-02-17,Veneto,698
2025-02-24,Abruzzo,204
2025-02-24,Basilicata,62
2025-02-24,Calabria,204
2025-02-24,Campania,643
2025-02-24,Emilia-Romagna,470
2025-02-24,Friuli-Venezia Giulia,189
2025-02-24,Lazio,1050
2025-02-24,Liguria,216
2025-02-24,Lombardia,1208
2025-02-24,Marche,219
2025-02-24,Molise,42
2025-02-24,Piemonte,509
2025-02-24,Puglia,424
2025-02-24,Sardegna,222
2025-02-24,Sicilia,485
2025-02-24,Toscana,434
2025-02-24,Trentino-Alto Adige,118
2025-02-24,Umbria,106
2025-02-24,Valle d'Aosta,14
2025-02-24,Veneto,481
2025-03-03,Abruzzo,213
2025-03-03,Basilicata,88
2025-03-03,Calabria,208
2025-03-03,Campania,648
2025-03-03,Emilia-Romagna,501
2025-03-03,Friuli-Venezia Giulia,124
2025-03-03,Lazio,888
2025-03-03,Liguria,227
2025-03-03,Lombardia,1246
2025-03-03,Marche,233
2025-03-03,Molise,45
2025-03-03,Piemonte,462
2025-03-03,Puglia,427
2025-03-03,Sardegna,209
2025-03-03,Sicilia,617
2025-03-03,Toscana,425
2025-03-03,Trentino-Alto Adige,129
2025-03-03,Umbria,87
2025-03-03,Valle d'Aosta,11
2025-03-03,Veneto,738
2025-03-10,Abruzzo,182
2025-03-10,Basilicata,84
2025-03-10,Calabria,191
2025-03-10,Campania,500
2025-03-10,Emilia-Romagna,487
2025-03-10,Friuli-Venezia Giulia,114
2025-03-10,Lazio,911
2025-03-10,Liguria,251
2025-03-10,Lombardia,1049
2025-03-10,Marche,254
2025-03-10,Molise,42
2025-03-10,Piemonte,510
2025-03-10,Puglia,529
2025-03-10,Sardegna,253
2025-03-10,Sicilia,558
2025-03-10,Toscana,389
2025-03-10,Trentino-Alto Adige,121
2025-03-10,Umbria,72
2025-03-10,Valle d'Aosta,7
2025-03-10,Veneto,533
2025-03-17,Abruzzo,154
2025-03-17,Basilicata,96
2025-03-17,Calabria,193
2025-03-17,Campania,748
2025-03-17,Emilia-Romagna,499
2025-03-17,Friuli-Venezia Giulia,144
2025-03-17,Lazio,1037
2025-03-17,Liguria,290
2025-03-17,Lombardia,1366
2025-03-17,Marche,322
2025-03-17,Molise,47
2025-03-17,Piemonte,604
2025-03-17,Puglia,550
2025-03-17,Sardegna,217
2025-03-17,Sicilia,562
2025-03-17,Toscana,561
2025-03-17,Trentino-Alto Adige,163
2025-03-17,Umbria,95
2025-03-17,Valle d'Aosta,6
2025-03-17,Veneto,633
2025-03-24,Abruzzo,178
2025-03-24,Basilicata,63
2025-03-24,Calabria,215
2025-03-24,Campania,680
2025-03-24,Emilia-Romagna,576
2025-03-24,Friuli-Venezia Giulia,162
2025-03-24,Lazio,1069
2025-03-24,Liguria,222
2025-03-24,Lombardia,1431
2025-03-24,Marche,257
2025-03-24,Molise,35
2025-03-24,Piemonte,511
2025-03-24,Puglia,504
2025-03-24,Sardegna,245
2025-03-24,Sicilia,626
2025-03-24,Toscana,410
2025-03-24,Trentino-Alto Adige,179
2025-03-24,Umbria,95
2025-03-24,Valle d'Aosta,7
2025-03-24,Veneto,650
2025-03-31,Abruzzo,187
2025-03-31,Basilicata,82
2025-03-31,Calabria,245
2025-03-31,Campania,798
2025-03-31,Emilia-Romagna,463
2025-03-31,Friuli-Venezia Giulia,127
2025-03-31,Lazio,1108
2025-03-31,Liguria,263
2025-03-31,Lombardia,1873
2025-03-31,Marche,259
2025-03-31,Molise,55
2025-03-31,Piemonte,535
2025-03-31,Puglia,471
2025-03-31,Sardegna,254
2025-03-31,Sicilia,625
2025-03-31,Toscana,439
2025-03-31,Trentino-Alto Adige,122
2025-03-31,Umbria,111
2025-03-31,Valle d'Aosta,12
2025-03-31,Veneto,608
2025-04-07,Abruzzo,146
2025-04-07,Basilicata,83
2025-04-07,Calabria,253
2025-04-07,Campania,611
2025-04-07,Emilia-Romagna,556
2025-04-07,Friuli-Venezia Giulia,168
2025-04-07,Lazio,1112
2025-04-07,Liguria,290
2025-04-07,Lombardia,1423
2025-04-07,Marche,246
2025-04-07,Molise,38
2025-04-07,Piemonte,457
2025-04-07,Puglia,468
2025-04-07,Sardegna,206
2025-04-07,Sicilia,577
2025-04-07,Toscana,461
2025-04-07,Trentino-Alto Adige,159
2025-04-07,Umbria,127
2025-04-07,Valle d'Aosta,24
2025-04-07,Veneto,641
2025-04-14,Abruzzo,205
2025-04-14,Basilicata,67
2025-04-14,Calabria,228
2025-04-14,Campania,765
2025-04-14,Emilia-Romagna,463
2025-04-14,Friuli-Venezia Giulia,167
2025-04-14,Lazio,1140
2025-04-14,Liguria,218
2025-04-14,Lombardia,1382
2025-04-14,Marche,219
2025-04-14,Molise,33
2025-04-14,Piemonte,500
2025-04-14,Puglia,547
2025-04-14,Sardegna,214
2025-04-14,Sicilia,516
2025-04-14,Toscana,490
2025-04-14,Trentino-Alto Adige,127
2025-04-14,Umbria,88
2025-04-14,Valle d'Aosta,2
2025-04-14,Veneto,764
2025-04-21,Abruzzo,179
2025-04-21,Basilicata,93
2025-04-21,Calabria,259
2025-04-21,Campania,679
2025-04-21,Emilia-Romagna,453
2025-04-21,Friuli-Venezia Giulia,141
2025-04-21,Lazio,1151
2025-04-21,Liguria,247
2025-04-21,Lombardia,1615
2025-04-21,Marche,290
2025-04-21,Molise,43
2025-04-21,Piemonte,604
2025-04-21,Puglia,506
2025-04-21,Sardegna,263
2025-04-21,Sicilia,588
2025-04-21,Toscana,433
2025-04-21,Trentino-Alto Adige,155
2025-04-21,Umbria,116
2025-04-21,Valle d'Aosta,8
2025-04-21,Veneto,585
2025-04-28,Abruzzo,168
2025-04-28,Basilicata,86
2025-04-28,Calabria,239
2025-04-28,Campania,682
2025-04-28,Emilia-Romagna,590
2025-04-28,Friuli-Venezia Giulia,132
2025-04-28,Lazio,1090
2025-04-28,Liguria,228
2025-04-28,Lombardia,1402
2025-04-28,Marche,245
2025-04-28,Molise,38
2025-04-28,Piemonte,613
2025-04-28,Puglia,508
2025-04-28,Sardegna,199
2025-04-28,Sicilia,551
2025-04-28,Toscana,455
2025-04-28,Trentino-Alto Adige,145
2025-04-28,Umbria,119
2025-04-28,Valle d'Aosta,14
2025-04-28,Veneto,605
2025-05-05,Abruzzo,219
2025-05-05,Basilicata,83
2025-05-05,Calabria,247
2025-05-05,Campania,686
2025-05-05,Emilia-Romagna,515
2025-05-05,Friuli-Venezia Giulia,104
2025-05-05,Lazio,1148
2025-05-05,Liguria,256
2025-05-05,Lombardia,1661
2025-05-05,Marche,254
2025-05-05,Molise,29
2025-05-05,Piemonte,490
2025-05-05,Puglia,490
2025-05-05,Sardegna,265
2025-05-05,Sicilia,589
2025-05-05,Toscana,452
2025-05-05,Trentino-Alto Adige,159
2025-05-05,Umbria,95
2025-05-05,Valle d'Aosta,10
2025-05-05,Veneto,673
2025-05-12,Abruzzo,182
2025-05-12,Basilicata,74
2025-05-12,Calabria,281
2025-05-12,Campania,639
2025-05-12,Emilia-Romagna,562
2025-05-12,Friuli-Venezia Giulia,179
2025-05-12,Lazio,1021
2025-05-12,Liguria,270
2025-05-12,Lombardia,1341
2025-05-12,Marche,279
2025-05-12,Molise,36
2025-05-12,Piemonte,528
2025-05-12,Puglia,556
2025-05-12,Sardegna,240
2025-05-12,Sicilia,589
2025-05-12,Toscana,524
2025-05-12,Trentino-Alto Adige,191
2025-05-12,Umbria,126
2025-05-12,Valle d'Aosta,14
2025-05-12,Veneto,619
2025-05-19,Abruzzo,194
2025-05-19,Basilicata,95
2025-05-19,Calabria,244
2025-05-19,Campania,855
2025-05-19,Emilia-Romagna,607
2025-05-19,Friuli-Venezia Giulia,157
2025-05-19,Lazio,1330
2025-05-19,Liguria,297
2025-05-19,Lombardia,1642
2025-05-19,Marche,281
2025-05-19,Molise,43
2025-05-19,Piemonte,527
2025-05-19,Puglia,563
2025-05-19,Sardegna,257
2025-05-19,Sicilia,598
2025-05-19,Toscana,504
2025-05-19,Trentino-Alto Adige,155
2025-05-19,Umbria,119
2025-05-19,Valle d'Aosta,18
2025-05-19,Veneto,628
2025-05-26,Abruzzo,188
2025-05-26,Basilicata,97
2025-05-26,Calabria,308
2025-05-26,Campania,875
2025-05-26,Emilia-Romagna,635
2025-05-26,Friuli-Venezia Giulia,154
2025-05-26,Lazio,1222
2025-05-26,Liguria,325
2025-05-26,Lombardia,1412
2025-05-26,Marche,310
2025-05-26,Molise,38
2025-05-26,Piemonte,607
2025-05-26,Puglia,496
2025-05-26,Sardegna,259
2025-05-26,Sicilia,693
2025-05-26,Toscana,535
2025-05-26,Trentino-Alto Adige,150
2025-05-26,Umbria,121
2025-05-26,Valle d'Aosta,12
2025-05-26,Veneto,849
2025-06-02,Abruzzo,184
2025-06-02,Basilicata,106
2025-06-02,Calabria,367
2025-06-02,Campania,777
2025-06-02,Emilia-Romagna,633
2025-06-02,Friuli-Venezia Giulia,167
2025-06-02,Lazio,1182
2025-06-02,Liguria,298
2025-06-02,Lombardia,1367
2025-06-02,Marche,289
2025-06-02,Molise,46
2025-06-02,Piemonte,661
2025-06-02,Puglia,582
2025-06-02,Sardegna,283
2025-06-02,Sicilia,671
2025-06-02,Toscana,543
2025-06-02,Trentino-Alto Adige,179
2025-06-02,Umbria,120
2025-06-02,Valle d'Aosta,13
2025-06-02,Veneto,731
2025-06-09,Abruzzo,243
2025-06-09,Basilicata,89
2025-06-09,Calabria,280
2025-06-09,Campania,876
2025-06-09,Emilia-Romagna,540
2025-06-09,Friuli-Venezia Giulia,141
2025-06-09,Lazio,1332
2025-06-09,Liguria,328
2025-06-09,Lombardia,1544
2025-06-09,Marche,305
2025-06-09,Molise,39
2025-06-09,Piemonte,534
2025-06-09,Puglia,604
2025-06-09,Sardegna,307
2025-06-09,Sicilia,729
2025-06-09,Toscana,531
2025-06-09,Trentino-Alto Adige,217
2025-06-09,Umbria,137
2025-06-09,Valle d'Aosta,27
2025-06-09,Veneto,667
2025-06-16,Abruzzo,189
2025-06-16,Basilicata,104
2025-06-16,Calabria,333
2025-06-16,Campania,937
2025-06-16,Emilia-Romagna,604
2025-06-16,Friuli-Venezia Giulia,167
2025-06-16,Lazio,1236
2025-06-16,Liguria,270
2025-06-16,Lombardia,1648
2025-06-16,Marche,320
2025-06-16,Molise,53
2025-06-16,Piemonte,556
2025-06-16,Puglia,628
2025-06-16,Sardegna,341
2025-06-16,Sicilia,807
2025-06-16,Toscana,486
2025-06-16,Trentino-Alto Adige,165
2025-06-16,Umbria,147
2025-06-16,Valle d'Aosta,15
2025-06-16,Veneto,737
2025-06-23,Abruzzo,164
2025-06-23,Basilicata,107
2025-06-23,Calabria,263
2025-06-23,Campania,1007
2025-06-23,Emilia-Romagna,615
2025-06-23,Friuli-Venezia Giulia,206
2025-06-23,Lazio,1227
2025-06-23,Liguria,257
2025-06-23,Lombardia,1680
2025-06-23,Marche,329
2025-06-23,Molise,51
2025-06-23,Piemonte,601
2025-06-23,Puglia,536
2025-06-23,Sardegna,289
2025-06-23,Sicilia,799
2025-06-23,Toscana,561
2025-06-23,Trentino-Alto Adige,192
2025-06-23,Umbria,143
2025-06-23,Valle d'Aosta,8
2025-06-23,Veneto,704
2025-06-30,Abruzzo,198
2025-06-30,Basilicata,78
2025-06-30,Calabria,386
2025-06-30,Campania,830
2025-06-30,Emilia-Romagna,734
2025-06-30,Friuli-Venezia Giulia,205
2025-06-30,Lazio,1233
2025-06-30,Liguria,312
2025-06-30,Lombardia,1528
2025-06-30,Marche,329
2025-06-30,Molise,50
2025-06-30,Piemonte,625
2025-06-30,Puglia,733
2025-06-30,Sardegna,294
2025-06-30,Sicilia,859
2025-06-30,Toscana,571
2025-06-30,Trentino-Alto Adige,191
2025-06-30,Umbria,157
2025-06-30,Valle d'Aosta,13
2025-06-30,Veneto,752
2025-07-07,Abruzzo,199
2025-07-07,Basilicata,73
2025-07-07,Calabria,334
2025-07-07,Campania,866
2025-07-07,Emilia-Romagna,650
2025-07-07,Friuli-Venezia Giulia,174
2025-07-07,Lazio,1249
2025-07-07,Liguria,269
2025-07-07,Lombardia,1639
2025-07-07,Marche,305
2025-07-07,Molise,52
2025-07-07,Piemonte,503
2025-07-07,Puglia,678
2025-07-07,Sardegna,305
2025-07-07,Sicilia,778
2025-07-07,Toscana,553
2025-07-07,Trentino-Alto Adige,201
2025-07-07,Umbria,124
2025-07-07,Valle d'Aosta,21
2025-07-07,Veneto,704
2025-07-14,Abruzzo,211
2025-07-14,Basilicata,92
2025-07-14,Calabria,283
2025-07-14,Campania,860
2025-07-14,Emilia-Romagna,658
2025-07-14,Friuli-Venezia Giulia,209
2025-07-14,Lazio,1043
2025-07-14,Liguria,235
2025-07-14,Lombardia,1295
2025-07-14,Marche,343
2025-07-14,Molise,49
2025-07-14,Piemonte,460
2025-07-14,Puglia,577
2025-07-14,Sardegna,318
2025-07-14,Sicilia,652
2025-07-14,Toscana,540
2025-07-14,Trentino-Alto Adige,194
2025-07-14,Umbria,128
2025-07-14,Valle d'Aosta,16
2025-07-14,Veneto,726
2025-07-21,Abruzzo,223
2025-07-21,Basilicata,94
2025-07-21,Calabria,299
2025-07-21,Campania,737
2025-07-21,Emilia-Romagna,671
2025-07-21,Friuli-Venezia Giulia,156
2025-07-21,Lazio,1159
2025-07-21,Liguria,243
2025-07-21,Lombardia,1075
2025-07-21,Marche,252
2025-07-21,Molise,42
2025-07-21,Piemonte,421
2025-07-21,Puglia,651
2025-07-21,Sardegna,308
2025-07-21,Sicilia,602
2025-07-21,Toscana,536
2025-07-21,Trentino-Alto Adige,204
2025-07-21,Umbria,99
2025-07-21,Valle d'Aosta,17
2025-07-21,Veneto,697
2025-07-28,Abruzzo,196
2025-07-28,Basilicata,72
2025-07-28,Calabria,266
2025-07-28,Campania,736
2025-07-28,Emilia-Romagna,535
2025-07-28,Friuli-Venezia Giulia,152
2025-07-28,Lazio,1107
2025-07-28,Liguria,259
2025-07-28,Lombardia,1313
2025-07-28,Marche,301
2025-07-28,Molise,41
2025-07-28,Piemonte,542
2025-07-28,Puglia,551
2025-07-28,Sardegna,296
2025-07-28,Sicilia,690
2025-07-28,Toscana,433
2025-07-28,Trentino-Alto Adige,182
2025-07-28,Umbria,121
2025-07-28,Valle d'Aosta,8
2025-07-28,Veneto,591
2025-08-04,Abruzzo,160
2025-08-04,Basilicata,89
2025-08-04,Calabria,250
2025-08-04,Campania,630
2025-08-04,Emilia-Romagna,510
2025-08-04,Friuli-Venezia Giulia,117
2025-08-04,Lazio,959
2025-08-04,Liguria,230
2025-08-04,Lombardia,1106
2025-08-04,Marche,201
2025-08-04,Molise,39
2025-08-04,Piemonte,325
2025-08-04,Puglia,582
2025-08-04,Sardegna,245
2025-08-04,Sicilia,638
2025-08-04,Toscana,476
2025-08-04,Trentino-Alto Adige,150
2025-08-04,Umbria,121
2025-08-04,Valle d'Aosta,9
2025-08-04,Veneto,710
2025-08-11,Abruzzo,178
2025-08-11,Basilicata,70
2025-08-11,Calabria,207
2025-08-11,Campania,618
2025-08-11,Emilia-Romagna,446
2025-08-11,Friuli-Venezia Giulia,111
2025-08-11,Lazio,873
2025-08-11,Liguria,185
2025-08-11,Lombardia,1142
2025-08-11,Marche,212
2025-08-11,Molise,39
2025-08-11,Piemonte,467
2025-08-11,Puglia,391
2025-08-11,Sardegna,223
2025-08-11,Sicilia,569
2025-08-11,Toscana,317
2025-08-11,Trentino-Alto Adige,142
2025-08-11,Umbria,81
2025-08-11,Valle d'Aosta,11
2025-08-11,Veneto,578
2025-08-18,Abruzzo,159
2025-08-18,Basilicata,67
2025-08-18,Calabria,258
2025-08-18,Campania,730
2025-08-18,Emilia-Romagna,542
2025-08-18,Friuli-Venezia Giulia,142
2025-08-18,Lazio,957
2025-08-18,Liguria,251
2025-08-18,Lombardia,1240
2025-08-18,Marche,263
2025-08-18,Molise,34
2025-08-18,Piemonte,437
2025-08-18,Puglia,400
2025-08-18,Sardegna,231
2025-08-18,Sicilia,494
2025-08-18,Toscana,327
2025-08-18,Trentino-Alto Adige,158
2025-08-18,Umbria,94
2025-08-18,Valle d'Aosta,11
2025-08-18,Veneto,543
2025-08-25,Abruzzo,133
2025-08-25,Basilicata,64
2025-08-25,Calabria,225
2025-08-25,Campania,704
2025-08-25,Emilia-Romagna,444
2025-08-25,Friuli-Venezia Giulia,158
2025-08-25,Lazio,1203
2025-08-25,Liguria,236
2025-08-25,Lombardia,1470
2025-08-25,Marche,218
2025-08-25,Molise,36
2025-08-25,Piemonte,488
2025-08-25,Puglia,468
2025-08-25,Sardegna,212
2025-08-25,Sicilia,567
2025-08-25,Toscana,443
2025-08-25,Trentino-Alto Adige,136
2025-08-25,Umbria,102
2025-08-25,Valle d'Aosta,11
2025-08-25,Veneto,615
2025-09-01,Abruzzo,213
2025-09-01,Basilicata,95
2025-09-01,Calabria,218
2025-09-01,Campania,735
2025-09-01,Emilia-Romagna,609
2025-09-01,Friuli-Venezia Giulia,139
2025-09-01,Lazio,927
2025-09-01,Liguria,225
2025-09-01,Lombardia,1261
2025-09-01,Marche,228
2025-09-01,Molise,41
2025-09-01,Piemonte,596
2025-09-01,Puglia,479
2025-09-01,Sardegna,219
2025-09-01,Sicilia,740
2025-09-01,Toscana,496
2025-09-01,Trentino-Alto Adige,166
2025-09-01,Umbria,98
2025-09-01,Valle d'Aosta,20
2025-09-01,Veneto,641
2025-09-08,Abruzzo,114
2025-09-08,Basilicata,83
2025-09-08,Calabria,207
2025-09-08,Campania,770
2025-09-08,Emilia-Romagna,570
2025-09-08,Friuli-Venezia Giulia,168
2025-09-08,Lazio,1289
2025-09-08,Liguria,231
2025-09-08,Lombardia,1511
2025-09-08,Marche,250
2025-09-08,Molise,45
2025-09-08,Piemonte,551
2025-09-08,Puglia,479
2025-09-08,Sardegna,223
2025-09-08,Sicilia,658
2025-09-08,Toscana,577
2025-09-08,Trentino-Alto Adige,140
2025-09-08,Umbria,97
2025-09-08,Valle d'Aosta,19
2025-09-08,Veneto,777
2025-09-15,Abruzzo,153
2025-09-15,Basilicata,74
2025-09-15,Calabria,243
2025-09-15,Campania,781
2025-09-15,Emilia-Romagna,512
2025-09-15,Friuli-Venezia Giulia,198
2025-09-15,Lazio,1189
2025-09-15,Liguria,268
2025-09-15,Lombardia,1510
2025-09-15,Marche,324
2025-09-15,Molise,42
2025-09-15,Piemonte,596
2025-09-15,Puglia,543
2025-09-15,Sardegna,307
