settimana,regione,canale,candidature_incrementali_vere
2024-07-29,Friuli-Venezia Giulia,Meta Ads,8.095
2024-07-29,Lazio,Meta Ads,40.94
2024-07-29,Liguria,Meta Ads,11.159
2024-07-29,Lombardia,Meta Ads,49.617
2024-07-29,Marche,Meta Ads,8.97
2024-07-29,Molise,Meta Ads,2.601
2024-07-29,Piemonte,Meta Ads,37.134
2024-07-29,Puglia,Meta Ads,27.583
2024-07-29,Sardegna,Meta Ads,9.762
2024-07-29,Sicilia,Meta Ads,67.486
2024-07-29,Toscana,Meta Ads,22.952
2024-07-29,Trentino-Alto Adige,Meta Ads,9.724
2024-07-29,Umbria,Meta Ads,5.149
2024-07-29,Valle d'Aosta,Meta Ads,1.017
2024-07-29,Veneto,Meta Ads,37.236
2024-08-05,Abruzzo,Meta Ads,5.01
2024-08-05,Basilicata,Meta Ads,1.607
2024-08-05,Calabria,Meta Ads,10.821
2024-08-05,Campania,Meta Ads,30.802
2024-08-05,Emilia-Romagna,Meta Ads,20.398
2024-08-05,Friuli-Venezia Giulia,Meta Ads,4.922
2024-08-05,Lazio,Meta Ads,25.535
2024-08-05,Liguria,Meta Ads,7.057
2024-08-05,Lombardia,Meta Ads,30.15
2024-08-05,Marche,Meta Ads,5.368
2024-08-05,Molise,Meta Ads,1.568
2024-08-05,Piemonte,Meta Ads,22.043
2024-08-05,Puglia,Meta Ads,17.249
2024-08-05,Sardegna,Meta Ads,6.366
2024-08-05,Sicilia,Meta Ads,43.807
2024-08-05,Toscana,Meta Ads,14.363
2024-08-05,Trentino-Alto Adige,Meta Ads,6.188
2024-08-05,Umbria,Meta Ads,3.121
2024-08-05,Valle d'Aosta,Meta Ads,0.604
2024-08-05,Veneto,Meta Ads,22.404
2024-08-12,Abruzzo,Meta Ads,6.596
2024-08-12,Basilicata,Meta Ads,2.112
2024-08-12,Calabria,Meta Ads,12.459
2024-08-12,Campania,Meta Ads,39.973
2024-08-12,Emilia-Romagna,Meta Ads,23.298
2024-08-12,Friuli-Venezia Giulia,Meta Ads,6.345
2024-08-12,Lazio,Meta Ads,31.595
2024-08-12,Liguria,Meta Ads,8.928
2024-08-12,Lombardia,Meta Ads,38.62
2024-08-12,Marche,Meta Ads,7.241
2024-08-12,Molise,Meta Ads,2.13
2024-08-12,Piemonte,Meta Ads,28.205
2024-08-12,Puglia,Meta Ads,19.052
2024-08-12,Sardegna,Meta Ads,7.29
2024-08-12,Sicilia,Meta Ads,49.804
2024-08-12,Toscana,Meta Ads,18.23
2024-08-12,Trentino-Alto Adige,Meta Ads,6.964
2024-08-12,Umbria,Meta Ads,4.047
2024-08-12,Valle d'Aosta,Meta Ads,0.828
2024-08-12,Veneto,Meta Ads,29.095
2024-08-19,Abruzzo,Meta Ads,7.019
2024-08-19,Basilicata,Meta Ads,2.245
2024-08-19,Calabria,Meta Ads,12.516
2024-08-19,Campania,Meta Ads,41.337
2024-08-19,Emilia-Romagna,Meta Ads,23.562
2024-08-19,Friuli-Venezia Giulia,Meta Ads,6.505
2024-08-19,Lazio,Meta Ads,33.26
2024-08-19,Liguria,Meta Ads,9.519
2024-08-19,Lombardia,Meta Ads,40.375
2024-08-19,Marche,Meta Ads,7.627
2024-08-19,Molise,Meta Ads,2.298
2024-08-19,Piemonte,Meta Ads,29.734
2024-08-19,Puglia,Meta Ads,19.309
2024-08-19,Sardegna,Meta Ads,7.524
2024-08-19,Sicilia,Meta Ads,50.23
2024-08-19,Toscana,Meta Ads,19.42
2024-08-19,Trentino-Alto Adige,Meta Ads,7.319
2024-08-19,Umbria,Meta Ads,4.452
2024-08-19,Valle d'Aosta,Meta Ads,0.907
2024-08-19,Veneto,Meta Ads,30.423
2024-08-26,Abruzzo,Meta Ads,7.568
2024-08-26,Basilicata,Meta Ads,2.526
2024-08-26,Calabria,Meta Ads,13.915
2024-08-26,Campania,Meta Ads,45.432
2024-08-26,Emilia-Romagna,Meta Ads,24.805
2024-08-26,Friuli-Venezia Giulia,Meta Ads,6.899
2024-08-26,Lazio,Meta Ads,36.544
2024-08-26,Liguria,Meta Ads,10.112
2024-08-26,Lombardia,Meta Ads,44.503
2024-08-26,Marche,Meta Ads,8.187
2024-08-26,Molise,Meta Ads,2.643
2024-08-26,Piemonte,Meta Ads,32.175
2024-08-26,Puglia,Meta Ads,21.479
2024-08-26,Sardegna,Meta Ads,8.409
2024-08-26,Sicilia,Meta Ads,53.258
2024-08-26,Toscana,Meta Ads,21.232
2024-08-26,Trentino-Alto Adige,Meta Ads,8.184
2024-08-26,Umbria,Meta Ads,4.8
2024-08-26,Valle d'Aosta,Meta Ads,0.972
2024-08-26,Veneto,Meta Ads,32.969
2024-09-02,Abruzzo,Meta Ads,8.736
2024-09-02,Basilicata,Meta Ads,2.993
2024-09-02,Calabria,Meta Ads,16.279
2024-09-02,Campania,Meta Ads,54.248
2024-09-02,Emilia-Romagna,Meta Ads,29.082
2024-09-02,Friuli-Venezia Giulia,Meta Ads,8.327
2024-09-02,Lazio,Meta Ads,42.416
2024-09-02,Liguria,Meta Ads,11.982
2024-09-02,Lombardia,Meta Ads,52.298
2024-09-02,Marche,Meta Ads,9.12
2024-09-02,Molise,Meta Ads,2.966
2024-09-02,Piemonte,Meta Ads,38.174
2024-09-02,Puglia,Meta Ads,25.812
2024-09-02,Sardegna,Meta Ads,9.606
2024-09-02,Sicilia,Meta Ads,60.326
2024-09-02,Toscana,Meta Ads,23.975
2024-09-02,Trentino-Alto Adige,Meta Ads,9.317
2024-09-02,Umbria,Meta Ads,5.647
2024-09-02,Valle d'Aosta,Meta Ads,1.167
2024-09-02,Veneto,Meta Ads,38.983
2024-09-09,Abruzzo,Meta Ads,8.294
2024-09-09,Basilicata,Meta Ads,2.959
2024-09-09,Calabria,Meta Ads,15.542
2024-09-09,Campania,Meta Ads,53.392
2024-09-09,Emilia-Romagna,Meta Ads,27.855
2024-09-09,Friuli-Venezia Giulia,Meta Ads,8.388
2024-09-09,Lazio,Meta Ads,41.156
2024-09-09,Liguria,Meta Ads,11.461
2024-09-09,Lombardia,Meta Ads,50.536
2024-09-09,Marche,Meta Ads,8.906
2024-09-09,Molise,Meta Ads,2.873
2024-09-09,Piemonte,Meta Ads,36.47
2024-09-09,Puglia,Meta Ads,25.002
2024-09-09,Sardegna,Meta Ads,9.299
2024-09-09,Sicilia,Meta Ads,59.487
2024-09-09,Toscana,Meta Ads,23.084
2024-09-09,Trentino-Alto Adige,Meta Ads,8.998
2024-09-09,Umbria,Meta Ads,5.411
2024-09-09,Valle d'Aosta,Meta Ads,1.131
2024-09-09,Veneto,Meta Ads,37.736
2024-09-16,Abruzzo,Meta Ads,7.957
2024-09-16,Basilicata,Meta Ads,2.85
2024-09-16,Calabria,Meta Ads,14.622
2024-09-16,Campania,Meta Ads,51.94
2024-09-16,Emilia-Romagna,Meta Ads,26.571
2024-09-16,Friuli-Venezia Giulia,Meta Ads,8.27
2024-09-16,Lazio,Meta Ads,40.012
2024-09-16,Liguria,Meta Ads,10.989
2024-09-16,Lombardia,Meta Ads,49.514
2024-09-16,Marche,Meta Ads,8.816
2024-09-16,Molise,Meta Ads,2.764
2024-09-16,Piemonte,Meta Ads,35.542
2024-09-16,Puglia,Meta Ads,23.45
2024-09-16,Sardegna,Meta Ads,9.005
2024-09-16,Sicilia,Meta Ads,57.184
2024-09-16,Toscana,Meta Ads,22.002
2024-09-16,Trentino-Alto Adige,Meta Ads,8.71
2024-09-16,Umbria,Meta Ads,5.207
2024-09-16,Valle d'Aosta,Meta Ads,1.108
2024-09-16,Veneto,Meta Ads,37.692
2024-09-23,Abruzzo,Meta Ads,8.096
2024-09-23,Basilicata,Meta Ads,2.915
2024-09-23,Calabria,Meta Ads,15.038
2024-09-23,Campania,Meta Ads,52.926
2024-09-23,Emilia-Romagna,Meta Ads,27.902
2024-09-23,Friuli-Venezia Giulia,Meta Ads,8.542
2024-09-23,Lazio,Meta Ads,41.064
2024-09-23,Liguria,Meta Ads,11.064
2024-09-23,Lombardia,Meta Ads,50.572
2024-09-23,Marche,Meta Ads,9.22
2024-09-23,Molise,Meta Ads,2.77
2024-09-23,Piemonte,Meta Ads,36.395
2024-09-23,Puglia,Meta Ads,25.021
2024-09-23,Sardegna,Meta Ads,9.382
2024-09-23,Sicilia,Meta Ads,59.26
2024-09-23,Toscana,Meta Ads,22.559
2024-09-23,Trentino-Alto Adige,Meta Ads,8.922
2024-09-23,Umbria,Meta Ads,5.391
2024-09-23,Valle d'Aosta,Meta Ads,1.141
2024-09-23,Veneto,Meta Ads,38.184
2024-09-30,Abruzzo,Meta Ads,8.051
2024-09-30,Basilicata,Meta Ads,2.831
2024-09-30,Calabria,Meta Ads,14.878
2024-09-30,Campania,Meta Ads,51.081
2024-09-30,Emilia-Romagna,Meta Ads,30.597
2024-09-30,Friuli-Venezia Giulia,Meta Ads,8.186
2024-09-30,Lazio,Meta Ads,39.575
2024-09-30,Liguria,Meta Ads,10.718
2024-09-30,Lombardia,Meta Ads,55.146
2024-09-30,Marche,Meta Ads,9.057
2024-09-30,Molise,Meta Ads,2.765
2024-09-30,Piemonte,Meta Ads,39.677
2024-09-30,Puglia,Meta Ads,25.138
2024-09-30,Sardegna,Meta Ads,9.417
2024-09-30,Sicilia,Meta Ads,58.714
2024-09-30,Toscana,Meta Ads,22.33
2024-09-30,Trentino-Alto Adige,Meta Ads,8.623
2024-09-30,Umbria,Meta Ads,5.344
2024-09-30,Valle d'Aosta,Meta Ads,1.144
2024-09-30,Veneto,Meta Ads,41.442
2024-10-07,Abruzzo,Meta Ads,8.165
2024-10-07,Basilicata,Meta Ads,2.693
2024-10-07,Calabria,Meta Ads,14.384
2024-10-07,Campania,Meta Ads,50.37
2024-10-07,Emilia-Romagna,Meta Ads,30.963
2024-10-07,Friuli-Venezia Giulia,Meta Ads,7.934
2024-10-07,Lazio,Meta Ads,38.228
2024-10-07,Liguria,Meta Ads,10.7
2024-10-07,Lombardia,Meta Ads,55.43
2024-10-07,Marche,Meta Ads,8.818
2024-10-07,Molise,Meta Ads,2.674
2024-10-07,Piemonte,Meta Ads,40.067
2024-10-07,Puglia,Meta Ads,23.913
2024-10-07,Sardegna,Meta Ads,8.907
2024-10-07,Sicilia,Meta Ads,58.446
2024-10-07,Toscana,Meta Ads,21.744
2024-10-07,Trentino-Alto Adige,Meta Ads,8.367
2024-10-07,Umbria,Meta Ads,5.107
2024-10-07,Valle d'Aosta,Meta Ads,1.131
2024-10-07,Veneto,Meta Ads,41.783
2024-10-14,Abruzzo,Meta Ads,8.156
2024-10-14,Basilicata,Meta Ads,2.661
2024-10-14,Calabria,Meta Ads,13.999
2024-10-14,Campania,Meta Ads,51.16
2024-10-14,Emilia-Romagna,Meta Ads,31.844
2024-10-14,Friuli-Venezia Giulia,Meta Ads,7.632
2024-10-14,Lazio,Meta Ads,37.232
2024-10-14,Liguria,Meta Ads,10.878
2024-10-14,Lombardia,Meta Ads,54.737
2024-10-14,Marche,Meta Ads,8.669
2024-10-14,Molise,Meta Ads,2.649
2024-10-14,Piemonte,Meta Ads,40.56
2024-10-14,Puglia,Meta Ads,23.129
2024-10-14,Sardegna,Meta Ads,8.364
2024-10-14,Sicilia,Meta Ads,57.909
2024-10-14,Toscana,Meta Ads,21.284
2024-10-14,Trentino-Alto Adige,Meta Ads,8.288
2024-10-14,Umbria,Meta Ads,4.856
2024-10-14,Valle d'Aosta,Meta Ads,1.097
2024-10-14,Veneto,Meta Ads,42.185
2024-10-21,Abruzzo,Meta Ads,7.562
2024-10-21,Basilicata,Meta Ads,2.493
2024-10-21,Calabria,Meta Ads,12.885
2024-10-21,Campania,Meta Ads,47.251
2024-10-21,Emilia-Romagna,Meta Ads,30.182
2024-10-21,Friuli-Venezia Giulia,Meta Ads,6.855
2024-10-21,Lazio,Meta Ads,34.937
2024-10-21,Liguria,Meta Ads,10.236
2024-10-21,Lombardia,Meta Ads,49.947
2024-10-21,Marche,Meta Ads,8.071
2024-10-21,Molise,Meta Ads,2.441
2024-10-21,Piemonte,Meta Ads,37.357
2024-10-21,Puglia,Meta Ads,21.816
2024-10-21,Sardegna,Meta Ads,7.511
2024-10-21,Sicilia,Meta Ads,54.128
2024-10-21,Toscana,Meta Ads,19.693
2024-10-21,Trentino-Alto Adige,Meta Ads,7.708
2024-10-21,Umbria,Meta Ads,4.418
2024-10-21,Valle d'Aosta,Meta Ads,0.987
2024-10-21,Veneto,Meta Ads,39.523
2024-10-28,Abruzzo,Meta Ads,7.549
2024-10-28,Basilicata,Meta Ads,2.611
2024-10-28,Calabria,Meta Ads,12.739
2024-10-28,Campania,Meta Ads,45.991
2024-10-28,Emilia-Romagna,Meta Ads,30.308
2024-10-28,Friuli-Venezia Giulia,Meta Ads,6.722
2024-10-28,Lazio,Meta Ads,35.587
2024-10-28,Liguria,Meta Ads,9.971
2024-10-28,Lombardia,Meta Ads,49.887
2024-10-28,Marche,Meta Ads,8.166
2024-10-28,Molise,Meta Ads,2.423
2024-10-28,Piemonte,Meta Ads,36.962
2024-10-28,Puglia,Meta Ads,22.385
2024-10-28,Sardegna,Meta Ads,7.503
2024-10-28,Sicilia,Meta Ads,52.481
2024-10-28,Toscana,Meta Ads,19.279
2024-10-28,Trentino-Alto Adige,Meta Ads,7.578
2024-10-28,Umbria,Meta Ads,4.381
2024-10-28,Valle d'Aosta,Meta Ads,0.954
2024-10-28,Veneto,Meta Ads,41.436
2024-11-04,Abruzzo,Meta Ads,7.83
2024-11-04,Basilicata,Meta Ads,2.635
2024-11-04,Calabria,Meta Ads,12.712
2024-11-04,Campania,Meta Ads,46.519
2024-11-04,Emilia-Romagna,Meta Ads,30.019
2024-11-04,Friuli-Venezia Giulia,Meta Ads,6.882
2024-11-04,Lazio,Meta Ads,36.095
2024-11-04,Liguria,Meta Ads,9.953
2024-11-04,Lombardia,Meta Ads,49.466
2024-11-04,Marche,Meta Ads,8.577
2024-11-04,Molise,Meta Ads,2.387
2024-11-04,Piemonte,Meta Ads,38.507
2024-11-04,Puglia,Meta Ads,23.175
2024-11-04,Sardegna,Meta Ads,7.744
2024-11-04,Sicilia,Meta Ads,53.375
2024-11-04,Toscana,Meta Ads,19.391
2024-11-04,Trentino-Alto Adige,Meta Ads,7.862
2024-11-04,Umbria,Meta Ads,4.698
2024-11-04,Valle d'Aosta,Meta Ads,0.968
2024-11-04,Veneto,Meta Ads,41.842
2024-11-11,Abruzzo,Meta Ads,8.216
2024-11-11,Basilicata,Meta Ads,2.721
2024-11-11,Calabria,Meta Ads,12.953
2024-11-11,Campania,Meta Ads,47.986
2024-11-11,Emilia-Romagna,Meta Ads,30.059
2024-11-11,Friuli-Venezia Giulia,Meta Ads,7.11
2024-11-11,Lazio,Meta Ads,36.745
2024-11-11,Liguria,Meta Ads,10.02
2024-11-11,Lombardia,Meta Ads,53.364
2024-11-11,Marche,Meta Ads,9.056
2024-11-11,Molise,Meta Ads,2.44
2024-11-11,Piemonte,Meta Ads,39.71
2024-11-11,Puglia,Meta Ads,23.848
2024-11-11,Sardegna,Meta Ads,8.243
2024-11-11,Sicilia,Meta Ads,55.633
2024-11-11,Toscana,Meta Ads,19.786
2024-11-11,Trentino-Alto Adige,Meta Ads,8.095
2024-11-11,Umbria,Meta Ads,4.836
2024-11-11,Valle d'Aosta,Meta Ads,1.005
2024-11-11,Veneto,Meta Ads,42.613
2024-11-18,Abruzzo,Meta Ads,8.253
2024-11-18,Basilicata,Meta Ads,2.662
2024-11-18,Calabria,Meta Ads,12.974
2024-11-18,Campania,Meta Ads,47.657
2024-11-18,Emilia-Romagna,Meta Ads,30.259
2024-11-18,Friuli-Venezia Giulia,Meta Ads,7.208
2024-11-18,Lazio,Meta Ads,36.326
2024-11-18,Liguria,Meta Ads,10.163
2024-11-18,Lombardia,Meta Ads,53.615
2024-11-18,Marche,Meta Ads,8.916
2024-11-18,Molise,Meta Ads,2.362
2024-11-18,Piemonte,Meta Ads,39.221
2024-11-18,Puglia,Meta Ads,23.404
2024-11-18,Sardegna,Meta Ads,8.336
2024-11-18,Sicilia,Meta Ads,55.505
2024-11-18,Toscana,Meta Ads,20.035
2024-11-18,Trentino-Alto Adige,Meta Ads,8.074
2024-11-18,Umbria,Meta Ads,4.711
2024-11-18,Valle d'Aosta,Meta Ads,1.012
2024-11-18,Veneto,Meta Ads,42.008
2024-11-25,Abruzzo,Meta Ads,8.111
2024-11-25,Basilicata,Meta Ads,2.676
2024-11-25,Calabria,Meta Ads,13.336
2024-11-25,Campania,Meta Ads,48.275
2024-11-25,Emilia-Romagna,Meta Ads,30.532
2024-11-25,Friuli-Venezia Giulia,Meta Ads,7.384
2024-11-25,Lazio,Meta Ads,36.474
2024-11-25,Liguria,Meta Ads,10.564
2024-11-25,Lombardia,Meta Ads,54.756
2024-11-25,Marche,Meta Ads,8.75
2024-11-25,Molise,Meta Ads,2.433
2024-11-25,Piemonte,Meta Ads,39.932
2024-11-25,Puglia,Meta Ads,23.108
2024-11-25,Sardegna,Meta Ads,8.656
2024-11-25,Sicilia,Meta Ads,57.208
2024-11-25,Toscana,Meta Ads,19.695
2024-11-25,Trentino-Alto Adige,Meta Ads,7.97
2024-11-25,Umbria,Meta Ads,4.664
2024-11-25,Valle d'Aosta,Meta Ads,1.029
2024-11-25,Veneto,Meta Ads,41.249
2024-12-02,Abruzzo,Meta Ads,8.514
2024-12-02,Basilicata,Meta Ads,2.834
2024-12-02,Calabria,Meta Ads,13.865
2024-12-02,Campania,Meta Ads,52.198
2024-12-02,Emilia-Romagna,Meta Ads,30.62
2024-12-02,Friuli-Venezia Giulia,Meta Ads,8.076
2024-12-02,Lazio,Meta Ads,37.914
2024-12-02,Liguria,Meta Ads,11.302
2024-12-02,Lombardia,Meta Ads,52.954
2024-12-02,Marche,Meta Ads,9.088
2024-12-02,Molise,Meta Ads,2.543
2024-12-02,Piemonte,Meta Ads,39.878
2024-12-02,Puglia,Meta Ads,23.89
2024-12-02,Sardegna,Meta Ads,9.075
2024-12-02,Sicilia,Meta Ads,61.211
2024-12-02,Toscana,Meta Ads,21.424
2024-12-02,Trentino-Alto Adige,Meta Ads,8.437
2024-12-02,Umbria,Meta Ads,4.923
2024-12-02,Valle d'Aosta,Meta Ads,1.136
2024-12-02,Veneto,Meta Ads,39.228
2024-12-09,Abruzzo,Meta Ads,7.793
2024-12-09,Basilicata,Meta Ads,2.611
2024-12-09,Calabria,Meta Ads,13.126
2024-12-09,Campania,Meta Ads,48.619
2024-12-09,Emilia-Romagna,Meta Ads,27.815
2024-12-09,Friuli-Venezia Giulia,Meta Ads,7.802
2024-12-09,Lazio,Meta Ads,35.654
2024-12-09,Liguria,Meta Ads,10.723
2024-12-09,Lombardia,Meta Ads,47.117
2024-12-09,Marche,Meta Ads,8.434
2024-12-09,Molise,Meta Ads,2.392
2024-12-09,Piemonte,Meta Ads,35.932
2024-12-09,Puglia,Meta Ads,22.424
2024-12-09,Sardegna,Meta Ads,8.663
2024-12-09,Sicilia,Meta Ads,58.078
2024-12-09,Toscana,Meta Ads,20.528
2024-12-09,Trentino-Alto Adige,Meta Ads,8.164
2024-12-09,Umbria,Meta Ads,4.689
2024-12-09,Valle d'Aosta,Meta Ads,1.08
2024-12-09,Veneto,Meta Ads,36.034
2024-12-16,Abruzzo,Meta Ads,6.853
2024-12-16,Basilicata,Meta Ads,2.317
2024-12-16,Calabria,Meta Ads,12.005
2024-12-16,Campania,Meta Ads,42.918
2024-12-16,Emilia-Romagna,Meta Ads,24.415
2024-12-16,Friuli-Venezia Giulia,Meta Ads,7.115
2024-12-16,Lazio,Meta Ads,32.559
2024-12-16,Liguria,Meta Ads,9.558
2024-12-16,Lombardia,Meta Ads,41.607
2024-12-16,Marche,Meta Ads,7.571
2024-12-16,Molise,Meta Ads,2.177
2024-12-16,Piemonte,Meta Ads,31.299
2024-12-16,Puglia,Meta Ads,20.507
2024-12-16,Sardegna,Meta Ads,7.84
2024-12-16,Sicilia,Meta Ads,52.903
2024-12-16,Toscana,Meta Ads,18.21
2024-12-16,Trentino-Alto Adige,Meta Ads,7.402
2024-12-16,Umbria,Meta Ads,4.116
2024-12-16,Valle d'Aosta,Meta Ads,0.954
2024-12-16,Veneto,Meta Ads,31.961
2024-12-23,Abruzzo,Meta Ads,6.183
2024-12-23,Basilicata,Meta Ads,2.102
2024-12-23,Calabria,Meta Ads,10.878
2024-12-23,Campania,Meta Ads,39.304
2024-12-23,Emilia-Romagna,Meta Ads,22.211
2024-12-23,Friuli-Venezia Giulia,Meta Ads,6.682
2024-12-23,Lazio,Meta Ads,30.211
2024-12-23,Liguria,Meta Ads,8.873
2024-12-23,Lombardia,Meta Ads,37.96
2024-12-23,Marche,Meta Ads,6.926
2024-12-23,Molise,Meta Ads,2.085
2024-12-23,Piemonte,Meta Ads,27.571
2024-12-23,Puglia,Meta Ads,18.829
2024-12-23,Sardegna,Meta Ads,7.255
2024-12-23,Sicilia,Meta Ads,48.406
2024-12-23,Toscana,Meta Ads,17.008
2024-12-23,Trentino-Alto Adige,Meta Ads,6.825
2024-12-23,Umbria,Meta Ads,3.879
2024-12-23,Valle d'Aosta,Meta Ads,0.848
2024-12-23,Veneto,Meta Ads,29.438
2024-12-30,Abruzzo,Meta Ads,5.681
2024-12-30,Basilicata,Meta Ads,1.835
2024-12-30,Calabria,Meta Ads,9.707
2024-12-30,Campania,Meta Ads,35.535
2024-12-30,Emilia-Romagna,Meta Ads,19.692
2024-12-30,Friuli-Venezia Giulia,Meta Ads,5.993
2024-12-30,Lazio,Meta Ads,28.238
2024-12-30,Liguria,Meta Ads,7.914
2024-12-30,Lombardia,Meta Ads,34.296
2024-12-30,Marche,Meta Ads,6.375
2024-12-30,Molise,Meta Ads,1.885
2024-12-30,Piemonte,Meta Ads,24.119
2024-12-30,Puglia,Meta Ads,16.902
2024-12-30,Sardegna,Meta Ads,6.598
2024-12-30,Sicilia,Meta Ads,43.447
2024-12-30,Toscana,Meta Ads,15.289
2024-12-30,Trentino-Alto Adige,Meta Ads,5.989
2024-12-30,Umbria,Meta Ads,3.561
2024-12-30,Valle d'Aosta,Meta Ads,0.779
2024-12-30,Veneto,Meta Ads,25.64
2025-01-06,Abruzzo,Meta Ads,5.518
2025-01-06,Basilicata,Meta Ads,1.774
2025-01-06,Calabria,Meta Ads,9.748
2025-01-06,Campania,Meta Ads,34.703
2025-01-06,Emilia-Romagna,Meta Ads,18.978
2025-01-06,Friuli-Venezia Giulia,Meta Ads,5.66
2025-01-06,Lazio,Meta Ads,27.7
2025-01-06,Liguria,Meta Ads,7.436
2025-01-06,Lombardia,Meta Ads,33.475
2025-01-06,Marche,Meta Ads,6.52
2025-01-06,Molise,Meta Ads,1.846
2025-01-06,Piemonte,Meta Ads,23.732
2025-01-06,Puglia,Meta Ads,16.662
2025-01-06,Sardegna,Meta Ads,6.584
2025-01-06,Sicilia,Meta Ads,41.478
2025-01-06,Toscana,Meta Ads,15.002
2025-01-06,Trentino-Alto Adige,Meta Ads,5.962
2025-01-06,Umbria,Meta Ads,3.473
2025-01-06,Valle d'Aosta,Meta Ads,0.769
2025-01-06,Veneto,Meta Ads,24.399
2025-01-13,Abruzzo,Meta Ads,5.9
2025-01-13,Basilicata,Meta Ads,1.853
2025-01-13,Calabria,Meta Ads,10.2
2025-01-13,Campania,Meta Ads,37.7
2025-01-13,Emilia-Romagna,Meta Ads,19.388
2025-01-13,Friuli-Venezia Giulia,Meta Ads,5.904
2025-01-13,Lazio,Meta Ads,27.434
2025-01-13,Liguria,Meta Ads,7.815
2025-01-13,Lombardia,Meta Ads,35.5
2025-01-13,Marche,Meta Ads,6.702
2025-01-13,Molise,Meta Ads,1.882
2025-01-13,Piemonte,Meta Ads,25.077
2025-01-13,Puglia,Meta Ads,17.249
2025-01-13,Sardegna,Meta Ads,6.695
2025-01-13,Sicilia,Meta Ads,42.079
2025-01-13,Toscana,Meta Ads,15.88
2025-01-13,Trentino-Alto Adige,Meta Ads,6.188
2025-01-13,Umbria,Meta Ads,3.558
2025-01-13,Valle d'Aosta,Meta Ads,0.793
2025-01-13,Veneto,Meta Ads,26.512
2025-01-20,Abruzzo,Meta Ads,6.09
2025-01-20,Basilicata,Meta Ads,1.851
2025-01-20,Calabria,Meta Ads,10.224
2025-01-20,Campania,Meta Ads,39.783
2025-01-20,Emilia-Romagna,Meta Ads,19.156
2025-01-20,Friuli-Venezia Giulia,Meta Ads,5.909
2025-01-20,Lazio,Meta Ads,28.102
2025-01-20,Liguria,Meta Ads,7.999
2025-01-20,Lombardia,Meta Ads,35.979
2025-01-20,Marche,Meta Ads,6.657
2025-01-20,Molise,Meta Ads,1.956
2025-01-20,Piemonte,Meta Ads,25.743
2025-01-20,Puglia,Meta Ads,17.717
2025-01-20,Sardegna,Meta Ads,6.643
2025-01-20,Sicilia,Meta Ads,41.71
2025-01-20,Toscana,Meta Ads,15.737
2025-01-20,Trentino-Alto Adige,Meta Ads,6.197
2025-01-20,Umbria,Meta Ads,3.605
2025-01-20,Valle d'Aosta,Meta Ads,0.79
2025-01-20,Veneto,Meta Ads,26.379
2025-01-27,Abruzzo,Meta Ads,7.232
2025-01-27,Basilicata,Meta Ads,2.263
2025-01-27,Calabria,Meta Ads,11.886
2025-01-27,Campania,Meta Ads,44.711
2025-01-27,Emilia-Romagna,Meta Ads,22.247
2025-01-27,Friuli-Venezia Giulia,Meta Ads,6.825
2025-01-27,Lazio,Meta Ads,31.677
2025-01-27,Liguria,Meta Ads,9.0
2025-01-27,Lombardia,Meta Ads,41.513
2025-01-27,Marche,Meta Ads,7.916
2025-01-27,Molise,Meta Ads,2.234
2025-01-27,Piemonte,Meta Ads,30.193
2025-01-27,Puglia,Meta Ads,20.035
2025-01-27,Sardegna,Meta Ads,7.903
2025-01-27,Sicilia,Meta Ads,47.046
2025-01-27,Toscana,Meta Ads,18.31
2025-01-27,Trentino-Alto Adige,Meta Ads,7.182
2025-01-27,Umbria,Meta Ads,4.187
2025-01-27,Valle d'Aosta,Meta Ads,0.883
2025-01-27,Veneto,Meta Ads,30.237
2025-02-03,Abruzzo,Meta Ads,8.315
2025-02-03,Basilicata,Meta Ads,2.564
2025-02-03,Calabria,Meta Ads,13.758
2025-02-03,Campania,Meta Ads,49.49
2025-02-03,Emilia-Romagna,Meta Ads,26.649
2025-02-03,Friuli-Venezia Giulia,Meta Ads,7.781
2025-02-03,Lazio,Meta Ads,36.476
2025-02-03,Liguria,Meta Ads,10.144
2025-02-03,Lombardia,Meta Ads,47.286
2025-02-03,Marche,Meta Ads,8.812
2025-02-03,Molise,Meta Ads,2.437
2025-02-03,Piemonte,Meta Ads,34.11
2025-02-03,Puglia,Meta Ads,22.58
2025-02-03,Sardegna,Meta Ads,8.876
2025-02-03,Sicilia,Meta Ads,53.305
2025-02-03,Toscana,Meta Ads,20.646
2025-02-03,Trentino-Alto Adige,Meta Ads,7.816
2025-02-03,Umbria,Meta Ads,4.72
2025-02-03,Valle d'Aosta,Meta Ads,1.047
2025-02-03,Veneto,Meta Ads,34.582
2025-02-10,Abruzzo,Meta Ads,7.918
2025-02-10,Basilicata,Meta Ads,2.456
2025-02-10,Calabria,Meta Ads,13.645
2025-02-10,Campania,Meta Ads,47.688
2025-02-10,Emilia-Romagna,Meta Ads,26.627
2025-02-10,Friuli-Venezia Giulia,Meta Ads,7.573
2025-02-10,Lazio,Meta Ads,35.361
2025-02-10,Liguria,Meta Ads,9.722
2025-02-10,Lombardia,Meta Ads,46.206
2025-02-10,Marche,Meta Ads,8.508
2025-02-10,Molise,Meta Ads,2.377
2025-02-10,Piemonte,Meta Ads,33.878
2025-02-10,Puglia,Meta Ads,22.007
2025-02-10,Sardegna,Meta Ads,8.47
2025-02-10,Sicilia,Meta Ads,53.766
