settimana,regione,candidature
2024-11-04,Trentino-Alto Adige,205
2024-11-04,Umbria,143
2024-11-04,Valle d'Aosta,12
2024-11-04,Veneto,793
2024-11-11,Abruzzo,190
2024-11-11,Basilicata,70
2024-11-11,Calabria,194
2024-11-11,Campania,773
2024-11-11,Emilia-Romagna,724
2024-11-11,Friuli-Venezia Giulia,203
2024-11-11,Lazio,1118
2024-11-11,Liguria,241
2024-11-11,Lombardia,1529
2024-11-11,Marche,330
2024-11-11,Molise,50
2024-11-11,Piemonte,580
2024-11-11,Puglia,505
2024-11-11,Sardegna,233
2024-11-11,Sicilia,549
2024-11-11,Toscana,453
2024-11-11,Trentino-Alto Adige,120
2024-11-11,Umbria,165
2024-11-11,Valle d'Aosta,10
2024-11-11,Veneto,740
2024-11-18,Abruzzo,192
2024-11-18,Basilicata,85
2024-11-18,Calabria,206
2024-11-18,Campania,747
2024-11-18,Emilia-Romagna,618
2024-11-18,Friuli-Venezia Giulia,191
2024-11-18,Lazio,1182
2024-11-18,Liguria,279
2024-11-18,Lombardia,1815
2024-11-18,Marche,283
2024-11-18,Molise,37
2024-11-18,Piemonte,608
2024-11-18,Puglia,485
2024-11-18,Sardegna,214
2024-11-18,Sicilia,620
2024-11-18,Toscana,608
2024-11-18,Trentino-Alto Adige,180
2024-11-18,Umbria,116
2024-11-18,Valle d'Aosta,9
2024-11-18,Veneto,701
2024-11-25,Abruzzo,186
2024-11-25,Basilicata,83
2024-11-25,Calabria,290
2024-11-25,Campania,813
2024-11-25,Emilia-Romagna,524
2024-11-25,Friuli-Venezia Giulia,161
2024-11-25,Lazio,1028
2024-11-25,Liguria,255
2024-11-25,Lombardia,1839
2024-11-25,Marche,290
2024-11-25,Molise,26
2024-11-25,Piemonte,737
2024-11-25,Puglia,544
2024-11-25,Sardegna,217
2024-11-25,Sicilia,732
2024-11-25,Toscana,416
2024-11-25,Trentino-Alto Adige,154
2024-11-25,Umbria,114
2024-11-25,Valle d'Aosta,10
2024-11-25,Veneto,749
2024-12-02,Abruzzo,175
2024-12-02,Basilicata,78
2024-12-02,Calabria,228
2024-12-02,Campania,696
2024-12-02,Emilia-Romagna,472
2024-12-02,Friuli-Venezia Giulia,149
2024-12-02,Lazio,1137
2024-12-02,Liguria,261
2024-12-02,Lombardia,1389
2024-12-02,Marche,266
2024-12-02,Molise,44
2024-12-02,Piemonte,680
2024-12-02,Puglia,447
2024-12-02,Sardegna,202
2024-12-02,Sicilia,547
2024-12-02,Toscana,394
2024-12-02,Trentino-Alto Adige,144
2024-12-02,Umbria,98
2024-12-02,Valle d'Aosta,17
2024-12-02,Veneto,624
2024-12-09,Abruzzo,145
2024-12-09,Basilicata,75
2024-12-09,Calabria,152
2024-12-09,Campania,649
2024-12-09,Emilia-Romagna,416
2024-12-09,Friuli-Venezia Giulia,132
2024-12-09,Lazio,1009
2024-12-09,Liguria,192
2024-12-09,Lombardia,1323
2024-12-09,Marche,210
2024-12-09,Molise,32
2024-12-09,Piemonte,444
2024-12-09,Puglia,397
2024-12-09,Sardegna,194
2024-12-09,Sicilia,442
2024-12-09,Toscana,355
2024-12-09,Trentino-Alto Adige,132
2024-12-09,Umbria,74
2024-12-09,Valle d'Aosta,10
2024-12-09,Veneto,586
2024-12-16,Abruzzo,121
2024-12-16,Basilicata,67
2024-12-16,Calabria,146
2024-12-16,Campania,477
2024-12-16,Emilia-Romagna,457
2024-12-16,Friuli-Venezia Giulia,106
2024-12-16,Lazio,780
2024-12-16,Liguria,187
2024-12-16,Lombardia,970
2024-12-16,Marche,167
2024-12-16,Molise,20
2024-12-16,Piemonte,444
2024-12-16,Puglia,359
2024-12-16,Sardegna,151
2024-12-16,Sicilia,445
2024-12-16,Toscana,320
2024-12-16,Trentino-Alto Adige,103
2024-12-16,Umbria,91
2024-12-16,Valle d'Aosta,10
2024-12-16,Veneto,414
2024-12-23,Abruzzo,157
2024-12-23,Basilicata,60
2024-12-23,Calabria,176
2024-12-23,Campania,475
2024-12-23,Emilia-Romagna,376
2024-12-23,Friuli-Venezia Giulia,129
2024-12-23,Lazio,809
2024-12-23,Liguria,152
2024-12-23,Lombardia,985
2024-12-23,Marche,189
2024-12-23,Molise,33
2024-12-23,Piemonte,434
2024-12-23,Puglia,320
2024-12-23,Sardegna,147
2024-12-23,Sicilia,402
2024-12-23,Toscana,331
2024-12-23,Trentino-Alto Adige,135
2024-12-23,Umbria,82
2024-12-23,Valle d'Aosta,13
2024-12-23,Veneto,390
2024-12-30,Abruzzo,150
2024-12-30,Basilicata,52
2024-12-30,Calabria,168
2024-12-30,Campania,591
2024-12-30,Emilia-Romagna,358
2024-12-30,Friuli-Venezia Giulia,103
2024-12-30,Lazio,801
2024-12-30,Liguria,177
2024-12-30,Lombardia,1121
2024-12-30,Marche,198
2024-12-30,Molise,33
2024-12-30,Piemonte,482
2024-12-30,Puglia,453
2024-12-30,Sardegna,190
2024-12-30,Sicilia,556
2024-12-30,Toscana,347
2024-12-30,Trentino-Alto Adige,106
2024-12-30,Umbria,101
2024-12-30,Valle d'Aosta,12
2024-12-30,Veneto,538
2025-01-06,Abruzzo,206
2025-01-06,Basilicata,92
2025-01-06,Calabria,239
2025-01-06,Campania,611
2025-01-06,Emilia-Romagna,567
2025-01-06,Friuli-Venezia Giulia,109
2025-01-06,Lazio,894
2025-01-06,Liguria,235
2025-01-06,Lombardia,1646
2025-01-06,Marche,236
2025-01-06,Molise,32
2025-01-06,Piemonte,570
2025-01-06,Puglia,504
2025-01-06,Sardegna,244
2025-01-06,Sicilia,496
2025-01-06,Toscana,432
2025-01-06,Trentino-Alto Adige,154
2025-01-06,Umbria,121
2025-01-06,Valle d'Aosta,8
2025-01-06,Veneto,652
2025-01-13,Abruzzo,164
2025-01-13,Basilicata,72
2025-01-13,Calabria,228
2025-01-13,Campania,619
2025-01-13,Emilia-Romagna,580
2025-01-13,Friuli-Venezia Giulia,201
2025-01-13,Lazio,1076
2025-01-13,Liguria,267
2025-01-13,Lombardia,1442
2025-01-13,Marche,299
2025-01-13,Molise,40
2025-01-13,Piemonte,490
2025-01-13,Puglia,358
2025-01-13,Sardegna,212
2025-01-13,Sicilia,636
2025-01-13,Toscana,464
2025-01-13,Trentino-Alto Adige,159
2025-01-13,Umbria,95
2025-01-13,Valle d'Aosta,14
2025-01-13,Veneto,698
2025-01-20,Abruzzo,174
2025-01-20,Basilicata,83
2025-01-20,Calabria,258
2025-01-20,Campania,709
2025-01-20,Emilia-Romagna,560
2025-01-20,Friuli-Venezia Giulia,165
2025-01-20,Lazio,1051
2025-01-20,Liguria,237
2025-01-20,Lombardia,1336
2025-01-20,Marche,200
2025-01-20,Molise,30
2025-01-20,Piemonte,528
2025-01-20,Puglia,469
2025-01-20,Sardegna,234
2025-01-20,Sicilia,559
2025-01-20,Toscana,418
2025-01-20,Trentino-Alto Adige,133
2025-01-20,Umbria,127
2025-01-20,Valle d'Aosta,15
2025-01-20,Veneto,655
2025-01-27,Abruzzo,177
2025-01-27,Basilicata,78
2025-01-27,Calabria,317
2025-01-27,Campania,690
2025-01-27,Emilia-Romagna,628
2025-01-27,Friuli-Venezia Giulia,174
2025-01-27,Lazio,1391
2025-01-27,Liguria,254
2025-01-27,Lombardia,1625
2025-01-27,Marche,293
2025-01-27,Molise,44
2025-01-27,Piemonte,663
2025-01-27,Puglia,583
2025-01-27,Sardegna,271
2025-01-27,Sicilia,671
2025-01-27,Toscana,567
2025-01-27,Trentino-Alto Adige,140
2025-01-27,Umbria,123
2025-01-27,Valle d'Aosta,14
2025-01-27,Veneto,854
2025-02-03,Abruzzo,157
2025-02-03,Basilicata,81
2025-02-03,Calabria,245
2025-02-03,Campania,842
2025-02-03,Emilia-Romagna,407
2025-02-03,Friuli-Venezia Giulia,144
2025-02-03,Lazio,1194
2025-02-03,Liguria,241
2025-02-03,Lombardia,1403
2025-02-03,Marche,246
2025-02-03,Molise,37
2025-02-03,Piemonte,596
2025-02-03,Puglia,489
2025-02-03,Sardegna,264
2025-02-03,Sicilia,620
2025-02-03,Toscana,487
2025-02-03,Trentino-Alto Adige,158
2025-02-03,Umbria,84
2025-02-03,Valle d'Aosta,13
2025-02-03,Veneto,680
2025-02-10,Abruzzo,161
2025-02-10,Basilicata,86
2025-02-10,Calabria,253
2025-02-10,Campania,744
2025-02-10,Emilia-Romagna,453
2025-02-10,Friuli-Venezia Giulia,155
2025-02-10,Lazio,1104
2025-02-10,Liguria,217
2025-02-10,Lombardia,1262
2025-02-10,Marche,250
2025-02-10,Molise,40
2025-02-10,Piemonte,458
2025-02-10,Puglia,487
2025-02-10,Sardegna,186
2025-02-10,Sicilia,715
2025-02-10,Toscana,416
2025-02-10,Trentino-Alto Adige,161
2025-02-10,Umbria,108
2025-02-10,Valle d'Aosta,17
2025-02-10,Veneto,553
2025-02-17,Abruzzo,158
2025-02-17,Basilicata,70
2025-02-17,Calabria,230
2025-02-17,Campania,675
2025-02-17,Emilia-Romagna,571
2025-02-17,Friuli-Venezia Giulia,135
2025-02-17,Lazio,1034
2025-02-17,Liguria,210
2025-02-17,Lombardia,1257
2025-02-17,Marche,272
2025-02-17,Molise,24
2025-02-17,Piemonte,552
2025-02-17,Puglia,464
2025-02-17,Sardegna,225
2025-02-17,Sicilia,661
2025-02-17,Toscana,382
2025-02-17,Trentino-Alto Adige,166
2025-02-17,Umbria,125
2025-02-17,Valle d'Aosta,7
2025-02-17,Veneto,783
2025-02-24,Abruzzo,223
2025-02-24,Basilicata,85
2025-02-24,Calabria,220
2025-02-24,Campania,662
2025-02-24,Emilia-Romagna,498
2025-02-24,Friuli-Venezia Giulia,195
2025-02-24,Lazio,1080
2025-02-24,Liguria,242
2025-02-24,Lombardia,1192
2025-02-24,Marche,234
2025-02-24,Molise,44
2025-02-24,Piemonte,541
2025-02-24,Puglia,475
2025-02-24,Sardegna,245
2025-02-24,Sicilia,504
2025-02-24,Toscana,513
2025-02-24,Trentino-Alto Adige,141
2025-02-24,Umbria,116
2025-02-24,Valle d'Aosta,23
2025-02-24,Veneto,574
2025-03-03,Abruzzo,205
2025-03-03,Basilicata,77
2025-03-03,Calabria,177
2025-03-03,Campania,651
2025-03-03,Emilia-Romagna,508
2025-03-03,Friuli-Venezia Giulia,139
2025-03-03,Lazio,882
2025-03-03,Liguria,208
2025-03-03,Lombardia,1300
2025-03-03,Marche,231
2025-03-03,Molise,41
2025-03-03,Piemonte,500
2025-03-03,Puglia,410
2025-03-03,Sardegna,210
2025-03-03,Sicilia,556
2025-03-03,Toscana,431
2025-03-03,Trentino-Alto Adige,125
2025-03-03,Umbria,114
2025-03-03,Valle d'Aosta,18
2025-03-03,Veneto,773
2025-03-10,Abruzzo,174
2025-03-10,Basilicata,105
2025-03-10,Calabria,188
2025-03-10,Campania,595
2025-03-10,Emilia-Romagna,535
2025-03-10,Friuli-Venezia Giulia,130
2025-03-10,Lazio,1046
2025-03-10,Liguria,239
2025-03-10,Lombardia,1214
2025-03-10,Marche,254
2025-03-10,Molise,36
2025-03-10,Piemonte,563
2025-03-10,Puglia,586
2025-03-10,Sardegna,218
2025-03-10,Sicilia,609
2025-03-10,Toscana,466
2025-03-10,Trentino-Alto Adige,131
2025-03-10,Umbria,114
2025-03-10,Valle d'Aosta,7
2025-03-10,Veneto,637
2025-03-17,Abruzzo,143
2025-03-17,Basilicata,75
2025-03-17,Calabria,185
2025-03-17,Campania,736
2025-03-17,Emilia-Romagna,495
2025-03-17,Friuli-Venezia Giulia,139
2025-03-17,Lazio,1009
2025-03-17,Liguria,289
2025-03-17,Lombardia,1387
2025-03-17,Marche,263
2025-03-17,Molise,33
2025-03-17,Piemonte,561
2025-03-17,Puglia,520
2025-03-17,Sardegna,199
2025-03-17,Sicilia,544
2025-03-17,Toscana,525
2025-03-17,Trentino-Alto Adige,160
2025-03-17,Umbria,107
2025-03-17,Valle d'Aosta,14
2025-03-17,Veneto,684
2025-03-24,Abruzzo,170
2025-03-24,Basilicata,57
2025-03-24,Calabria,227
2025-03-24,Campania,717
2025-03-24,Emilia-Romagna,539
2025-03-24,Friuli-Venezia Giulia,113
2025-03-24,Lazio,1040
2025-03-24,Liguria,206
2025-03-24,Lombardia,1341
2025-03-24,Marche,260
2025-03-24,Molise,29
2025-03-24,Piemonte,494
2025-03-24,Puglia,451
2025-03-24,Sardegna,236
2025-03-24,Sicilia,624
2025-03-24,Toscana,380
2025-03-24,Trentino-Alto Adige,144
2025-03-24,Umbria,122
2025-03-24,Valle d'Aosta,10
2025-03-24,Veneto,622
2025-03-31,Abruzzo,209
2025-03-31,Basilicata,66
2025-03-31,Calabria,212
2025-03-31,Campania,826
2025-03-31,Emilia-Romagna,463
2025-03-31,Friuli-Venezia Giulia,127
2025-03-31,Lazio,1097
2025-03-31,Liguria,252
2025-03-31,Lombardia,1896
2025-03-31,Marche,242
2025-03-31,Molise,54
2025-03-31,Piemonte,558
2025-03-31,Puglia,466
2025-03-31,Sardegna,269
2025-03-31,Sicilia,654
2025-03-31,Toscana,440
2025-03-31,Trentino-Alto Adige,131
2025-03-31,Umbria,115
2025-03-31,Valle d'Aosta,12
2025-03-31,Veneto,578
2025-04-07,Abruzzo,121
2025-04-07,Basilicata,96
2025-04-07,Calabria,264
2025-04-07,Campania,690
2025-04-07,Emilia-Romagna,592
2025-04-07,Friuli-Venezia Giulia,177
2025-04-07,Lazio,1126
2025-04-07,Liguria,245
2025-04-07,Lombardia,1478
2025-04-07,Marche,228
2025-04-07,Molise,46
2025-04-07,Piemonte,585
2025-04-07,Puglia,469
2025-04-07,Sardegna,248
2025-04-07,Sicilia,569
2025-04-07,Toscana,454
2025-04-07,Trentino-Alto Adige,178
2025-04-07,Umbria,125
2025-04-07,Valle d'Aosta,14
2025-04-07,Veneto,729
2025-04-14,Abruzzo,220
2025-04-14,Basilicata,83
2025-04-14,Calabria,249
2025-04-14,Campania,737
2025-04-14,Emilia-Romagna,444
2025-04-14,Friuli-Venezia Giulia,141
2025-04-14,Lazio,1234
2025-04-14,Liguria,233
2025-04-14,Lombardia,1437
2025-04-14,Marche,259
2025-04-14,Molise,28
2025-04-14,Piemonte,499
2025-04-14,Puglia,506
2025-04-14,Sardegna,222
2025-04-14,Sicilia,539
2025-04-14,Toscana,480
2025-04-14,Trentino-Alto Adige,127
2025-04-14,Umbria,101
2025-04-14,Valle d'Aosta,11
2025-04-14,Veneto,695
2025-04-21,Abruzzo,158
2025-04-21,Basilicata,95
2025-04-21,Calabria,207
2025-04-21,Campania,749
2025-04-21,Emilia-Romagna,456
2025-04-21,Friuli-Venezia Giulia,107
2025-04-21,Lazio,1096
2025-04-21,Liguria,239
2025-04-21,Lombardia,1577
2025-04-21,Marche,294
2025-04-21,Molise,34
2025-04-21,Piemonte,639
2025-04-21,Puglia,447
2025-04-21,Sardegna,234
2025-04-21,Sicilia,612
2025-04-21,Toscana,410
2025-04-21,Trentino-Alto Adige,132
2025-04-21,Umbria,118
2025-04-21,Valle d'Aosta,12
2025-04-21,Veneto,590
2025-04-28,Abruzzo,178
2025-04-28,Basilicata,64
2025-04-28,Calabria,253
2025-04-28,Campania,648
2025-04-28,Emilia-Romagna,628
2025-04-28,Friuli-Venezia Giulia,139
2025-04-28,Lazio,1028
2025-04-28,Liguria,273
2025-04-28,Lombardia,1303
2025-04-28,Marche,262
2025-04-28,Molise,39
2025-04-28,Piemonte,672
2025-04-28,Puglia,502
2025-04-28,Sardegna,207
2025-04-28,Sicilia,585
2025-04-28,Toscana,449
2025-04-28,Trentino-Alto Adige,137
2025-04-28,Umbria,108
2025-04-28,Valle d'Aosta,13
2025-04-28,Veneto,604
2025-05-05,Abruzzo,254
2025-05-05,Basilicata,78
2025-05-05,Calabria,249
2025-05-05,Campania,744
2025-05-05,Emilia-Romagna,505
2025-05-05,Friuli-Venezia Giulia,151
2025-05-05,Lazio,1030
2025-05-05,Liguria,291
2025-05-05,Lombardia,1648
2025-05-05,Marche,320
2025-05-05,Molise,32
2025-05-05,Piemonte,521
2025-05-05,Puglia,508
2025-05-05,Sardegna,250
2025-05-05,Sicilia,580
2025-05-05,Toscana,531
2025-05-05,Trentino-Alto Adige,143
2025-05-05,Umbria,119
2025-05-05,Valle d'Aosta,8
2025-05-05,Veneto,695
2025-05-12,Abruzzo,187
2025-05-12,Basilicata,91
2025-05-12,Calabria,295
2025-05-12,Campania,693
2025-05-12,Emilia-Romagna,661
2025-05-12,Friuli-Venezia Giulia,185
2025-05-12,Lazio,1137
2025-05-12,Liguria,304
2025-05-12,Lombardia,1515
2025-05-12,Marche,280
2025-05-12,Molise,49
2025-05-12,Piemonte,573
2025-05-12,Puglia,627
2025-05-12,Sardegna,279
2025-05-12,Sicilia,700
2025-05-12,Toscana,572
2025-05-12,Trentino-Alto Adige,200
2025-05-12,Umbria,138
2025-05-12,Valle d'Aosta,13
2025-05-12,Veneto,692
2025-05-19,Abruzzo,216
2025-05-19,Basilicata,97
2025-05-19,Calabria,257
2025-05-19,Campania,910
2025-05-19,Emilia-Romagna,569
2025-05-19,Friuli-Venezia Giulia,144
2025-05-19,Lazio,1368
2025-05-19,Liguria,300
2025-05-19,Lombardia,1577
2025-05-19,Marche,283
2025-05-19,Molise,42
2025-05-19,Piemonte,508
2025-05-19,Puglia,576
2025-05-19,Sardegna,255
2025-05-19,Sicilia,573
2025-05-19,Toscana,485
2025-05-19,Trentino-Alto Adige,168
2025-05-19,Umbria,114
2025-05-19,Valle d'Aosta,11
2025-05-19,Veneto,622
2025-05-26,Abruzzo,206
2025-05-26,Basilicata,95
2025-05-26,Calabria,293
2025-05-26,Campania,867
2025-05-26,Emilia-Romagna,641
2025-05-26,Friuli-Venezia Giulia,176
2025-05-26,Lazio,1243
2025-05-26,Liguria,319
2025-05-26,Lombardia,1505
2025-05-26,Marche,292
2025-05-26,Molise,34
2025-05-26,Piemonte,603
2025-05-26,Puglia,493
2025-05-26,Sardegna,265
2025-05-26,Sicilia,665
2025-05-26,Toscana,471
2025-05-26,Trentino-Alto Adige,161
2025-05-26,Umbria,156
2025-05-26,Valle d'Aosta,16
2025-05-26,Veneto,747
2025-06-02,Abruzzo,167
2025-06-02,Basilicata,107
2025-06-02,Calabria,360
2025-06-02,Campania,819
2025-06-02,Emilia-Romagna,549
2025-06-02,Friuli-Venezia Giulia,157
2025-06-02,Lazio,1118
2025-06-02,Liguria,276
2025-06-02,Lombardia,1363
2025-06-02,Marche,292
2025-06-02,Molise,37
2025-06-02,Piemonte,637
2025-06-02,Puglia,581
2025-06-02,Sardegna,261
2025-06-02,Sicilia,713
2025-06-02,Toscana,512
2025-06-02,Trentino-Alto Adige,184
2025-06-02,Umbria,93
2025-06-02,Valle d'Aosta,12
2025-06-02,Veneto,725
2025-06-09,Abruzzo,208
2025-06-09,Basilicata,90
2025-06-09,Calabria,269
2025-06-09,Campania,793
2025-06-09,Emilia-Romagna,560
2025-06-09,Friuli-Venezia Giulia,152
2025-06-09,Lazio,1338
2025-06-09,Liguria,276
2025-06-09,Lombardia,1435
2025-06-09,Marche,307
2025-06-09,Molise,55
2025-06-09,Piemonte,493
2025-06-09,Puglia,552
2025-06-09,Sardegna,269
2025-06-09,Sicilia,615
2025-06-09,Toscana,457
2025-06-09,Trentino-Alto Adige,206
2025-06-09,Umbria,124
2025-06-09,Valle d'Aosta,10
2025-06-09,Veneto,579
2025-06-16,Abruzzo,201
2025-06-16,Basilicata,111
2025-06-16,Calabria,350
2025-06-16,Campania,901
2025-06-16,Emilia-Romagna,540
2025-06-16,Friuli-Venezia Giulia,161
2025-06-16,Lazio,1204
2025-06-16,Liguria,280
2025-06-16,Lombardia,1494
2025-06-16,Marche,317
2025-06-16,Molise,37
2025-06-16,Piemonte,502
2025-06-16,Puglia,687
2025-06-16,Sardegna,308
2025-06-16,Sicilia,707
2025-06-16,Toscana,478
2025-06-16,Trentino-Alto Adige,171
2025-06-16,Umbria,119
2025-06-16,Valle d'Aosta,7
2025-06-16,Veneto,707
2025-06-23,Abruzzo,190
2025-06-23,Basilicata,94
2025-06-23,Calabria,247
2025-06-23,Campania,869
2025-06-23,Emilia-Romagna,560
2025-06-23,Friuli-Venezia Giulia,174
2025-06-23,Lazio,1113
2025-06-23,Liguria,271
2025-06-23,Lombardia,1527
2025-06-23,Marche,334
2025-06-23,Molise,44
2025-06-23,Piemonte,599
2025-06-23,Puglia,533
2025-06-23,Sardegna,277
2025-06-23,Sicilia,755
2025-06-23,Toscana,526
2025-06-23,Trentino-Alto Adige,184
2025-06-23,Umbria,145
2025-06-23,Valle d'Aosta,6
2025-06-23,Veneto,699
2025-06-30,Abruzzo,203
2025-06-30,Basilicata,74
2025-06-30,Calabria,346
2025-06-30,Campania,811
2025-06-30,Emilia-Romagna,689
2025-06-30,Friuli-Venezia Giulia,226
2025-06-30,Lazio,1136
2025-06-30,Liguria,322
2025-06-30,Lombardia,1447
2025-06-30,Marche,358
2025-06-30,Molise,45
2025-06-30,Piemonte,621
2025-06-30,Puglia,725
2025-06-30,Sardegna,294
2025-06-30,Sicilia,831
2025-06-30,Toscana,589
2025-06-30,Trentino-Alto Adige,182
2025-06-30,Umbria,157
2025-06-30,Valle d'Aosta,19
2025-06-30,Veneto,743
2025-07-07,Abruzzo,207
2025-07-07,Basilicata,70
2025-07-07,Calabria,300
2025-07-07,Campania,855
2025-07-07,Emilia-Romagna,679
2025-07-07,Friuli-Venezia Giulia,168
2025-07-07,Lazio,1311
2025-07-07,Liguria,263
2025-07-07,Lombardia,1640
2025-07-07,Marche,302
2025-07-07,Molise,55
2025-07-07,Piemonte,530
2025-07-07,Puglia,651
2025-07-07,Sardegna,276
2025-07-07,Sicilia,763
2025-07-07,Toscana,585
2025-07-07,Trentino-Alto Adige,183
2025-07-07,Umbria,127
2025-07-07,Valle d'Aosta,16
2025-07-07,Veneto,764
2025-07-14,Abruzzo,217
2025-07-14,Basilicata,95
2025-07-14,Calabria,296
2025-07-14,Campania,841
2025-07-14,Emilia-Romagna,671
2025-07-14,Friuli-Venezia Giulia,199
2025-07-14,Lazio,1169
2025-07-14,Liguria,226
2025-07-14,Lombardia,1319
2025-07-14,Marche,330
2025-07-14,Molise,49
2025-07-14,Piemonte,533
2025-07-14,Puglia,536
2025-07-14,Sardegna,359
2025-07-14,Sicilia,612
2025-07-14,Toscana,538
2025-07-14,Trentino-Alto Adige,205
2025-07-14,Umbria,146
2025-07-14,Valle d'Aosta,16
2025-07-14,Veneto,697
2025-07-21,Abruzzo,241
2025-07-21,Basilicata,85
2025-07-21,Calabria,318
2025-07-21,Campania,738
2025-07-21,Emilia-Romagna,567
2025-07-21,Friuli-Venezia Giulia,168
2025-07-21,Lazio,1229
2025-07-21,Liguria,245
2025-07-21,Lombardia,1074
2025-07-21,Marche,234
2025-07-21,Molise,38
2025-07-21,Piemonte,417
2025-07-21,Puglia,640
2025-07-21,Sardegna,276
2025-07-21,Sicilia,625
2025-07-21,Toscana,488
2025-07-21,Trentino-Alto Adige,216
2025-07-21,Umbria,106
2025-07-21,Valle d'Aosta,17
2025-07-21,Veneto,690
2025-07-28,Abruzzo,198
2025-07-28,Basilicata,73
2025-07-28,Calabria,260
2025-07-28,Campania,734
2025-07-28,Emilia-Romagna,506
2025-07-28,Friuli-Venezia Giulia,152
2025-07-28,Lazio,1108
2025-07-28,Liguria,260
2025-07-28,Lombardia,1324
2025-07-28,Marche,307
2025-07-28,Molise,42
2025-07-28,Piemonte,563
2025-07-28,Puglia,539
2025-07-28,Sardegna,285
2025-07-28,Sicilia,651
2025-07-28,Toscana,431
2025-07-28,Trentino-Alto Adige,177
2025-07-28,Umbria,119
2025-07-28,Valle d'Aosta,8
2025-07-28,Veneto,589
2025-08-04,Abruzzo,168
2025-08-04,Basilicata,93
2025-08-04,Calabria,254
2025-08-04,Campania,660
2025-08-04,Emilia-Romagna,514
2025-08-04,Friuli-Venezia Giulia,123
2025-08-04,Lazio,998
2025-08-04,Liguria,242
2025-08-04,Lombardia,1136
2025-08-04,Marche,211
2025-08-04,Molise,40
2025-08-04,Piemonte,357
2025-08-04,Puglia,586
2025-08-04,Sardegna,245
2025-08-04,Sicilia,649
2025-08-04,Toscana,496
2025-08-04,Trentino-Alto Adige,152
2025-08-04,Umbria,126
2025-08-04,Valle d'Aosta,9
2025-08-04,Veneto,745
2025-08-11,Abruzzo,188
2025-08-11,Basilicata,74
2025-08-11,Calabria,217
2025-08-11,Campania,655
2025-08-11,Emilia-Romagna,456
2025-08-11,Friuli-Venezia Giulia,119
2025-08-11,Lazio,917
2025-08-11,Liguria,196
2025-08-11,Lombardia,1194
2025-08-11,Marche,224
2025-08-11,Molise,41
2025-08-11,Piemonte,510
2025-08-11,Puglia,408
2025-08-11,Sardegna,229
2025-08-11,Sicilia,609
2025-08-11,Toscana,340
2025-08-11,Trentino-Alto Adige,149
2025-08-11,Umbria,86
2025-08-11,Valle d'Aosta,11
2025-08-11,Veneto,612
2025-08-18,Abruzzo,161
2025-08-18,Basilicata,68
2025-08-18,Calabria,256
2025-08-18,Campania,748
2025-08-18,Emilia-Romagna,528
2025-08-18,Friuli-Venezia Giulia,139
2025-08-18,Lazio,954
2025-08-18,Liguria,253
2025-08-18,Lombardia,1220
2025-08-18,Marche,262
2025-08-18,Molise,33
2025-08-18,Piemonte,442
2025-08-18,Puglia,395
2025-08-18,Sardegna,231
2025-08-18,Sicilia,488
2025-08-18,Toscana,328
2025-08-18,Trentino-Alto Adige,158
2025-08-18,Umbria,93
2025-08-18,Valle d'Aosta,11
2025-08-18,Veneto,550
2025-08-25,Abruzzo,146
2025-08-25,Basilicata,70
2025-08-25,Calabria,247
2025-08-25,Campania,781
2025-08-25,Emilia-Romagna,487
2025-08-25,Friuli-Venezia Giulia,175
2025-08-25,Lazio,1305
2025-08-25,Liguria,265
2025-08-25,Lombardia,1548
2025-08-25,Marche,239
2025-08-25,Molise,40
2025-08-25,Piemonte,557
2025-08-25,Puglia,502
2025-08-25,Sardegna,232
2025-08-25,Sicilia,648
2025-08-25,Toscana,502
2025-08-25,Trentino-Alto Adige,153
2025-08-25,Umbria,113
2025-08-25,Valle d'Aosta,12
2025-08-25,Veneto,683
2025-09-01,Abruzzo,214
2025-09-01,Basilicata,96
2025-09-01,Calabria,219
2025-09-01,Campania,738
2025-09-01,Emilia-Romagna,592
2025-09-01,Friuli-Venezia Giulia,137
2025-09-01,Lazio,922
2025-09-01,Liguria,225
2025-09-01,Lombardia,1241
2025-09-01,Marche,229
2025-09-01,Molise,41
2025-09-01,Piemonte,611
2025-09-01,Puglia,470
2025-09-01,Sardegna,220
2025-09-01,Sicilia,754
2025-09-01,Toscana,490
2025-09-01,Trentino-Alto Adige,168
2025-09-01,Umbria,98
2025-09-01,Valle d'Aosta,20
2025-09-01,Veneto,642
2025-09-08,Abruzzo,139
2025-09-08,Basilicata,52
2025-09-08,Calabria,220
2025-09-08,Campania,791
2025-09-08,Emilia-Romagna,572
2025-09-08,Friuli-Venezia Giulia,166
2025-09-08,Lazio,1383
2025-09-08,Liguria,236
2025-09-08,Lombardia,1633
2025-09-08,Marche,220
2025-09-08,Molise,40
2025-09-08,Piemonte,600
2025-09-08,Puglia,484
2025-09-08,Sardegna,229
2025-09-08,Sicilia,675
2025-09-08,Toscana,597
2025-09-08,Trentino-Alto Adige,152
2025-09-08,Umbria,107
2025-09-08,Valle d'Aosta,15
2025-09-08,Veneto,790
2025-09-15,Abruzzo,154
2025-09-15,Basilicata,74
2025-09-15,Calabria,244
2025-09-15,Campania,765
2025-09-15,Emilia-Romagna,502
2025-09-15,Friuli-Venezia Giulia,198
2025-09-15,Lazio,1192
2025-09-15,Liguria,267
2025-09-15,Lombardia,1566
2025-09-15,Marche,267
2025-09-15,Molise,41
2025-09-15,Piemonte,599
2025-09-15,Puglia,533
