settimana,regione,candidature
2024-11-04,Umbria,165
2024-11-04,Valle d'Aosta,8
2024-11-04,Veneto,821
2024-11-11,Abruzzo,199
2024-11-11,Basilicata,82
2024-11-11,Calabria,209
2024-11-11,Campania,783
2024-11-11,Emilia-Romagna,755
2024-11-11,Friuli-Venezia Giulia,229
2024-11-11,Lazio,1255
2024-11-11,Liguria,234
2024-11-11,Lombardia,1752
2024-11-11,Marche,341
2024-11-11,Molise,36
2024-11-11,Piemonte,585
2024-11-11,Puglia,493
2024-11-11,Sardegna,237
2024-11-11,Sicilia,561
2024-11-11,Toscana,450
2024-11-11,Trentino-Alto Adige,129
2024-11-11,Umbria,160
2024-11-11,Valle d'Aosta,9
2024-11-11,Veneto,785
2024-11-18,Abruzzo,194
2024-11-18,Basilicata,85
2024-11-18,Calabria,201
2024-11-18,Campania,775
2024-11-18,Emilia-Romagna,679
2024-11-18,Friuli-Venezia Giulia,208
2024-11-18,Lazio,1223
2024-11-18,Liguria,280
2024-11-18,Lombardia,1911
2024-11-18,Marche,295
2024-11-18,Molise,59
2024-11-18,Piemonte,688
2024-11-18,Puglia,533
2024-11-18,Sardegna,245
2024-11-18,Sicilia,668
2024-11-18,Toscana,594
2024-11-18,Trentino-Alto Adige,159
2024-11-18,Umbria,111
2024-11-18,Valle d'Aosta,10
2024-11-18,Veneto,756
2024-11-25,Abruzzo,209
2024-11-25,Basilicata,94
2024-11-25,Calabria,315
2024-11-25,Campania,797
2024-11-25,Emilia-Romagna,534
2024-11-25,Friuli-Venezia Giulia,158
2024-11-25,Lazio,1038
2024-11-25,Liguria,255
2024-11-25,Lombardia,1955
2024-11-25,Marche,330
2024-11-25,Molise,31
2024-11-25,Piemonte,805
2024-11-25,Puglia,549
2024-11-25,Sardegna,199
2024-11-25,Sicilia,721
2024-11-25,Toscana,438
2024-11-25,Trentino-Alto Adige,183
2024-11-25,Umbria,124
2024-11-25,Valle d'Aosta,9
2024-11-25,Veneto,792
2024-12-02,Abruzzo,204
2024-12-02,Basilicata,70
2024-12-02,Calabria,236
2024-12-02,Campania,795
2024-12-02,Emilia-Romagna,487
2024-12-02,Friuli-Venezia Giulia,158
2024-12-02,Lazio,1148
2024-12-02,Liguria,280
2024-12-02,Lombardia,1459
2024-12-02,Marche,269
2024-12-02,Molise,33
2024-12-02,Piemonte,745
2024-12-02,Puglia,472
2024-12-02,Sardegna,212
2024-12-02,Sicilia,594
2024-12-02,Toscana,403
2024-12-02,Trentino-Alto Adige,163
2024-12-02,Umbria,123
2024-12-02,Valle d'Aosta,12
2024-12-02,Veneto,645
2024-12-09,Abruzzo,150
2024-12-09,Basilicata,93
2024-12-09,Calabria,184
2024-12-09,Campania,686
2024-12-09,Emilia-Romagna,463
2024-12-09,Friuli-Venezia Giulia,120
2024-12-09,Lazio,976
2024-12-09,Liguria,200
2024-12-09,Lombardia,1410
2024-12-09,Marche,199
2024-12-09,Molise,29
2024-12-09,Piemonte,488
2024-12-09,Puglia,409
2024-12-09,Sardegna,213
2024-12-09,Sicilia,416
2024-12-09,Toscana,373
2024-12-09,Trentino-Alto Adige,144
2024-12-09,Umbria,81
2024-12-09,Valle d'Aosta,10
2024-12-09,Veneto,582
2024-12-16,Abruzzo,85
2024-12-16,Basilicata,51
2024-12-16,Calabria,139
2024-12-16,Campania,494
2024-12-16,Emilia-Romagna,409
2024-12-16,Friuli-Venezia Giulia,81
2024-12-16,Lazio,752
2024-12-16,Liguria,157
2024-12-16,Lombardia,881
2024-12-16,Marche,173
2024-12-16,Molise,28
2024-12-16,Piemonte,366
2024-12-16,Puglia,292
2024-12-16,Sardegna,147
2024-12-16,Sicilia,439
2024-12-16,Toscana,358
2024-12-16,Trentino-Alto Adige,117
2024-12-16,Umbria,84
2024-12-16,Valle d'Aosta,15
2024-12-16,Veneto,377
2024-12-23,Abruzzo,130
2024-12-23,Basilicata,47
2024-12-23,Calabria,147
2024-12-23,Campania,452
2024-12-23,Emilia-Romagna,342
2024-12-23,Friuli-Venezia Giulia,100
2024-12-23,Lazio,694
2024-12-23,Liguria,156
2024-12-23,Lombardia,823
2024-12-23,Marche,186
2024-12-23,Molise,22
2024-12-23,Piemonte,335
2024-12-23,Puglia,279
2024-12-23,Sardegna,124
2024-12-23,Sicilia,392
2024-12-23,Toscana,276
2024-12-23,Trentino-Alto Adige,101
2024-12-23,Umbria,61
2024-12-23,Valle d'Aosta,10
2024-12-23,Veneto,332
2024-12-30,Abruzzo,145
2024-12-30,Basilicata,68
2024-12-30,Calabria,179
2024-12-30,Campania,566
2024-12-30,Emilia-Romagna,377
2024-12-30,Friuli-Venezia Giulia,118
2024-12-30,Lazio,747
2024-12-30,Liguria,149
2024-12-30,Lombardia,1127
2024-12-30,Marche,186
2024-12-30,Molise,29
2024-12-30,Piemonte,434
2024-12-30,Puglia,409
2024-12-30,Sardegna,172
2024-12-30,Sicilia,511
2024-12-30,Toscana,339
2024-12-30,Trentino-Alto Adige,108
2024-12-30,Umbria,102
2024-12-30,Valle d'Aosta,13
2024-12-30,Veneto,548
2025-01-06,Abruzzo,175
2025-01-06,Basilicata,79
2025-01-06,Calabria,220
2025-01-06,Campania,544
2025-01-06,Emilia-Romagna,500
2025-01-06,Friuli-Venezia Giulia,120
2025-01-06,Lazio,893
2025-01-06,Liguria,225
2025-01-06,Lombardia,1528
2025-01-06,Marche,235
2025-01-06,Molise,32
2025-01-06,Piemonte,517
2025-01-06,Puglia,520
2025-01-06,Sardegna,258
2025-01-06,Sicilia,461
2025-01-06,Toscana,413
2025-01-06,Trentino-Alto Adige,143
2025-01-06,Umbria,90
2025-01-06,Valle d'Aosta,11
2025-01-06,Veneto,550
2025-01-13,Abruzzo,153
2025-01-13,Basilicata,78
2025-01-13,Calabria,231
2025-01-13,Campania,608
2025-01-13,Emilia-Romagna,554
2025-01-13,Friuli-Venezia Giulia,167
2025-01-13,Lazio,1187
2025-01-13,Liguria,282
2025-01-13,Lombardia,1481
2025-01-13,Marche,262
2025-01-13,Molise,40
2025-01-13,Piemonte,475
2025-01-13,Puglia,377
2025-01-13,Sardegna,238
2025-01-13,Sicilia,637
2025-01-13,Toscana,460
2025-01-13,Trentino-Alto Adige,156
2025-01-13,Umbria,112
2025-01-13,Valle d'Aosta,20
2025-01-13,Veneto,629
2025-01-20,Abruzzo,171
2025-01-20,Basilicata,102
2025-01-20,Calabria,251
2025-01-20,Campania,641
2025-01-20,Emilia-Romagna,513
2025-01-20,Friuli-Venezia Giulia,108
2025-01-20,Lazio,943
2025-01-20,Liguria,210
2025-01-20,Lombardia,1231
2025-01-20,Marche,179
2025-01-20,Molise,19
2025-01-20,Piemonte,438
2025-01-20,Puglia,409
2025-01-20,Sardegna,183
2025-01-20,Sicilia,475
2025-01-20,Toscana,384
2025-01-20,Trentino-Alto Adige,123
2025-01-20,Umbria,119
2025-01-20,Valle d'Aosta,11
2025-01-20,Veneto,524
2025-01-27,Abruzzo,178
2025-01-27,Basilicata,74
2025-01-27,Calabria,264
2025-01-27,Campania,631
2025-01-27,Emilia-Romagna,484
2025-01-27,Friuli-Venezia Giulia,139
2025-01-27,Lazio,1127
2025-01-27,Liguria,230
2025-01-27,Lombardia,1490
2025-01-27,Marche,206
2025-01-27,Molise,41
2025-01-27,Piemonte,501
2025-01-27,Puglia,490
2025-01-27,Sardegna,220
2025-01-27,Sicilia,579
2025-01-27,Toscana,435
2025-01-27,Trentino-Alto Adige,141
2025-01-27,Umbria,121
2025-01-27,Valle d'Aosta,15
2025-01-27,Veneto,772
2025-02-03,Abruzzo,159
2025-02-03,Basilicata,76
2025-02-03,Calabria,236
2025-02-03,Campania,800
2025-02-03,Emilia-Romagna,416
2025-02-03,Friuli-Venezia Giulia,150
2025-02-03,Lazio,1113
2025-02-03,Liguria,233
2025-02-03,Lombardia,1422
2025-02-03,Marche,241
2025-02-03,Molise,42
2025-02-03,Piemonte,549
2025-02-03,Puglia,468
2025-02-03,Sardegna,223
2025-02-03,Sicilia,595
2025-02-03,Toscana,441
2025-02-03,Trentino-Alto Adige,151
2025-02-03,Umbria,102
2025-02-03,Valle d'Aosta,9
2025-02-03,Veneto,709
2025-02-10,Abruzzo,158
2025-02-10,Basilicata,86
2025-02-10,Calabria,276
2025-02-10,Campania,732
2025-02-10,Emilia-Romagna,467
2025-02-10,Friuli-Venezia Giulia,163
2025-02-10,Lazio,1051
2025-02-10,Liguria,211
2025-02-10,Lombardia,1304
2025-02-10,Marche,262
2025-02-10,Molise,26
2025-02-10,Piemonte,529
2025-02-10,Puglia,468
2025-02-10,Sardegna,200
2025-02-10,Sicilia,689
2025-02-10,Toscana,417
2025-02-10,Trentino-Alto Adige,185
2025-02-10,Umbria,101
2025-02-10,Valle d'Aosta,10
2025-02-10,Veneto,575
2025-02-17,Abruzzo,129
2025-02-17,Basilicata,60
2025-02-17,Calabria,212
2025-02-17,Campania,628
2025-02-17,Emilia-Romagna,492
2025-02-17,Friuli-Venezia Giulia,124
2025-02-17,Lazio,910
2025-02-17,Liguria,218
2025-02-17,Lombardia,1234
2025-02-17,Marche,226
2025-02-17,Molise,32
2025-02-17,Piemonte,557
2025-02-17,Puglia,425
2025-02-17,Sardegna,189
2025-02-17,Sicilia,592
2025-02-17,Toscana,361
2025-02-17,Trentino-Alto Adige,146
2025-02-17,Umbria,130
2025-02-17,Valle d'Aosta,11
2025-02-17,Veneto,678
2025-02-24,Abruzzo,213
2025-02-24,Basilicata,66
2025-02-24,Calabria,199
2025-02-24,Campania,589
2025-02-24,Emilia-Romagna,488
2025-02-24,Friuli-Venezia Giulia,162
2025-02-24,Lazio,1042
2025-02-24,Liguria,245
2025-02-24,Lombardia,1221
2025-02-24,Marche,242
2025-02-24,Molise,41
2025-02-24,Piemonte,496
2025-02-24,Puglia,453
2025-02-24,Sardegna,235
2025-02-24,Sicilia,549
2025-02-24,Toscana,498
2025-02-24,Trentino-Alto Adige,129
2025-02-24,Umbria,103
2025-02-24,Valle d'Aosta,8
2025-02-24,Veneto,505
2025-03-03,Abruzzo,194
2025-03-03,Basilicata,83
2025-03-03,Calabria,202
2025-03-03,Campania,652
2025-03-03,Emilia-Romagna,552
2025-03-03,Friuli-Venezia Giulia,139
2025-03-03,Lazio,899
2025-03-03,Liguria,225
2025-03-03,Lombardia,1277
2025-03-03,Marche,215
2025-03-03,Molise,37
2025-03-03,Piemonte,477
2025-03-03,Puglia,442
2025-03-03,Sardegna,225
2025-03-03,Sicilia,586
2025-03-03,Toscana,440
2025-03-03,Trentino-Alto Adige,124
2025-03-03,Umbria,113
2025-03-03,Valle d'Aosta,15
2025-03-03,Veneto,766
2025-03-10,Abruzzo,156
2025-03-10,Basilicata,86
2025-03-10,Calabria,200
2025-03-10,Campania,564
2025-03-10,Emilia-Romagna,483
2025-03-10,Friuli-Venezia Giulia,113
2025-03-10,Lazio,904
2025-03-10,Liguria,219
2025-03-10,Lombardia,1145
2025-03-10,Marche,208
2025-03-10,Molise,54
2025-03-10,Piemonte,487
2025-03-10,Puglia,505
2025-03-10,Sardegna,208
2025-03-10,Sicilia,513
2025-03-10,Toscana,459
2025-03-10,Trentino-Alto Adige,131
2025-03-10,Umbria,98
2025-03-10,Valle d'Aosta,4
2025-03-10,Veneto,536
2025-03-17,Abruzzo,136
2025-03-17,Basilicata,85
2025-03-17,Calabria,208
2025-03-17,Campania,728
2025-03-17,Emilia-Romagna,506
2025-03-17,Friuli-Venezia Giulia,151
2025-03-17,Lazio,1088
2025-03-17,Liguria,257
2025-03-17,Lombardia,1323
2025-03-17,Marche,307
2025-03-17,Molise,43
2025-03-17,Piemonte,535
2025-03-17,Puglia,530
2025-03-17,Sardegna,221
2025-03-17,Sicilia,572
2025-03-17,Toscana,548
2025-03-17,Trentino-Alto Adige,160
2025-03-17,Umbria,110
2025-03-17,Valle d'Aosta,10
2025-03-17,Veneto,632
2025-03-24,Abruzzo,194
2025-03-24,Basilicata,73
2025-03-24,Calabria,218
2025-03-24,Campania,637
2025-03-24,Emilia-Romagna,500
2025-03-24,Friuli-Venezia Giulia,144
2025-03-24,Lazio,1091
2025-03-24,Liguria,198
2025-03-24,Lombardia,1251
2025-03-24,Marche,245
2025-03-24,Molise,36
2025-03-24,Piemonte,526
2025-03-24,Puglia,462
2025-03-24,Sardegna,224
2025-03-24,Sicilia,638
2025-03-24,Toscana,396
2025-03-24,Trentino-Alto Adige,135
2025-03-24,Umbria,121
2025-03-24,Valle d'Aosta,13
2025-03-24,Veneto,603
2025-03-31,Abruzzo,193
2025-03-31,Basilicata,70
2025-03-31,Calabria,244
2025-03-31,Campania,817
2025-03-31,Emilia-Romagna,429
2025-03-31,Friuli-Venezia Giulia,130
2025-03-31,Lazio,1052
2025-03-31,Liguria,278
2025-03-31,Lombardia,1944
2025-03-31,Marche,204
2025-03-31,Molise,40
2025-03-31,Piemonte,550
2025-03-31,Puglia,483
2025-03-31,Sardegna,259
2025-03-31,Sicilia,683
2025-03-31,Toscana,451
2025-03-31,Trentino-Alto Adige,155
2025-03-31,Umbria,118
2025-03-31,Valle d'Aosta,12
2025-03-31,Veneto,629
2025-04-07,Abruzzo,147
2025-04-07,Basilicata,79
2025-04-07,Calabria,277
2025-04-07,Campania,668
2025-04-07,Emilia-Romagna,574
2025-04-07,Friuli-Venezia Giulia,185
2025-04-07,Lazio,1060
2025-04-07,Liguria,265
2025-04-07,Lombardia,1429
2025-04-07,Marche,226
2025-04-07,Molise,40
2025-04-07,Piemonte,511
2025-04-07,Puglia,477
2025-04-07,Sardegna,215
2025-04-07,Sicilia,615
2025-04-07,Toscana,453
2025-04-07,Trentino-Alto Adige,157
2025-04-07,Umbria,115
2025-04-07,Valle d'Aosta,15
2025-04-07,Veneto,635
2025-04-14,Abruzzo,218
2025-04-14,Basilicata,80
2025-04-14,Calabria,217
2025-04-14,Campania,751
2025-04-14,Emilia-Romagna,452
2025-04-14,Friuli-Venezia Giulia,170
2025-04-14,Lazio,1249
2025-04-14,Liguria,245
2025-04-14,Lombardia,1381
2025-04-14,Marche,240
2025-04-14,Molise,21
2025-04-14,Piemonte,469
2025-04-14,Puglia,553
2025-04-14,Sardegna,238
2025-04-14,Sicilia,510
2025-04-14,Toscana,495
2025-04-14,Trentino-Alto Adige,145
2025-04-14,Umbria,107
2025-04-14,Valle d'Aosta,6
2025-04-14,Veneto,680
2025-04-21,Abruzzo,200
2025-04-21,Basilicata,79
2025-04-21,Calabria,269
2025-04-21,Campania,737
2025-04-21,Emilia-Romagna,443
2025-04-21,Friuli-Venezia Giulia,157
2025-04-21,Lazio,1183
2025-04-21,Liguria,228
2025-04-21,Lombardia,1534
2025-04-21,Marche,309
2025-04-21,Molise,39
2025-04-21,Piemonte,656
2025-04-21,Puglia,513
2025-04-21,Sardegna,212
2025-04-21,Sicilia,602
2025-04-21,Toscana,481
2025-04-21,Trentino-Alto Adige,134
2025-04-21,Umbria,100
2025-04-21,Valle d'Aosta,14
2025-04-21,Veneto,593
2025-04-28,Abruzzo,209
2025-04-28,Basilicata,100
2025-04-28,Calabria,234
2025-04-28,Campania,568
2025-04-28,Emilia-Romagna,582
2025-04-28,Friuli-Venezia Giulia,138
2025-04-28,Lazio,999
2025-04-28,Liguria,225
2025-04-28,Lombardia,1290
2025-04-28,Marche,249
2025-04-28,Molise,39
2025-04-28,Piemonte,648
2025-04-28,Puglia,497
2025-04-28,Sardegna,200
2025-04-28,Sicilia,464
2025-04-28,Toscana,396
2025-04-28,Trentino-Alto Adige,115
2025-04-28,Umbria,123
2025-04-28,Valle d'Aosta,6
2025-04-28,Veneto,575
2025-05-05,Abruzzo,248
2025-05-05,Basilicata,75
2025-05-05,Calabria,237
2025-05-05,Campania,721
2025-05-05,Emilia-Romagna,481
2025-05-05,Friuli-Venezia Giulia,142
2025-05-05,Lazio,985
2025-05-05,Liguria,279
2025-05-05,Lombardia,1594
2025-05-05,Marche,306
2025-05-05,Molise,30
2025-05-05,Piemonte,479
2025-05-05,Puglia,492
2025-05-05,Sardegna,240
2025-05-05,Sicilia,547
2025-05-05,Toscana,502
2025-05-05,Trentino-Alto Adige,136
2025-05-05,Umbria,112
2025-05-05,Valle d'Aosta,8
2025-05-05,Veneto,667
2025-05-12,Abruzzo,177
2025-05-12,Basilicata,84
2025-05-12,Calabria,268
2025-05-12,Campania,611
2025-05-12,Emilia-Romagna,596
2025-05-12,Friuli-Venezia Giulia,162
2025-05-12,Lazio,1030
2025-05-12,Liguria,265
2025-05-12,Lombardia,1380
2025-05-12,Marche,258
2025-05-12,Molise,44
2025-05-12,Piemonte,504
2025-05-12,Puglia,579
2025-05-12,Sardegna,251
2025-05-12,Sicilia,598
2025-05-12,Toscana,506
2025-05-12,Trentino-Alto Adige,181
2025-05-12,Umbria,121
2025-05-12,Valle d'Aosta,8
2025-05-12,Veneto,629
2025-05-19,Abruzzo,226
2025-05-19,Basilicata,88
2025-05-19,Calabria,260
2025-05-19,Campania,848
2025-05-19,Emilia-Romagna,516
2025-05-19,Friuli-Venezia Giulia,158
2025-05-19,Lazio,1227
2025-05-19,Liguria,264
2025-05-19,Lombardia,1447
2025-05-19,Marche,268
2025-05-19,Molise,47
2025-05-19,Piemonte,489
2025-05-19,Puglia,544
2025-05-19,Sardegna,270
2025-05-19,Sicilia,627
2025-05-19,Toscana,460
2025-05-19,Trentino-Alto Adige,170
2025-05-19,Umbria,104
2025-05-19,Valle d'Aosta,24
2025-05-19,Veneto,617
2025-05-26,Abruzzo,204
2025-05-26,Basilicata,87
2025-05-26,Calabria,300
2025-05-26,Campania,877
2025-05-26,Emilia-Romagna,692
2025-05-26,Friuli-Venezia Giulia,178
2025-05-26,Lazio,1253
2025-05-26,Liguria,281
2025-05-26,Lombardia,1519
2025-05-26,Marche,340
2025-05-26,Molise,36
2025-05-26,Piemonte,539
2025-05-26,Puglia,509
2025-05-26,Sardegna,266
2025-05-26,Sicilia,710
2025-05-26,Toscana,462
2025-05-26,Trentino-Alto Adige,154
2025-05-26,Umbria,141
2025-05-26,Valle d'Aosta,24
2025-05-26,Veneto,759
2025-06-02,Abruzzo,193
2025-06-02,Basilicata,106
2025-06-02,Calabria,406
2025-06-02,Campania,860
2025-06-02,Emilia-Romagna,573
2025-06-02,Friuli-Venezia Giulia,160
2025-06-02,Lazio,1256
2025-06-02,Liguria,268
2025-06-02,Lombardia,1435
2025-06-02,Marche,303
2025-06-02,Molise,44
2025-06-02,Piemonte,704
2025-06-02,Puglia,625
2025-06-02,Sardegna,279
2025-06-02,Sicilia,719
2025-06-02,Toscana,556
2025-06-02,Trentino-Alto Adige,205
2025-06-02,Umbria,111
2025-06-02,Valle d'Aosta,17
2025-06-02,Veneto,731
2025-06-09,Abruzzo,221
2025-06-09,Basilicata,77
2025-06-09,Calabria,306
2025-06-09,Campania,837
2025-06-09,Emilia-Romagna,579
2025-06-09,Friuli-Venezia Giulia,189
2025-06-09,Lazio,1415
2025-06-09,Liguria,304
2025-06-09,Lombardia,1538
2025-06-09,Marche,351
2025-06-09,Molise,42
2025-06-09,Piemonte,541
2025-06-09,Puglia,672
2025-06-09,Sardegna,336
2025-06-09,Sicilia,782
2025-06-09,Toscana,521
2025-06-09,Trentino-Alto Adige,180
2025-06-09,Umbria,133
2025-06-09,Valle d'Aosta,13
2025-06-09,Veneto,678
2025-06-16,Abruzzo,207
2025-06-16,Basilicata,108
2025-06-16,Calabria,391
2025-06-16,Campania,1016
2025-06-16,Emilia-Romagna,655
2025-06-16,Friuli-Venezia Giulia,172
2025-06-16,Lazio,1277
2025-06-16,Liguria,264
2025-06-16,Lombardia,1622
2025-06-16,Marche,338
2025-06-16,Molise,38
2025-06-16,Piemonte,547
2025-06-16,Puglia,679
2025-06-16,Sardegna,342
2025-06-16,Sicilia,789
2025-06-16,Toscana,535
2025-06-16,Trentino-Alto Adige,197
2025-06-16,Umbria,107
2025-06-16,Valle d'Aosta,18
2025-06-16,Veneto,781
2025-06-23,Abruzzo,192
2025-06-23,Basilicata,90
2025-06-23,Calabria,332
2025-06-23,Campania,1011
2025-06-23,Emilia-Romagna,650
2025-06-23,Friuli-Venezia Giulia,175
2025-06-23,Lazio,1276
2025-06-23,Liguria,252
2025-06-23,Lombardia,1754
2025-06-23,Marche,329
2025-06-23,Molise,60
2025-06-23,Piemonte,642
2025-06-23,Puglia,602
2025-06-23,Sardegna,325
2025-06-23,Sicilia,849
2025-06-23,Toscana,590
2025-06-23,Trentino-Alto Adige,187
2025-06-23,Umbria,137
2025-06-23,Valle d'Aosta,8
2025-06-23,Veneto,733
2025-06-30,Abruzzo,216
2025-06-30,Basilicata,82
2025-06-30,Calabria,370
2025-06-30,Campania,841
2025-06-30,Emilia-Romagna,752
2025-06-30,Friuli-Venezia Giulia,227
2025-06-30,Lazio,1208
2025-06-30,Liguria,331
2025-06-30,Lombardia,1504
2025-06-30,Marche,301
2025-06-30,Molise,69
2025-06-30,Piemonte,580
2025-06-30,Puglia,784
2025-06-30,Sardegna,331
2025-06-30,Sicilia,864
2025-06-30,Toscana,655
2025-06-30,Trentino-Alto Adige,205
2025-06-30,Umbria,142
2025-06-30,Valle d'Aosta,20
2025-06-30,Veneto,762
2025-07-07,Abruzzo,199
2025-07-07,Basilicata,84
2025-07-07,Calabria,295
2025-07-07,Campania,798
2025-07-07,Emilia-Romagna,627
2025-07-07,Friuli-Venezia Giulia,160
2025-07-07,Lazio,1306
2025-07-07,Liguria,290
2025-07-07,Lombardia,1554
2025-07-07,Marche,287
2025-07-07,Molise,45
2025-07-07,Piemonte,491
2025-07-07,Puglia,661
2025-07-07,Sardegna,285
2025-07-07,Sicilia,817
2025-07-07,Toscana,525
2025-07-07,Trentino-Alto Adige,180
2025-07-07,Umbria,121
2025-07-07,Valle d'Aosta,19
2025-07-07,Veneto,680
2025-07-14,Abruzzo,228
2025-07-14,Basilicata,108
2025-07-14,Calabria,320
2025-07-14,Campania,927
2025-07-14,Emilia-Romagna,683
2025-07-14,Friuli-Venezia Giulia,199
2025-07-14,Lazio,1112
2025-07-14,Liguria,228
2025-07-14,Lombardia,1329
2025-07-14,Marche,313
2025-07-14,Molise,43
2025-07-14,Piemonte,434
2025-07-14,Puglia,549
2025-07-14,Sardegna,346
2025-07-14,Sicilia,688
2025-07-14,Toscana,550
2025-07-14,Trentino-Alto Adige,183
2025-07-14,Umbria,149
2025-07-14,Valle d'Aosta,13
2025-07-14,Veneto,718
2025-07-21,Abruzzo,245
2025-07-21,Basilicata,90
2025-07-21,Calabria,302
2025-07-21,Campania,749
2025-07-21,Emilia-Romagna,668
2025-07-21,Friuli-Venezia Giulia,153
2025-07-21,Lazio,1265
2025-07-21,Liguria,262
2025-07-21,Lombardia,1127
2025-07-21,Marche,278
2025-07-21,Molise,35
2025-07-21,Piemonte,395
2025-07-21,Puglia,618
2025-07-21,Sardegna,284
2025-07-21,Sicilia,638
2025-07-21,Toscana,535
2025-07-21,Trentino-Alto Adige,214
2025-07-21,Umbria,129
2025-07-21,Valle d'Aosta,17
2025-07-21,Veneto,702
2025-07-28,Abruzzo,159
2025-07-28,Basilicata,86
2025-07-28,Calabria,251
2025-07-28,Campania,727
2025-07-28,Emilia-Romagna,438
2025-07-28,Friuli-Venezia Giulia,134
2025-07-28,Lazio,942
2025-07-28,Liguria,268
2025-07-28,Lombardia,1200
2025-07-28,Marche,331
2025-07-28,Molise,30
2025-07-28,Piemonte,554
2025-07-28,Puglia,558
2025-07-28,Sardegna,250
2025-07-28,Sicilia,670
2025-07-28,Toscana,423
2025-07-28,Trentino-Alto Adige,158
2025-07-28,Umbria,99
2025-07-28,Valle d'Aosta,11
2025-07-28,Veneto,553
2025-08-04,Abruzzo,165
2025-08-04,Basilicata,90
2025-08-04,Calabria,234
2025-08-04,Campania,616
2025-08-04,Emilia-Romagna,516
2025-08-04,Friuli-Venezia Giulia,131
2025-08-04,Lazio,992
2025-08-04,Liguria,220
2025-08-04,Lombardia,1123
2025-08-04,Marche,207
2025-08-04,Molise,32
2025-08-04,Piemonte,370
2025-08-04,Puglia,574
2025-08-04,Sardegna,229
2025-08-04,Sicilia,665
2025-08-04,Toscana,434
2025-08-04,Trentino-Alto Adige,153
2025-08-04,Umbria,118
2025-08-04,Valle d'Aosta,10
2025-08-04,Veneto,763
2025-08-11,Abruzzo,179
2025-08-11,Basilicata,68
2025-08-11,Calabria,209
2025-08-11,Campania,646
2025-08-11,Emilia-Romagna,459
2025-08-11,Friuli-Venezia Giulia,139
2025-08-11,Lazio,919
2025-08-11,Liguria,184
2025-08-11,Lombardia,1178
2025-08-11,Marche,197
2025-08-11,Molise,27
2025-08-11,Piemonte,449
2025-08-11,Puglia,427
2025-08-11,Sardegna,220
2025-08-11,Sicilia,552
2025-08-11,Toscana,321
2025-08-11,Trentino-Alto Adige,114
2025-08-11,Umbria,96
2025-08-11,Valle d'Aosta,20
2025-08-11,Veneto,549
2025-08-18,Abruzzo,179
2025-08-18,Basilicata,65
2025-08-18,Calabria,228
2025-08-18,Campania,766
2025-08-18,Emilia-Romagna,538
2025-08-18,Friuli-Venezia Giulia,135
2025-08-18,Lazio,1042
2025-08-18,Liguria,236
2025-08-18,Lombardia,1235
2025-08-18,Marche,257
2025-08-18,Molise,29
2025-08-18,Piemonte,497
2025-08-18,Puglia,450
2025-08-18,Sardegna,253
2025-08-18,Sicilia,502
2025-08-18,Toscana,358
2025-08-18,Trentino-Alto Adige,142
2025-08-18,Umbria,101
2025-08-18,Valle d'Aosta,11
2025-08-18,Veneto,541
2025-08-25,Abruzzo,176
2025-08-25,Basilicata,60
2025-08-25,Calabria,234
2025-08-25,Campania,657
2025-08-25,Emilia-Romagna,401
2025-08-25,Friuli-Venezia Giulia,164
2025-08-25,Lazio,1189
2025-08-25,Liguria,265
2025-08-25,Lombardia,1525
2025-08-25,Marche,227
2025-08-25,Molise,37
2025-08-25,Piemonte,494
2025-08-25,Puglia,468
2025-08-25,Sardegna,209
2025-08-25,Sicilia,561
2025-08-25,Toscana,448
2025-08-25,Trentino-Alto Adige,145
2025-08-25,Umbria,106
2025-08-25,Valle d'Aosta,15
2025-08-25,Veneto,614
2025-09-01,Abruzzo,182
2025-09-01,Basilicata,78
2025-09-01,Calabria,227
2025-09-01,Campania,746
2025-09-01,Emilia-Romagna,619
2025-09-01,Friuli-Venezia Giulia,157
2025-09-01,Lazio,908
2025-09-01,Liguria,224
2025-09-01,Lombardia,1292
2025-09-01,Marche,238
2025-09-01,Molise,40
2025-09-01,Piemonte,593
2025-09-01,Puglia,477
2025-09-01,Sardegna,205
2025-09-01,Sicilia,720
2025-09-01,Toscana,508
2025-09-01,Trentino-Alto Adige,167
2025-09-01,Umbria,87
2025-09-01,Valle d'Aosta,20
2025-09-01,Veneto,642
2025-09-08,Abruzzo,160
2025-09-08,Basilicata,87
2025-09-08,Calabria,222
2025-09-08,Campania,802
2025-09-08,Emilia-Romagna,576
2025-09-08,Friuli-Venezia Giulia,142
2025-09-08,Lazio,1193
2025-09-08,Liguria,239
2025-09-08,Lombardia,1629
2025-09-08,Marche,258
2025-09-08,Molise,42
2025-09-08,Piemonte,589
2025-09-08,Puglia,488
2025-09-08,Sardegna,231
2025-09-08,Sicilia,574
2025-09-08,Toscana,570
2025-09-08,Trentino-Alto Adige,154
2025-09-08,Umbria,98
2025-09-08,Valle d'Aosta,15
2025-09-08,Veneto,729
2025-09-15,Abruzzo,161
2025-09-15,Basilicata,84
2025-09-15,Calabria,249
2025-09-15,Campania,713
2025-09-15,Emilia-Romagna,434
2025-09-15,Friuli-Venezia Giulia,170
2025-09-15,Lazio,1125
2025-09-15,Liguria,206
2025-09-15,Lombardia,1329
2025-09-15,Marche,236
2025-09-15,Molise,36
2025-09-15,Piemonte,531
2025-09-15,Puglia,562
2025-09-15,Sardegna,265
