settimana,regione,candidature
2024-11-04,Trentino-Alto Adige,192
2024-11-04,Umbria,146
2024-11-04,Valle d'Aosta,4
2024-11-04,Veneto,747
2024-11-11,Abruzzo,185
2024-11-11,Basilicata,83
2024-11-11,Calabria,236
2024-11-11,Campania,721
2024-11-11,Emilia-Romagna,745
2024-11-11,Friuli-Venezia Giulia,235
2024-11-11,Lazio,1165
2024-11-11,Liguria,204
2024-11-11,Lombardia,1579
2024-11-11,Marche,334
2024-11-11,Molise,48
2024-11-11,Piemonte,557
2024-11-11,Puglia,477
2024-11-11,Sardegna,247
2024-11-11,Sicilia,494
2024-11-11,Toscana,478
2024-11-11,Trentino-Alto Adige,143
2024-11-11,Umbria,150
2024-11-11,Valle d'Aosta,8
2024-11-11,Veneto,783
2024-11-18,Abruzzo,172
2024-11-18,Basilicata,87
2024-11-18,Calabria,198
2024-11-18,Campania,719
2024-11-18,Emilia-Romagna,638
2024-11-18,Friuli-Venezia Giulia,184
2024-11-18,Lazio,1191
2024-11-18,Liguria,267
2024-11-18,Lombardia,1854
2024-11-18,Marche,277
2024-11-18,Molise,53
2024-11-18,Piemonte,654
2024-11-18,Puglia,496
2024-11-18,Sardegna,236
2024-11-18,Sicilia,640
2024-11-18,Toscana,610
2024-11-18,Trentino-Alto Adige,137
2024-11-18,Umbria,97
2024-11-18,Valle d'Aosta,9
2024-11-18,Veneto,720
2024-11-25,Abruzzo,196
2024-11-25,Basilicata,80
2024-11-25,Calabria,307
2024-11-25,Campania,787
2024-11-25,Emilia-Romagna,520
2024-11-25,Friuli-Venezia Giulia,154
2024-11-25,Lazio,961
2024-11-25,Liguria,246
2024-11-25,Lombardia,1849
2024-11-25,Marche,323
2024-11-25,Molise,32
2024-11-25,Piemonte,749
2024-11-25,Puglia,532
2024-11-25,Sardegna,212
2024-11-25,Sicilia,667
2024-11-25,Toscana,404
2024-11-25,Trentino-Alto Adige,158
2024-11-25,Umbria,124
2024-11-25,Valle d'Aosta,7
2024-11-25,Veneto,741
2024-12-02,Abruzzo,203
2024-12-02,Basilicata,79
2024-12-02,Calabria,238
2024-12-02,Campania,724
2024-12-02,Emilia-Romagna,505
2024-12-02,Friuli-Venezia Giulia,177
2024-12-02,Lazio,1071
2024-12-02,Liguria,245
2024-12-02,Lombardia,1456
2024-12-02,Marche,278
2024-12-02,Molise,44
2024-12-02,Piemonte,680
2024-12-02,Puglia,420
2024-12-02,Sardegna,236
2024-12-02,Sicilia,551
2024-12-02,Toscana,393
2024-12-02,Trentino-Alto Adige,159
2024-12-02,Umbria,108
2024-12-02,Valle d'Aosta,15
2024-12-02,Veneto,687
2024-12-09,Abruzzo,167
2024-12-09,Basilicata,73
2024-12-09,Calabria,149
2024-12-09,Campania,701
2024-12-09,Emilia-Romagna,526
2024-12-09,Friuli-Venezia Giulia,145
2024-12-09,Lazio,973
2024-12-09,Liguria,186
2024-12-09,Lombardia,1409
2024-12-09,Marche,201
2024-12-09,Molise,28
2024-12-09,Piemonte,482
2024-12-09,Puglia,418
2024-12-09,Sardegna,209
2024-12-09,Sicilia,453
2024-12-09,Toscana,370
2024-12-09,Trentino-Alto Adige,122
2024-12-09,Umbria,98
2024-12-09,Valle d'Aosta,12
2024-12-09,Veneto,587
2024-12-16,Abruzzo,110
2024-12-16,Basilicata,48
2024-12-16,Calabria,128
2024-12-16,Campania,551
2024-12-16,Emilia-Romagna,475
2024-12-16,Friuli-Venezia Giulia,105
2024-12-16,Lazio,801
2024-12-16,Liguria,175
2024-12-16,Lombardia,992
2024-12-16,Marche,151
2024-12-16,Molise,42
2024-12-16,Piemonte,450
2024-12-16,Puglia,341
2024-12-16,Sardegna,134
2024-12-16,Sicilia,518
2024-12-16,Toscana,377
2024-12-16,Trentino-Alto Adige,132
2024-12-16,Umbria,94
2024-12-16,Valle d'Aosta,17
2024-12-16,Veneto,428
2024-12-23,Abruzzo,145
2024-12-23,Basilicata,51
2024-12-23,Calabria,177
2024-12-23,Campania,522
2024-12-23,Emilia-Romagna,406
2024-12-23,Friuli-Venezia Giulia,121
2024-12-23,Lazio,785
2024-12-23,Liguria,176
2024-12-23,Lombardia,963
2024-12-23,Marche,216
2024-12-23,Molise,28
2024-12-23,Piemonte,406
2024-12-23,Puglia,330
2024-12-23,Sardegna,143
2024-12-23,Sicilia,471
2024-12-23,Toscana,327
2024-12-23,Trentino-Alto Adige,119
2024-12-23,Umbria,71
2024-12-23,Valle d'Aosta,12
2024-12-23,Veneto,392
2024-12-30,Abruzzo,148
2024-12-30,Basilicata,65
2024-12-30,Calabria,215
2024-12-30,Campania,602
2024-12-30,Emilia-Romagna,414
2024-12-30,Friuli-Venezia Giulia,133
2024-12-30,Lazio,783
2024-12-30,Liguria,172
2024-12-30,Lombardia,1236
2024-12-30,Marche,194
2024-12-30,Molise,27
2024-12-30,Piemonte,483
2024-12-30,Puglia,472
2024-12-30,Sardegna,190
2024-12-30,Sicilia,618
2024-12-30,Toscana,363
2024-12-30,Trentino-Alto Adige,121
2024-12-30,Umbria,111
2024-12-30,Valle d'Aosta,10
2024-12-30,Veneto,610
2025-01-06,Abruzzo,189
2025-01-06,Basilicata,74
2025-01-06,Calabria,217
2025-01-06,Campania,564
2025-01-06,Emilia-Romagna,562
2025-01-06,Friuli-Venezia Giulia,141
2025-01-06,Lazio,887
2025-01-06,Liguria,217
2025-01-06,Lombardia,1556
2025-01-06,Marche,254
2025-01-06,Molise,33
2025-01-06,Piemonte,570
2025-01-06,Puglia,554
2025-01-06,Sardegna,234
2025-01-06,Sicilia,486
2025-01-06,Toscana,426
2025-01-06,Trentino-Alto Adige,133
2025-01-06,Umbria,116
2025-01-06,Valle d'Aosta,10
2025-01-06,Veneto,657
2025-01-13,Abruzzo,146
2025-01-13,Basilicata,53
2025-01-13,Calabria,235
2025-01-13,Campania,646
2025-01-13,Emilia-Romagna,651
2025-01-13,Friuli-Venezia Giulia,185
2025-01-13,Lazio,1134
2025-01-13,Liguria,269
2025-01-13,Lombardia,1473
2025-01-13,Marche,272
2025-01-13,Molise,46
2025-01-13,Piemonte,511
2025-01-13,Puglia,367
2025-01-13,Sardegna,225
2025-01-13,Sicilia,634
2025-01-13,Toscana,476
2025-01-13,Trentino-Alto Adige,202
2025-01-13,Umbria,99
2025-01-13,Valle d'Aosta,13
2025-01-13,Veneto,705
2025-01-20,Abruzzo,184
2025-01-20,Basilicata,89
2025-01-20,Calabria,278
2025-01-20,Campania,655
2025-01-20,Emilia-Romagna,499
2025-01-20,Friuli-Venezia Giulia,126
2025-01-20,Lazio,1009
2025-01-20,Liguria,212
2025-01-20,Lombardia,1215
2025-01-20,Marche,180
2025-01-20,Molise,28
2025-01-20,Piemonte,461
2025-01-20,Puglia,438
2025-01-20,Sardegna,232
2025-01-20,Sicilia,498
2025-01-20,Toscana,385
2025-01-20,Trentino-Alto Adige,127
2025-01-20,Umbria,105
2025-01-20,Valle d'Aosta,21
2025-01-20,Veneto,580
2025-01-27,Abruzzo,159
2025-01-27,Basilicata,82
2025-01-27,Calabria,251
2025-01-27,Campania,627
2025-01-27,Emilia-Romagna,495
2025-01-27,Friuli-Venezia Giulia,149
2025-01-27,Lazio,1162
2025-01-27,Liguria,201
2025-01-27,Lombardia,1564
2025-01-27,Marche,213
2025-01-27,Molise,37
2025-01-27,Piemonte,527
2025-01-27,Puglia,550
2025-01-27,Sardegna,229
2025-01-27,Sicilia,577
2025-01-27,Toscana,458
2025-01-27,Trentino-Alto Adige,132
2025-01-27,Umbria,128
2025-01-27,Valle d'Aosta,19
2025-01-27,Veneto,729
2025-02-03,Abruzzo,153
2025-02-03,Basilicata,84
2025-02-03,Calabria,263
2025-02-03,Campania,773
2025-02-03,Emilia-Romagna,408
2025-02-03,Friuli-Venezia Giulia,143
2025-02-03,Lazio,1153
2025-02-03,Liguria,218
2025-02-03,Lombardia,1447
2025-02-03,Marche,253
2025-02-03,Molise,35
2025-02-03,Piemonte,544
2025-02-03,Puglia,493
2025-02-03,Sardegna,225
2025-02-03,Sicilia,556
2025-02-03,Toscana,459
2025-02-03,Trentino-Alto Adige,169
2025-02-03,Umbria,91
2025-02-03,Valle d'Aosta,9
2025-02-03,Veneto,666
2025-02-10,Abruzzo,179
2025-02-10,Basilicata,88
2025-02-10,Calabria,269
2025-02-10,Campania,734
2025-02-10,Emilia-Romagna,479
2025-02-10,Friuli-Venezia Giulia,149
2025-02-10,Lazio,1083
2025-02-10,Liguria,224
2025-02-10,Lombardia,1331
2025-02-10,Marche,242
2025-02-10,Molise,38
2025-02-10,Piemonte,506
2025-02-10,Puglia,479
2025-02-10,Sardegna,202
2025-02-10,Sicilia,686
2025-02-10,Toscana,463
2025-02-10,Trentino-Alto Adige,174
2025-02-10,Umbria,100
2025-02-10,Valle d'Aosta,11
2025-02-10,Veneto,580
2025-02-17,Abruzzo,133
2025-02-17,Basilicata,62
2025-02-17,Calabria,222
2025-02-17,Campania,668
2025-02-17,Emilia-Romagna,530
2025-02-17,Friuli-Venezia Giulia,133
2025-02-17,Lazio,1000
2025-02-17,Liguria,230
2025-02-17,Lombardia,1247
2025-02-17,Marche,262
2025-02-17,Molise,39
2025-02-17,Piemonte,547
2025-02-17,Puglia,432
2025-02-17,Sardegna,216
2025-02-17,Sicilia,663
2025-02-17,Toscana,365
2025-02-17,Trentino-Alto Adige,161
2025-02-17,Umbria,133
2025-02-17,Valle d'Aosta,25
2025-02-17,Veneto,759
2025-02-24,Abruzzo,184
2025-02-24,Basilicata,66
2025-02-24,Calabria,186
2025-02-24,Campania,632
2025-02-24,Emilia-Romagna,442
2025-02-24,Friuli-Venezia Giulia,177
2025-02-24,Lazio,1068
2025-02-24,Liguria,227
2025-02-24,Lombardia,1216
2025-02-24,Marche,234
2025-02-24,Molise,32
2025-02-24,Piemonte,512
2025-02-24,Puglia,422
2025-02-24,Sardegna,250
2025-02-24,Sicilia,546
2025-02-24,Toscana,469
2025-02-24,Trentino-Alto Adige,117
2025-02-24,Umbria,94
2025-02-24,Valle d'Aosta,8
2025-02-24,Veneto,505
2025-03-03,Abruzzo,194
2025-03-03,Basilicata,86
2025-03-03,Calabria,177
2025-03-03,Campania,717
2025-03-03,Emilia-Romagna,469
2025-03-03,Friuli-Venezia Giulia,137
2025-03-03,Lazio,887
2025-03-03,Liguria,222
2025-03-03,Lombardia,1253
2025-03-03,Marche,211
2025-03-03,Molise,49
2025-03-03,Piemonte,459
2025-03-03,Puglia,406
2025-03-03,Sardegna,226
2025-03-03,Sicilia,609
2025-03-03,Toscana,411
2025-03-03,Trentino-Alto Adige,131
2025-03-03,Umbria,98
2025-03-03,Valle d'Aosta,17
2025-03-03,Veneto,736
2025-03-10,Abruzzo,181
2025-03-10,Basilicata,79
2025-03-10,Calabria,185
2025-03-10,Campania,589
2025-03-10,Emilia-Romagna,519
2025-03-10,Friuli-Venezia Giulia,105
2025-03-10,Lazio,1000
2025-03-10,Liguria,188
2025-03-10,Lombardia,1109
2025-03-10,Marche,250
2025-03-10,Molise,28
2025-03-10,Piemonte,570
2025-03-10,Puglia,447
2025-03-10,Sardegna,222
2025-03-10,Sicilia,548
2025-03-10,Toscana,405
2025-03-10,Trentino-Alto Adige,134
2025-03-10,Umbria,99
2025-03-10,Valle d'Aosta,4
2025-03-10,Veneto,534
2025-03-17,Abruzzo,139
2025-03-17,Basilicata,86
2025-03-17,Calabria,215
2025-03-17,Campania,750
2025-03-17,Emilia-Romagna,520
2025-03-17,Friuli-Venezia Giulia,156
2025-03-17,Lazio,1107
2025-03-17,Liguria,262
2025-03-17,Lombardia,1351
2025-03-17,Marche,312
2025-03-17,Molise,44
2025-03-17,Piemonte,547
2025-03-17,Puglia,543
2025-03-17,Sardegna,226
2025-03-17,Sicilia,590
2025-03-17,Toscana,564
2025-03-17,Trentino-Alto Adige,164
2025-03-17,Umbria,113
2025-03-17,Valle d'Aosta,10
2025-03-17,Veneto,647
2025-03-24,Abruzzo,203
2025-03-24,Basilicata,75
2025-03-24,Calabria,232
2025-03-24,Campania,667
2025-03-24,Emilia-Romagna,527
2025-03-24,Friuli-Venezia Giulia,153
2025-03-24,Lazio,1132
2025-03-24,Liguria,206
2025-03-24,Lombardia,1328
2025-03-24,Marche,262
2025-03-24,Molise,38
2025-03-24,Piemonte,565
2025-03-24,Puglia,491
2025-03-24,Sardegna,233
2025-03-24,Sicilia,668
2025-03-24,Toscana,421
2025-03-24,Trentino-Alto Adige,145
2025-03-24,Umbria,126
2025-03-24,Valle d'Aosta,10
2025-03-24,Veneto,688
2025-03-31,Abruzzo,199
2025-03-31,Basilicata,89
2025-03-31,Calabria,255
2025-03-31,Campania,807
2025-03-31,Emilia-Romagna,483
2025-03-31,Friuli-Venezia Giulia,127
2025-03-31,Lazio,1033
2025-03-31,Liguria,280
2025-03-31,Lombardia,1914
2025-03-31,Marche,242
2025-03-31,Molise,42
2025-03-31,Piemonte,586
2025-03-31,Puglia,492
2025-03-31,Sardegna,212
2025-03-31,Sicilia,626
2025-03-31,Toscana,449
2025-03-31,Trentino-Alto Adige,136
2025-03-31,Umbria,116
2025-03-31,Valle d'Aosta,20
2025-03-31,Veneto,589
2025-04-07,Abruzzo,149
2025-04-07,Basilicata,98
2025-04-07,Calabria,249
2025-04-07,Campania,666
2025-04-07,Emilia-Romagna,563
2025-04-07,Friuli-Venezia Giulia,159
2025-04-07,Lazio,1106
2025-04-07,Liguria,262
2025-04-07,Lombardia,1445
2025-04-07,Marche,233
2025-04-07,Molise,33
2025-04-07,Piemonte,524
2025-04-07,Puglia,455
2025-04-07,Sardegna,216
2025-04-07,Sicilia,557
2025-04-07,Toscana,471
2025-04-07,Trentino-Alto Adige,172
2025-04-07,Umbria,117
2025-04-07,Valle d'Aosta,10
2025-04-07,Veneto,661
2025-04-14,Abruzzo,202
2025-04-14,Basilicata,77
2025-04-14,Calabria,196
2025-04-14,Campania,774
2025-04-14,Emilia-Romagna,458
2025-04-14,Friuli-Venezia Giulia,159
2025-04-14,Lazio,1193
2025-04-14,Liguria,230
2025-04-14,Lombardia,1455
2025-04-14,Marche,268
2025-04-14,Molise,39
2025-04-14,Piemonte,492
2025-04-14,Puglia,540
2025-04-14,Sardegna,194
2025-04-14,Sicilia,509
2025-04-14,Toscana,487
2025-04-14,Trentino-Alto Adige,144
2025-04-14,Umbria,101
2025-04-14,Valle d'Aosta,16
2025-04-14,Veneto,768
2025-04-21,Abruzzo,204
2025-04-21,Basilicata,71
2025-04-21,Calabria,216
2025-04-21,Campania,755
2025-04-21,Emilia-Romagna,446
2025-04-21,Friuli-Venezia Giulia,169
2025-04-21,Lazio,1112
2025-04-21,Liguria,240
2025-04-21,Lombardia,1690
2025-04-21,Marche,336
2025-04-21,Molise,35
2025-04-21,Piemonte,588
2025-04-21,Puglia,512
2025-04-21,Sardegna,239
2025-04-21,Sicilia,618
2025-04-21,Toscana,455
2025-04-21,Trentino-Alto Adige,119
2025-04-21,Umbria,108
2025-04-21,Valle d'Aosta,8
2025-04-21,Veneto,601
2025-04-28,Abruzzo,210
2025-04-28,Basilicata,69
2025-04-28,Calabria,261
2025-04-28,Campania,708
2025-04-28,Emilia-Romagna,606
2025-04-28,Friuli-Venezia Giulia,125
2025-04-28,Lazio,1085
2025-04-28,Liguria,262
2025-04-28,Lombardia,1351
2025-04-28,Marche,219
2025-04-28,Molise,35
2025-04-28,Piemonte,681
2025-04-28,Puglia,497
2025-04-28,Sardegna,240
2025-04-28,Sicilia,613
2025-04-28,Toscana,472
2025-04-28,Trentino-Alto Adige,132
2025-04-28,Umbria,91
2025-04-28,Valle d'Aosta,3
2025-04-28,Veneto,551
2025-05-05,Abruzzo,255
2025-05-05,Basilicata,82
2025-05-05,Calabria,222
2025-05-05,Campania,697
2025-05-05,Emilia-Romagna,511
2025-05-05,Friuli-Venezia Giulia,156
2025-05-05,Lazio,1076
2025-05-05,Liguria,278
2025-05-05,Lombardia,1541
2025-05-05,Marche,261
2025-05-05,Molise,30
2025-05-05,Piemonte,592
2025-05-05,Puglia,526
2025-05-05,Sardegna,252
2025-05-05,Sicilia,528
2025-05-05,Toscana,466
2025-05-05,Trentino-Alto Adige,147
2025-05-05,Umbria,106
2025-05-05,Valle d'Aosta,12
2025-05-05,Veneto,662
2025-05-12,Abruzzo,181
2025-05-12,Basilicata,86
2025-05-12,Calabria,258
2025-05-12,Campania,616
2025-05-12,Emilia-Romagna,577
2025-05-12,Friuli-Venezia Giulia,160
2025-05-12,Lazio,997
2025-05-12,Liguria,276
2025-05-12,Lombardia,1312
2025-05-12,Marche,244
2025-05-12,Molise,38
2025-05-12,Piemonte,509
2025-05-12,Puglia,540
2025-05-12,Sardegna,267
2025-05-12,Sicilia,583
2025-05-12,Toscana,566
2025-05-12,Trentino-Alto Adige,192
2025-05-12,Umbria,108
2025-05-12,Valle d'Aosta,3
2025-05-12,Veneto,623
2025-05-19,Abruzzo,206
2025-05-19,Basilicata,89
2025-05-19,Calabria,253
2025-05-19,Campania,852
2025-05-19,Emilia-Romagna,575
2025-05-19,Friuli-Venezia Giulia,183
2025-05-19,Lazio,1286
2025-05-19,Liguria,293
2025-05-19,Lombardia,1595
2025-05-19,Marche,272
2025-05-19,Molise,43
2025-05-19,Piemonte,545
2025-05-19,Puglia,537
2025-05-19,Sardegna,267
2025-05-19,Sicilia,576
2025-05-19,Toscana,480
2025-05-19,Trentino-Alto Adige,153
2025-05-19,Umbria,106
2025-05-19,Valle d'Aosta,22
2025-05-19,Veneto,605
2025-05-26,Abruzzo,212
2025-05-26,Basilicata,99
2025-05-26,Calabria,323
2025-05-26,Campania,872
2025-05-26,Emilia-Romagna,675
2025-05-26,Friuli-Venezia Giulia,161
2025-05-26,Lazio,1243
2025-05-26,Liguria,294
2025-05-26,Lombardia,1451
2025-05-26,Marche,323
2025-05-26,Molise,33
2025-05-26,Piemonte,571
2025-05-26,Puglia,538
2025-05-26,Sardegna,272
2025-05-26,Sicilia,625
2025-05-26,Toscana,505
2025-05-26,Trentino-Alto Adige,170
2025-05-26,Umbria,133
2025-05-26,Valle d'Aosta,11
2025-05-26,Veneto,754
2025-06-02,Abruzzo,191
2025-06-02,Basilicata,107
2025-06-02,Calabria,326
2025-06-02,Campania,831
2025-06-02,Emilia-Romagna,585
2025-06-02,Friuli-Venezia Giulia,191
2025-06-02,Lazio,1105
2025-06-02,Liguria,265
2025-06-02,Lombardia,1383
2025-06-02,Marche,321
2025-06-02,Molise,40
2025-06-02,Piemonte,614
2025-06-02,Puglia,560
2025-06-02,Sardegna,310
2025-06-02,Sicilia,663
2025-06-02,Toscana,548
2025-06-02,Trentino-Alto Adige,205
2025-06-02,Umbria,85
2025-06-02,Valle d'Aosta,19
2025-06-02,Veneto,738
2025-06-09,Abruzzo,219
2025-06-09,Basilicata,100
2025-06-09,Calabria,281
2025-06-09,Campania,799
2025-06-09,Emilia-Romagna,578
2025-06-09,Friuli-Venezia Giulia,149
2025-06-09,Lazio,1324
2025-06-09,Liguria,307
2025-06-09,Lombardia,1440
2025-06-09,Marche,314
2025-06-09,Molise,35
2025-06-09,Piemonte,543
2025-06-09,Puglia,602
2025-06-09,Sardegna,279
2025-06-09,Sicilia,779
2025-06-09,Toscana,524
2025-06-09,Trentino-Alto Adige,185
2025-06-09,Umbria,124
2025-06-09,Valle d'Aosta,22
2025-06-09,Veneto,593
2025-06-16,Abruzzo,186
2025-06-16,Basilicata,92
2025-06-16,Calabria,370
2025-06-16,Campania,1003
2025-06-16,Emilia-Romagna,615
2025-06-16,Friuli-Venezia Giulia,171
2025-06-16,Lazio,1162
2025-06-16,Liguria,264
2025-06-16,Lombardia,1559
2025-06-16,Marche,343
2025-06-16,Molise,41
2025-06-16,Piemonte,526
2025-06-16,Puglia,694
2025-06-16,Sardegna,322
2025-06-16,Sicilia,787
2025-06-16,Toscana,504
2025-06-16,Trentino-Alto Adige,155
2025-06-16,Umbria,122
2025-06-16,Valle d'Aosta,9
2025-06-16,Veneto,698
2025-06-23,Abruzzo,181
2025-06-23,Basilicata,82
2025-06-23,Calabria,275
2025-06-23,Campania,931
2025-06-23,Emilia-Romagna,630
2025-06-23,Friuli-Venezia Giulia,176
2025-06-23,Lazio,1225
2025-06-23,Liguria,276
2025-06-23,Lombardia,1552
2025-06-23,Marche,345
2025-06-23,Molise,56
2025-06-23,Piemonte,578
2025-06-23,Puglia,562
2025-06-23,Sardegna,339
2025-06-23,Sicilia,808
2025-06-23,Toscana,554
2025-06-23,Trentino-Alto Adige,152
2025-06-23,Umbria,151
2025-06-23,Valle d'Aosta,10
2025-06-23,Veneto,724
2025-06-30,Abruzzo,194
2025-06-30,Basilicata,89
2025-06-30,Calabria,383
2025-06-30,Campania,834
2025-06-30,Emilia-Romagna,695
2025-06-30,Friuli-Venezia Giulia,197
2025-06-30,Lazio,1090
2025-06-30,Liguria,307
2025-06-30,Lombardia,1535
2025-06-30,Marche,320
2025-06-30,Molise,56
2025-06-30,Piemonte,606
2025-06-30,Puglia,691
2025-06-30,Sardegna,308
2025-06-30,Sicilia,787
2025-06-30,Toscana,557
2025-06-30,Trentino-Alto Adige,197
2025-06-30,Umbria,154
2025-06-30,Valle d'Aosta,17
2025-06-30,Veneto,751
2025-07-07,Abruzzo,200
2025-07-07,Basilicata,59
2025-07-07,Calabria,327
2025-07-07,Campania,806
2025-07-07,Emilia-Romagna,684
2025-07-07,Friuli-Venezia Giulia,158
2025-07-07,Lazio,1207
2025-07-07,Liguria,247
2025-07-07,Lombardia,1553
2025-07-07,Marche,289
2025-07-07,Molise,51
2025-07-07,Piemonte,452
2025-07-07,Puglia,634
2025-07-07,Sardegna,280
2025-07-07,Sicilia,794
2025-07-07,Toscana,508
2025-07-07,Trentino-Alto Adige,203
2025-07-07,Umbria,108
2025-07-07,Valle d'Aosta,12
2025-07-07,Veneto,695
2025-07-14,Abruzzo,237
2025-07-14,Basilicata,119
2025-07-14,Calabria,286
2025-07-14,Campania,798
2025-07-14,Emilia-Romagna,676
2025-07-14,Friuli-Venezia Giulia,191
2025-07-14,Lazio,1168
2025-07-14,Liguria,246
2025-07-14,Lombardia,1295
2025-07-14,Marche,298
2025-07-14,Molise,38
2025-07-14,Piemonte,438
2025-07-14,Puglia,501
2025-07-14,Sardegna,306
2025-07-14,Sicilia,657
2025-07-14,Toscana,465
2025-07-14,Trentino-Alto Adige,164
2025-07-14,Umbria,124
2025-07-14,Valle d'Aosta,20
2025-07-14,Veneto,639
2025-07-21,Abruzzo,208
2025-07-21,Basilicata,99
2025-07-21,Calabria,289
2025-07-21,Campania,720
2025-07-21,Emilia-Romagna,564
2025-07-21,Friuli-Venezia Giulia,132
2025-07-21,Lazio,1210
2025-07-21,Liguria,271
2025-07-21,Lombardia,1137
2025-07-21,Marche,248
2025-07-21,Molise,31
2025-07-21,Piemonte,377
2025-07-21,Puglia,668
2025-07-21,Sardegna,284
2025-07-21,Sicilia,602
2025-07-21,Toscana,484
2025-07-21,Trentino-Alto Adige,230
2025-07-21,Umbria,105
2025-07-21,Valle d'Aosta,17
2025-07-21,Veneto,694
2025-07-28,Abruzzo,206
2025-07-28,Basilicata,80
2025-07-28,Calabria,268
2025-07-28,Campania,791
2025-07-28,Emilia-Romagna,521
2025-07-28,Friuli-Venezia Giulia,142
2025-07-28,Lazio,992
2025-07-28,Liguria,279
2025-07-28,Lombardia,1287
2025-07-28,Marche,270
2025-07-28,Molise,38
2025-07-28,Piemonte,545
2025-07-28,Puglia,575
2025-07-28,Sardegna,289
2025-07-28,Sicilia,676
2025-07-28,Toscana,461
2025-07-28,Trentino-Alto Adige,187
2025-07-28,Umbria,115
2025-07-28,Valle d'Aosta,9
2025-07-28,Veneto,604
2025-08-04,Abruzzo,137
2025-08-04,Basilicata,68
2025-08-04,Calabria,234
2025-08-04,Campania,654
2025-08-04,Emilia-Romagna,492
2025-08-04,Friuli-Venezia Giulia,130
2025-08-04,Lazio,988
2025-08-04,Liguria,212
2025-08-04,Lombardia,1156
2025-08-04,Marche,233
2025-08-04,Molise,43
2025-08-04,Piemonte,348
2025-08-04,Puglia,553
2025-08-04,Sardegna,249
2025-08-04,Sicilia,615
2025-08-04,Toscana,442
2025-08-04,Trentino-Alto Adige,133
2025-08-04,Umbria,106
2025-08-04,Valle d'Aosta,15
2025-08-04,Veneto,712
2025-08-11,Abruzzo,184
2025-08-11,Basilicata,60
2025-08-11,Calabria,207
2025-08-11,Campania,671
2025-08-11,Emilia-Romagna,462
2025-08-11,Friuli-Venezia Giulia,140
2025-08-11,Lazio,936
2025-08-11,Liguria,213
2025-08-11,Lombardia,1153
2025-08-11,Marche,232
2025-08-11,Molise,41
2025-08-11,Piemonte,473
2025-08-11,Puglia,437
2025-08-11,Sardegna,233
2025-08-11,Sicilia,551
2025-08-11,Toscana,342
2025-08-11,Trentino-Alto Adige,143
2025-08-11,Umbria,105
2025-08-11,Valle d'Aosta,12
2025-08-11,Veneto,499
2025-08-18,Abruzzo,159
2025-08-18,Basilicata,74
2025-08-18,Calabria,234
2025-08-18,Campania,687
2025-08-18,Emilia-Romagna,545
2025-08-18,Friuli-Venezia Giulia,138
2025-08-18,Lazio,971
2025-08-18,Liguria,217
2025-08-18,Lombardia,1253
2025-08-18,Marche,226
2025-08-18,Molise,32
2025-08-18,Piemonte,431
2025-08-18,Puglia,437
2025-08-18,Sardegna,224
2025-08-18,Sicilia,539
2025-08-18,Toscana,374
2025-08-18,Trentino-Alto Adige,126
2025-08-18,Umbria,124
2025-08-18,Valle d'Aosta,14
2025-08-18,Veneto,587
2025-08-25,Abruzzo,161
2025-08-25,Basilicata,61
2025-08-25,Calabria,251
2025-08-25,Campania,694
2025-08-25,Emilia-Romagna,455
2025-08-25,Friuli-Venezia Giulia,165
2025-08-25,Lazio,1209
2025-08-25,Liguria,227
2025-08-25,Lombardia,1495
2025-08-25,Marche,226
2025-08-25,Molise,34
2025-08-25,Piemonte,496
2025-08-25,Puglia,510
2025-08-25,Sardegna,212
2025-08-25,Sicilia,592
2025-08-25,Toscana,417
2025-08-25,Trentino-Alto Adige,150
2025-08-25,Umbria,110
2025-08-25,Valle d'Aosta,14
2025-08-25,Veneto,599
2025-09-01,Abruzzo,200
2025-09-01,Basilicata,105
2025-09-01,Calabria,230
2025-09-01,Campania,701
2025-09-01,Emilia-Romagna,568
2025-09-01,Friuli-Venezia Giulia,137
2025-09-01,Lazio,952
2025-09-01,Liguria,240
2025-09-01,Lombardia,1241
2025-09-01,Marche,269
2025-09-01,Molise,49
2025-09-01,Piemonte,619
2025-09-01,Puglia,471
2025-09-01,Sardegna,227
2025-09-01,Sicilia,737
2025-09-01,Toscana,496
2025-09-01,Trentino-Alto Adige,146
2025-09-01,Umbria,106
2025-09-01,Valle d'Aosta,17
2025-09-01,Veneto,591
2025-09-08,Abruzzo,163
2025-09-08,Basilicata,74
2025-09-08,Calabria,222
2025-09-08,Campania,777
2025-09-08,Emilia-Romagna,562
2025-09-08,Friuli-Venezia Giulia,180
2025-09-08,Lazio,1234
2025-09-08,Liguria,205
2025-09-08,Lombardia,1582
2025-09-08,Marche,273
2025-09-08,Molise,51
2025-09-08,Piemonte,560
2025-09-08,Puglia,491
2025-09-08,Sardegna,206
2025-09-08,Sicilia,629
2025-09-08,Toscana,556
2025-09-08,Trentino-Alto Adige,137
2025-09-08,Umbria,107
2025-09-08,Valle d'Aosta,9
2025-09-08,Veneto,752
2025-09-15,Abruzzo,165
2025-09-15,Basilicata,95
2025-09-15,Calabria,266
2025-09-15,Campania,812
2025-09-15,Emilia-Romagna,498
2025-09-15,Friuli-Venezia Giulia,195
2025-09-15,Lazio,1142
2025-09-15,Liguria,264
2025-09-15,Lombardia,1546
2025-09-15,Marche,300
2025-09-15,Molise,55
2025-09-15,Piemonte,565
2025-09-15,Puglia,575
