settimana,regione,candidature
2024-11-04,Umbria,132
2024-11-04,Valle d'Aosta,14
2024-11-04,Veneto,758
2024-11-11,Abruzzo,187
2024-11-11,Basilicata,98
2024-11-11,Calabria,217
2024-11-11,Campania,770
2024-11-11,Emilia-Romagna,803
2024-11-11,Friuli-Venezia Giulia,201
2024-11-11,Lazio,1135
2024-11-11,Liguria,209
2024-11-11,Lombardia,1656
2024-11-11,Marche,296
2024-11-11,Molise,37
2024-11-11,Piemonte,577
2024-11-11,Puglia,529
2024-11-11,Sardegna,250
2024-11-11,Sicilia,545
2024-11-11,Toscana,446
2024-11-11,Trentino-Alto Adige,142
2024-11-11,Umbria,148
2024-11-11,Valle d'Aosta,8
2024-11-11,Veneto,764
2024-11-18,Abruzzo,158
2024-11-18,Basilicata,86
2024-11-18,Calabria,208
2024-11-18,Campania,744
2024-11-18,Emilia-Romagna,712
2024-11-18,Friuli-Venezia Giulia,205
2024-11-18,Lazio,1167
2024-11-18,Liguria,271
2024-11-18,Lombardia,1826
2024-11-18,Marche,267
2024-11-18,Molise,52
2024-11-18,Piemonte,672
2024-11-18,Puglia,495
2024-11-18,Sardegna,222
2024-11-18,Sicilia,661
2024-11-18,Toscana,625
2024-11-18,Trentino-Alto Adige,163
2024-11-18,Umbria,117
2024-11-18,Valle d'Aosta,9
2024-11-18,Veneto,726
2024-11-25,Abruzzo,207
2024-11-25,Basilicata,72
2024-11-25,Calabria,307
2024-11-25,Campania,766
2024-11-25,Emilia-Romagna,571
2024-11-25,Friuli-Venezia Giulia,176
2024-11-25,Lazio,1018
2024-11-25,Liguria,275
2024-11-25,Lombardia,1930
2024-11-25,Marche,337
2024-11-25,Molise,26
2024-11-25,Piemonte,754
2024-11-25,Puglia,512
2024-11-25,Sardegna,210
2024-11-25,Sicilia,684
2024-11-25,Toscana,417
2024-11-25,Trentino-Alto Adige,162
2024-11-25,Umbria,120
2024-11-25,Valle d'Aosta,10
2024-11-25,Veneto,724
2024-12-02,Abruzzo,176
2024-12-02,Basilicata,78
2024-12-02,Calabria,240
2024-12-02,Campania,739
2024-12-02,Emilia-Romagna,501
2024-12-02,Friuli-Venezia Giulia,138
2024-12-02,Lazio,1170
2024-12-02,Liguria,255
2024-12-02,Lombardia,1434
2024-12-02,Marche,273
2024-12-02,Molise,44
2024-12-02,Piemonte,701
2024-12-02,Puglia,483
2024-12-02,Sardegna,210
2024-12-02,Sicilia,525
2024-12-02,Toscana,375
2024-12-02,Trentino-Alto Adige,159
2024-12-02,Umbria,130
2024-12-02,Valle d'Aosta,14
2024-12-02,Veneto,647
2024-12-09,Abruzzo,146
2024-12-09,Basilicata,81
2024-12-09,Calabria,157
2024-12-09,Campania,661
2024-12-09,Emilia-Romagna,472
2024-12-09,Friuli-Venezia Giulia,135
2024-12-09,Lazio,993
2024-12-09,Liguria,199
2024-12-09,Lombardia,1431
2024-12-09,Marche,179
2024-12-09,Molise,35
2024-12-09,Piemonte,488
2024-12-09,Puglia,396
2024-12-09,Sardegna,202
2024-12-09,Sicilia,432
2024-12-09,Toscana,325
2024-12-09,Trentino-Alto Adige,141
2024-12-09,Umbria,100
2024-12-09,Valle d'Aosta,11
2024-12-09,Veneto,614
2024-12-16,Abruzzo,98
2024-12-16,Basilicata,61
2024-12-16,Calabria,126
2024-12-16,Campania,535
2024-12-16,Emilia-Romagna,474
2024-12-16,Friuli-Venezia Giulia,102
2024-12-16,Lazio,728
2024-12-16,Liguria,158
2024-12-16,Lombardia,937
2024-12-16,Marche,155
2024-12-16,Molise,41
2024-12-16,Piemonte,429
2024-12-16,Puglia,354
2024-12-16,Sardegna,137
2024-12-16,Sicilia,462
2024-12-16,Toscana,342
2024-12-16,Trentino-Alto Adige,93
2024-12-16,Umbria,98
2024-12-16,Valle d'Aosta,14
2024-12-16,Veneto,439
2024-12-23,Abruzzo,133
2024-12-23,Basilicata,56
2024-12-23,Calabria,147
2024-12-23,Campania,463
2024-12-23,Emilia-Romagna,405
2024-12-23,Friuli-Venezia Giulia,99
2024-12-23,Lazio,713
2024-12-23,Liguria,162
2024-12-23,Lombardia,953
2024-12-23,Marche,200
2024-12-23,Molise,28
2024-12-23,Piemonte,389
2024-12-23,Puglia,286
2024-12-23,Sardegna,125
2024-12-23,Sicilia,417
2024-12-23,Toscana,324
2024-12-23,Trentino-Alto Adige,132
2024-12-23,Umbria,77
2024-12-23,Valle d'Aosta,19
2024-12-23,Veneto,362
2024-12-30,Abruzzo,127
2024-12-30,Basilicata,61
2024-12-30,Calabria,174
2024-12-30,Campania,562
2024-12-30,Emilia-Romagna,401
2024-12-30,Friuli-Venezia Giulia,124
2024-12-30,Lazio,745
2024-12-30,Liguria,151
2024-12-30,Lombardia,1166
2024-12-30,Marche,188
2024-12-30,Molise,40
2024-12-30,Piemonte,495
2024-12-30,Puglia,474
2024-12-30,Sardegna,194
2024-12-30,Sicilia,538
2024-12-30,Toscana,332
2024-12-30,Trentino-Alto Adige,113
2024-12-30,Umbria,95
2024-12-30,Valle d'Aosta,7
2024-12-30,Veneto,549
2025-01-06,Abruzzo,181
2025-01-06,Basilicata,90
2025-01-06,Calabria,237
2025-01-06,Campania,571
2025-01-06,Emilia-Romagna,519
2025-01-06,Friuli-Venezia Giulia,117
2025-01-06,Lazio,841
2025-01-06,Liguria,232
2025-01-06,Lombardia,1622
2025-01-06,Marche,244
2025-01-06,Molise,30
2025-01-06,Piemonte,513
2025-01-06,Puglia,457
2025-01-06,Sardegna,235
2025-01-06,Sicilia,429
2025-01-06,Toscana,417
2025-01-06,Trentino-Alto Adige,168
2025-01-06,Umbria,99
2025-01-06,Valle d'Aosta,5
2025-01-06,Veneto,584
2025-01-13,Abruzzo,148
2025-01-13,Basilicata,88
2025-01-13,Calabria,255
2025-01-13,Campania,668
2025-01-13,Emilia-Romagna,566
2025-01-13,Friuli-Venezia Giulia,175
2025-01-13,Lazio,1100
2025-01-13,Liguria,285
2025-01-13,Lombardia,1501
2025-01-13,Marche,268
2025-01-13,Molise,41
2025-01-13,Piemonte,457
2025-01-13,Puglia,376
2025-01-13,Sardegna,227
2025-01-13,Sicilia,707
2025-01-13,Toscana,440
2025-01-13,Trentino-Alto Adige,172
2025-01-13,Umbria,125
2025-01-13,Valle d'Aosta,12
2025-01-13,Veneto,697
2025-01-20,Abruzzo,157
2025-01-20,Basilicata,85
2025-01-20,Calabria,245
2025-01-20,Campania,684
2025-01-20,Emilia-Romagna,535
2025-01-20,Friuli-Venezia Giulia,118
2025-01-20,Lazio,934
2025-01-20,Liguria,202
2025-01-20,Lombardia,1244
2025-01-20,Marche,177
2025-01-20,Molise,30
2025-01-20,Piemonte,515
2025-01-20,Puglia,419
2025-01-20,Sardegna,213
2025-01-20,Sicilia,490
2025-01-20,Toscana,343
2025-01-20,Trentino-Alto Adige,153
2025-01-20,Umbria,119
2025-01-20,Valle d'Aosta,14
2025-01-20,Veneto,592
2025-01-27,Abruzzo,143
2025-01-27,Basilicata,76
2025-01-27,Calabria,247
2025-01-27,Campania,634
2025-01-27,Emilia-Romagna,501
2025-01-27,Friuli-Venezia Giulia,121
2025-01-27,Lazio,1197
2025-01-27,Liguria,203
2025-01-27,Lombardia,1519
2025-01-27,Marche,260
2025-01-27,Molise,36
2025-01-27,Piemonte,564
2025-01-27,Puglia,511
2025-01-27,Sardegna,235
2025-01-27,Sicilia,562
2025-01-27,Toscana,483
2025-01-27,Trentino-Alto Adige,126
2025-01-27,Umbria,110
2025-01-27,Valle d'Aosta,13
2025-01-27,Veneto,776
2025-02-03,Abruzzo,168
2025-02-03,Basilicata,83
2025-02-03,Calabria,225
2025-02-03,Campania,763
2025-02-03,Emilia-Romagna,392
2025-02-03,Friuli-Venezia Giulia,148
2025-02-03,Lazio,1151
2025-02-03,Liguria,220
2025-02-03,Lombardia,1414
2025-02-03,Marche,246
2025-02-03,Molise,40
2025-02-03,Piemonte,522
2025-02-03,Puglia,467
2025-02-03,Sardegna,227
2025-02-03,Sicilia,569
2025-02-03,Toscana,476
2025-02-03,Trentino-Alto Adige,168
2025-02-03,Umbria,103
2025-02-03,Valle d'Aosta,13
2025-02-03,Veneto,681
2025-02-10,Abruzzo,152
2025-02-10,Basilicata,75
2025-02-10,Calabria,267
2025-02-10,Campania,743
2025-02-10,Emilia-Romagna,453
2025-02-10,Friuli-Venezia Giulia,176
2025-02-10,Lazio,1088
2025-02-10,Liguria,221
2025-02-10,Lombardia,1304
2025-02-10,Marche,248
2025-02-10,Molise,40
2025-02-10,Piemonte,516
2025-02-10,Puglia,478
2025-02-10,Sardegna,194
2025-02-10,Sicilia,669
2025-02-10,Toscana,395
2025-02-10,Trentino-Alto Adige,150
2025-02-10,Umbria,90
2025-02-10,Valle d'Aosta,9
2025-02-10,Veneto,563
2025-02-17,Abruzzo,147
2025-02-17,Basilicata,64
2025-02-17,Calabria,202
2025-02-17,Campania,677
2025-02-17,Emilia-Romagna,519
2025-02-17,Friuli-Venezia Giulia,114
2025-02-17,Lazio,1006
2025-02-17,Liguria,243
2025-02-17,Lombardia,1263
2025-02-17,Marche,235
2025-02-17,Molise,32
2025-02-17,Piemonte,574
2025-02-17,Puglia,453
2025-02-17,Sardegna,224
2025-02-17,Sicilia,639
2025-02-17,Toscana,373
2025-02-17,Trentino-Alto Adige,139
2025-02-17,Umbria,120
2025-02-17,Valle d'Aosta,6
2025-02-17,Veneto,749
2025-02-24,Abruzzo,178
2025-02-24,Basilicata,74
2025-02-24,Calabria,223
2025-02-24,Campania,616
2025-02-24,Emilia-Romagna,489
2025-02-24,Friuli-Venezia Giulia,188
2025-02-24,Lazio,1012
2025-02-24,Liguria,238
2025-02-24,Lombardia,1170
2025-02-24,Marche,238
2025-02-24,Molise,41
2025-02-24,Piemonte,490
2025-02-24,Puglia,410
2025-02-24,Sardegna,211
2025-02-24,Sicilia,490
2025-02-24,Toscana,454
2025-02-24,Trentino-Alto Adige,121
2025-02-24,Umbria,110
2025-02-24,Valle d'Aosta,8
2025-02-24,Veneto,538
2025-03-03,Abruzzo,200
2025-03-03,Basilicata,95
2025-03-03,Calabria,179
2025-03-03,Campania,659
2025-03-03,Emilia-Romagna,501
2025-03-03,Friuli-Venezia Giulia,147
2025-03-03,Lazio,836
2025-03-03,Liguria,232
2025-03-03,Lombardia,1286
2025-03-03,Marche,230
2025-03-03,Molise,38
2025-03-03,Piemonte,481
2025-03-03,Puglia,412
2025-03-03,Sardegna,231
2025-03-03,Sicilia,603
2025-03-03,Toscana,429
2025-03-03,Trentino-Alto Adige,109
2025-03-03,Umbria,96
2025-03-03,Valle d'Aosta,16
2025-03-03,Veneto,733
2025-03-10,Abruzzo,163
2025-03-10,Basilicata,92
2025-03-10,Calabria,152
2025-03-10,Campania,548
2025-03-10,Emilia-Romagna,507
2025-03-10,Friuli-Venezia Giulia,86
2025-03-10,Lazio,1042
2025-03-10,Liguria,198
2025-03-10,Lombardia,1128
2025-03-10,Marche,241
2025-03-10,Molise,37
2025-03-10,Piemonte,567
2025-03-10,Puglia,555
2025-03-10,Sardegna,219
2025-03-10,Sicilia,516
2025-03-10,Toscana,457
2025-03-10,Trentino-Alto Adige,81
2025-03-10,Umbria,103
2025-03-10,Valle d'Aosta,9
2025-03-10,Veneto,579
2025-03-17,Abruzzo,137
2025-03-17,Basilicata,83
2025-03-17,Calabria,203
2025-03-17,Campania,732
2025-03-17,Emilia-Romagna,515
2025-03-17,Friuli-Venezia Giulia,151
2025-03-17,Lazio,1041
2025-03-17,Liguria,312
2025-03-17,Lombardia,1390
2025-03-17,Marche,327
2025-03-17,Molise,44
2025-03-17,Piemonte,553
2025-03-17,Puglia,542
2025-03-17,Sardegna,231
2025-03-17,Sicilia,578
2025-03-17,Toscana,529
2025-03-17,Trentino-Alto Adige,132
2025-03-17,Umbria,85
2025-03-17,Valle d'Aosta,11
2025-03-17,Veneto,651
2025-03-24,Abruzzo,181
2025-03-24,Basilicata,53
2025-03-24,Calabria,238
2025-03-24,Campania,745
2025-03-24,Emilia-Romagna,519
2025-03-24,Friuli-Venezia Giulia,160
2025-03-24,Lazio,1179
2025-03-24,Liguria,202
2025-03-24,Lombardia,1366
2025-03-24,Marche,263
2025-03-24,Molise,34
2025-03-24,Piemonte,530
2025-03-24,Puglia,491
2025-03-24,Sardegna,252
2025-03-24,Sicilia,635
2025-03-24,Toscana,435
2025-03-24,Trentino-Alto Adige,144
2025-03-24,Umbria,100
2025-03-24,Valle d'Aosta,13
2025-03-24,Veneto,620
2025-03-31,Abruzzo,193
2025-03-31,Basilicata,90
2025-03-31,Calabria,218
2025-03-31,Campania,794
2025-03-31,Emilia-Romagna,483
2025-03-31,Friuli-Venezia Giulia,143
2025-03-31,Lazio,1066
2025-03-31,Liguria,251
2025-03-31,Lombardia,1953
2025-03-31,Marche,258
2025-03-31,Molise,36
2025-03-31,Piemonte,542
2025-03-31,Puglia,501
2025-03-31,Sardegna,238
2025-03-31,Sicilia,618
2025-03-31,Toscana,438
2025-03-31,Trentino-Alto Adige,142
2025-03-31,Umbria,103
2025-03-31,Valle d'Aosta,14
2025-03-31,Veneto,628
2025-04-07,Abruzzo,123
2025-04-07,Basilicata,87
2025-04-07,Calabria,240
2025-04-07,Campania,656
2025-04-07,Emilia-Romagna,531
2025-04-07,Friuli-Venezia Giulia,192
2025-04-07,Lazio,1164
2025-04-07,Liguria,269
2025-04-07,Lombardia,1419
2025-04-07,Marche,226
2025-04-07,Molise,24
2025-04-07,Piemonte,525
2025-04-07,Puglia,432
2025-04-07,Sardegna,238
2025-04-07,Sicilia,544
2025-04-07,Toscana,482
2025-04-07,Trentino-Alto Adige,162
2025-04-07,Umbria,147
2025-04-07,Valle d'Aosta,13
2025-04-07,Veneto,636
2025-04-14,Abruzzo,191
2025-04-14,Basilicata,88
2025-04-14,Calabria,221
2025-04-14,Campania,761
2025-04-14,Emilia-Romagna,477
2025-04-14,Friuli-Venezia Giulia,141
2025-04-14,Lazio,1143
2025-04-14,Liguria,220
2025-04-14,Lombardia,1359
2025-04-14,Marche,221
2025-04-14,Molise,32
2025-04-14,Piemonte,491
2025-04-14,Puglia,552
2025-04-14,Sardegna,216
2025-04-14,Sicilia,521
2025-04-14,Toscana,495
2025-04-14,Trentino-Alto Adige,128
2025-04-14,Umbria,89
2025-04-14,Valle d'Aosta,2
2025-04-14,Veneto,755
2025-04-21,Abruzzo,177
2025-04-21,Basilicata,94
2025-04-21,Calabria,261
2025-04-21,Campania,671
2025-04-21,Emilia-Romagna,457
2025-04-21,Friuli-Venezia Giulia,143
2025-04-21,Lazio,1159
2025-04-21,Liguria,249
2025-04-21,Lombardia,1597
2025-04-21,Marche,292
2025-04-21,Molise,43
2025-04-21,Piemonte,597
2025-04-21,Puglia,510
2025-04-21,Sardegna,265
2025-04-21,Sicilia,593
2025-04-21,Toscana,437
2025-04-21,Trentino-Alto Adige,156
2025-04-21,Umbria,91
2025-04-21,Valle d'Aosta,13
2025-04-21,Veneto,596
2025-04-28,Abruzzo,173
2025-04-28,Basilicata,63
2025-04-28,Calabria,249
2025-04-28,Campania,638
2025-04-28,Emilia-Romagna,633
2025-04-28,Friuli-Venezia Giulia,139
2025-04-28,Lazio,1031
2025-04-28,Liguria,229
2025-04-28,Lombardia,1391
2025-04-28,Marche,246
2025-04-28,Molise,38
2025-04-28,Piemonte,609
2025-04-28,Puglia,511
2025-04-28,Sardegna,200
2025-04-28,Sicilia,554
2025-04-28,Toscana,458
2025-04-28,Trentino-Alto Adige,146
2025-04-28,Umbria,119
2025-04-28,Valle d'Aosta,14
2025-04-28,Veneto,601
2025-05-05,Abruzzo,218
2025-05-05,Basilicata,83
2025-05-05,Calabria,248
2025-05-05,Campania,683
2025-05-05,Emilia-Romagna,518
2025-05-05,Friuli-Venezia Giulia,161
2025-05-05,Lazio,1101
2025-05-05,Liguria,282
2025-05-05,Lombardia,1527
2025-05-05,Marche,251
2025-05-05,Molise,30
2025-05-05,Piemonte,484
2025-05-05,Puglia,527
2025-05-05,Sardegna,289
2025-05-05,Sicilia,535
2025-05-05,Toscana,494
2025-05-05,Trentino-Alto Adige,138
2025-05-05,Umbria,103
2025-05-05,Valle d'Aosta,11
2025-05-05,Veneto,678
2025-05-12,Abruzzo,167
2025-05-12,Basilicata,81
2025-05-12,Calabria,296
2025-05-12,Campania,602
2025-05-12,Emilia-Romagna,595
2025-05-12,Friuli-Venezia Giulia,177
2025-05-12,Lazio,1033
2025-05-12,Liguria,256
2025-05-12,Lombardia,1384
2025-05-12,Marche,259
2025-05-12,Molise,42
2025-05-12,Piemonte,504
2025-05-12,Puglia,541
2025-05-12,Sardegna,235
2025-05-12,Sicilia,607
2025-05-12,Toscana,537
2025-05-12,Trentino-Alto Adige,198
2025-05-12,Umbria,128
2025-05-12,Valle d'Aosta,11
2025-05-12,Veneto,633
2025-05-19,Abruzzo,223
2025-05-19,Basilicata,104
2025-05-19,Calabria,257
2025-05-19,Campania,843
2025-05-19,Emilia-Romagna,574
2025-05-19,Friuli-Venezia Giulia,147
2025-05-19,Lazio,1353
2025-05-19,Liguria,268
2025-05-19,Lombardia,1457
2025-05-19,Marche,278
2025-05-19,Molise,40
2025-05-19,Piemonte,530
2025-05-19,Puglia,536
2025-05-19,Sardegna,260
2025-05-19,Sicilia,608
2025-05-19,Toscana,500
2025-05-19,Trentino-Alto Adige,176
2025-05-19,Umbria,103
2025-05-19,Valle d'Aosta,12
2025-05-19,Veneto,651
2025-05-26,Abruzzo,199
2025-05-26,Basilicata,94
2025-05-26,Calabria,292
2025-05-26,Campania,855
2025-05-26,Emilia-Romagna,649
2025-05-26,Friuli-Venezia Giulia,189
2025-05-26,Lazio,1203
2025-05-26,Liguria,295
2025-05-26,Lombardia,1454
2025-05-26,Marche,290
2025-05-26,Molise,44
2025-05-26,Piemonte,582
2025-05-26,Puglia,524
2025-05-26,Sardegna,258
2025-05-26,Sicilia,616
2025-05-26,Toscana,524
2025-05-26,Trentino-Alto Adige,158
2025-05-26,Umbria,141
2025-05-26,Valle d'Aosta,12
2025-05-26,Veneto,773
2025-06-02,Abruzzo,193
2025-06-02,Basilicata,95
2025-06-02,Calabria,381
2025-06-02,Campania,852
2025-06-02,Emilia-Romagna,582
2025-06-02,Friuli-Venezia Giulia,162
2025-06-02,Lazio,1172
2025-06-02,Liguria,279
2025-06-02,Lombardia,1414
2025-06-02,Marche,294
2025-06-02,Molise,32
2025-06-02,Piemonte,657
2025-06-02,Puglia,578
2025-06-02,Sardegna,281
2025-06-02,Sicilia,706
2025-06-02,Toscana,539
2025-06-02,Trentino-Alto Adige,216
2025-06-02,Umbria,120
2025-06-02,Valle d'Aosta,19
2025-06-02,Veneto,733
2025-06-09,Abruzzo,219
2025-06-09,Basilicata,100
2025-06-09,Calabria,314
2025-06-09,Campania,821
2025-06-09,Emilia-Romagna,562
2025-06-09,Friuli-Venezia Giulia,151
2025-06-09,Lazio,1294
2025-06-09,Liguria,282
2025-06-09,Lombardia,1596
2025-06-09,Marche,309
2025-06-09,Molise,41
2025-06-09,Piemonte,506
2025-06-09,Puglia,631
2025-06-09,Sardegna,322
2025-06-09,Sicilia,774
2025-06-09,Toscana,516
2025-06-09,Trentino-Alto Adige,191
2025-06-09,Umbria,128
2025-06-09,Valle d'Aosta,22
2025-06-09,Veneto,637
2025-06-16,Abruzzo,205
2025-06-16,Basilicata,94
2025-06-16,Calabria,365
2025-06-16,Campania,1061
2025-06-16,Emilia-Romagna,636
2025-06-16,Friuli-Venezia Giulia,184
2025-06-16,Lazio,1273
2025-06-16,Liguria,286
2025-06-16,Lombardia,1645
2025-06-16,Marche,304
2025-06-16,Molise,35
2025-06-16,Piemonte,536
2025-06-16,Puglia,681
2025-06-16,Sardegna,326
2025-06-16,Sicilia,768
2025-06-16,Toscana,475
2025-06-16,Trentino-Alto Adige,171
2025-06-16,Umbria,115
2025-06-16,Valle d'Aosta,10
2025-06-16,Veneto,784
2025-06-23,Abruzzo,186
2025-06-23,Basilicata,103
2025-06-23,Calabria,269
2025-06-23,Campania,1018
2025-06-23,Emilia-Romagna,617
2025-06-23,Friuli-Venezia Giulia,195
2025-06-23,Lazio,1223
2025-06-23,Liguria,257
2025-06-23,Lombardia,1698
2025-06-23,Marche,349
2025-06-23,Molise,57
2025-06-23,Piemonte,580
2025-06-23,Puglia,559
2025-06-23,Sardegna,278
2025-06-23,Sicilia,800
2025-06-23,Toscana,634
2025-06-23,Trentino-Alto Adige,191
2025-06-23,Umbria,152
2025-06-23,Valle d'Aosta,16
2025-06-23,Veneto,701
2025-06-30,Abruzzo,205
2025-06-30,Basilicata,71
2025-06-30,Calabria,358
2025-06-30,Campania,843
2025-06-30,Emilia-Romagna,760
2025-06-30,Friuli-Venezia Giulia,237
2025-06-30,Lazio,1169
2025-06-30,Liguria,328
2025-06-30,Lombardia,1447
2025-06-30,Marche,279
2025-06-30,Molise,58
2025-06-30,Piemonte,584
2025-06-30,Puglia,710
2025-06-30,Sardegna,283
2025-06-30,Sicilia,811
2025-06-30,Toscana,566
2025-06-30,Trentino-Alto Adige,196
2025-06-30,Umbria,149
2025-06-30,Valle d'Aosta,9
2025-06-30,Veneto,740
2025-07-07,Abruzzo,215
2025-07-07,Basilicata,88
2025-07-07,Calabria,298
2025-07-07,Campania,857
2025-07-07,Emilia-Romagna,646
2025-07-07,Friuli-Venezia Giulia,166
2025-07-07,Lazio,1272
2025-07-07,Liguria,290
2025-07-07,Lombardia,1719
2025-07-07,Marche,283
2025-07-07,Molise,42
2025-07-07,Piemonte,519
2025-07-07,Puglia,659
2025-07-07,Sardegna,320
2025-07-07,Sicilia,802
2025-07-07,Toscana,559
2025-07-07,Trentino-Alto Adige,192
2025-07-07,Umbria,111
2025-07-07,Valle d'Aosta,8
2025-07-07,Veneto,676
2025-07-14,Abruzzo,242
2025-07-14,Basilicata,87
2025-07-14,Calabria,287
2025-07-14,Campania,843
2025-07-14,Emilia-Romagna,693
2025-07-14,Friuli-Venezia Giulia,184
2025-07-14,Lazio,1097
2025-07-14,Liguria,232
2025-07-14,Lombardia,1268
2025-07-14,Marche,286
2025-07-14,Molise,33
2025-07-14,Piemonte,478
2025-07-14,Puglia,560
2025-07-14,Sardegna,327
2025-07-14,Sicilia,593
2025-07-14,Toscana,464
2025-07-14,Trentino-Alto Adige,193
2025-07-14,Umbria,128
2025-07-14,Valle d'Aosta,14
2025-07-14,Veneto,649
2025-07-21,Abruzzo,234
2025-07-21,Basilicata,73
2025-07-21,Calabria,317
2025-07-21,Campania,738
2025-07-21,Emilia-Romagna,657
2025-07-21,Friuli-Venezia Giulia,144
2025-07-21,Lazio,1190
2025-07-21,Liguria,289
2025-07-21,Lombardia,1153
2025-07-21,Marche,251
2025-07-21,Molise,40
2025-07-21,Piemonte,438
2025-07-21,Puglia,676
2025-07-21,Sardegna,277
2025-07-21,Sicilia,651
2025-07-21,Toscana,515
2025-07-21,Trentino-Alto Adige,222
2025-07-21,Umbria,104
2025-07-21,Valle d'Aosta,12
2025-07-21,Veneto,719
2025-07-28,Abruzzo,201
2025-07-28,Basilicata,95
2025-07-28,Calabria,257
2025-07-28,Campania,725
2025-07-28,Emilia-Romagna,508
2025-07-28,Friuli-Venezia Giulia,133
2025-07-28,Lazio,950
2025-07-28,Liguria,245
2025-07-28,Lombardia,1303
2025-07-28,Marche,274
2025-07-28,Molise,37
2025-07-28,Piemonte,552
2025-07-28,Puglia,563
2025-07-28,Sardegna,333
2025-07-28,Sicilia,732
2025-07-28,Toscana,482
2025-07-28,Trentino-Alto Adige,176
2025-07-28,Umbria,107
2025-07-28,Valle d'Aosta,14
2025-07-28,Veneto,573
2025-08-04,Abruzzo,148
2025-08-04,Basilicata,75
2025-08-04,Calabria,239
2025-08-04,Campania,649
2025-08-04,Emilia-Romagna,496
2025-08-04,Friuli-Venezia Giulia,134
2025-08-04,Lazio,978
2025-08-04,Liguria,199
2025-08-04,Lombardia,1123
2025-08-04,Marche,222
2025-08-04,Molise,43
2025-08-04,Piemonte,336
2025-08-04,Puglia,588
2025-08-04,Sardegna,232
2025-08-04,Sicilia,674
2025-08-04,Toscana,456
2025-08-04,Trentino-Alto Adige,146
2025-08-04,Umbria,117
2025-08-04,Valle d'Aosta,14
2025-08-04,Veneto,716
2025-08-11,Abruzzo,187
2025-08-11,Basilicata,69
2025-08-11,Calabria,234
2025-08-11,Campania,619
2025-08-11,Emilia-Romagna,400
2025-08-11,Friuli-Venezia Giulia,121
2025-08-11,Lazio,931
2025-08-11,Liguria,186
2025-08-11,Lombardia,1114
2025-08-11,Marche,213
2025-08-11,Molise,35
2025-08-11,Piemonte,425
2025-08-11,Puglia,420
2025-08-11,Sardegna,228
2025-08-11,Sicilia,494
2025-08-11,Toscana,291
2025-08-11,Trentino-Alto Adige,119
2025-08-11,Umbria,79
2025-08-11,Valle d'Aosta,18
2025-08-11,Veneto,543
2025-08-18,Abruzzo,131
2025-08-18,Basilicata,86
2025-08-18,Calabria,244
2025-08-18,Campania,714
2025-08-18,Emilia-Romagna,524
2025-08-18,Friuli-Venezia Giulia,130
2025-08-18,Lazio,1024
2025-08-18,Liguria,227
2025-08-18,Lombardia,1214
2025-08-18,Marche,245
2025-08-18,Molise,36
2025-08-18,Piemonte,420
2025-08-18,Puglia,411
2025-08-18,Sardegna,228
2025-08-18,Sicilia,496
2025-08-18,Toscana,354
2025-08-18,Trentino-Alto Adige,167
2025-08-18,Umbria,98
2025-08-18,Valle d'Aosta,17
2025-08-18,Veneto,530
2025-08-25,Abruzzo,170
2025-08-25,Basilicata,66
2025-08-25,Calabria,249
2025-08-25,Campania,677
2025-08-25,Emilia-Romagna,422
2025-08-25,Friuli-Venezia Giulia,178
2025-08-25,Lazio,1150
2025-08-25,Liguria,271
2025-08-25,Lombardia,1514
2025-08-25,Marche,220
2025-08-25,Molise,27
2025-08-25,Piemonte,503
2025-08-25,Puglia,472
2025-08-25,Sardegna,198
2025-08-25,Sicilia,598
2025-08-25,Toscana,416
2025-08-25,Trentino-Alto Adige,153
2025-08-25,Umbria,112
2025-08-25,Valle d'Aosta,13
2025-08-25,Veneto,604
2025-09-01,Abruzzo,192
2025-09-01,Basilicata,75
2025-09-01,Calabria,260
2025-09-01,Campania,736
2025-09-01,Emilia-Romagna,598
2025-09-01,Friuli-Venezia Giulia,121
2025-09-01,Lazio,886
2025-09-01,Liguria,215
2025-09-01,Lombardia,1299
2025-09-01,Marche,252
2025-09-01,Molise,34
2025-09-01,Piemonte,630
2025-09-01,Puglia,396
2025-09-01,Sardegna,182
2025-09-01,Sicilia,713
2025-09-01,Toscana,465
2025-09-01,Trentino-Alto Adige,173
2025-09-01,Umbria,88
2025-09-01,Valle d'Aosta,17
2025-09-01,Veneto,615
2025-09-08,Abruzzo,152
2025-09-08,Basilicata,73
2025-09-08,Calabria,204
2025-09-08,Campania,798
2025-09-08,Emilia-Romagna,539
2025-09-08,Friuli-Venezia Giulia,161
2025-09-08,Lazio,1193
2025-09-08,Liguria,262
2025-09-08,Lombardia,1640
2025-09-08,Marche,269
2025-09-08,Molise,35
2025-09-08,Piemonte,598
2025-09-08,Puglia,433
2025-09-08,Sardegna,219
2025-09-08,Sicilia,687
2025-09-08,Toscana,540
2025-09-08,Trentino-Alto Adige,156
2025-09-08,Umbria,92
2025-09-08,Valle d'Aosta,14
2025-09-08,Veneto,804
2025-09-15,Abruzzo,183
2025-09-15,Basilicata,88
2025-09-15,Calabria,299
2025-09-15,Campania,807
2025-09-15,Emilia-Romagna,519
2025-09-15,Friuli-Venezia Giulia,201
2025-09-15,Lazio,1129
2025-09-15,Liguria,256
2025-09-15,Lombardia,1493
2025-09-15,Marche,262
2025-09-15,Molise,40
2025-09-15,Piemonte,605
2025-09-15,Puglia,548
2025-09-15,Sardegna,274
