settimana,regione,canale,candidature_incrementali_vere
2024-09-23,Basilicata,Meta Ads,4.07
2024-09-23,Calabria,Meta Ads,17.842
2024-09-23,Campania,Meta Ads,68.407
2024-09-23,Emilia-Romagna,Meta Ads,38.974
2024-09-23,Friuli-Venezia Giulia,Meta Ads,11.007
2024-09-23,Lazio,Meta Ads,48.302
2024-09-23,Liguria,Meta Ads,12.184
2024-09-23,Lombardia,Meta Ads,65.097
2024-09-23,Marche,Meta Ads,12.773
2024-09-23,Molise,Meta Ads,3.342
2024-09-23,Piemonte,Meta Ads,54.102
2024-09-23,Puglia,Meta Ads,36.055
2024-09-23,Sardegna,Meta Ads,10.132
2024-09-23,Sicilia,Meta Ads,76.422
2024-09-23,Toscana,Meta Ads,27.306
2024-09-23,Trentino-Alto Adige,Meta Ads,11.385
2024-09-23,Umbria,Meta Ads,6.86
2024-09-23,Valle d'Aosta,Meta Ads,1.449
2024-09-23,Veneto,Meta Ads,51.323
2024-09-30,Abruzzo,Meta Ads,8.705
2024-09-30,Basilicata,Meta Ads,3.281
2024-09-30,Calabria,Meta Ads,14.215
2024-09-30,Campania,Meta Ads,53.398
2024-09-30,Emilia-Romagna,Meta Ads,31.058
2024-09-30,Friuli-Venezia Giulia,Meta Ads,8.721
2024-09-30,Lazio,Meta Ads,40.753
2024-09-30,Liguria,Meta Ads,9.815
2024-09-30,Lombardia,Meta Ads,53.436
2024-09-30,Marche,Meta Ads,10.155
2024-09-30,Molise,Meta Ads,2.623
2024-09-30,Piemonte,Meta Ads,42.912
2024-09-30,Puglia,Meta Ads,28.339
2024-09-30,Sardegna,Meta Ads,8.079
2024-09-30,Sicilia,Meta Ads,60.503
2024-09-30,Toscana,Meta Ads,21.425
2024-09-30,Trentino-Alto Adige,Meta Ads,8.957
2024-09-30,Umbria,Meta Ads,5.415
2024-09-30,Valle d'Aosta,Meta Ads,1.146
2024-09-30,Veneto,Meta Ads,40.887
2024-10-07,Abruzzo,Meta Ads,8.426
2024-10-07,Basilicata,Meta Ads,3.126
2024-10-07,Calabria,Meta Ads,13.995
2024-10-07,Campania,Meta Ads,50.915
2024-10-07,Emilia-Romagna,Meta Ads,29.341
2024-10-07,Friuli-Venezia Giulia,Meta Ads,8.429
2024-10-07,Lazio,Meta Ads,38.063
2024-10-07,Liguria,Meta Ads,9.999
2024-10-07,Lombardia,Meta Ads,53.318
2024-10-07,Marche,Meta Ads,10.035
2024-10-07,Molise,Meta Ads,2.678
2024-10-07,Piemonte,Meta Ads,41.853
2024-10-07,Puglia,Meta Ads,27.491
2024-10-07,Sardegna,Meta Ads,8.061
2024-10-07,Sicilia,Meta Ads,59.671
2024-10-07,Toscana,Meta Ads,20.263
2024-10-07,Trentino-Alto Adige,Meta Ads,8.443
2024-10-07,Umbria,Meta Ads,5.254
2024-10-07,Valle d'Aosta,Meta Ads,1.165
2024-10-07,Veneto,Meta Ads,39.366
2024-10-14,Abruzzo,Meta Ads,7.384
2024-10-14,Basilicata,Meta Ads,2.889
2024-10-14,Calabria,Meta Ads,13.379
2024-10-14,Campania,Meta Ads,48.864
2024-10-14,Emilia-Romagna,Meta Ads,27.237
2024-10-14,Friuli-Venezia Giulia,Meta Ads,7.61
2024-10-14,Lazio,Meta Ads,33.854
2024-10-14,Liguria,Meta Ads,8.973
2024-10-14,Lombardia,Meta Ads,47.581
2024-10-14,Marche,Meta Ads,9.04
2024-10-14,Molise,Meta Ads,2.578
2024-10-14,Piemonte,Meta Ads,38.065
2024-10-14,Puglia,Meta Ads,24.261
2024-10-14,Sardegna,Meta Ads,7.307
2024-10-14,Sicilia,Meta Ads,57.106
2024-10-14,Toscana,Meta Ads,18.375
2024-10-14,Trentino-Alto Adige,Meta Ads,8.018
2024-10-14,Umbria,Meta Ads,5.025
2024-10-14,Valle d'Aosta,Meta Ads,1.09
2024-10-14,Veneto,Meta Ads,37.782
2024-10-21,Abruzzo,Meta Ads,9.548
2024-10-21,Basilicata,Meta Ads,3.451
2024-10-21,Calabria,Meta Ads,17.488
2024-10-21,Campania,Meta Ads,66.562
2024-10-21,Emilia-Romagna,Meta Ads,34.093
2024-10-21,Friuli-Venezia Giulia,Meta Ads,9.859
2024-10-21,Lazio,Meta Ads,41.587
2024-10-21,Liguria,Meta Ads,11.184
2024-10-21,Lombardia,Meta Ads,56.363
2024-10-21,Marche,Meta Ads,12.16
2024-10-21,Molise,Meta Ads,3.198
2024-10-21,Piemonte,Meta Ads,48.676
2024-10-21,Puglia,Meta Ads,31.156
2024-10-21,Sardegna,Meta Ads,9.296
2024-10-21,Sicilia,Meta Ads,70.265
2024-10-21,Toscana,Meta Ads,24.205
2024-10-21,Trentino-Alto Adige,Meta Ads,10.1
2024-10-21,Umbria,Meta Ads,6.574
2024-10-21,Valle d'Aosta,Meta Ads,1.353
2024-10-21,Veneto,Meta Ads,45.291
2024-10-28,Abruzzo,Meta Ads,10.344
2024-10-28,Basilicata,Meta Ads,3.723
2024-10-28,Calabria,Meta Ads,18.366
2024-10-28,Campania,Meta Ads,69.978
2024-10-28,Emilia-Romagna,Meta Ads,37.688
2024-10-28,Friuli-Venezia Giulia,Meta Ads,10.333
2024-10-28,Lazio,Meta Ads,46.349
2024-10-28,Liguria,Meta Ads,11.287
2024-10-28,Lombardia,Meta Ads,62.472
2024-10-28,Marche,Meta Ads,11.539
2024-10-28,Molise,Meta Ads,3.43
2024-10-28,Piemonte,Meta Ads,47.601
2024-10-28,Puglia,Meta Ads,31.038
2024-10-28,Sardegna,Meta Ads,9.15
2024-10-28,Sicilia,Meta Ads,70.075
2024-10-28,Toscana,Meta Ads,25.807
2024-10-28,Trentino-Alto Adige,Meta Ads,10.418
2024-10-28,Umbria,Meta Ads,6.461
2024-10-28,Valle d'Aosta,Meta Ads,1.446
2024-10-28,Veneto,Meta Ads,47.017
2024-11-04,Abruzzo,Meta Ads,7.885
2024-11-04,Basilicata,Meta Ads,2.924
2024-11-04,Calabria,Meta Ads,14.355
2024-11-04,Campania,Meta Ads,56.221
2024-11-04,Emilia-Romagna,Meta Ads,29.29
2024-11-04,Friuli-Venezia Giulia,Meta Ads,8.019
2024-11-04,Lazio,Meta Ads,37.03
2024-11-04,Liguria,Meta Ads,8.95
2024-11-04,Lombardia,Meta Ads,48.462
2024-11-04,Marche,Meta Ads,9.148
2024-11-04,Molise,Meta Ads,2.719
2024-11-04,Piemonte,Meta Ads,37.852
2024-11-04,Puglia,Meta Ads,23.96
2024-11-04,Sardegna,Meta Ads,7.218
2024-11-04,Sicilia,Meta Ads,53.883
2024-11-04,Toscana,Meta Ads,20.172
2024-11-04,Trentino-Alto Adige,Meta Ads,8.216
2024-11-04,Umbria,Meta Ads,5.106
2024-11-04,Valle d'Aosta,Meta Ads,1.13
2024-11-04,Veneto,Meta Ads,36.195
2024-11-11,Abruzzo,Meta Ads,7.434
2024-11-11,Basilicata,Meta Ads,2.686
2024-11-11,Calabria,Meta Ads,13.8
2024-11-11,Campania,Meta Ads,54.071
2024-11-11,Emilia-Romagna,Meta Ads,27.927
2024-11-11,Friuli-Venezia Giulia,Meta Ads,7.106
2024-11-11,Lazio,Meta Ads,36.542
2024-11-11,Liguria,Meta Ads,8.609
2024-11-11,Lombardia,Meta Ads,45.076
2024-11-11,Marche,Meta Ads,8.88
2024-11-11,Molise,Meta Ads,2.44
2024-11-11,Piemonte,Meta Ads,36.552
2024-11-11,Puglia,Meta Ads,24.193
2024-11-11,Sardegna,Meta Ads,7.118
2024-11-11,Sicilia,Meta Ads,52.737
2024-11-11,Toscana,Meta Ads,18.742
2024-11-11,Trentino-Alto Adige,Meta Ads,7.367
2024-11-11,Umbria,Meta Ads,4.718
2024-11-11,Valle d'Aosta,Meta Ads,1.08
2024-11-11,Veneto,Meta Ads,34.114
2024-11-18,Abruzzo,Meta Ads,11.775
2024-11-18,Basilicata,Meta Ads,4.026
2024-11-18,Calabria,Meta Ads,19.602
2024-11-18,Campania,Meta Ads,71.789
2024-11-18,Emilia-Romagna,Meta Ads,39.635
2024-11-18,Friuli-Venezia Giulia,Meta Ads,11.004
2024-11-18,Lazio,Meta Ads,49.291
2024-11-18,Liguria,Meta Ads,12.696
2024-11-18,Lombardia,Meta Ads,68.173
2024-11-18,Marche,Meta Ads,12.672
2024-11-18,Molise,Meta Ads,3.653
2024-11-18,Piemonte,Meta Ads,53.328
2024-11-18,Puglia,Meta Ads,34.378
2024-11-18,Sardegna,Meta Ads,9.509
2024-11-18,Sicilia,Meta Ads,77.364
2024-11-18,Toscana,Meta Ads,27.793
2024-11-18,Trentino-Alto Adige,Meta Ads,10.942
2024-11-18,Umbria,Meta Ads,6.658
2024-11-18,Valle d'Aosta,Meta Ads,1.45
2024-11-18,Veneto,Meta Ads,51.79
2024-11-25,Abruzzo,Meta Ads,10.858
2024-11-25,Basilicata,Meta Ads,3.883
2024-11-25,Calabria,Meta Ads,19.546
2024-11-25,Campania,Meta Ads,68.097
2024-11-25,Emilia-Romagna,Meta Ads,37.847
2024-11-25,Friuli-Venezia Giulia,Meta Ads,10.938
2024-11-25,Lazio,Meta Ads,47.692
2024-11-25,Liguria,Meta Ads,13.163
2024-11-25,Lombardia,Meta Ads,64.569
2024-11-25,Marche,Meta Ads,12.39
2024-11-25,Molise,Meta Ads,3.509
2024-11-25,Piemonte,Meta Ads,51.643
2024-11-25,Puglia,Meta Ads,32.404
2024-11-25,Sardegna,Meta Ads,10.183
2024-11-25,Sicilia,Meta Ads,75.61
2024-11-25,Toscana,Meta Ads,28.065
2024-11-25,Trentino-Alto Adige,Meta Ads,10.589
2024-11-25,Umbria,Meta Ads,6.24
2024-11-25,Valle d'Aosta,Meta Ads,1.355
2024-11-25,Veneto,Meta Ads,50.843
2024-12-02,Abruzzo,Meta Ads,7.977
2024-12-02,Basilicata,Meta Ads,2.815
2024-12-02,Calabria,Meta Ads,14.568
2024-12-02,Campania,Meta Ads,50.974
2024-12-02,Emilia-Romagna,Meta Ads,28.265
2024-12-02,Friuli-Venezia Giulia,Meta Ads,8.074
2024-12-02,Lazio,Meta Ads,35.485
2024-12-02,Liguria,Meta Ads,9.644
2024-12-02,Lombardia,Meta Ads,47.654
2024-12-02,Marche,Meta Ads,9.194
2024-12-02,Molise,Meta Ads,2.592
2024-12-02,Piemonte,Meta Ads,38.228
2024-12-02,Puglia,Meta Ads,23.888
2024-12-02,Sardegna,Meta Ads,7.425
2024-12-02,Sicilia,Meta Ads,56.5
2024-12-02,Toscana,Meta Ads,20.995
2024-12-02,Trentino-Alto Adige,Meta Ads,7.862
2024-12-02,Umbria,Meta Ads,4.466
2024-12-02,Valle d'Aosta,Meta Ads,0.989
2024-12-02,Veneto,Meta Ads,37.364
2024-12-09,Abruzzo,Meta Ads,6.124
2024-12-09,Basilicata,Meta Ads,2.067
2024-12-09,Calabria,Meta Ads,10.387
2024-12-09,Campania,Meta Ads,38.478
2024-12-09,Emilia-Romagna,Meta Ads,21.264
2024-12-09,Friuli-Venezia Giulia,Meta Ads,6.026
2024-12-09,Lazio,Meta Ads,26.241
2024-12-09,Liguria,Meta Ads,7.045
2024-12-09,Lombardia,Meta Ads,34.324
2024-12-09,Marche,Meta Ads,6.947
2024-12-09,Molise,Meta Ads,1.985
2024-12-09,Piemonte,Meta Ads,28.569
2024-12-09,Puglia,Meta Ads,18.547
2024-12-09,Sardegna,Meta Ads,5.615
2024-12-09,Sicilia,Meta Ads,42.393
2024-12-09,Toscana,Meta Ads,15.463
2024-12-09,Trentino-Alto Adige,Meta Ads,6.165
2024-12-09,Umbria,Meta Ads,3.22
2024-12-09,Valle d'Aosta,Meta Ads,0.743
2024-12-09,Veneto,Meta Ads,28.24
2024-12-16,Abruzzo,Meta Ads,6.153
2024-12-16,Basilicata,Meta Ads,2.022
2024-12-16,Calabria,Meta Ads,9.603
2024-12-16,Campania,Meta Ads,38.257
2024-12-16,Emilia-Romagna,Meta Ads,19.81
2024-12-16,Friuli-Venezia Giulia,Meta Ads,5.888
2024-12-16,Lazio,Meta Ads,25.07
2024-12-16,Liguria,Meta Ads,6.939
2024-12-16,Lombardia,Meta Ads,35.049
2024-12-16,Marche,Meta Ads,6.794
2024-12-16,Molise,Meta Ads,1.97
2024-12-16,Piemonte,Meta Ads,29.024
2024-12-16,Puglia,Meta Ads,18.143
2024-12-16,Sardegna,Meta Ads,5.783
2024-12-16,Sicilia,Meta Ads,41.696
2024-12-16,Toscana,Meta Ads,14.805
2024-12-16,Trentino-Alto Adige,Meta Ads,5.892
2024-12-16,Umbria,Meta Ads,3.489
2024-12-16,Valle d'Aosta,Meta Ads,0.767
2024-12-16,Veneto,Meta Ads,29.156
2024-12-23,Abruzzo,Meta Ads,5.561
2024-12-23,Basilicata,Meta Ads,2.079
2024-12-23,Calabria,Meta Ads,10.825
2024-12-23,Campania,Meta Ads,36.666
2024-12-23,Emilia-Romagna,Meta Ads,18.657
2024-12-23,Friuli-Venezia Giulia,Meta Ads,6.145
2024-12-23,Lazio,Meta Ads,27.133
2024-12-23,Liguria,Meta Ads,6.54
2024-12-23,Lombardia,Meta Ads,33.664
2024-12-23,Marche,Meta Ads,6.536
2024-12-23,Molise,Meta Ads,1.856
2024-12-23,Piemonte,Meta Ads,30.179
2024-12-23,Puglia,Meta Ads,16.778
2024-12-23,Sardegna,Meta Ads,5.221
2024-12-23,Sicilia,Meta Ads,41.772
2024-12-23,Toscana,Meta Ads,14.496
2024-12-23,Trentino-Alto Adige,Meta Ads,5.651
2024-12-23,Umbria,Meta Ads,3.528
2024-12-23,Valle d'Aosta,Meta Ads,0.679
2024-12-23,Veneto,Meta Ads,27.738
2024-12-30,Abruzzo,Meta Ads,7.852
2024-12-30,Basilicata,Meta Ads,2.71
2024-12-30,Calabria,Meta Ads,13.702
2024-12-30,Campania,Meta Ads,56.38
2024-12-30,Emilia-Romagna,Meta Ads,31.457
2024-12-30,Friuli-Venezia Giulia,Meta Ads,7.813
2024-12-30,Lazio,Meta Ads,39.099
2024-12-30,Liguria,Meta Ads,9.43
2024-12-30,Lombardia,Meta Ads,46.523
2024-12-30,Marche,Meta Ads,8.657
2024-12-30,Molise,Meta Ads,2.67
2024-12-30,Piemonte,Meta Ads,35.625
2024-12-30,Puglia,Meta Ads,23.59
2024-12-30,Sardegna,Meta Ads,7.55
2024-12-30,Sicilia,Meta Ads,51.576
2024-12-30,Toscana,Meta Ads,19.134
2024-12-30,Trentino-Alto Adige,Meta Ads,7.698
2024-12-30,Umbria,Meta Ads,5.236
2024-12-30,Valle d'Aosta,Meta Ads,0.992
2024-12-30,Veneto,Meta Ads,36.954
2025-01-06,Abruzzo,Meta Ads,9.439
2025-01-06,Basilicata,Meta Ads,3.273
2025-01-06,Calabria,Meta Ads,16.763
2025-01-06,Campania,Meta Ads,61.432
2025-01-06,Emilia-Romagna,Meta Ads,32.331
2025-01-06,Friuli-Venezia Giulia,Meta Ads,9.173
2025-01-06,Lazio,Meta Ads,42.068
2025-01-06,Liguria,Meta Ads,11.444
2025-01-06,Lombardia,Meta Ads,59.121
2025-01-06,Marche,Meta Ads,10.759
2025-01-06,Molise,Meta Ads,3.004
2025-01-06,Piemonte,Meta Ads,43.781
2025-01-06,Puglia,Meta Ads,29.083
2025-01-06,Sardegna,Meta Ads,8.79
2025-01-06,Sicilia,Meta Ads,63.247
2025-01-06,Toscana,Meta Ads,24.062
2025-01-06,Trentino-Alto Adige,Meta Ads,9.643
2025-01-06,Umbria,Meta Ads,6.107
2025-01-06,Valle d'Aosta,Meta Ads,1.142
2025-01-06,Veneto,Meta Ads,46.038
2025-01-13,Abruzzo,Meta Ads,8.961
2025-01-13,Basilicata,Meta Ads,3.198
2025-01-13,Calabria,Meta Ads,16.7
2025-01-13,Campania,Meta Ads,60.159
2025-01-13,Emilia-Romagna,Meta Ads,31.303
2025-01-13,Friuli-Venezia Giulia,Meta Ads,8.528
2025-01-13,Lazio,Meta Ads,42.382
2025-01-13,Liguria,Meta Ads,10.77
2025-01-13,Lombardia,Meta Ads,55.132
2025-01-13,Marche,Meta Ads,10.107
2025-01-13,Molise,Meta Ads,3.004
2025-01-13,Piemonte,Meta Ads,44.485
2025-01-13,Puglia,Meta Ads,27.912
2025-01-13,Sardegna,Meta Ads,8.607
2025-01-13,Sicilia,Meta Ads,61.162
2025-01-13,Toscana,Meta Ads,23.724
2025-01-13,Trentino-Alto Adige,Meta Ads,8.976
2025-01-13,Umbria,Meta Ads,5.547
2025-01-13,Valle d'Aosta,Meta Ads,1.106
2025-01-13,Veneto,Meta Ads,44.37
2025-01-20,Abruzzo,Meta Ads,9.926
2025-01-20,Basilicata,Meta Ads,3.367
2025-01-20,Calabria,Meta Ads,16.891
2025-01-20,Campania,Meta Ads,62.196
2025-01-20,Emilia-Romagna,Meta Ads,34.319
2025-01-20,Friuli-Venezia Giulia,Meta Ads,9.469
2025-01-20,Lazio,Meta Ads,46.246
2025-01-20,Liguria,Meta Ads,12.518
2025-01-20,Lombardia,Meta Ads,63.52
2025-01-20,Marche,Meta Ads,11.632
2025-01-20,Molise,Meta Ads,3.348
2025-01-20,Piemonte,Meta Ads,48.421
2025-01-20,Puglia,Meta Ads,31.918
2025-01-20,Sardegna,Meta Ads,9.273
2025-01-20,Sicilia,Meta Ads,69.044
2025-01-20,Toscana,Meta Ads,26.857
2025-01-20,Trentino-Alto Adige,Meta Ads,9.962
2025-01-20,Umbria,Meta Ads,6.044
2025-01-20,Valle d'Aosta,Meta Ads,1.3
2025-01-20,Veneto,Meta Ads,47.885
2025-01-27,Abruzzo,Meta Ads,10.679
2025-01-27,Basilicata,Meta Ads,3.736
2025-01-27,Calabria,Meta Ads,18.757
2025-01-27,Campania,Meta Ads,64.869
2025-01-27,Emilia-Romagna,Meta Ads,37.81
2025-01-27,Friuli-Venezia Giulia,Meta Ads,11.238
2025-01-27,Lazio,Meta Ads,48.611
2025-01-27,Liguria,Meta Ads,13.51
2025-01-27,Lombardia,Meta Ads,67.462
2025-01-27,Marche,Meta Ads,12.475
2025-01-27,Molise,Meta Ads,3.679
2025-01-27,Piemonte,Meta Ads,56.496
2025-01-27,Puglia,Meta Ads,34.465
2025-01-27,Sardegna,Meta Ads,10.561
2025-01-27,Sicilia,Meta Ads,74.416
2025-01-27,Toscana,Meta Ads,28.453
2025-01-27,Trentino-Alto Adige,Meta Ads,10.33
2025-01-27,Umbria,Meta Ads,6.273
2025-01-27,Valle d'Aosta,Meta Ads,1.492
2025-01-27,Veneto,Meta Ads,54.719
2025-02-03,Abruzzo,Meta Ads,10.908
2025-02-03,Basilicata,Meta Ads,3.775
2025-02-03,Calabria,Meta Ads,19.11
2025-02-03,Campania,Meta Ads,68.646
2025-02-03,Emilia-Romagna,Meta Ads,37.392
2025-02-03,Friuli-Venezia Giulia,Meta Ads,10.928
2025-02-03,Lazio,Meta Ads,46.861
2025-02-03,Liguria,Meta Ads,13.044
2025-02-03,Lombardia,Meta Ads,67.148
2025-02-03,Marche,Meta Ads,11.701
2025-02-03,Molise,Meta Ads,3.54
2025-02-03,Piemonte,Meta Ads,54.216
2025-02-03,Puglia,Meta Ads,33.289
2025-02-03,Sardegna,Meta Ads,10.519
2025-02-03,Sicilia,Meta Ads,73.44
2025-02-03,Toscana,Meta Ads,28.359
2025-02-03,Trentino-Alto Adige,Meta Ads,10.353
2025-02-03,Umbria,Meta Ads,6.322
2025-02-03,Valle d'Aosta,Meta Ads,1.474
2025-02-03,Veneto,Meta Ads,51.682
2025-02-10,Abruzzo,Meta Ads,7.992
2025-02-10,Basilicata,Meta Ads,2.845
2025-02-10,Calabria,Meta Ads,14.118
2025-02-10,Campania,Meta Ads,50.351
2025-02-10,Emilia-Romagna,Meta Ads,28.025
2025-02-10,Friuli-Venezia Giulia,Meta Ads,7.951
2025-02-10,Lazio,Meta Ads,34.519
2025-02-10,Liguria,Meta Ads,9.706
2025-02-10,Lombardia,Meta Ads,50.012
2025-02-10,Marche,Meta Ads,8.502
2025-02-10,Molise,Meta Ads,2.641
2025-02-10,Piemonte,Meta Ads,39.759
2025-02-10,Puglia,Meta Ads,24.618
2025-02-10,Sardegna,Meta Ads,7.688
2025-02-10,Sicilia,Meta Ads,55.013
2025-02-10,Toscana,Meta Ads,21.114
2025-02-10,Trentino-Alto Adige,Meta Ads,7.574
2025-02-10,Umbria,Meta Ads,4.608
2025-02-10,Valle d'Aosta,Meta Ads,1.075
2025-02-10,Veneto,Meta Ads,38.404
2025-02-17,Abruzzo,Meta Ads,10.555
2025-02-17,Basilicata,Meta Ads,3.478
2025-02-17,Calabria,Meta Ads,19.228
2025-02-17,Campania,Meta Ads,69.296
2025-02-17,Emilia-Romagna,Meta Ads,36.358
2025-02-17,Friuli-Venezia Giulia,Meta Ads,10.634
2025-02-17,Lazio,Meta Ads,48.36
2025-02-17,Liguria,Meta Ads,12.507
2025-02-17,Lombardia,Meta Ads,70.503
2025-02-17,Marche,Meta Ads,11.579
2025-02-17,Molise,Meta Ads,3.552
2025-02-17,Piemonte,Meta Ads,52.234
2025-02-17,Puglia,Meta Ads,32.407
2025-02-17,Sardegna,Meta Ads,10.325
2025-02-17,Sicilia,Meta Ads,72.533
2025-02-17,Toscana,Meta Ads,27.0
2025-02-17,Trentino-Alto Adige,Meta Ads,10.537
2025-02-17,Umbria,Meta Ads,6.556
2025-02-17,Valle d'Aosta,Meta Ads,1.302
2025-02-17,Veneto,Meta Ads,53.795
2025-02-24,Abruzzo,Meta Ads,9.739
2025-02-24,Basilicata,Meta Ads,3.249
2025-02-24,Calabria,Meta Ads,16.823
2025-02-24,Campania,Meta Ads,64.62
2025-02-24,Emilia-Romagna,Meta Ads,32.816
2025-02-24,Friuli-Venezia Giulia,Meta Ads,9.394
2025-02-24,Lazio,Meta Ads,43.051
2025-02-24,Liguria,Meta Ads,11.157
2025-02-24,Lombardia,Meta Ads,61.547
2025-02-24,Marche,Meta Ads,10.487
2025-02-24,Molise,Meta Ads,3.211
2025-02-24,Piemonte,Meta Ads,45.931
2025-02-24,Puglia,Meta Ads,28.932
2025-02-24,Sardegna,Meta Ads,9.055
2025-02-24,Sicilia,Meta Ads,64.291
2025-02-24,Toscana,Meta Ads,24.358
2025-02-24,Trentino-Alto Adige,Meta Ads,9.846
2025-02-24,Umbria,Meta Ads,6.025
2025-02-24,Valle d'Aosta,Meta Ads,1.201
2025-02-24,Veneto,Meta Ads,48.448
2025-03-03,Abruzzo,Meta Ads,8.427
2025-03-03,Basilicata,Meta Ads,2.904
2025-03-03,Calabria,Meta Ads,15.299
2025-03-03,Campania,Meta Ads,58.512
2025-03-03,Emilia-Romagna,Meta Ads,27.791
2025-03-03,Friuli-Venezia Giulia,Meta Ads,7.935
2025-03-03,Lazio,Meta Ads,35.568
2025-03-03,Liguria,Meta Ads,9.476
2025-03-03,Lombardia,Meta Ads,52.461
2025-03-03,Marche,Meta Ads,8.803
2025-03-03,Molise,Meta Ads,2.891
2025-03-03,Piemonte,Meta Ads,38.743
2025-03-03,Puglia,Meta Ads,24.52
2025-03-03,Sardegna,Meta Ads,7.877
2025-03-03,Sicilia,Meta Ads,56.084
2025-03-03,Toscana,Meta Ads,20.538
2025-03-03,Trentino-Alto Adige,Meta Ads,8.452
2025-03-03,Umbria,Meta Ads,5.228
2025-03-03,Valle d'Aosta,Meta Ads,1.031
2025-03-03,Veneto,Meta Ads,41.327
2025-03-10,Abruzzo,Meta Ads,7.425
2025-03-10,Basilicata,Meta Ads,2.633
2025-03-10,Calabria,Meta Ads,13.273
2025-03-10,Campania,Meta Ads,48.328
2025-03-10,Emilia-Romagna,Meta Ads,24.923
2025-03-10,Friuli-Venezia Giulia,Meta Ads,7.032
2025-03-10,Lazio,Meta Ads,32.226
2025-03-10,Liguria,Meta Ads,8.69
2025-03-10,Lombardia,Meta Ads,46.347
2025-03-10,Marche,Meta Ads,7.934
2025-03-10,Molise,Meta Ads,2.612
2025-03-10,Piemonte,Meta Ads,34.899
2025-03-10,Puglia,Meta Ads,21.802
2025-03-10,Sardegna,Meta Ads,6.959
2025-03-10,Sicilia,Meta Ads,49.501
2025-03-10,Toscana,Meta Ads,17.508
2025-03-10,Trentino-Alto Adige,Meta Ads,7.713
2025-03-10,Umbria,Meta Ads,4.587
2025-03-10,Valle d'Aosta,Meta Ads,0.894
2025-03-10,Veneto,Meta Ads,36.745
2025-03-17,Abruzzo,Meta Ads,5.851
2025-03-17,Basilicata,Meta Ads,2.047
2025-03-17,Calabria,Meta Ads,10.778
2025-03-17,Campania,Meta Ads,38.064
2025-03-17,Emilia-Romagna,Meta Ads,20.091
2025-03-17,Friuli-Venezia Giulia,Meta Ads,5.813
2025-03-17,Lazio,Meta Ads,26.382
2025-03-17,Liguria,Meta Ads,6.634
2025-03-17,Lombardia,Meta Ads,35.762
2025-03-17,Marche,Meta Ads,6.272
2025-03-17,Molise,Meta Ads,1.992
2025-03-17,Piemonte,Meta Ads,26.871
2025-03-17,Puglia,Meta Ads,16.5
2025-03-17,Sardegna,Meta Ads,5.16
2025-03-17,Sicilia,Meta Ads,39.355
2025-03-17,Toscana,Meta Ads,13.526
2025-03-17,Trentino-Alto Adige,Meta Ads,6.258
2025-03-17,Umbria,Meta Ads,3.719
2025-03-17,Valle d'Aosta,Meta Ads,0.714
2025-03-17,Veneto,Meta Ads,28.264
2025-03-24,Abruzzo,Meta Ads,5.083
2025-03-24,Basilicata,Meta Ads,1.754
2025-03-24,Calabria,Meta Ads,9.66
2025-03-24,Campania,Meta Ads,30.664
2025-03-24,Emilia-Romagna,Meta Ads,16.772
2025-03-24,Friuli-Venezia Giulia,Meta Ads,4.93
2025-03-24,Lazio,Meta Ads,23.337
2025-03-24,Liguria,Meta Ads,5.713
2025-03-24,Lombardia,Meta Ads,29.448
2025-03-24,Marche,Meta Ads,5.709
2025-03-24,Molise,Meta Ads,1.606
2025-03-24,Piemonte,Meta Ads,22.794
2025-03-24,Puglia,Meta Ads,14.025
2025-03-24,Sardegna,Meta Ads,4.628
2025-03-24,Sicilia,Meta Ads,33.257
2025-03-24,Toscana,Meta Ads,12.107
2025-03-24,Trentino-Alto Adige,Meta Ads,5.417
2025-03-24,Umbria,Meta Ads,3.257
2025-03-24,Valle d'Aosta,Meta Ads,0.643
2025-03-24,Veneto,Meta Ads,23.699
2025-03-31,Abruzzo,Meta Ads,4.816
2025-03-31,Basilicata,Meta Ads,1.741
2025-03-31,Calabria,Meta Ads,9.619
2025-03-31,Campania,Meta Ads,28.069
2025-03-31,Emilia-Romagna,Meta Ads,17.67
2025-03-31,Friuli-Venezia Giulia,Meta Ads,4.994
2025-03-31,Lazio,Meta Ads,22.593
2025-03-31,Liguria,Meta Ads,5.955
2025-03-31,Lombardia,Meta Ads,32.759
2025-03-31,Marche,Meta Ads,5.194
2025-03-31,Molise,Meta Ads,1.69
2025-03-31,Piemonte,Meta Ads,24.163
2025-03-31,Puglia,Meta Ads,13.727
2025-03-31,Sardegna,Meta Ads,4.752
2025-03-31,Sicilia,Meta Ads,32.53
2025-03-31,Toscana,Meta Ads,12.293
2025-03-31,Trentino-Alto Adige,Meta Ads,5.474
2025-03-31,Umbria,Meta Ads,3.188
2025-03-31,Valle d'Aosta,Meta Ads,0.653
2025-03-31,Veneto,Meta Ads,23.164
2025-04-07,Abruzzo,Meta Ads,6.862
2025-04-07,Basilicata,Meta Ads,2.425
2025-04-07,Calabria,Meta Ads,12.505
2025-04-07,Campania,Meta Ads,44.119
2025-04-07,Emilia-Romagna,Meta Ads,23.958
2025-04-07,Friuli-Venezia Giulia,Meta Ads,6.486
2025-04-07,Lazio,Meta Ads,35.886
2025-04-07,Liguria,Meta Ads,8.554
2025-04-07,Lombardia,Meta Ads,43.789
2025-04-07,Marche,Meta Ads,8.412
2025-04-07,Molise,Meta Ads,2.165
