settimana,regione,candidature
2024-11-04,Umbria,158
2024-11-04,Valle d'Aosta,7
2024-11-04,Veneto,785
2024-11-11,Abruzzo,191
2024-11-11,Basilicata,79
2024-11-11,Calabria,197
2024-11-11,Campania,737
2024-11-11,Emilia-Romagna,711
2024-11-11,Friuli-Venezia Giulia,217
2024-11-11,Lazio,1207
2024-11-11,Liguria,222
2024-11-11,Lombardia,1681
2024-11-11,Marche,328
2024-11-11,Molise,33
2024-11-11,Piemonte,551
2024-11-11,Puglia,467
2024-11-11,Sardegna,224
2024-11-11,Sicilia,520
2024-11-11,Toscana,424
2024-11-11,Trentino-Alto Adige,122
2024-11-11,Umbria,153
2024-11-11,Valle d'Aosta,12
2024-11-11,Veneto,772
2024-11-18,Abruzzo,168
2024-11-18,Basilicata,75
2024-11-18,Calabria,174
2024-11-18,Campania,749
2024-11-18,Emilia-Romagna,657
2024-11-18,Friuli-Venezia Giulia,181
2024-11-18,Lazio,1234
2024-11-18,Liguria,280
2024-11-18,Lombardia,1823
2024-11-18,Marche,284
2024-11-18,Molise,44
2024-11-18,Piemonte,617
2024-11-18,Puglia,486
2024-11-18,Sardegna,233
2024-11-18,Sicilia,620
2024-11-18,Toscana,603
2024-11-18,Trentino-Alto Adige,174
2024-11-18,Umbria,107
2024-11-18,Valle d'Aosta,9
2024-11-18,Veneto,754
2024-11-25,Abruzzo,197
2024-11-25,Basilicata,73
2024-11-25,Calabria,290
2024-11-25,Campania,735
2024-11-25,Emilia-Romagna,548
2024-11-25,Friuli-Venezia Giulia,158
2024-11-25,Lazio,1045
2024-11-25,Liguria,237
2024-11-25,Lombardia,1877
2024-11-25,Marche,312
2024-11-25,Molise,39
2024-11-25,Piemonte,786
2024-11-25,Puglia,549
2024-11-25,Sardegna,197
2024-11-25,Sicilia,689
2024-11-25,Toscana,408
2024-11-25,Trentino-Alto Adige,159
2024-11-25,Umbria,100
2024-11-25,Valle d'Aosta,10
2024-11-25,Veneto,725
2024-12-02,Abruzzo,192
2024-12-02,Basilicata,83
2024-12-02,Calabria,207
2024-12-02,Campania,720
2024-12-02,Emilia-Romagna,508
2024-12-02,Friuli-Venezia Giulia,177
2024-12-02,Lazio,1095
2024-12-02,Liguria,259
2024-12-02,Lombardia,1357
2024-12-02,Marche,289
2024-12-02,Molise,44
2024-12-02,Piemonte,671
2024-12-02,Puglia,479
2024-12-02,Sardegna,205
2024-12-02,Sicilia,573
2024-12-02,Toscana,413
2024-12-02,Trentino-Alto Adige,149
2024-12-02,Umbria,96
2024-12-02,Valle d'Aosta,8
2024-12-02,Veneto,684
2024-12-09,Abruzzo,189
2024-12-09,Basilicata,91
2024-12-09,Calabria,152
2024-12-09,Campania,641
2024-12-09,Emilia-Romagna,476
2024-12-09,Friuli-Venezia Giulia,135
2024-12-09,Lazio,990
2024-12-09,Liguria,202
2024-12-09,Lombardia,1422
2024-12-09,Marche,207
2024-12-09,Molise,28
2024-12-09,Piemonte,501
2024-12-09,Puglia,385
2024-12-09,Sardegna,220
2024-12-09,Sicilia,464
2024-12-09,Toscana,344
2024-12-09,Trentino-Alto Adige,140
2024-12-09,Umbria,81
2024-12-09,Valle d'Aosta,6
2024-12-09,Veneto,608
2024-12-16,Abruzzo,124
2024-12-16,Basilicata,55
2024-12-16,Calabria,153
2024-12-16,Campania,526
2024-12-16,Emilia-Romagna,472
2024-12-16,Friuli-Venezia Giulia,93
2024-12-16,Lazio,804
2024-12-16,Liguria,219
2024-12-16,Lombardia,965
2024-12-16,Marche,151
2024-12-16,Molise,21
2024-12-16,Piemonte,453
2024-12-16,Puglia,357
2024-12-16,Sardegna,172
2024-12-16,Sicilia,554
2024-12-16,Toscana,388
2024-12-16,Trentino-Alto Adige,111
2024-12-16,Umbria,117
2024-12-16,Valle d'Aosta,12
2024-12-16,Veneto,434
2024-12-23,Abruzzo,139
2024-12-23,Basilicata,52
2024-12-23,Calabria,207
2024-12-23,Campania,480
2024-12-23,Emilia-Romagna,419
2024-12-23,Friuli-Venezia Giulia,101
2024-12-23,Lazio,807
2024-12-23,Liguria,147
2024-12-23,Lombardia,1039
2024-12-23,Marche,197
2024-12-23,Molise,27
2024-12-23,Piemonte,402
2024-12-23,Puglia,327
2024-12-23,Sardegna,141
2024-12-23,Sicilia,465
2024-12-23,Toscana,324
2024-12-23,Trentino-Alto Adige,118
2024-12-23,Umbria,70
2024-12-23,Valle d'Aosta,12
2024-12-23,Veneto,388
2024-12-30,Abruzzo,155
2024-12-30,Basilicata,72
2024-12-30,Calabria,197
2024-12-30,Campania,628
2024-12-30,Emilia-Romagna,416
2024-12-30,Friuli-Venezia Giulia,130
2024-12-30,Lazio,800
2024-12-30,Liguria,162
2024-12-30,Lombardia,1212
2024-12-30,Marche,200
2024-12-30,Molise,32
2024-12-30,Piemonte,481
2024-12-30,Puglia,448
2024-12-30,Sardegna,186
2024-12-30,Sicilia,581
2024-12-30,Toscana,373
2024-12-30,Trentino-Alto Adige,117
2024-12-30,Umbria,110
2024-12-30,Valle d'Aosta,14
2024-12-30,Veneto,594
2025-01-06,Abruzzo,180
2025-01-06,Basilicata,81
2025-01-06,Calabria,229
2025-01-06,Campania,570
2025-01-06,Emilia-Romagna,519
2025-01-06,Friuli-Venezia Giulia,125
2025-01-06,Lazio,916
2025-01-06,Liguria,232
2025-01-06,Lombardia,1570
2025-01-06,Marche,241
2025-01-06,Molise,34
2025-01-06,Piemonte,538
2025-01-06,Puglia,535
2025-01-06,Sardegna,265
2025-01-06,Sicilia,488
2025-01-06,Toscana,429
2025-01-06,Trentino-Alto Adige,148
2025-01-06,Umbria,93
2025-01-06,Valle d'Aosta,12
2025-01-06,Veneto,569
2025-01-13,Abruzzo,155
2025-01-13,Basilicata,78
2025-01-13,Calabria,234
2025-01-13,Campania,619
2025-01-13,Emilia-Romagna,563
2025-01-13,Friuli-Venezia Giulia,169
2025-01-13,Lazio,1199
2025-01-13,Liguria,285
2025-01-13,Lombardia,1496
2025-01-13,Marche,264
2025-01-13,Molise,40
2025-01-13,Piemonte,482
2025-01-13,Puglia,382
2025-01-13,Sardegna,240
2025-01-13,Sicilia,651
2025-01-13,Toscana,466
2025-01-13,Trentino-Alto Adige,157
2025-01-13,Umbria,113
2025-01-13,Valle d'Aosta,20
2025-01-13,Veneto,637
2025-01-20,Abruzzo,176
2025-01-20,Basilicata,105
2025-01-20,Calabria,263
2025-01-20,Campania,682
2025-01-20,Emilia-Romagna,546
2025-01-20,Friuli-Venezia Giulia,116
2025-01-20,Lazio,985
2025-01-20,Liguria,221
2025-01-20,Lombardia,1289
2025-01-20,Marche,186
2025-01-20,Molise,22
2025-01-20,Piemonte,461
2025-01-20,Puglia,429
2025-01-20,Sardegna,192
2025-01-20,Sicilia,513
2025-01-20,Toscana,406
2025-01-20,Trentino-Alto Adige,127
2025-01-20,Umbria,126
2025-01-20,Valle d'Aosta,11
2025-01-20,Veneto,545
2025-01-27,Abruzzo,180
2025-01-27,Basilicata,75
2025-01-27,Calabria,269
2025-01-27,Campania,643
2025-01-27,Emilia-Romagna,496
2025-01-27,Friuli-Venezia Giulia,142
2025-01-27,Lazio,1142
2025-01-27,Liguria,234
2025-01-27,Lombardia,1513
2025-01-27,Marche,209
2025-01-27,Molise,42
2025-01-27,Piemonte,510
2025-01-27,Puglia,499
2025-01-27,Sardegna,223
2025-01-27,Sicilia,593
2025-01-27,Toscana,443
2025-01-27,Trentino-Alto Adige,143
2025-01-27,Umbria,123
2025-01-27,Valle d'Aosta,16
2025-01-27,Veneto,782
2025-02-03,Abruzzo,159
2025-02-03,Basilicata,76
2025-02-03,Calabria,237
2025-02-03,Campania,805
2025-02-03,Emilia-Romagna,418
2025-02-03,Friuli-Venezia Giulia,151
2025-02-03,Lazio,1116
2025-02-03,Liguria,234
2025-02-03,Lombardia,1426
2025-02-03,Marche,241
2025-02-03,Molise,42
2025-02-03,Piemonte,551
2025-02-03,Puglia,470
2025-02-03,Sardegna,224
2025-02-03,Sicilia,599
2025-02-03,Toscana,443
2025-02-03,Trentino-Alto Adige,152
2025-02-03,Umbria,103
2025-02-03,Valle d'Aosta,9
2025-02-03,Veneto,711
2025-02-10,Abruzzo,160
2025-02-10,Basilicata,87
2025-02-10,Calabria,280
2025-02-10,Campania,740
2025-02-10,Emilia-Romagna,474
2025-02-10,Friuli-Venezia Giulia,165
2025-02-10,Lazio,1059
2025-02-10,Liguria,213
2025-02-10,Lombardia,1318
2025-02-10,Marche,264
2025-02-10,Molise,27
2025-02-10,Piemonte,533
2025-02-10,Puglia,473
2025-02-10,Sardegna,202
2025-02-10,Sicilia,696
2025-02-10,Toscana,423
2025-02-10,Trentino-Alto Adige,187
2025-02-10,Umbria,102
2025-02-10,Valle d'Aosta,11
2025-02-10,Veneto,580
2025-02-17,Abruzzo,133
2025-02-17,Basilicata,62
2025-02-17,Calabria,222
2025-02-17,Campania,667
2025-02-17,Emilia-Romagna,529
2025-02-17,Friuli-Venezia Giulia,133
2025-02-17,Lazio,954
2025-02-17,Liguria,229
2025-02-17,Lombardia,1295
2025-02-17,Marche,234
2025-02-17,Molise,35
2025-02-17,Piemonte,584
2025-02-17,Puglia,444
2025-02-17,Sardegna,199
2025-02-17,Sicilia,641
2025-02-17,Toscana,380
2025-02-17,Trentino-Alto Adige,153
2025-02-17,Umbria,139
2025-02-17,Valle d'Aosta,11
2025-02-17,Veneto,701
2025-02-24,Abruzzo,207
2025-02-24,Basilicata,65
2025-02-24,Calabria,193
2025-02-24,Campania,584
2025-02-24,Emilia-Romagna,481
2025-02-24,Friuli-Venezia Giulia,159
2025-02-24,Lazio,1028
2025-02-24,Liguria,242
2025-02-24,Lombardia,1187
2025-02-24,Marche,235
2025-02-24,Molise,40
2025-02-24,Piemonte,479
2025-02-24,Puglia,442
2025-02-24,Sardegna,231
2025-02-24,Sicilia,548
2025-02-24,Toscana,486
2025-02-24,Trentino-Alto Adige,125
2025-02-24,Umbria,102
2025-02-24,Valle d'Aosta,8
2025-02-24,Veneto,485
2025-03-03,Abruzzo,190
2025-03-03,Basilicata,83
2025-03-03,Calabria,197
2025-03-03,Campania,649
2025-03-03,Emilia-Romagna,546
2025-03-03,Friuli-Venezia Giulia,137
2025-03-03,Lazio,887
2025-03-03,Liguria,222
2025-03-03,Lombardia,1251
2025-03-03,Marche,211
2025-03-03,Molise,49
2025-03-03,Piemonte,458
2025-03-03,Puglia,406
2025-03-03,Sardegna,226
2025-03-03,Sicilia,608
2025-03-03,Toscana,411
2025-03-03,Trentino-Alto Adige,130
2025-03-03,Umbria,98
2025-03-03,Valle d'Aosta,17
2025-03-03,Veneto,735
2025-03-10,Abruzzo,181
2025-03-10,Basilicata,79
2025-03-10,Calabria,184
2025-03-10,Campania,589
2025-03-10,Emilia-Romagna,518
2025-03-10,Friuli-Venezia Giulia,105
2025-03-10,Lazio,999
2025-03-10,Liguria,188
2025-03-10,Lombardia,1108
2025-03-10,Marche,249
2025-03-10,Molise,28
2025-03-10,Piemonte,569
2025-03-10,Puglia,447
2025-03-10,Sardegna,222
2025-03-10,Sicilia,547
2025-03-10,Toscana,405
2025-03-10,Trentino-Alto Adige,123
2025-03-10,Umbria,122
2025-03-10,Valle d'Aosta,6
2025-03-10,Veneto,534
2025-03-17,Abruzzo,139
2025-03-17,Basilicata,86
2025-03-17,Calabria,215
2025-03-17,Campania,749
2025-03-17,Emilia-Romagna,519
2025-03-17,Friuli-Venezia Giulia,156
2025-03-17,Lazio,1106
2025-03-17,Liguria,262
2025-03-17,Lombardia,1349
2025-03-17,Marche,312
2025-03-17,Molise,44
2025-03-17,Piemonte,547
2025-03-17,Puglia,542
2025-03-17,Sardegna,226
2025-03-17,Sicilia,589
2025-03-17,Toscana,563
2025-03-17,Trentino-Alto Adige,164
2025-03-17,Umbria,113
2025-03-17,Valle d'Aosta,10
2025-03-17,Veneto,647
2025-03-24,Abruzzo,203
2025-03-24,Basilicata,75
2025-03-24,Calabria,231
2025-03-24,Campania,667
2025-03-24,Emilia-Romagna,526
2025-03-24,Friuli-Venezia Giulia,153
2025-03-24,Lazio,1131
2025-03-24,Liguria,206
2025-03-24,Lombardia,1326
2025-03-24,Marche,262
2025-03-24,Molise,38
2025-03-24,Piemonte,564
2025-03-24,Puglia,490
2025-03-24,Sardegna,233
2025-03-24,Sicilia,667
2025-03-24,Toscana,421
2025-03-24,Trentino-Alto Adige,145
2025-03-24,Umbria,126
2025-03-24,Valle d'Aosta,10
2025-03-24,Veneto,688
2025-03-31,Abruzzo,199
2025-03-31,Basilicata,89
2025-03-31,Calabria,254
2025-03-31,Campania,806
2025-03-31,Emilia-Romagna,482
2025-03-31,Friuli-Venezia Giulia,127
2025-03-31,Lazio,1032
2025-03-31,Liguria,280
2025-03-31,Lombardia,1912
2025-03-31,Marche,201
2025-03-31,Molise,48
2025-03-31,Piemonte,556
2025-03-31,Puglia,502
2025-03-31,Sardegna,249
2025-03-31,Sicilia,589
2025-03-31,Toscana,449
2025-03-31,Trentino-Alto Adige,129
2025-03-31,Umbria,106
2025-03-31,Valle d'Aosta,17
2025-03-31,Veneto,648
2025-04-07,Abruzzo,123
2025-04-07,Basilicata,103
2025-04-07,Calabria,273
2025-04-07,Campania,633
2025-04-07,Emilia-Romagna,553
2025-04-07,Friuli-Venezia Giulia,188
2025-04-07,Lazio,1037
2025-04-07,Liguria,266
2025-04-07,Lombardia,1415
2025-04-07,Marche,245
2025-04-07,Molise,41
2025-04-07,Piemonte,490
2025-04-07,Puglia,458
2025-04-07,Sardegna,225
2025-04-07,Sicilia,548
2025-04-07,Toscana,477
2025-04-07,Trentino-Alto Adige,154
2025-04-07,Umbria,136
2025-04-07,Valle d'Aosta,10
2025-04-07,Veneto,661
2025-04-14,Abruzzo,201
2025-04-14,Basilicata,77
2025-04-14,Calabria,196
2025-04-14,Campania,773
2025-04-14,Emilia-Romagna,457
2025-04-14,Friuli-Venezia Giulia,159
2025-04-14,Lazio,1192
2025-04-14,Liguria,230
2025-04-14,Lombardia,1454
2025-04-14,Marche,268
2025-04-14,Molise,39
2025-04-14,Piemonte,492
2025-04-14,Puglia,539
2025-04-14,Sardegna,194
2025-04-14,Sicilia,509
2025-04-14,Toscana,486
2025-04-14,Trentino-Alto Adige,144
2025-04-14,Umbria,101
2025-04-14,Valle d'Aosta,16
2025-04-14,Veneto,768
2025-04-21,Abruzzo,204
2025-04-21,Basilicata,71
2025-04-21,Calabria,216
2025-04-21,Campania,754
2025-04-21,Emilia-Romagna,446
2025-04-21,Friuli-Venezia Giulia,168
2025-04-21,Lazio,1111
2025-04-21,Liguria,240
2025-04-21,Lombardia,1689
2025-04-21,Marche,336
2025-04-21,Molise,35
2025-04-21,Piemonte,588
2025-04-21,Puglia,512
2025-04-21,Sardegna,239
2025-04-21,Sicilia,618
2025-04-21,Toscana,455
2025-04-21,Trentino-Alto Adige,119
2025-04-21,Umbria,107
2025-04-21,Valle d'Aosta,8
2025-04-21,Veneto,601
2025-04-28,Abruzzo,210
2025-04-28,Basilicata,69
2025-04-28,Calabria,261
2025-04-28,Campania,708
2025-04-28,Emilia-Romagna,606
2025-04-28,Friuli-Venezia Giulia,125
2025-04-28,Lazio,1085
2025-04-28,Liguria,261
2025-04-28,Lombardia,1350
2025-04-28,Marche,276
2025-04-28,Molise,29
2025-04-28,Piemonte,639
2025-04-28,Puglia,563
2025-04-28,Sardegna,199
2025-04-28,Sicilia,600
2025-04-28,Toscana,516
2025-04-28,Trentino-Alto Adige,132
2025-04-28,Umbria,91
2025-04-28,Valle d'Aosta,3
2025-04-28,Veneto,551
2025-05-05,Abruzzo,255
2025-05-05,Basilicata,82
2025-05-05,Calabria,222
2025-05-05,Campania,697
2025-05-05,Emilia-Romagna,511
2025-05-05,Friuli-Venezia Giulia,156
2025-05-05,Lazio,1076
2025-05-05,Liguria,278
2025-05-05,Lombardia,1541
2025-05-05,Marche,261
2025-05-05,Molise,30
2025-05-05,Piemonte,592
2025-05-05,Puglia,526
2025-05-05,Sardegna,252
2025-05-05,Sicilia,528
2025-05-05,Toscana,466
2025-05-05,Trentino-Alto Adige,147
2025-05-05,Umbria,106
2025-05-05,Valle d'Aosta,12
2025-05-05,Veneto,662
2025-05-12,Abruzzo,181
2025-05-12,Basilicata,86
2025-05-12,Calabria,258
2025-05-12,Campania,617
2025-05-12,Emilia-Romagna,577
2025-05-12,Friuli-Venezia Giulia,161
2025-05-12,Lazio,998
2025-05-12,Liguria,276
2025-05-12,Lombardia,1312
2025-05-12,Marche,244
2025-05-12,Molise,38
2025-05-12,Piemonte,509
2025-05-12,Puglia,540
2025-05-12,Sardegna,267
2025-05-12,Sicilia,584
2025-05-12,Toscana,566
2025-05-12,Trentino-Alto Adige,192
2025-05-12,Umbria,108
2025-05-12,Valle d'Aosta,3
2025-05-12,Veneto,623
2025-05-19,Abruzzo,206
2025-05-19,Basilicata,89
2025-05-19,Calabria,253
2025-05-19,Campania,853
2025-05-19,Emilia-Romagna,576
2025-05-19,Friuli-Venezia Giulia,183
2025-05-19,Lazio,1287
2025-05-19,Liguria,293
2025-05-19,Lombardia,1596
2025-05-19,Marche,272
2025-05-19,Molise,43
2025-05-19,Piemonte,546
2025-05-19,Puglia,558
2025-05-19,Sardegna,246
2025-05-19,Sicilia,598
2025-05-19,Toscana,466
2025-05-19,Trentino-Alto Adige,158
2025-05-19,Umbria,131
2025-05-19,Valle d'Aosta,12
2025-05-19,Veneto,632
2025-05-26,Abruzzo,222
2025-05-26,Basilicata,113
2025-05-26,Calabria,279
2025-05-26,Campania,900
2025-05-26,Emilia-Romagna,655
2025-05-26,Friuli-Venezia Giulia,167
2025-05-26,Lazio,1218
2025-05-26,Liguria,295
2025-05-26,Lombardia,1494
2025-05-26,Marche,297
2025-05-26,Molise,43
2025-05-26,Piemonte,575
2025-05-26,Puglia,521
2025-05-26,Sardegna,247
2025-05-26,Sicilia,681
2025-05-26,Toscana,521
2025-05-26,Trentino-Alto Adige,147
2025-05-26,Umbria,125
2025-05-26,Valle d'Aosta,12
2025-05-26,Veneto,763
2025-06-02,Abruzzo,216
2025-06-02,Basilicata,78
2025-06-02,Calabria,356
2025-06-02,Campania,836
2025-06-02,Emilia-Romagna,636
2025-06-02,Friuli-Venezia Giulia,151
2025-06-02,Lazio,1119
2025-06-02,Liguria,294
2025-06-02,Lombardia,1420
2025-06-02,Marche,285
2025-06-02,Molise,36
2025-06-02,Piemonte,717
2025-06-02,Puglia,556
2025-06-02,Sardegna,289
2025-06-02,Sicilia,700
2025-06-02,Toscana,469
2025-06-02,Trentino-Alto Adige,223
2025-06-02,Umbria,109
2025-06-02,Valle d'Aosta,17
2025-06-02,Veneto,767
2025-06-09,Abruzzo,207
2025-06-09,Basilicata,89
2025-06-09,Calabria,290
2025-06-09,Campania,802
2025-06-09,Emilia-Romagna,561
2025-06-09,Friuli-Venezia Giulia,159
2025-06-09,Lazio,1291
2025-06-09,Liguria,307
2025-06-09,Lombardia,1425
2025-06-09,Marche,319
2025-06-09,Molise,44
2025-06-09,Piemonte,511
2025-06-09,Puglia,669
2025-06-09,Sardegna,307
2025-06-09,Sicilia,711
2025-06-09,Toscana,499
2025-06-09,Trentino-Alto Adige,216
2025-06-09,Umbria,116
2025-06-09,Valle d'Aosta,13
2025-06-09,Veneto,671
2025-06-16,Abruzzo,213
2025-06-16,Basilicata,94
2025-06-16,Calabria,319
2025-06-16,Campania,942
2025-06-16,Emilia-Romagna,583
2025-06-16,Friuli-Venezia Giulia,186
2025-06-16,Lazio,1205
2025-06-16,Liguria,279
2025-06-16,Lombardia,1658
2025-06-16,Marche,341
2025-06-16,Molise,35
2025-06-16,Piemonte,524
2025-06-16,Puglia,629
2025-06-16,Sardegna,297
2025-06-16,Sicilia,757
2025-06-16,Toscana,455
2025-06-16,Trentino-Alto Adige,173
2025-06-16,Umbria,116
2025-06-16,Valle d'Aosta,18
2025-06-16,Veneto,764
2025-06-23,Abruzzo,167
2025-06-23,Basilicata,105
2025-06-23,Calabria,287
2025-06-23,Campania,934
2025-06-23,Emilia-Romagna,600
2025-06-23,Friuli-Venezia Giulia,225
2025-06-23,Lazio,1198
2025-06-23,Liguria,253
2025-06-23,Lombardia,1538
2025-06-23,Marche,347
2025-06-23,Molise,43
2025-06-23,Piemonte,620
2025-06-23,Puglia,565
2025-06-23,Sardegna,310
2025-06-23,Sicilia,820
2025-06-23,Toscana,555
2025-06-23,Trentino-Alto Adige,189
2025-06-23,Umbria,136
2025-06-23,Valle d'Aosta,6
2025-06-23,Veneto,688
2025-06-30,Abruzzo,179
2025-06-30,Basilicata,66
2025-06-30,Calabria,352
2025-06-30,Campania,890
2025-06-30,Emilia-Romagna,739
2025-06-30,Friuli-Venezia Giulia,230
2025-06-30,Lazio,1197
2025-06-30,Liguria,304
2025-06-30,Lombardia,1452
2025-06-30,Marche,293
2025-06-30,Molise,44
2025-06-30,Piemonte,600
2025-06-30,Puglia,722
2025-06-30,Sardegna,318
2025-06-30,Sicilia,846
2025-06-30,Toscana,587
2025-06-30,Trentino-Alto Adige,196
2025-06-30,Umbria,137
2025-06-30,Valle d'Aosta,8
2025-06-30,Veneto,778
2025-07-07,Abruzzo,212
2025-07-07,Basilicata,71
2025-07-07,Calabria,284
2025-07-07,Campania,778
2025-07-07,Emilia-Romagna,624
2025-07-07,Friuli-Venezia Giulia,167
2025-07-07,Lazio,1265
2025-07-07,Liguria,233
2025-07-07,Lombardia,1560
2025-07-07,Marche,294
2025-07-07,Molise,59
2025-07-07,Piemonte,472
2025-07-07,Puglia,689
2025-07-07,Sardegna,266
2025-07-07,Sicilia,755
2025-07-07,Toscana,526
2025-07-07,Trentino-Alto Adige,206
2025-07-07,Umbria,141
2025-07-07,Valle d'Aosta,11
2025-07-07,Veneto,666
2025-07-14,Abruzzo,225
2025-07-14,Basilicata,93
2025-07-14,Calabria,339
2025-07-14,Campania,856
2025-07-14,Emilia-Romagna,680
2025-07-14,Friuli-Venezia Giulia,184
2025-07-14,Lazio,1102
2025-07-14,Liguria,228
2025-07-14,Lombardia,1219
2025-07-14,Marche,289
2025-07-14,Molise,47
2025-07-14,Piemonte,431
2025-07-14,Puglia,514
2025-07-14,Sardegna,327
2025-07-14,Sicilia,637
2025-07-14,Toscana,463
2025-07-14,Trentino-Alto Adige,173
2025-07-14,Umbria,153
2025-07-14,Valle d'Aosta,14
2025-07-14,Veneto,623
2025-07-21,Abruzzo,202
2025-07-21,Basilicata,86
2025-07-21,Calabria,310
2025-07-21,Campania,724
2025-07-21,Emilia-Romagna,572
2025-07-21,Friuli-Venezia Giulia,125
2025-07-21,Lazio,1219
2025-07-21,Liguria,256
2025-07-21,Lombardia,1096
2025-07-21,Marche,238
2025-07-21,Molise,49
2025-07-21,Piemonte,390
2025-07-21,Puglia,667
2025-07-21,Sardegna,280
2025-07-21,Sicilia,659
2025-07-21,Toscana,511
2025-07-21,Trentino-Alto Adige,208
2025-07-21,Umbria,132
2025-07-21,Valle d'Aosta,17
2025-07-21,Veneto,691
2025-07-28,Abruzzo,181
2025-07-28,Basilicata,92
2025-07-28,Calabria,287
2025-07-28,Campania,725
2025-07-28,Emilia-Romagna,524
2025-07-28,Friuli-Venezia Giulia,147
2025-07-28,Lazio,1016
2025-07-28,Liguria,242
2025-07-28,Lombardia,1238
2025-07-28,Marche,287
2025-07-28,Molise,40
2025-07-28,Piemonte,556
2025-07-28,Puglia,503
2025-07-28,Sardegna,334
2025-07-28,Sicilia,664
2025-07-28,Toscana,438
2025-07-28,Trentino-Alto Adige,172
2025-07-28,Umbria,98
2025-07-28,Valle d'Aosta,6
2025-07-28,Veneto,580
2025-08-04,Abruzzo,169
2025-08-04,Basilicata,77
2025-08-04,Calabria,216
2025-08-04,Campania,640
2025-08-04,Emilia-Romagna,505
2025-08-04,Friuli-Venezia Giulia,122
2025-08-04,Lazio,1031
2025-08-04,Liguria,234
2025-08-04,Lombardia,1145
2025-08-04,Marche,215
2025-08-04,Molise,33
2025-08-04,Piemonte,354
2025-08-04,Puglia,535
2025-08-04,Sardegna,232
2025-08-04,Sicilia,627
2025-08-04,Toscana,438
2025-08-04,Trentino-Alto Adige,157
2025-08-04,Umbria,110
2025-08-04,Valle d'Aosta,10
2025-08-04,Veneto,698
2025-08-11,Abruzzo,178
2025-08-11,Basilicata,68
2025-08-11,Calabria,236
2025-08-11,Campania,648
2025-08-11,Emilia-Romagna,464
2025-08-11,Friuli-Venezia Giulia,122
2025-08-11,Lazio,976
2025-08-11,Liguria,204
2025-08-11,Lombardia,1175
2025-08-11,Marche,220
2025-08-11,Molise,44
2025-08-11,Piemonte,464
2025-08-11,Puglia,459
2025-08-11,Sardegna,236
2025-08-11,Sicilia,578
2025-08-11,Toscana,299
2025-08-11,Trentino-Alto Adige,111
2025-08-11,Umbria,90
2025-08-11,Valle d'Aosta,15
2025-08-11,Veneto,521
2025-08-18,Abruzzo,150
2025-08-18,Basilicata,75
2025-08-18,Calabria,236
2025-08-18,Campania,672
2025-08-18,Emilia-Romagna,538
2025-08-18,Friuli-Venezia Giulia,152
2025-08-18,Lazio,953
2025-08-18,Liguria,203
2025-08-18,Lombardia,1195
2025-08-18,Marche,236
2025-08-18,Molise,43
2025-08-18,Piemonte,461
2025-08-18,Puglia,381
2025-08-18,Sardegna,267
2025-08-18,Sicilia,524
2025-08-18,Toscana,374
2025-08-18,Trentino-Alto Adige,149
2025-08-18,Umbria,98
2025-08-18,Valle d'Aosta,16
2025-08-18,Veneto,589
2025-08-25,Abruzzo,169
2025-08-25,Basilicata,65
2025-08-25,Calabria,236
2025-08-25,Campania,649
2025-08-25,Emilia-Romagna,436
2025-08-25,Friuli-Venezia Giulia,160
2025-08-25,Lazio,1198
2025-08-25,Liguria,241
2025-08-25,Lombardia,1565
2025-08-25,Marche,226
2025-08-25,Molise,44
2025-08-25,Piemonte,465
2025-08-25,Puglia,488
2025-08-25,Sardegna,220
2025-08-25,Sicilia,576
2025-08-25,Toscana,443
2025-08-25,Trentino-Alto Adige,151
2025-08-25,Umbria,133
2025-08-25,Valle d'Aosta,11
2025-08-25,Veneto,570
2025-09-01,Abruzzo,181
2025-09-01,Basilicata,79
2025-09-01,Calabria,239
2025-09-01,Campania,767
2025-09-01,Emilia-Romagna,574
2025-09-01,Friuli-Venezia Giulia,162
2025-09-01,Lazio,974
2025-09-01,Liguria,240
2025-09-01,Lombardia,1254
2025-09-01,Marche,251
2025-09-01,Molise,43
2025-09-01,Piemonte,581
2025-09-01,Puglia,444
2025-09-01,Sardegna,249
2025-09-01,Sicilia,726
2025-09-01,Toscana,498
2025-09-01,Trentino-Alto Adige,135
2025-09-01,Umbria,95
2025-09-01,Valle d'Aosta,15
2025-09-01,Veneto,667
2025-09-08,Abruzzo,157
2025-09-08,Basilicata,75
2025-09-08,Calabria,234
2025-09-08,Campania,718
2025-09-08,Emilia-Romagna,532
2025-09-08,Friuli-Venezia Giulia,145
2025-09-08,Lazio,1342
2025-09-08,Liguria,253
2025-09-08,Lombardia,1614
2025-09-08,Marche,255
2025-09-08,Molise,32
2025-09-08,Piemonte,559
2025-09-08,Puglia,476
2025-09-08,Sardegna,219
2025-09-08,Sicilia,647
2025-09-08,Toscana,529
2025-09-08,Trentino-Alto Adige,144
2025-09-08,Umbria,94
2025-09-08,Valle d'Aosta,24
2025-09-08,Veneto,748
2025-09-15,Abruzzo,185
2025-09-15,Basilicata,76
2025-09-15,Calabria,285
2025-09-15,Campania,760
2025-09-15,Emilia-Romagna,514
2025-09-15,Friuli-Venezia Giulia,201
2025-09-15,Lazio,1216
2025-09-15,Liguria,283
2025-09-15,Lombardia,1444
2025-09-15,Marche,272
2025-09-15,Molise,47
2025-09-15,Piemonte,618
2025-09-15,Puglia,630
2025-09-15,Sardegna,284
