settimana,regione,canale,candidature_incrementali_vere
2024-08-19,Molise,Meta Ads,2.532
2024-08-19,Piemonte,Meta Ads,32.948
2024-08-19,Puglia,Meta Ads,21.238
2024-08-19,Sardegna,Meta Ads,8.193
2024-08-19,Sicilia,Meta Ads,54.811
2024-08-19,Toscana,Meta Ads,21.255
2024-08-19,Trentino-Alto Adige,Meta Ads,8.012
2024-08-19,Umbria,Meta Ads,4.901
2024-08-19,Valle d'Aosta,Meta Ads,1.001
2024-08-19,Veneto,Meta Ads,33.615
2024-08-26,Abruzzo,Meta Ads,8.214
2024-08-26,Basilicata,Meta Ads,2.749
2024-08-26,Calabria,Meta Ads,15.037
2024-08-26,Campania,Meta Ads,49.431
2024-08-26,Emilia-Romagna,Meta Ads,26.959
2024-08-26,Friuli-Venezia Giulia,Meta Ads,7.511
2024-08-26,Lazio,Meta Ads,39.483
2024-08-26,Liguria,Meta Ads,10.896
2024-08-26,Lombardia,Meta Ads,48.302
2024-08-26,Marche,Meta Ads,8.911
2024-08-26,Molise,Meta Ads,2.853
2024-08-26,Piemonte,Meta Ads,35.146
2024-08-26,Puglia,Meta Ads,23.325
2024-08-26,Sardegna,Meta Ads,9.024
2024-08-26,Sicilia,Meta Ads,57.517
2024-08-26,Toscana,Meta Ads,22.885
2024-08-26,Trentino-Alto Adige,Meta Ads,8.83
2024-08-26,Umbria,Meta Ads,5.206
2024-08-26,Valle d'Aosta,Meta Ads,1.058
2024-08-26,Veneto,Meta Ads,35.893
2024-09-02,Abruzzo,Meta Ads,9.171
2024-09-02,Basilicata,Meta Ads,3.144
2024-09-02,Calabria,Meta Ads,17.03
2024-09-02,Campania,Meta Ads,56.951
2024-09-02,Emilia-Romagna,Meta Ads,30.56
2024-09-02,Friuli-Venezia Giulia,Meta Ads,8.738
2024-09-02,Lazio,Meta Ads,44.361
2024-09-02,Liguria,Meta Ads,12.48
2024-09-02,Lombardia,Meta Ads,54.85
2024-09-02,Marche,Meta Ads,9.621
2024-09-02,Molise,Meta Ads,3.108
2024-09-02,Piemonte,Meta Ads,40.22
2024-09-02,Puglia,Meta Ads,27.074
2024-09-02,Sardegna,Meta Ads,10.01
2024-09-02,Sicilia,Meta Ads,63.221
2024-09-02,Toscana,Meta Ads,25.073
2024-09-02,Trentino-Alto Adige,Meta Ads,9.754
2024-09-02,Umbria,Meta Ads,5.915
2024-09-02,Valle d'Aosta,Meta Ads,1.224
2024-09-02,Veneto,Meta Ads,40.963
2024-09-09,Abruzzo,Meta Ads,8.566
2024-09-09,Basilicata,Meta Ads,3.049
2024-09-09,Calabria,Meta Ads,16.012
2024-09-09,Campania,Meta Ads,55.018
2024-09-09,Emilia-Romagna,Meta Ads,28.767
2024-09-09,Friuli-Venezia Giulia,Meta Ads,8.629
2024-09-09,Lazio,Meta Ads,42.35
2024-09-09,Liguria,Meta Ads,11.776
2024-09-09,Lombardia,Meta Ads,52.103
2024-09-09,Marche,Meta Ads,9.207
2024-09-09,Molise,Meta Ads,2.96
2024-09-09,Piemonte,Meta Ads,37.728
2024-09-09,Puglia,Meta Ads,25.776
2024-09-09,Sardegna,Meta Ads,9.549
2024-09-09,Sicilia,Meta Ads,61.226
2024-09-09,Toscana,Meta Ads,23.764
2024-09-09,Trentino-Alto Adige,Meta Ads,9.268
2024-09-09,Umbria,Meta Ads,5.577
2024-09-09,Valle d'Aosta,Meta Ads,1.165
2024-09-09,Veneto,Meta Ads,38.945
2024-09-16,Abruzzo,Meta Ads,8.075
2024-09-16,Basilicata,Meta Ads,2.888
2024-09-16,Calabria,Meta Ads,14.836
2024-09-16,Campania,Meta Ads,52.614
2024-09-16,Emilia-Romagna,Meta Ads,26.968
2024-09-16,Friuli-Venezia Giulia,Meta Ads,8.366
2024-09-16,Lazio,Meta Ads,40.512
2024-09-16,Liguria,Meta Ads,11.127
2024-09-16,Lombardia,Meta Ads,50.157
2024-09-16,Marche,Meta Ads,8.937
2024-09-16,Molise,Meta Ads,2.801
2024-09-16,Piemonte,Meta Ads,36.065
2024-09-16,Puglia,Meta Ads,23.798
2024-09-16,Sardegna,Meta Ads,9.112
2024-09-16,Sicilia,Meta Ads,57.932
2024-09-16,Toscana,Meta Ads,22.304
2024-09-16,Trentino-Alto Adige,Meta Ads,8.825
2024-09-16,Umbria,Meta Ads,5.279
2024-09-16,Valle d'Aosta,Meta Ads,1.122
2024-09-16,Veneto,Meta Ads,38.165
2024-09-23,Abruzzo,Meta Ads,8.059
2024-09-23,Basilicata,Meta Ads,2.899
2024-09-23,Calabria,Meta Ads,14.968
2024-09-23,Campania,Meta Ads,52.644
2024-09-23,Emilia-Romagna,Meta Ads,27.745
2024-09-23,Friuli-Venezia Giulia,Meta Ads,8.491
2024-09-23,Lazio,Meta Ads,40.854
2024-09-23,Liguria,Meta Ads,11.018
2024-09-23,Lombardia,Meta Ads,50.307
2024-09-23,Marche,Meta Ads,9.166
2024-09-23,Molise,Meta Ads,2.758
2024-09-23,Piemonte,Meta Ads,36.2
2024-09-23,Puglia,Meta Ads,24.872
2024-09-23,Sardegna,Meta Ads,9.333
2024-09-23,Sicilia,Meta Ads,58.943
2024-09-23,Toscana,Meta Ads,22.456
2024-09-23,Trentino-Alto Adige,Meta Ads,8.878
2024-09-23,Umbria,Meta Ads,5.363
2024-09-23,Valle d'Aosta,Meta Ads,1.135
2024-09-23,Veneto,Meta Ads,37.978
2024-09-30,Abruzzo,Meta Ads,7.866
2024-09-30,Basilicata,Meta Ads,2.767
2024-09-30,Calabria,Meta Ads,14.546
2024-09-30,Campania,Meta Ads,49.931
2024-09-30,Emilia-Romagna,Meta Ads,29.843
2024-09-30,Friuli-Venezia Giulia,Meta Ads,8.006
2024-09-30,Lazio,Meta Ads,38.738
2024-09-30,Liguria,Meta Ads,10.501
2024-09-30,Lombardia,Meta Ads,53.852
2024-09-30,Marche,Meta Ads,8.844
2024-09-30,Molise,Meta Ads,2.704
2024-09-30,Piemonte,Meta Ads,38.668
2024-09-30,Puglia,Meta Ads,24.546
2024-09-30,Sardegna,Meta Ads,9.224
2024-09-30,Sicilia,Meta Ads,57.419
2024-09-30,Toscana,Meta Ads,21.852
2024-09-30,Trentino-Alto Adige,Meta Ads,8.436
2024-09-30,Umbria,Meta Ads,5.224
2024-09-30,Valle d'Aosta,Meta Ads,1.119
2024-09-30,Veneto,Meta Ads,40.449
2024-10-07,Abruzzo,Meta Ads,7.814
2024-10-07,Basilicata,Meta Ads,2.579
2024-10-07,Calabria,Meta Ads,13.786
2024-10-07,Campania,Meta Ads,48.222
2024-10-07,Emilia-Romagna,Meta Ads,29.669
2024-10-07,Friuli-Venezia Giulia,Meta Ads,7.607
2024-10-07,Lazio,Meta Ads,36.697
2024-10-07,Liguria,Meta Ads,10.283
2024-10-07,Lombardia,Meta Ads,53.216
2024-10-07,Marche,Meta Ads,8.438
2024-10-07,Molise,Meta Ads,2.565
2024-10-07,Piemonte,Meta Ads,38.316
2024-10-07,Puglia,Meta Ads,22.9
2024-10-07,Sardegna,Meta Ads,8.578
2024-10-07,Sicilia,Meta Ads,56.076
2024-10-07,Toscana,Meta Ads,20.877
2024-10-07,Trentino-Alto Adige,Meta Ads,8.025
2024-10-07,Umbria,Meta Ads,4.898
2024-10-07,Valle d'Aosta,Meta Ads,1.085
2024-10-07,Veneto,Meta Ads,40.071
2024-10-14,Abruzzo,Meta Ads,7.639
2024-10-14,Basilicata,Meta Ads,2.488
2024-10-14,Calabria,Meta Ads,13.116
2024-10-14,Campania,Meta Ads,47.89
2024-10-14,Emilia-Romagna,Meta Ads,29.941
2024-10-14,Friuli-Venezia Giulia,Meta Ads,7.154
2024-10-14,Lazio,Meta Ads,34.955
2024-10-14,Liguria,Meta Ads,10.245
2024-10-14,Lombardia,Meta Ads,51.559
2024-10-14,Marche,Meta Ads,8.106
2024-10-14,Molise,Meta Ads,2.486
2024-10-14,Piemonte,Meta Ads,38.0
2024-10-14,Puglia,Meta Ads,21.644
2024-10-14,Sardegna,Meta Ads,7.888
2024-10-14,Sicilia,Meta Ads,54.416
2024-10-14,Toscana,Meta Ads,19.999
2024-10-14,Trentino-Alto Adige,Meta Ads,7.772
2024-10-14,Umbria,Meta Ads,4.553
2024-10-14,Valle d'Aosta,Meta Ads,1.029
2024-10-14,Veneto,Meta Ads,39.69
2024-10-21,Abruzzo,Meta Ads,6.924
2024-10-21,Basilicata,Meta Ads,2.276
2024-10-21,Calabria,Meta Ads,11.79
2024-10-21,Campania,Meta Ads,43.234
2024-10-21,Emilia-Romagna,Meta Ads,27.816
2024-10-21,Friuli-Venezia Giulia,Meta Ads,6.272
2024-10-21,Lazio,Meta Ads,32.051
2024-10-21,Liguria,Meta Ads,9.441
2024-10-21,Lombardia,Meta Ads,46.047
2024-10-21,Marche,Meta Ads,7.371
2024-10-21,Molise,Meta Ads,2.238
2024-10-21,Piemonte,Meta Ads,34.24
2024-10-21,Puglia,Meta Ads,19.935
2024-10-21,Sardegna,Meta Ads,6.917
2024-10-21,Sicilia,Meta Ads,49.756
2024-10-21,Toscana,Meta Ads,18.086
2024-10-21,Trentino-Alto Adige,Meta Ads,7.063
2024-10-21,Umbria,Meta Ads,4.042
2024-10-21,Valle d'Aosta,Meta Ads,0.905
2024-10-21,Veneto,Meta Ads,36.425
2024-10-28,Abruzzo,Meta Ads,6.777
2024-10-28,Basilicata,Meta Ads,2.339
2024-10-28,Calabria,Meta Ads,11.411
2024-10-28,Campania,Meta Ads,41.212
2024-10-28,Emilia-Romagna,Meta Ads,27.461
2024-10-28,Friuli-Venezia Giulia,Meta Ads,6.015
2024-10-28,Lazio,Meta Ads,32.028
2024-10-28,Liguria,Meta Ads,9.024
2024-10-28,Lombardia,Meta Ads,45.134
2024-10-28,Marche,Meta Ads,7.309
2024-10-28,Molise,Meta Ads,2.177
2024-10-28,Piemonte,Meta Ads,33.22
2024-10-28,Puglia,Meta Ads,20.058
2024-10-28,Sardegna,Meta Ads,6.766
2024-10-28,Sicilia,Meta Ads,47.28
2024-10-28,Toscana,Meta Ads,17.345
2024-10-28,Trentino-Alto Adige,Meta Ads,6.803
2024-10-28,Umbria,Meta Ads,3.921
2024-10-28,Valle d'Aosta,Meta Ads,0.856
2024-10-28,Veneto,Meta Ads,37.604
2024-11-04,Abruzzo,Meta Ads,6.955
2024-11-04,Basilicata,Meta Ads,2.332
2024-11-04,Calabria,Meta Ads,11.233
2024-11-04,Campania,Meta Ads,41.155
2024-11-04,Emilia-Romagna,Meta Ads,26.885
2024-11-04,Friuli-Venezia Giulia,Meta Ads,6.078
2024-11-04,Lazio,Meta Ads,32.116
2024-11-04,Liguria,Meta Ads,8.898
2024-11-04,Lombardia,Meta Ads,44.196
2024-11-04,Marche,Meta Ads,7.599
2024-11-04,Molise,Meta Ads,2.115
2024-11-04,Piemonte,Meta Ads,34.256
2024-11-04,Puglia,Meta Ads,20.546
2024-11-04,Sardegna,Meta Ads,6.903
2024-11-04,Sicilia,Meta Ads,47.518
2024-11-04,Toscana,Meta Ads,17.224
2024-11-04,Trentino-Alto Adige,Meta Ads,6.979
2024-11-04,Umbria,Meta Ads,4.162
2024-11-04,Valle d'Aosta,Meta Ads,0.858
2024-11-04,Veneto,Meta Ads,37.607
2024-11-11,Abruzzo,Meta Ads,7.302
2024-11-11,Basilicata,Meta Ads,2.406
2024-11-11,Calabria,Meta Ads,11.415
2024-11-11,Campania,Meta Ads,42.383
2024-11-11,Emilia-Romagna,Meta Ads,26.839
2024-11-11,Friuli-Venezia Giulia,Meta Ads,6.268
2024-11-11,Lazio,Meta Ads,32.631
2024-11-11,Liguria,Meta Ads,8.931
2024-11-11,Lombardia,Meta Ads,47.806
2024-11-11,Marche,Meta Ads,8.03
2024-11-11,Molise,Meta Ads,2.157
2024-11-11,Piemonte,Meta Ads,35.3
2024-11-11,Puglia,Meta Ads,21.122
2024-11-11,Sardegna,Meta Ads,7.357
2024-11-11,Sicilia,Meta Ads,49.509
2024-11-11,Toscana,Meta Ads,17.534
2024-11-11,Trentino-Alto Adige,Meta Ads,7.178
2024-11-11,Umbria,Meta Ads,4.279
2024-11-11,Valle d'Aosta,Meta Ads,0.889
2024-11-11,Veneto,Meta Ads,38.26
2024-11-18,Abruzzo,Meta Ads,7.384
2024-11-18,Basilicata,Meta Ads,2.365
2024-11-18,Calabria,Meta Ads,11.508
2024-11-18,Campania,Meta Ads,42.334
2024-11-18,Emilia-Romagna,Meta Ads,27.192
2024-11-18,Friuli-Venezia Giulia,Meta Ads,6.401
2024-11-18,Lazio,Meta Ads,32.425
2024-11-18,Liguria,Meta Ads,9.123
2024-11-18,Lombardia,Meta Ads,48.326
2024-11-18,Marche,Meta Ads,7.946
2024-11-18,Molise,Meta Ads,2.095
2024-11-18,Piemonte,Meta Ads,35.042
2024-11-18,Puglia,Meta Ads,20.829
2024-11-18,Sardegna,Meta Ads,7.492
2024-11-18,Sicilia,Meta Ads,49.68
2024-11-18,Toscana,Meta Ads,17.882
2024-11-18,Trentino-Alto Adige,Meta Ads,7.203
2024-11-18,Umbria,Meta Ads,4.186
2024-11-18,Valle d'Aosta,Meta Ads,0.901
2024-11-18,Veneto,Meta Ads,37.88
2024-11-25,Abruzzo,Meta Ads,7.375
2024-11-25,Basilicata,Meta Ads,2.425
2024-11-25,Calabria,Meta Ads,12.085
2024-11-25,Campania,Meta Ads,43.754
2024-11-25,Emilia-Romagna,Meta Ads,27.935
2024-11-25,Friuli-Venezia Giulia,Meta Ads,6.697
2024-11-25,Lazio,Meta Ads,33.17
2024-11-25,Liguria,Meta Ads,9.684
2024-11-25,Lombardia,Meta Ads,50.29
2024-11-25,Marche,Meta Ads,7.93
2024-11-25,Molise,Meta Ads,2.206
2024-11-25,Piemonte,Meta Ads,36.392
2024-11-25,Puglia,Meta Ads,20.932
2024-11-25,Sardegna,Meta Ads,7.943
2024-11-25,Sicilia,Meta Ads,52.273
2024-11-25,Toscana,Meta Ads,17.871
2024-11-25,Trentino-Alto Adige,Meta Ads,7.233
2024-11-25,Umbria,Meta Ads,4.22
2024-11-25,Valle d'Aosta,Meta Ads,0.935
2024-11-25,Veneto,Meta Ads,37.752
2024-12-02,Abruzzo,Meta Ads,8.134
2024-12-02,Basilicata,Meta Ads,2.704
2024-12-02,Calabria,Meta Ads,13.206
2024-12-02,Campania,Meta Ads,49.904
2024-12-02,Emilia-Romagna,Meta Ads,29.215
2024-12-02,Friuli-Venezia Giulia,Meta Ads,7.732
2024-12-02,Lazio,Meta Ads,36.186
2024-12-02,Liguria,Meta Ads,10.863
2024-12-02,Lombardia,Meta Ads,50.427
2024-12-02,Marche,Meta Ads,8.658
2024-12-02,Molise,Meta Ads,2.424
2024-12-02,Piemonte,Meta Ads,37.952
2024-12-02,Puglia,Meta Ads,22.741
2024-12-02,Sardegna,Meta Ads,8.71
2024-12-02,Sicilia,Meta Ads,58.73
2024-12-02,Toscana,Meta Ads,20.51
2024-12-02,Trentino-Alto Adige,Meta Ads,8.057
2024-12-02,Umbria,Meta Ads,4.693
2024-12-02,Valle d'Aosta,Meta Ads,1.089
2024-12-02,Veneto,Meta Ads,37.22
2024-12-09,Abruzzo,Meta Ads,8.063
2024-12-09,Basilicata,Meta Ads,2.711
2024-12-09,Calabria,Meta Ads,13.678
2024-12-09,Campania,Meta Ads,50.532
2024-12-09,Emilia-Romagna,Meta Ads,28.682
2024-12-09,Friuli-Venezia Giulia,Meta Ads,8.141
2024-12-09,Lazio,Meta Ads,37.032
2024-12-09,Liguria,Meta Ads,11.106
2024-12-09,Lombardia,Meta Ads,48.357
2024-12-09,Marche,Meta Ads,8.757
2024-12-09,Molise,Meta Ads,2.49
2024-12-09,Piemonte,Meta Ads,37.087
2024-12-09,Puglia,Meta Ads,23.327
2024-12-09,Sardegna,Meta Ads,8.975
2024-12-09,Sicilia,Meta Ads,60.247
2024-12-09,Toscana,Meta Ads,21.378
2024-12-09,Trentino-Alto Adige,Meta Ads,8.513
2024-12-09,Umbria,Meta Ads,4.889
2024-12-09,Valle d'Aosta,Meta Ads,1.124
2024-12-09,Veneto,Meta Ads,37.18
2024-12-16,Abruzzo,Meta Ads,7.989
2024-12-16,Basilicata,Meta Ads,2.722
2024-12-16,Calabria,Meta Ads,14.178
2024-12-16,Campania,Meta Ads,50.267
2024-12-16,Emilia-Romagna,Meta Ads,28.338
2024-12-16,Friuli-Venezia Giulia,Meta Ads,8.332
2024-12-16,Lazio,Meta Ads,38.146
2024-12-16,Liguria,Meta Ads,10.99
2024-12-16,Lombardia,Meta Ads,48.258
2024-12-16,Marche,Meta Ads,8.902
2024-12-16,Molise,Meta Ads,2.567
2024-12-16,Piemonte,Meta Ads,36.562
2024-12-16,Puglia,Meta Ads,24.197
2024-12-16,Sardegna,Meta Ads,9.026
2024-12-16,Sicilia,Meta Ads,61.283
2024-12-16,Toscana,Meta Ads,21.22
2024-12-16,Trentino-Alto Adige,Meta Ads,8.664
2024-12-16,Umbria,Meta Ads,4.832
2024-12-16,Valle d'Aosta,Meta Ads,1.11
2024-12-16,Veneto,Meta Ads,37.247
2024-12-23,Abruzzo,Meta Ads,7.842
2024-12-23,Basilicata,Meta Ads,2.686
2024-12-23,Calabria,Meta Ads,13.905
2024-12-23,Campania,Meta Ads,50.029
2024-12-23,Emilia-Romagna,Meta Ads,28.05
2024-12-23,Friuli-Venezia Giulia,Meta Ads,8.43
2024-12-23,Lazio,Meta Ads,38.224
2024-12-23,Liguria,Meta Ads,10.993
2024-12-23,Lombardia,Meta Ads,47.929
2024-12-23,Marche,Meta Ads,8.841
2024-12-23,Molise,Meta Ads,2.658
2024-12-23,Piemonte,Meta Ads,35.167
2024-12-23,Puglia,Meta Ads,24.049
2024-12-23,Sardegna,Meta Ads,8.979
2024-12-23,Sicilia,Meta Ads,60.359
2024-12-23,Toscana,Meta Ads,21.442
2024-12-23,Trentino-Alto Adige,Meta Ads,8.622
2024-12-23,Umbria,Meta Ads,4.95
2024-12-23,Valle d'Aosta,Meta Ads,1.07
2024-12-23,Veneto,Meta Ads,37.293
2024-12-30,Abruzzo,Meta Ads,7.174
2024-12-30,Basilicata,Meta Ads,2.347
2024-12-30,Calabria,Meta Ads,12.372
2024-12-30,Campania,Meta Ads,45.075
2024-12-30,Emilia-Romagna,Meta Ads,24.905
2024-12-30,Friuli-Venezia Giulia,Meta Ads,7.545
2024-12-30,Lazio,Meta Ads,35.424
2024-12-30,Liguria,Meta Ads,9.834
2024-12-30,Lombardia,Meta Ads,43.253
2024-12-30,Marche,Meta Ads,8.082
2024-12-30,Molise,Meta Ads,2.39
2024-12-30,Piemonte,Meta Ads,30.833
2024-12-30,Puglia,Meta Ads,21.506
2024-12-30,Sardegna,Meta Ads,8.164
2024-12-30,Sicilia,Meta Ads,54.21
2024-12-30,Toscana,Meta Ads,19.245
2024-12-30,Trentino-Alto Adige,Meta Ads,7.578
2024-12-30,Umbria,Meta Ads,4.514
2024-12-30,Valle d'Aosta,Meta Ads,0.979
2024-12-30,Veneto,Meta Ads,32.578
2025-01-06,Abruzzo,Meta Ads,6.57
2025-01-06,Basilicata,Meta Ads,2.132
2025-01-06,Calabria,Meta Ads,11.608
2025-01-06,Campania,Meta Ads,41.396
2025-01-06,Emilia-Romagna,Meta Ads,22.648
2025-01-06,Friuli-Venezia Giulia,Meta Ads,6.756
2025-01-06,Lazio,Meta Ads,32.758
2025-01-06,Liguria,Meta Ads,8.807
2025-01-06,Lombardia,Meta Ads,39.786
2025-01-06,Marche,Meta Ads,7.714
2025-01-06,Molise,Meta Ads,2.199
2025-01-06,Piemonte,Meta Ads,28.441
2025-01-06,Puglia,Meta Ads,19.88
2025-01-06,Sardegna,Meta Ads,7.687
2025-01-06,Sicilia,Meta Ads,49.115
2025-01-06,Toscana,Meta Ads,17.782
2025-01-06,Trentino-Alto Adige,Meta Ads,7.073
2025-01-06,Umbria,Meta Ads,4.141
2025-01-06,Valle d'Aosta,Meta Ads,0.91
2025-01-06,Veneto,Meta Ads,29.27
2025-01-13,Abruzzo,Meta Ads,6.588
2025-01-13,Basilicata,Meta Ads,2.088
2025-01-13,Calabria,Meta Ads,11.421
2025-01-13,Campania,Meta Ads,42.059
2025-01-13,Emilia-Romagna,Meta Ads,21.802
2025-01-13,Friuli-Venezia Giulia,Meta Ads,6.615
2025-01-13,Lazio,Meta Ads,30.786
2025-01-13,Liguria,Meta Ads,8.704
2025-01-13,Lombardia,Meta Ads,39.634
2025-01-13,Marche,Meta Ads,7.491
2025-01-13,Molise,Meta Ads,2.114
2025-01-13,Piemonte,Meta Ads,28.182
2025-01-13,Puglia,Meta Ads,19.36
2025-01-13,Sardegna,Meta Ads,7.424
2025-01-13,Sicilia,Meta Ads,47.095
2025-01-13,Toscana,Meta Ads,17.691
2025-01-13,Trentino-Alto Adige,Meta Ads,6.916
2025-01-13,Umbria,Meta Ads,3.996
2025-01-13,Valle d'Aosta,Meta Ads,0.886
2025-01-13,Veneto,Meta Ads,29.677
2025-01-20,Abruzzo,Meta Ads,6.59
2025-01-20,Basilicata,Meta Ads,2.02
2025-01-20,Calabria,Meta Ads,11.108
2025-01-20,Campania,Meta Ads,42.954
2025-01-20,Emilia-Romagna,Meta Ads,20.893
2025-01-20,Friuli-Venezia Giulia,Meta Ads,6.419
2025-01-20,Lazio,Meta Ads,30.494
2025-01-20,Liguria,Meta Ads,8.638
2025-01-20,Lombardia,Meta Ads,38.983
2025-01-20,Marche,Meta Ads,7.229
2025-01-20,Molise,Meta Ads,2.121
2025-01-20,Piemonte,Meta Ads,28.005
2025-01-20,Puglia,Meta Ads,19.238
2025-01-20,Sardegna,Meta Ads,7.171
2025-01-20,Sicilia,Meta Ads,45.305
2025-01-20,Toscana,Meta Ads,17.051
2025-01-20,Trentino-Alto Adige,Meta Ads,6.723
2025-01-20,Umbria,Meta Ads,3.92
2025-01-20,Valle d'Aosta,Meta Ads,0.857
2025-01-20,Veneto,Meta Ads,28.676
2025-01-27,Abruzzo,Meta Ads,7.655
2025-01-27,Basilicata,Meta Ads,2.408
2025-01-27,Calabria,Meta Ads,12.63
2025-01-27,Campania,Meta Ads,47.39
2025-01-27,Emilia-Romagna,Meta Ads,23.701
2025-01-27,Friuli-Venezia Giulia,Meta Ads,7.246
2025-01-27,Lazio,Meta Ads,33.645
2025-01-27,Liguria,Meta Ads,9.524
2025-01-27,Lombardia,Meta Ads,44.037
2025-01-27,Marche,Meta Ads,8.396
2025-01-27,Molise,Meta Ads,2.371
2025-01-27,Piemonte,Meta Ads,32.138
2025-01-27,Puglia,Meta Ads,21.307
2025-01-27,Sardegna,Meta Ads,8.328
2025-01-27,Sicilia,Meta Ads,49.984
2025-01-27,Toscana,Meta Ads,19.399
2025-01-27,Trentino-Alto Adige,Meta Ads,7.619
2025-01-27,Umbria,Meta Ads,4.45
2025-01-27,Valle d'Aosta,Meta Ads,0.939
2025-01-27,Veneto,Meta Ads,32.167
2025-02-03,Abruzzo,Meta Ads,8.713
2025-02-03,Basilicata,Meta Ads,2.701
2025-02-03,Calabria,Meta Ads,14.46
2025-02-03,Campania,Meta Ads,52.007
2025-02-03,Emilia-Romagna,Meta Ads,28.028
2025-02-03,Friuli-Venezia Giulia,Meta Ads,8.171
2025-02-03,Lazio,Meta Ads,38.301
2025-02-03,Liguria,Meta Ads,10.626
2025-02-03,Lombardia,Meta Ads,49.655
2025-02-03,Marche,Meta Ads,9.262
2025-02-03,Molise,Meta Ads,2.565
2025-02-03,Piemonte,Meta Ads,35.966
2025-02-03,Puglia,Meta Ads,23.775
2025-02-03,Sardegna,Meta Ads,9.263
2025-02-03,Sicilia,Meta Ads,56.013
2025-02-03,Toscana,Meta Ads,21.657
2025-02-03,Trentino-Alto Adige,Meta Ads,8.222
2025-02-03,Umbria,Meta Ads,4.967
2025-02-03,Valle d'Aosta,Meta Ads,1.1
2025-02-03,Veneto,Meta Ads,36.402
2025-02-10,Abruzzo,Meta Ads,8.302
2025-02-10,Basilicata,Meta Ads,2.587
2025-02-10,Calabria,Meta Ads,14.324
2025-02-10,Campania,Meta Ads,50.104
2025-02-10,Emilia-Romagna,Meta Ads,27.958
2025-02-10,Friuli-Venezia Giulia,Meta Ads,7.947
2025-02-10,Lazio,Meta Ads,37.11
2025-02-10,Liguria,Meta Ads,10.184
2025-02-10,Lombardia,Meta Ads,48.488
2025-02-10,Marche,Meta Ads,8.939
2025-02-10,Molise,Meta Ads,2.499
2025-02-10,Piemonte,Meta Ads,35.671
2025-02-10,Puglia,Meta Ads,23.151
2025-02-10,Sardegna,Meta Ads,8.845
2025-02-10,Sicilia,Meta Ads,56.369
2025-02-10,Toscana,Meta Ads,21.297
2025-02-10,Trentino-Alto Adige,Meta Ads,8.093
2025-02-10,Umbria,Meta Ads,4.828
2025-02-10,Valle d'Aosta,Meta Ads,1.097
2025-02-10,Veneto,Meta Ads,36.302
2025-02-17,Abruzzo,Meta Ads,7.663
2025-02-17,Basilicata,Meta Ads,2.427
2025-02-17,Calabria,Meta Ads,13.291
2025-02-17,Campania,Meta Ads,45.627
2025-02-17,Emilia-Romagna,Meta Ads,26.239
2025-02-17,Friuli-Venezia Giulia,Meta Ads,7.499
2025-02-17,Lazio,Meta Ads,35.452
2025-02-17,Liguria,Meta Ads,9.722
2025-02-17,Lombardia,Meta Ads,45.78
2025-02-17,Marche,Meta Ads,8.215
2025-02-17,Molise,Meta Ads,2.348
2025-02-17,Piemonte,Meta Ads,32.997
2025-02-17,Puglia,Meta Ads,21.728
2025-02-17,Sardegna,Meta Ads,8.251
2025-02-17,Sicilia,Meta Ads,53.564
2025-02-17,Toscana,Meta Ads,20.572
2025-02-17,Trentino-Alto Adige,Meta Ads,7.59
2025-02-17,Umbria,Meta Ads,4.539
2025-02-17,Valle d'Aosta,Meta Ads,1.069
2025-02-17,Veneto,Meta Ads,35.028
2025-02-24,Abruzzo,Meta Ads,6.695
2025-02-24,Basilicata,Meta Ads,2.15
2025-02-24,Calabria,Meta Ads,11.395
2025-02-24,Campania,Meta Ads,39.541
2025-02-24,Emilia-Romagna,Meta Ads,22.911
2025-02-24,Friuli-Venezia Giulia,Meta Ads,6.43
2025-02-24,Lazio,Meta Ads,31.234
2025-02-24,Liguria,Meta Ads,8.53
2025-02-24,Lombardia,Meta Ads,40.034
2025-02-24,Marche,Meta Ads,7.181
2025-02-24,Molise,Meta Ads,2.084
2025-02-24,Piemonte,Meta Ads,27.82
2025-02-24,Puglia,Meta Ads,19.281
2025-02-24,Sardegna,Meta Ads,7.307
2025-02-24,Sicilia,Meta Ads,46.43
2025-02-24,Toscana,Meta Ads,17.914
2025-02-24,Trentino-Alto Adige,Meta Ads,6.625
2025-02-24,Umbria,Meta Ads,4.003
2025-02-24,Valle d'Aosta,Meta Ads,0.924
2025-02-24,Veneto,Meta Ads,30.688
2025-03-03,Abruzzo,Meta Ads,6.839
2025-03-03,Basilicata,Meta Ads,2.2
2025-03-03,Calabria,Meta Ads,11.785
2025-03-03,Campania,Meta Ads,40.026
2025-03-03,Emilia-Romagna,Meta Ads,23.297
2025-03-03,Friuli-Venezia Giulia,Meta Ads,6.344
2025-03-03,Lazio,Meta Ads,32.229
2025-03-03,Liguria,Meta Ads,8.934
2025-03-03,Lombardia,Meta Ads,41.58
2025-03-03,Marche,Meta Ads,7.425
2025-03-03,Molise,Meta Ads,2.117
2025-03-03,Piemonte,Meta Ads,29.086
2025-03-03,Puglia,Meta Ads,19.676
2025-03-03,Sardegna,Meta Ads,7.534
2025-03-03,Sicilia,Meta Ads,47.367
2025-03-03,Toscana,Meta Ads,18.403
2025-03-03,Trentino-Alto Adige,Meta Ads,6.873
2025-03-03,Umbria,Meta Ads,4.103
2025-03-03,Valle d'Aosta,Meta Ads,0.943
2025-03-03,Veneto,Meta Ads,30.343
