settimana,regione,canale,candidature_incrementali_vere
2024-06-10,Piemonte,Meta Ads,29.222
2024-06-10,Puglia,Meta Ads,20.372
2024-06-10,Sardegna,Meta Ads,7.612
2024-06-10,Sicilia,Meta Ads,49.116
2024-06-10,Toscana,Meta Ads,16.414
2024-06-10,Trentino-Alto Adige,Meta Ads,7.195
2024-06-10,Umbria,Meta Ads,3.816
2024-06-10,Valle d'Aosta,Meta Ads,0.836
2024-06-10,Veneto,Meta Ads,26.872
2024-06-17,Abruzzo,Meta Ads,6.646
2024-06-17,Basilicata,Meta Ads,2.093
2024-06-17,Calabria,Meta Ads,12.894
2024-06-17,Campania,Meta Ads,40.125
2024-06-17,Emilia-Romagna,Meta Ads,24.018
2024-06-17,Friuli-Venezia Giulia,Meta Ads,6.221
2024-06-17,Lazio,Meta Ads,32.102
2024-06-17,Liguria,Meta Ads,8.534
2024-06-17,Lombardia,Meta Ads,37.319
2024-06-17,Marche,Meta Ads,7.057
2024-06-17,Molise,Meta Ads,1.99
2024-06-17,Piemonte,Meta Ads,29.771
2024-06-17,Puglia,Meta Ads,21.054
2024-06-17,Sardegna,Meta Ads,7.847
2024-06-17,Sicilia,Meta Ads,52.001
2024-06-17,Toscana,Meta Ads,16.817
2024-06-17,Trentino-Alto Adige,Meta Ads,7.467
2024-06-17,Umbria,Meta Ads,3.785
2024-06-17,Valle d'Aosta,Meta Ads,0.84
2024-06-17,Veneto,Meta Ads,26.407
2024-06-24,Abruzzo,Meta Ads,6.03
2024-06-24,Basilicata,Meta Ads,1.944
2024-06-24,Calabria,Meta Ads,12.752
2024-06-24,Campania,Meta Ads,38.25
2024-06-24,Emilia-Romagna,Meta Ads,23.382
2024-06-24,Friuli-Venezia Giulia,Meta Ads,5.804
2024-06-24,Lazio,Meta Ads,30.448
2024-06-24,Liguria,Meta Ads,8.24
2024-06-24,Lombardia,Meta Ads,34.967
2024-06-24,Marche,Meta Ads,6.725
2024-06-24,Molise,Meta Ads,1.862
2024-06-24,Piemonte,Meta Ads,27.693
2024-06-24,Puglia,Meta Ads,20.296
2024-06-24,Sardegna,Meta Ads,7.455
2024-06-24,Sicilia,Meta Ads,50.209
2024-06-24,Toscana,Meta Ads,15.626
2024-06-24,Trentino-Alto Adige,Meta Ads,7.112
2024-06-24,Umbria,Meta Ads,3.527
2024-06-24,Valle d'Aosta,Meta Ads,0.779
2024-06-24,Veneto,Meta Ads,24.983
2024-07-01,Abruzzo,Meta Ads,5.968
2024-07-01,Basilicata,Meta Ads,1.964
2024-07-01,Calabria,Meta Ads,12.746
2024-07-01,Campania,Meta Ads,38.52
2024-07-01,Emilia-Romagna,Meta Ads,23.947
2024-07-01,Friuli-Venezia Giulia,Meta Ads,5.973
2024-07-01,Lazio,Meta Ads,29.767
2024-07-01,Liguria,Meta Ads,8.272
2024-07-01,Lombardia,Meta Ads,34.897
2024-07-01,Marche,Meta Ads,6.68
2024-07-01,Molise,Meta Ads,1.809
2024-07-01,Piemonte,Meta Ads,27.511
2024-07-01,Puglia,Meta Ads,20.553
2024-07-01,Sardegna,Meta Ads,7.746
2024-07-01,Sicilia,Meta Ads,50.427
2024-07-01,Toscana,Meta Ads,15.616
2024-07-01,Trentino-Alto Adige,Meta Ads,7.154
2024-07-01,Umbria,Meta Ads,3.589
2024-07-01,Valle d'Aosta,Meta Ads,0.756
2024-07-01,Veneto,Meta Ads,25.406
2024-07-08,Abruzzo,Meta Ads,7.378
2024-07-08,Basilicata,Meta Ads,2.434
2024-07-08,Calabria,Meta Ads,14.696
2024-07-08,Campania,Meta Ads,47.791
2024-07-08,Emilia-Romagna,Meta Ads,28.357
2024-07-08,Friuli-Venezia Giulia,Meta Ads,7.275
2024-07-08,Lazio,Meta Ads,35.715
2024-07-08,Liguria,Meta Ads,9.994
2024-07-08,Lombardia,Meta Ads,43.723
2024-07-08,Marche,Meta Ads,8.011
2024-07-08,Molise,Meta Ads,2.126
2024-07-08,Piemonte,Meta Ads,33.508
2024-07-08,Puglia,Meta Ads,24.225
2024-07-08,Sardegna,Meta Ads,8.997
2024-07-08,Sicilia,Meta Ads,60.35
2024-07-08,Toscana,Meta Ads,19.505
2024-07-08,Trentino-Alto Adige,Meta Ads,8.59
2024-07-08,Umbria,Meta Ads,4.41
2024-07-08,Valle d'Aosta,Meta Ads,0.902
2024-07-08,Veneto,Meta Ads,30.976
2024-07-15,Abruzzo,Meta Ads,7.495
2024-07-15,Basilicata,Meta Ads,2.407
2024-07-15,Calabria,Meta Ads,14.878
2024-07-15,Campania,Meta Ads,46.84
2024-07-15,Emilia-Romagna,Meta Ads,28.216
2024-07-15,Friuli-Venezia Giulia,Meta Ads,7.202
2024-07-15,Lazio,Meta Ads,35.15
2024-07-15,Liguria,Meta Ads,10.043
2024-07-15,Lombardia,Meta Ads,43.161
2024-07-15,Marche,Meta Ads,7.952
2024-07-15,Molise,Meta Ads,2.135
2024-07-15,Piemonte,Meta Ads,32.827
2024-07-15,Puglia,Meta Ads,24.533
2024-07-15,Sardegna,Meta Ads,8.985
2024-07-15,Sicilia,Meta Ads,60.915
2024-07-15,Toscana,Meta Ads,20.025
2024-07-15,Trentino-Alto Adige,Meta Ads,8.657
2024-07-15,Umbria,Meta Ads,4.484
2024-07-15,Valle d'Aosta,Meta Ads,0.902
2024-07-15,Veneto,Meta Ads,30.537
2024-07-22,Abruzzo,Meta Ads,7.155
2024-07-22,Basilicata,Meta Ads,2.291
2024-07-22,Calabria,Meta Ads,14.489
2024-07-22,Campania,Meta Ads,44.707
2024-07-22,Emilia-Romagna,Meta Ads,27.502
2024-07-22,Friuli-Venezia Giulia,Meta Ads,6.849
2024-07-22,Lazio,Meta Ads,34.376
2024-07-22,Liguria,Meta Ads,9.676
2024-07-22,Lombardia,Meta Ads,42.108
2024-07-22,Marche,Meta Ads,7.604
2024-07-22,Molise,Meta Ads,2.095
2024-07-22,Piemonte,Meta Ads,31.157
2024-07-22,Puglia,Meta Ads,23.46
2024-07-22,Sardegna,Meta Ads,8.614
2024-07-22,Sicilia,Meta Ads,58.863
2024-07-22,Toscana,Meta Ads,19.481
2024-07-22,Trentino-Alto Adige,Meta Ads,8.365
2024-07-22,Umbria,Meta Ads,4.302
2024-07-22,Valle d'Aosta,Meta Ads,0.855
2024-07-22,Veneto,Meta Ads,30.326
2024-07-29,Abruzzo,Meta Ads,8.115
2024-07-29,Basilicata,Meta Ads,2.658
2024-07-29,Calabria,Meta Ads,16.748
2024-07-29,Campania,Meta Ads,50.208
2024-07-29,Emilia-Romagna,Meta Ads,31.891
2024-07-29,Friuli-Venezia Giulia,Meta Ads,7.956
2024-07-29,Lazio,Meta Ads,40.336
2024-07-29,Liguria,Meta Ads,10.981
2024-07-29,Lombardia,Meta Ads,48.785
2024-07-29,Marche,Meta Ads,8.808
2024-07-29,Molise,Meta Ads,2.564
2024-07-29,Piemonte,Meta Ads,36.459
2024-07-29,Puglia,Meta Ads,27.15
2024-07-29,Sardegna,Meta Ads,9.611
2024-07-29,Sicilia,Meta Ads,66.484
2024-07-29,Toscana,Meta Ads,22.607
2024-07-29,Trentino-Alto Adige,Meta Ads,9.577
2024-07-29,Umbria,Meta Ads,5.066
2024-07-29,Valle d'Aosta,Meta Ads,0.998
2024-07-29,Veneto,Meta Ads,36.685
2024-08-05,Abruzzo,Meta Ads,4.895
2024-08-05,Basilicata,Meta Ads,1.57
2024-08-05,Calabria,Meta Ads,10.618
2024-08-05,Campania,Meta Ads,30.05
2024-08-05,Emilia-Romagna,Meta Ads,20.006
2024-08-05,Friuli-Venezia Giulia,Meta Ads,4.816
2024-08-05,Lazio,Meta Ads,25.055
2024-08-05,Liguria,Meta Ads,6.911
2024-08-05,Lombardia,Meta Ads,29.518
2024-08-05,Marche,Meta Ads,5.249
2024-08-05,Molise,Meta Ads,1.54
2024-08-05,Piemonte,Meta Ads,21.551
2024-08-05,Puglia,Meta Ads,16.903
2024-08-05,Sardegna,Meta Ads,6.235
2024-08-05,Sicilia,Meta Ads,42.949
2024-08-05,Toscana,Meta Ads,14.087
2024-08-05,Trentino-Alto Adige,Meta Ads,6.067
2024-08-05,Umbria,Meta Ads,3.058
2024-08-05,Valle d'Aosta,Meta Ads,0.59
2024-08-05,Veneto,Meta Ads,21.995
2024-08-12,Abruzzo,Meta Ads,7.129
2024-08-12,Basilicata,Meta Ads,2.291
2024-08-12,Calabria,Meta Ads,13.329
2024-08-12,Campania,Meta Ads,43.227
2024-08-12,Emilia-Romagna,Meta Ads,24.951
2024-08-12,Friuli-Venezia Giulia,Meta Ads,6.854
2024-08-12,Lazio,Meta Ads,33.979
2024-08-12,Liguria,Meta Ads,9.58
2024-08-12,Lombardia,Meta Ads,41.718
2024-08-12,Marche,Meta Ads,7.848
2024-08-12,Molise,Meta Ads,2.309
2024-08-12,Piemonte,Meta Ads,30.57
2024-08-12,Puglia,Meta Ads,20.389
2024-08-12,Sardegna,Meta Ads,7.766
2024-08-12,Sicilia,Meta Ads,53.094
2024-08-12,Toscana,Meta Ads,19.604
2024-08-12,Trentino-Alto Adige,Meta Ads,7.442
2024-08-12,Umbria,Meta Ads,4.376
2024-08-12,Valle d'Aosta,Meta Ads,0.899
2024-08-12,Veneto,Meta Ads,31.513
2024-08-19,Abruzzo,Meta Ads,7.729
2024-08-19,Basilicata,Meta Ads,2.486
2024-08-19,Calabria,Meta Ads,13.712
2024-08-19,Campania,Meta Ads,45.661
2024-08-19,Emilia-Romagna,Meta Ads,25.869
2024-08-19,Friuli-Venezia Giulia,Meta Ads,7.173
2024-08-19,Lazio,Meta Ads,36.481
2024-08-19,Liguria,Meta Ads,10.39
2024-08-19,Lombardia,Meta Ads,44.508
2024-08-19,Marche,Meta Ads,8.423
2024-08-19,Molise,Meta Ads,2.532
2024-08-19,Piemonte,Meta Ads,32.948
2024-08-19,Puglia,Meta Ads,21.238
2024-08-19,Sardegna,Meta Ads,8.193
2024-08-19,Sicilia,Meta Ads,54.811
2024-08-19,Toscana,Meta Ads,21.255
2024-08-19,Trentino-Alto Adige,Meta Ads,8.012
2024-08-19,Umbria,Meta Ads,4.901
2024-08-19,Valle d'Aosta,Meta Ads,1.001
2024-08-19,Veneto,Meta Ads,33.615
2024-08-26,Abruzzo,Meta Ads,8.214
2024-08-26,Basilicata,Meta Ads,2.749
2024-08-26,Calabria,Meta Ads,15.037
2024-08-26,Campania,Meta Ads,49.431
2024-08-26,Emilia-Romagna,Meta Ads,26.959
2024-08-26,Friuli-Venezia Giulia,Meta Ads,7.511
2024-08-26,Lazio,Meta Ads,39.483
2024-08-26,Liguria,Meta Ads,10.896
2024-08-26,Lombardia,Meta Ads,48.302
2024-08-26,Marche,Meta Ads,8.911
2024-08-26,Molise,Meta Ads,2.853
2024-08-26,Piemonte,Meta Ads,35.146
2024-08-26,Puglia,Meta Ads,23.325
2024-08-26,Sardegna,Meta Ads,9.024
2024-08-26,Sicilia,Meta Ads,57.517
2024-08-26,Toscana,Meta Ads,22.885
2024-08-26,Trentino-Alto Adige,Meta Ads,8.83
2024-08-26,Umbria,Meta Ads,5.206
2024-08-26,Valle d'Aosta,Meta Ads,1.058
2024-08-26,Veneto,Meta Ads,35.893
2024-09-02,Abruzzo,Meta Ads,9.171
2024-09-02,Basilicata,Meta Ads,3.144
2024-09-02,Calabria,Meta Ads,17.03
2024-09-02,Campania,Meta Ads,56.951
2024-09-02,Emilia-Romagna,Meta Ads,30.56
2024-09-02,Friuli-Venezia Giulia,Meta Ads,8.738
2024-09-02,Lazio,Meta Ads,44.361
2024-09-02,Liguria,Meta Ads,12.48
2024-09-02,Lombardia,Meta Ads,54.85
2024-09-02,Marche,Meta Ads,9.621
2024-09-02,Molise,Meta Ads,3.108
2024-09-02,Piemonte,Meta Ads,40.22
2024-09-02,Puglia,Meta Ads,27.074
2024-09-02,Sardegna,Meta Ads,10.01
2024-09-02,Sicilia,Meta Ads,63.221
2024-09-02,Toscana,Meta Ads,25.073
2024-09-02,Trentino-Alto Adige,Meta Ads,9.754
2024-09-02,Umbria,Meta Ads,5.915
2024-09-02,Valle d'Aosta,Meta Ads,1.224
2024-09-02,Veneto,Meta Ads,40.963
2024-09-09,Abruzzo,Meta Ads,8.566
2024-09-09,Basilicata,Meta Ads,3.049
2024-09-09,Calabria,Meta Ads,16.012
2024-09-09,Campania,Meta Ads,55.018
2024-09-09,Emilia-Romagna,Meta Ads,28.767
2024-09-09,Friuli-Venezia Giulia,Meta Ads,8.629
2024-09-09,Lazio,Meta Ads,42.35
2024-09-09,Liguria,Meta Ads,11.776
2024-09-09,Lombardia,Meta Ads,52.103
2024-09-09,Marche,Meta Ads,9.207
2024-09-09,Molise,Meta Ads,2.96
2024-09-09,Piemonte,Meta Ads,37.728
2024-09-09,Puglia,Meta Ads,25.776
2024-09-09,Sardegna,Meta Ads,9.549
2024-09-09,Sicilia,Meta Ads,61.226
2024-09-09,Toscana,Meta Ads,23.764
2024-09-09,Trentino-Alto Adige,Meta Ads,9.268
2024-09-09,Umbria,Meta Ads,5.577
2024-09-09,Valle d'Aosta,Meta Ads,1.165
2024-09-09,Veneto,Meta Ads,38.945
2024-09-16,Abruzzo,Meta Ads,8.075
2024-09-16,Basilicata,Meta Ads,2.888
2024-09-16,Calabria,Meta Ads,14.836
2024-09-16,Campania,Meta Ads,52.614
2024-09-16,Emilia-Romagna,Meta Ads,26.968
2024-09-16,Friuli-Venezia Giulia,Meta Ads,8.366
2024-09-16,Lazio,Meta Ads,40.512
2024-09-16,Liguria,Meta Ads,11.127
2024-09-16,Lombardia,Meta Ads,50.157
2024-09-16,Marche,Meta Ads,8.937
2024-09-16,Molise,Meta Ads,2.801
2024-09-16,Piemonte,Meta Ads,36.065
2024-09-16,Puglia,Meta Ads,23.798
2024-09-16,Sardegna,Meta Ads,9.112
2024-09-16,Sicilia,Meta Ads,57.932
2024-09-16,Toscana,Meta Ads,22.304
2024-09-16,Trentino-Alto Adige,Meta Ads,8.825
2024-09-16,Umbria,Meta Ads,5.279
2024-09-16,Valle d'Aosta,Meta Ads,1.122
2024-09-16,Veneto,Meta Ads,38.165
2024-09-23,Abruzzo,Meta Ads,8.059
2024-09-23,Basilicata,Meta Ads,2.899
2024-09-23,Calabria,Meta Ads,14.968
2024-09-23,Campania,Meta Ads,52.644
2024-09-23,Emilia-Romagna,Meta Ads,27.745
2024-09-23,Friuli-Venezia Giulia,Meta Ads,8.491
2024-09-23,Lazio,Meta Ads,40.854
2024-09-23,Liguria,Meta Ads,11.018
2024-09-23,Lombardia,Meta Ads,50.307
2024-09-23,Marche,Meta Ads,9.166
2024-09-23,Molise,Meta Ads,2.758
2024-09-23,Piemonte,Meta Ads,36.2
2024-09-23,Puglia,Meta Ads,24.872
2024-09-23,Sardegna,Meta Ads,9.333
2024-09-23,Sicilia,Meta Ads,58.943
2024-09-23,Toscana,Meta Ads,22.456
2024-09-23,Trentino-Alto Adige,Meta Ads,8.878
2024-09-23,Umbria,Meta Ads,5.363
2024-09-23,Valle d'Aosta,Meta Ads,1.135
2024-09-23,Veneto,Meta Ads,37.978
2024-09-30,Abruzzo,Meta Ads,7.866
2024-09-30,Basilicata,Meta Ads,2.767
2024-09-30,Calabria,Meta Ads,14.546
2024-09-30,Campania,Meta Ads,49.931
2024-09-30,Emilia-Romagna,Meta Ads,29.843
2024-09-30,Friuli-Venezia Giulia,Meta Ads,8.006
2024-09-30,Lazio,Meta Ads,38.738
2024-09-30,Liguria,Meta Ads,10.501
2024-09-30,Lombardia,Meta Ads,53.852
2024-09-30,Marche,Meta Ads,8.844
2024-09-30,Molise,Meta Ads,2.704
2024-09-30,Piemonte,Meta Ads,38.668
2024-09-30,Puglia,Meta Ads,24.546
2024-09-30,Sardegna,Meta Ads,9.224
2024-09-30,Sicilia,Meta Ads,57.419
2024-09-30,Toscana,Meta Ads,21.852
2024-09-30,Trentino-Alto Adige,Meta Ads,8.436
2024-09-30,Umbria,Meta Ads,5.224
2024-09-30,Valle d'Aosta,Meta Ads,1.119
2024-09-30,Veneto,Meta Ads,40.449
2024-10-07,Abruzzo,Meta Ads,7.814
2024-10-07,Basilicata,Meta Ads,2.579
2024-10-07,Calabria,Meta Ads,13.786
2024-10-07,Campania,Meta Ads,48.222
2024-10-07,Emilia-Romagna,Meta Ads,29.669
2024-10-07,Friuli-Venezia Giulia,Meta Ads,7.607
2024-10-07,Lazio,Meta Ads,36.697
2024-10-07,Liguria,Meta Ads,10.283
2024-10-07,Lombardia,Meta Ads,53.216
2024-10-07,Marche,Meta Ads,8.438
2024-10-07,Molise,Meta Ads,2.565
2024-10-07,Piemonte,Meta Ads,38.316
2024-10-07,Puglia,Meta Ads,22.9
2024-10-07,Sardegna,Meta Ads,8.578
2024-10-07,Sicilia,Meta Ads,56.076
2024-10-07,Toscana,Meta Ads,20.877
2024-10-07,Trentino-Alto Adige,Meta Ads,8.025
2024-10-07,Umbria,Meta Ads,4.898
2024-10-07,Valle d'Aosta,Meta Ads,1.085
2024-10-07,Veneto,Meta Ads,40.071
2024-10-14,Abruzzo,Meta Ads,7.639
2024-10-14,Basilicata,Meta Ads,2.488
2024-10-14,Calabria,Meta Ads,13.116
2024-10-14,Campania,Meta Ads,47.89
2024-10-14,Emilia-Romagna,Meta Ads,29.941
2024-10-14,Friuli-Venezia Giulia,Meta Ads,7.154
2024-10-14,Lazio,Meta Ads,34.955
2024-10-14,Liguria,Meta Ads,10.245
2024-10-14,Lombardia,Meta Ads,51.559
2024-10-14,Marche,Meta Ads,8.106
2024-10-14,Molise,Meta Ads,2.486
2024-10-14,Piemonte,Meta Ads,38.0
2024-10-14,Puglia,Meta Ads,21.644
2024-10-14,Sardegna,Meta Ads,7.888
2024-10-14,Sicilia,Meta Ads,54.416
2024-10-14,Toscana,Meta Ads,19.999
2024-10-14,Trentino-Alto Adige,Meta Ads,7.772
2024-10-14,Umbria,Meta Ads,4.553
2024-10-14,Valle d'Aosta,Meta Ads,1.029
2024-10-14,Veneto,Meta Ads,39.69
2024-10-21,Abruzzo,Meta Ads,6.924
2024-10-21,Basilicata,Meta Ads,2.276
2024-10-21,Calabria,Meta Ads,11.79
2024-10-21,Campania,Meta Ads,43.234
2024-10-21,Emilia-Romagna,Meta Ads,27.816
2024-10-21,Friuli-Venezia Giulia,Meta Ads,6.272
2024-10-21,Lazio,Meta Ads,32.051
2024-10-21,Liguria,Meta Ads,9.441
2024-10-21,Lombardia,Meta Ads,46.047
2024-10-21,Marche,Meta Ads,7.371
2024-10-21,Molise,Meta Ads,2.238
2024-10-21,Piemonte,Meta Ads,34.24
2024-10-21,Puglia,Meta Ads,19.935
2024-10-21,Sardegna,Meta Ads,6.917
2024-10-21,Sicilia,Meta Ads,49.756
2024-10-21,Toscana,Meta Ads,18.086
2024-10-21,Trentino-Alto Adige,Meta Ads,7.063
2024-10-21,Umbria,Meta Ads,4.042
2024-10-21,Valle d'Aosta,Meta Ads,0.905
2024-10-21,Veneto,Meta Ads,36.425
2024-10-28,Abruzzo,Meta Ads,6.777
2024-10-28,Basilicata,Meta Ads,2.339
2024-10-28,Calabria,Meta Ads,11.411
2024-10-28,Campania,Meta Ads,41.212
2024-10-28,Emilia-Romagna,Meta Ads,27.461
2024-10-28,Friuli-Venezia Giulia,Meta Ads,6.015
2024-10-28,Lazio,Meta Ads,32.028
2024-10-28,Liguria,Meta Ads,9.024
2024-10-28,Lombardia,Meta Ads,45.134
2024-10-28,Marche,Meta Ads,7.309
2024-10-28,Molise,Meta Ads,2.177
2024-10-28,Piemonte,Meta Ads,33.22
2024-10-28,Puglia,Meta Ads,20.058
2024-10-28,Sardegna,Meta Ads,6.766
2024-10-28,Sicilia,Meta Ads,47.28
2024-10-28,Toscana,Meta Ads,17.345
2024-10-28,Trentino-Alto Adige,Meta Ads,6.803
2024-10-28,Umbria,Meta Ads,3.921
2024-10-28,Valle d'Aosta,Meta Ads,0.856
2024-10-28,Veneto,Meta Ads,37.604
2024-11-04,Abruzzo,Meta Ads,6.955
2024-11-04,Basilicata,Meta Ads,2.332
2024-11-04,Calabria,Meta Ads,11.233
2024-11-04,Campania,Meta Ads,41.155
2024-11-04,Emilia-Romagna,Meta Ads,26.885
2024-11-04,Friuli-Venezia Giulia,Meta Ads,6.078
2024-11-04,Lazio,Meta Ads,32.116
2024-11-04,Liguria,Meta Ads,8.898
2024-11-04,Lombardia,Meta Ads,44.196
2024-11-04,Marche,Meta Ads,7.599
2024-11-04,Molise,Meta Ads,2.115
2024-11-04,Piemonte,Meta Ads,34.256
2024-11-04,Puglia,Meta Ads,20.546
2024-11-04,Sardegna,Meta Ads,6.903
2024-11-04,Sicilia,Meta Ads,47.518
2024-11-04,Toscana,Meta Ads,17.224
2024-11-04,Trentino-Alto Adige,Meta Ads,6.979
2024-11-04,Umbria,Meta Ads,4.162
2024-11-04,Valle d'Aosta,Meta Ads,0.858
2024-11-04,Veneto,Meta Ads,37.607
2024-11-11,Abruzzo,Meta Ads,7.302
2024-11-11,Basilicata,Meta Ads,2.406
2024-11-11,Calabria,Meta Ads,11.415
2024-11-11,Campania,Meta Ads,42.383
2024-11-11,Emilia-Romagna,Meta Ads,26.839
2024-11-11,Friuli-Venezia Giulia,Meta Ads,6.268
2024-11-11,Lazio,Meta Ads,32.631
2024-11-11,Liguria,Meta Ads,8.931
2024-11-11,Lombardia,Meta Ads,47.806
2024-11-11,Marche,Meta Ads,8.03
2024-11-11,Molise,Meta Ads,2.157
2024-11-11,Piemonte,Meta Ads,35.3
2024-11-11,Puglia,Meta Ads,21.122
2024-11-11,Sardegna,Meta Ads,7.357
2024-11-11,Sicilia,Meta Ads,49.509
2024-11-11,Toscana,Meta Ads,17.534
2024-11-11,Trentino-Alto Adige,Meta Ads,7.178
2024-11-11,Umbria,Meta Ads,4.279
2024-11-11,Valle d'Aosta,Meta Ads,0.889
2024-11-11,Veneto,Meta Ads,38.26
2024-11-18,Abruzzo,Meta Ads,7.384
2024-11-18,Basilicata,Meta Ads,2.365
2024-11-18,Calabria,Meta Ads,11.508
2024-11-18,Campania,Meta Ads,42.334
2024-11-18,Emilia-Romagna,Meta Ads,27.192
2024-11-18,Friuli-Venezia Giulia,Meta Ads,6.401
2024-11-18,Lazio,Meta Ads,32.425
2024-11-18,Liguria,Meta Ads,9.123
2024-11-18,Lombardia,Meta Ads,48.326
2024-11-18,Marche,Meta Ads,7.946
2024-11-18,Molise,Meta Ads,2.095
2024-11-18,Piemonte,Meta Ads,35.042
2024-11-18,Puglia,Meta Ads,20.829
2024-11-18,Sardegna,Meta Ads,7.492
2024-11-18,Sicilia,Meta Ads,49.68
2024-11-18,Toscana,Meta Ads,17.882
2024-11-18,Trentino-Alto Adige,Meta Ads,7.203
2024-11-18,Umbria,Meta Ads,4.186
2024-11-18,Valle d'Aosta,Meta Ads,0.901
2024-11-18,Veneto,Meta Ads,37.88
2024-11-25,Abruzzo,Meta Ads,7.375
2024-11-25,Basilicata,Meta Ads,2.425
2024-11-25,Calabria,Meta Ads,12.085
2024-11-25,Campania,Meta Ads,43.754
2024-11-25,Emilia-Romagna,Meta Ads,27.935
2024-11-25,Friuli-Venezia Giulia,Meta Ads,6.697
2024-11-25,Lazio,Meta Ads,33.17
2024-11-25,Liguria,Meta Ads,9.684
2024-11-25,Lombardia,Meta Ads,50.29
2024-11-25,Marche,Meta Ads,7.93
2024-11-25,Molise,Meta Ads,2.206
2024-11-25,Piemonte,Meta Ads,36.392
2024-11-25,Puglia,Meta Ads,20.932
2024-11-25,Sardegna,Meta Ads,7.943
2024-11-25,Sicilia,Meta Ads,52.273
2024-11-25,Toscana,Meta Ads,17.871
2024-11-25,Trentino-Alto Adige,Meta Ads,7.233
2024-11-25,Umbria,Meta Ads,4.22
2024-11-25,Valle d'Aosta,Meta Ads,0.935
2024-11-25,Veneto,Meta Ads,37.752
2024-12-02,Abruzzo,Meta Ads,8.134
2024-12-02,Basilicata,Meta Ads,2.704
2024-12-02,Calabria,Meta Ads,13.206
2024-12-02,Campania,Meta Ads,49.904
2024-12-02,Emilia-Romagna,Meta Ads,29.215
2024-12-02,Friuli-Venezia Giulia,Meta Ads,7.732
2024-12-02,Lazio,Meta Ads,36.186
2024-12-02,Liguria,Meta Ads,10.863
2024-12-02,Lombardia,Meta Ads,50.427
2024-12-02,Marche,Meta Ads,8.658
2024-12-02,Molise,Meta Ads,2.424
2024-12-02,Piemonte,Meta Ads,37.952
2024-12-02,Puglia,Meta Ads,22.741
2024-12-02,Sardegna,Meta Ads,8.71
2024-12-02,Sicilia,Meta Ads,58.73
2024-12-02,Toscana,Meta Ads,20.51
2024-12-02,Trentino-Alto Adige,Meta Ads,8.057
2024-12-02,Umbria,Meta Ads,4.693
2024-12-02,Valle d'Aosta,Meta Ads,1.089
2024-12-02,Veneto,Meta Ads,37.22
2024-12-09,Abruzzo,Meta Ads,8.063
2024-12-09,Basilicata,Meta Ads,2.711
2024-12-09,Calabria,Meta Ads,13.678
2024-12-09,Campania,Meta Ads,50.532
2024-12-09,Emilia-Romagna,Meta Ads,28.682
2024-12-09,Friuli-Venezia Giulia,Meta Ads,8.141
2024-12-09,Lazio,Meta Ads,37.032
2024-12-09,Liguria,Meta Ads,11.106
2024-12-09,Lombardia,Meta Ads,48.357
2024-12-09,Marche,Meta Ads,8.757
2024-12-09,Molise,Meta Ads,2.49
2024-12-09,Piemonte,Meta Ads,37.087
2024-12-09,Puglia,Meta Ads,23.327
2024-12-09,Sardegna,Meta Ads,8.975
2024-12-09,Sicilia,Meta Ads,60.247
2024-12-09,Toscana,Meta Ads,21.378
2024-12-09,Trentino-Alto Adige,Meta Ads,8.513
2024-12-09,Umbria,Meta Ads,4.889
2024-12-09,Valle d'Aosta,Meta Ads,1.124
2024-12-09,Veneto,Meta Ads,37.18
2024-12-16,Abruzzo,Meta Ads,7.989
2024-12-16,Basilicata,Meta Ads,2.722
2024-12-16,Calabria,Meta Ads,14.178
2024-12-16,Campania,Meta Ads,50.267
2024-12-16,Emilia-Romagna,Meta Ads,28.338
2024-12-16,Friuli-Venezia Giulia,Meta Ads,8.332
2024-12-16,Lazio,Meta Ads,38.146
2024-12-16,Liguria,Meta Ads,10.99
2024-12-16,Lombardia,Meta Ads,48.258
2024-12-16,Marche,Meta Ads,8.902
2024-12-16,Molise,Meta Ads,2.567
2024-12-16,Piemonte,Meta Ads,36.562
2024-12-16,Puglia,Meta Ads,24.197
2024-12-16,Sardegna,Meta Ads,9.026
2024-12-16,Sicilia,Meta Ads,61.283
2024-12-16,Toscana,Meta Ads,21.22
2024-12-16,Trentino-Alto Adige,Meta Ads,8.664
2024-12-16,Umbria,Meta Ads,4.832
2024-12-16,Valle d'Aosta,Meta Ads,1.11
2024-12-16,Veneto,Meta Ads,37.247
2024-12-23,Abruzzo,Meta Ads,7.842
2024-12-23,Basilicata,Meta Ads,2.686
2024-12-23,Calabria,Meta Ads,13.905
2024-12-23,Campania,Meta Ads,50.029
2024-12-23,Emilia-Romagna,Meta Ads,28.05
2024-12-23,Friuli-Venezia Giulia,Meta Ads,8.43
2024-12-23,Lazio,Meta Ads,38.224
2024-12-23,Liguria,Meta Ads,10.993
2024-12-23,Lombardia,Meta Ads,47.929
2024-12-23,Marche,Meta Ads,8.841
2024-12-23,Molise,Meta Ads,2.658
2024-12-23,Piemonte,Meta Ads,35.167
2024-12-23,Puglia,Meta Ads,24.049
2024-12-23,Sardegna,Meta Ads,8.979
2024-12-23,Sicilia,Meta Ads,60.359
2024-12-23,Toscana,Meta Ads,21.442
2024-12-23,Trentino-Alto Adige,Meta Ads,8.622
2024-12-23,Umbria,Meta Ads,4.95
2024-12-23,Valle d'Aosta,Meta Ads,1.07
2024-12-23,Veneto,Meta Ads,37.293
2024-12-30,Abruzzo,Meta Ads,7.174
