settimana,regione,candidature
2024-11-04,Umbria,163
2024-11-04,Valle d'Aosta,14
2024-11-04,Veneto,765
2024-11-11,Abruzzo,169
2024-11-11,Basilicata,102
2024-11-11,Calabria,238
2024-11-11,Campania,737
2024-11-11,Emilia-Romagna,752
2024-11-11,Friuli-Venezia Giulia,244
2024-11-11,Lazio,1131
2024-11-11,Liguria,257
2024-11-11,Lombardia,1751
2024-11-11,Marche,325
2024-11-11,Molise,49
2024-11-11,Piemonte,613
2024-11-11,Puglia,538
2024-11-11,Sardegna,245
2024-11-11,Sicilia,543
2024-11-11,Toscana,509
2024-11-11,Trentino-Alto Adige,127
2024-11-11,Umbria,170
2024-11-11,Valle d'Aosta,9
2024-11-11,Veneto,838
2024-11-18,Abruzzo,180
2024-11-18,Basilicata,85
2024-11-18,Calabria,196
2024-11-18,Campania,749
2024-11-18,Emilia-Romagna,629
2024-11-18,Friuli-Venezia Giulia,200
2024-11-18,Lazio,1213
2024-11-18,Liguria,265
2024-11-18,Lombardia,1988
2024-11-18,Marche,308
2024-11-18,Molise,50
2024-11-18,Piemonte,677
2024-11-18,Puglia,485
2024-11-18,Sardegna,216
2024-11-18,Sicilia,652
2024-11-18,Toscana,654
2024-11-18,Trentino-Alto Adige,168
2024-11-18,Umbria,108
2024-11-18,Valle d'Aosta,11
2024-11-18,Veneto,752
2024-11-25,Abruzzo,218
2024-11-25,Basilicata,79
2024-11-25,Calabria,282
2024-11-25,Campania,796
2024-11-25,Emilia-Romagna,522
2024-11-25,Friuli-Venezia Giulia,183
2024-11-25,Lazio,1008
2024-11-25,Liguria,276
2024-11-25,Lombardia,1930
2024-11-25,Marche,322
2024-11-25,Molise,40
2024-11-25,Piemonte,813
2024-11-25,Puglia,568
2024-11-25,Sardegna,203
2024-11-25,Sicilia,718
2024-11-25,Toscana,423
2024-11-25,Trentino-Alto Adige,165
2024-11-25,Umbria,103
2024-11-25,Valle d'Aosta,10
2024-11-25,Veneto,748
2024-12-02,Abruzzo,195
2024-12-02,Basilicata,84
2024-12-02,Calabria,213
2024-12-02,Campania,739
2024-12-02,Emilia-Romagna,522
2024-12-02,Friuli-Venezia Giulia,181
2024-12-02,Lazio,1116
2024-12-02,Liguria,264
2024-12-02,Lombardia,1390
2024-12-02,Marche,296
2024-12-02,Molise,46
2024-12-02,Piemonte,689
2024-12-02,Puglia,491
2024-12-02,Sardegna,210
2024-12-02,Sicilia,590
2024-12-02,Toscana,425
2024-12-02,Trentino-Alto Adige,152
2024-12-02,Umbria,98
2024-12-02,Valle d'Aosta,8
2024-12-02,Veneto,699
2024-12-09,Abruzzo,190
2024-12-09,Basilicata,92
2024-12-09,Calabria,153
2024-12-09,Campania,643
2024-12-09,Emilia-Romagna,479
2024-12-09,Friuli-Venezia Giulia,136
2024-12-09,Lazio,994
2024-12-09,Liguria,203
2024-12-09,Lombardia,1434
2024-12-09,Marche,209
2024-12-09,Molise,28
2024-12-09,Piemonte,505
2024-12-09,Puglia,388
2024-12-09,Sardegna,221
2024-12-09,Sicilia,466
2024-12-09,Toscana,346
2024-12-09,Trentino-Alto Adige,140
2024-12-09,Umbria,82
2024-12-09,Valle d'Aosta,6
2024-12-09,Veneto,611
2024-12-16,Abruzzo,121
2024-12-16,Basilicata,54
2024-12-16,Calabria,148
2024-12-16,Campania,507
2024-12-16,Emilia-Romagna,459
2024-12-16,Friuli-Venezia Giulia,90
2024-12-16,Lazio,789
2024-12-16,Liguria,215
2024-12-16,Lombardia,948
2024-12-16,Marche,147
2024-12-16,Molise,20
2024-12-16,Piemonte,443
2024-12-16,Puglia,350
2024-12-16,Sardegna,168
2024-12-16,Sicilia,536
2024-12-16,Toscana,377
2024-12-16,Trentino-Alto Adige,108
2024-12-16,Umbria,114
2024-12-16,Valle d'Aosta,11
2024-12-16,Veneto,423
2024-12-23,Abruzzo,136
2024-12-23,Basilicata,51
2024-12-23,Calabria,199
2024-12-23,Campania,458
2024-12-23,Emilia-Romagna,402
2024-12-23,Friuli-Venezia Giulia,96
2024-12-23,Lazio,784
2024-12-23,Liguria,142
2024-12-23,Lombardia,1010
2024-12-23,Marche,220
2024-12-23,Molise,26
2024-12-23,Piemonte,386
2024-12-23,Puglia,316
2024-12-23,Sardegna,136
2024-12-23,Sicilia,441
2024-12-23,Toscana,312
2024-12-23,Trentino-Alto Adige,114
2024-12-23,Umbria,67
2024-12-23,Valle d'Aosta,12
2024-12-23,Veneto,374
2024-12-30,Abruzzo,140
2024-12-30,Basilicata,62
2024-12-30,Calabria,196
2024-12-30,Campania,543
2024-12-30,Emilia-Romagna,366
2024-12-30,Friuli-Venezia Giulia,119
2024-12-30,Lazio,726
2024-12-30,Liguria,157
2024-12-30,Lombardia,1144
2024-12-30,Marche,181
2024-12-30,Molise,24
2024-12-30,Piemonte,439
2024-12-30,Puglia,432
2024-12-30,Sardegna,174
2024-12-30,Sicilia,542
2024-12-30,Toscana,323
2024-12-30,Trentino-Alto Adige,114
2024-12-30,Umbria,101
2024-12-30,Valle d'Aosta,9
2024-12-30,Veneto,571
2025-01-06,Abruzzo,181
2025-01-06,Basilicata,71
2025-01-06,Calabria,198
2025-01-06,Campania,507
2025-01-06,Emilia-Romagna,505
2025-01-06,Friuli-Venezia Giulia,127
2025-01-06,Lazio,826
2025-01-06,Liguria,200
2025-01-06,Lombardia,1443
2025-01-06,Marche,241
2025-01-06,Molise,28
2025-01-06,Piemonte,525
2025-01-06,Puglia,515
2025-01-06,Sardegna,214
2025-01-06,Sicilia,427
2025-01-06,Toscana,382
2025-01-06,Trentino-Alto Adige,125
2025-01-06,Umbria,107
2025-01-06,Valle d'Aosta,8
2025-01-06,Veneto,619
2025-01-13,Abruzzo,141
2025-01-13,Basilicata,51
2025-01-13,Calabria,219
2025-01-13,Campania,592
2025-01-13,Emilia-Romagna,595
2025-01-13,Friuli-Venezia Giulia,171
2025-01-13,Lazio,1066
2025-01-13,Liguria,251
2025-01-13,Lombardia,1386
2025-01-13,Marche,261
2025-01-13,Molise,40
2025-01-13,Piemonte,480
2025-01-13,Puglia,344
2025-01-13,Sardegna,211
2025-01-13,Sicilia,571
2025-01-13,Toscana,440
2025-01-13,Trentino-Alto Adige,168
2025-01-13,Umbria,125
2025-01-13,Valle d'Aosta,8
2025-01-13,Veneto,635
2025-01-20,Abruzzo,191
2025-01-20,Basilicata,108
2025-01-20,Calabria,251
2025-01-20,Campania,637
2025-01-20,Emilia-Romagna,511
2025-01-20,Friuli-Venezia Giulia,107
2025-01-20,Lazio,940
2025-01-20,Liguria,209
2025-01-20,Lombardia,1230
2025-01-20,Marche,179
2025-01-20,Molise,19
2025-01-20,Piemonte,439
2025-01-20,Puglia,409
2025-01-20,Sardegna,182
2025-01-20,Sicilia,472
2025-01-20,Toscana,382
2025-01-20,Trentino-Alto Adige,123
2025-01-20,Umbria,118
2025-01-20,Valle d'Aosta,11
2025-01-20,Veneto,525
2025-01-27,Abruzzo,177
2025-01-27,Basilicata,73
2025-01-27,Calabria,259
2025-01-27,Campania,610
2025-01-27,Emilia-Romagna,467
2025-01-27,Friuli-Venezia Giulia,134
2025-01-27,Lazio,1099
2025-01-27,Liguria,225
2025-01-27,Lombardia,1454
2025-01-27,Marche,203
2025-01-27,Molise,39
2025-01-27,Piemonte,491
2025-01-27,Puglia,481
2025-01-27,Sardegna,214
2025-01-27,Sicilia,552
2025-01-27,Toscana,422
2025-01-27,Trentino-Alto Adige,139
2025-01-27,Umbria,117
2025-01-27,Valle d'Aosta,15
2025-01-27,Veneto,763
2025-02-03,Abruzzo,156
2025-02-03,Basilicata,75
2025-02-03,Calabria,229
2025-02-03,Campania,765
2025-02-03,Emilia-Romagna,397
2025-02-03,Friuli-Venezia Giulia,143
2025-02-03,Lazio,1078
2025-02-03,Liguria,226
2025-02-03,Lombardia,1378
2025-02-03,Marche,236
2025-02-03,Molise,40
2025-02-03,Piemonte,532
2025-02-03,Puglia,455
2025-02-03,Sardegna,214
2025-02-03,Sicilia,557
2025-02-03,Toscana,422
2025-02-03,Trentino-Alto Adige,148
2025-02-03,Umbria,97
2025-02-03,Valle d'Aosta,9
2025-02-03,Veneto,695
2025-02-10,Abruzzo,155
2025-02-10,Basilicata,85
2025-02-10,Calabria,268
2025-02-10,Campania,690
2025-02-10,Emilia-Romagna,441
2025-02-10,Friuli-Venezia Giulia,153
2025-02-10,Lazio,1014
2025-02-10,Liguria,204
2025-02-10,Lombardia,1258
2025-02-10,Marche,257
2025-02-10,Molise,24
2025-02-10,Piemonte,510
2025-02-10,Puglia,453
2025-02-10,Sardegna,191
2025-02-10,Sicilia,633
2025-02-10,Toscana,397
2025-02-10,Trentino-Alto Adige,180
2025-02-10,Umbria,96
2025-02-10,Valle d'Aosta,10
2025-02-10,Veneto,558
2025-02-17,Abruzzo,130
2025-02-17,Basilicata,60
2025-02-17,Calabria,212
2025-02-17,Campania,624
2025-02-17,Emilia-Romagna,490
2025-02-17,Friuli-Venezia Giulia,123
2025-02-17,Lazio,908
2025-02-17,Liguria,218
2025-02-17,Lombardia,1235
2025-02-17,Marche,227
2025-02-17,Molise,32
2025-02-17,Piemonte,558
2025-02-17,Puglia,425
2025-02-17,Sardegna,188
2025-02-17,Sicilia,585
2025-02-17,Toscana,360
2025-02-17,Trentino-Alto Adige,146
2025-02-17,Umbria,130
2025-02-17,Valle d'Aosta,11
2025-02-17,Veneto,679
2025-02-24,Abruzzo,207
2025-02-24,Basilicata,65
2025-02-24,Calabria,192
2025-02-24,Campania,578
2025-02-24,Emilia-Romagna,476
2025-02-24,Friuli-Venezia Giulia,158
2025-02-24,Lazio,1023
2025-02-24,Liguria,241
2025-02-24,Lombardia,1182
2025-02-24,Marche,234
2025-02-24,Molise,40
2025-02-24,Piemonte,476
2025-02-24,Puglia,440
2025-02-24,Sardegna,230
2025-02-24,Sicilia,542
2025-02-24,Toscana,483
2025-02-24,Trentino-Alto Adige,125
2025-02-24,Umbria,101
2025-02-24,Valle d'Aosta,8
2025-02-24,Veneto,483
2025-03-03,Abruzzo,190
2025-03-03,Basilicata,83
2025-03-03,Calabria,197
2025-03-03,Campania,649
2025-03-03,Emilia-Romagna,548
2025-03-03,Friuli-Venezia Giulia,138
2025-03-03,Lazio,888
2025-03-03,Liguria,223
2025-03-03,Lombardia,1253
2025-03-03,Marche,211
2025-03-03,Molise,49
2025-03-03,Piemonte,458
2025-03-03,Puglia,407
2025-03-03,Sardegna,226
2025-03-03,Sicilia,609
2025-03-03,Toscana,412
2025-03-03,Trentino-Alto Adige,130
2025-03-03,Umbria,98
2025-03-03,Valle d'Aosta,17
2025-03-03,Veneto,735
2025-03-10,Abruzzo,181
2025-03-10,Basilicata,79
2025-03-10,Calabria,185
2025-03-10,Campania,591
2025-03-10,Emilia-Romagna,521
2025-03-10,Friuli-Venezia Giulia,106
2025-03-10,Lazio,1003
2025-03-10,Liguria,189
2025-03-10,Lombardia,1112
2025-03-10,Marche,250
2025-03-10,Molise,28
2025-03-10,Piemonte,571
2025-03-10,Puglia,448
2025-03-10,Sardegna,223
2025-03-10,Sicilia,551
2025-03-10,Toscana,407
2025-03-10,Trentino-Alto Adige,124
2025-03-10,Umbria,123
2025-03-10,Valle d'Aosta,6
2025-03-10,Veneto,534
2025-03-17,Abruzzo,140
2025-03-17,Basilicata,87
2025-03-17,Calabria,217
2025-03-17,Campania,756
2025-03-17,Emilia-Romagna,527
2025-03-17,Friuli-Venezia Giulia,158
2025-03-17,Lazio,1117
2025-03-17,Liguria,265
2025-03-17,Lombardia,1367
2025-03-17,Marche,316
2025-03-17,Molise,45
2025-03-17,Piemonte,555
2025-03-17,Puglia,549
2025-03-17,Sardegna,229
2025-03-17,Sicilia,596
2025-03-17,Toscana,571
2025-03-17,Trentino-Alto Adige,166
2025-03-17,Umbria,114
2025-03-17,Valle d'Aosta,10
2025-03-17,Veneto,654
2025-03-24,Abruzzo,205
2025-03-24,Basilicata,76
2025-03-24,Calabria,234
2025-03-24,Campania,674
2025-03-24,Emilia-Romagna,534
2025-03-24,Friuli-Venezia Giulia,155
2025-03-24,Lazio,1142
2025-03-24,Liguria,208
2025-03-24,Lombardia,1345
2025-03-24,Marche,265
2025-03-24,Molise,39
2025-03-24,Piemonte,573
2025-03-24,Puglia,497
2025-03-24,Sardegna,236
2025-03-24,Sicilia,674
2025-03-24,Toscana,427
2025-03-24,Trentino-Alto Adige,147
2025-03-24,Umbria,127
2025-03-24,Valle d'Aosta,10
2025-03-24,Veneto,695
2025-03-31,Abruzzo,200
2025-03-31,Basilicata,90
2025-03-31,Calabria,257
2025-03-31,Campania,815
2025-03-31,Emilia-Romagna,489
2025-03-31,Friuli-Venezia Giulia,129
2025-03-31,Lazio,1043
2025-03-31,Liguria,283
2025-03-31,Lombardia,1938
2025-03-31,Marche,245
2025-03-31,Molise,43
2025-03-31,Piemonte,594
2025-03-31,Puglia,498
2025-03-31,Sardegna,214
2025-03-31,Sicilia,634
2025-03-31,Toscana,455
2025-03-31,Trentino-Alto Adige,137
2025-03-31,Umbria,117
2025-03-31,Valle d'Aosta,20
2025-03-31,Veneto,595
2025-04-07,Abruzzo,150
2025-04-07,Basilicata,99
2025-04-07,Calabria,252
2025-04-07,Campania,673
2025-04-07,Emilia-Romagna,570
2025-04-07,Friuli-Venezia Giulia,161
2025-04-07,Lazio,1117
2025-04-07,Liguria,265
2025-04-07,Lombardia,1464
2025-04-07,Marche,236
2025-04-07,Molise,33
2025-04-07,Piemonte,483
2025-04-07,Puglia,464
2025-04-07,Sardegna,228
2025-04-07,Sicilia,555
2025-04-07,Toscana,484
2025-04-07,Trentino-Alto Adige,155
2025-04-07,Umbria,138
2025-04-07,Valle d'Aosta,14
2025-04-07,Veneto,633
2025-04-14,Abruzzo,215
2025-04-14,Basilicata,71
2025-04-14,Calabria,216
2025-04-14,Campania,734
2025-04-14,Emilia-Romagna,469
2025-04-14,Friuli-Venezia Giulia,161
2025-04-14,Lazio,1213
2025-04-14,Liguria,231
2025-04-14,Lombardia,1431
2025-04-14,Marche,261
2025-04-14,Molise,44
2025-04-14,Piemonte,541
2025-04-14,Puglia,531
2025-04-14,Sardegna,228
2025-04-14,Sicilia,498
2025-04-14,Toscana,449
2025-04-14,Trentino-Alto Adige,143
2025-04-14,Umbria,119
2025-04-14,Valle d'Aosta,10
2025-04-14,Veneto,781
2025-04-21,Abruzzo,223
2025-04-21,Basilicata,86
2025-04-21,Calabria,222
2025-04-21,Campania,725
2025-04-21,Emilia-Romagna,463
2025-04-21,Friuli-Venezia Giulia,141
2025-04-21,Lazio,1213
2025-04-21,Liguria,243
2025-04-21,Lombardia,1648
2025-04-21,Marche,332
2025-04-21,Molise,55
2025-04-21,Piemonte,639
2025-04-21,Puglia,456
2025-04-21,Sardegna,252
2025-04-21,Sicilia,615
2025-04-21,Toscana,460
2025-04-21,Trentino-Alto Adige,149
2025-04-21,Umbria,90
2025-04-21,Valle d'Aosta,10
2025-04-21,Veneto,672
2025-04-28,Abruzzo,188
2025-04-28,Basilicata,72
2025-04-28,Calabria,258
2025-04-28,Campania,621
2025-04-28,Emilia-Romagna,639
2025-04-28,Friuli-Venezia Giulia,171
2025-04-28,Lazio,1073
2025-04-28,Liguria,232
2025-04-28,Lombardia,1413
2025-04-28,Marche,248
2025-04-28,Molise,36
2025-04-28,Piemonte,629
2025-04-28,Puglia,534
2025-04-28,Sardegna,245
2025-04-28,Sicilia,543
2025-04-28,Toscana,513
2025-04-28,Trentino-Alto Adige,165
2025-04-28,Umbria,110
2025-04-28,Valle d'Aosta,4
2025-04-28,Veneto,539
2025-05-05,Abruzzo,212
2025-05-05,Basilicata,98
2025-05-05,Calabria,241
2025-05-05,Campania,696
2025-05-05,Emilia-Romagna,503
2025-05-05,Friuli-Venezia Giulia,143
2025-05-05,Lazio,1152
2025-05-05,Liguria,249
2025-05-05,Lombardia,1680
2025-05-05,Marche,261
2025-05-05,Molise,34
2025-05-05,Piemonte,500
2025-05-05,Puglia,605
2025-05-05,Sardegna,270
2025-05-05,Sicilia,546
2025-05-05,Toscana,475
2025-05-05,Trentino-Alto Adige,149
2025-05-05,Umbria,107
2025-05-05,Valle d'Aosta,12
2025-05-05,Veneto,672
2025-05-12,Abruzzo,183
2025-05-12,Basilicata,87
2025-05-12,Calabria,263
2025-05-12,Campania,629
2025-05-12,Emilia-Romagna,590
2025-05-12,Friuli-Venezia Giulia,164
2025-05-12,Lazio,1012
2025-05-12,Liguria,281
2025-05-12,Lombardia,1339
2025-05-12,Marche,249
2025-05-12,Molise,39
2025-05-12,Piemonte,521
2025-05-12,Puglia,550
2025-05-12,Sardegna,271
2025-05-12,Sicilia,597
2025-05-12,Toscana,577
2025-05-12,Trentino-Alto Adige,195
2025-05-12,Umbria,110
2025-05-12,Valle d'Aosta,3
2025-05-12,Veneto,634
2025-05-19,Abruzzo,202
2025-05-19,Basilicata,89
2025-05-19,Calabria,248
2025-05-19,Campania,847
2025-05-19,Emilia-Romagna,571
2025-05-19,Friuli-Venezia Giulia,180
2025-05-19,Lazio,1276
2025-05-19,Liguria,291
2025-05-19,Lombardia,1558
2025-05-19,Marche,263
2025-05-19,Molise,43
2025-05-19,Piemonte,528
2025-05-19,Puglia,526
2025-05-19,Sardegna,264
2025-05-19,Sicilia,576
2025-05-19,Toscana,473
2025-05-19,Trentino-Alto Adige,148
2025-05-19,Umbria,105
2025-05-19,Valle d'Aosta,21
2025-05-19,Veneto,589
2025-05-26,Abruzzo,206
2025-05-26,Basilicata,98
2025-05-26,Calabria,315
2025-05-26,Campania,864
2025-05-26,Emilia-Romagna,664
2025-05-26,Friuli-Venezia Giulia,157
2025-05-26,Lazio,1228
2025-05-26,Liguria,291
2025-05-26,Lombardia,1402
2025-05-26,Marche,310
2025-05-26,Molise,32
2025-05-26,Piemonte,547
2025-05-26,Puglia,521
2025-05-26,Sardegna,268
2025-05-26,Sicilia,625
2025-05-26,Toscana,492
2025-05-26,Trentino-Alto Adige,164
2025-05-26,Umbria,132
2025-05-26,Valle d'Aosta,10
2025-05-26,Veneto,725
2025-06-02,Abruzzo,187
2025-06-02,Basilicata,106
2025-06-02,Calabria,320
2025-06-02,Campania,829
2025-06-02,Emilia-Romagna,580
2025-06-02,Friuli-Venezia Giulia,189
2025-06-02,Lazio,1095
2025-06-02,Liguria,265
2025-06-02,Lombardia,1345
2025-06-02,Marche,311
2025-06-02,Molise,39
2025-06-02,Piemonte,594
2025-06-02,Puglia,545
2025-06-02,Sardegna,307
2025-06-02,Sicilia,667
2025-06-02,Toscana,536
2025-06-02,Trentino-Alto Adige,198
2025-06-02,Umbria,85
2025-06-02,Valle d'Aosta,13
2025-06-02,Veneto,736
2025-06-09,Abruzzo,216
2025-06-09,Basilicata,91
2025-06-09,Calabria,272
2025-06-09,Campania,821
2025-06-09,Emilia-Romagna,557
2025-06-09,Friuli-Venezia Giulia,146
2025-06-09,Lazio,1392
2025-06-09,Liguria,307
2025-06-09,Lombardia,1403
2025-06-09,Marche,305
2025-06-09,Molise,34
2025-06-09,Piemonte,527
2025-06-09,Puglia,589
2025-06-09,Sardegna,277
2025-06-09,Sicilia,786
2025-06-09,Toscana,516
2025-06-09,Trentino-Alto Adige,180
2025-06-09,Umbria,124
2025-06-09,Valle d'Aosta,22
2025-06-09,Veneto,573
2025-06-16,Abruzzo,181
2025-06-16,Basilicata,92
2025-06-16,Calabria,365
2025-06-16,Campania,970
2025-06-16,Emilia-Romagna,586
2025-06-16,Friuli-Venezia Giulia,157
2025-06-16,Lazio,1200
2025-06-16,Liguria,255
2025-06-16,Lombardia,1569
2025-06-16,Marche,317
2025-06-16,Molise,53
2025-06-16,Piemonte,505
2025-06-16,Puglia,660
2025-06-16,Sardegna,292
2025-06-16,Sicilia,788
2025-06-16,Toscana,449
2025-06-16,Trentino-Alto Adige,152
2025-06-16,Umbria,113
2025-06-16,Valle d'Aosta,8
2025-06-16,Veneto,708
2025-06-23,Abruzzo,182
2025-06-23,Basilicata,100
2025-06-23,Calabria,254
2025-06-23,Campania,985
2025-06-23,Emilia-Romagna,647
2025-06-23,Friuli-Venezia Giulia,169
2025-06-23,Lazio,1218
2025-06-23,Liguria,268
2025-06-23,Lombardia,1570
2025-06-23,Marche,305
2025-06-23,Molise,68
2025-06-23,Piemonte,579
2025-06-23,Puglia,566
2025-06-23,Sardegna,262
2025-06-23,Sicilia,843
2025-06-23,Toscana,528
2025-06-23,Trentino-Alto Adige,192
2025-06-23,Umbria,131
2025-06-23,Valle d'Aosta,11
2025-06-23,Veneto,693
2025-06-30,Abruzzo,185
2025-06-30,Basilicata,72
2025-06-30,Calabria,353
2025-06-30,Campania,849
2025-06-30,Emilia-Romagna,725
2025-06-30,Friuli-Venezia Giulia,207
2025-06-30,Lazio,1112
2025-06-30,Liguria,319
2025-06-30,Lombardia,1414
2025-06-30,Marche,315
2025-06-30,Molise,48
2025-06-30,Piemonte,556
2025-06-30,Puglia,678
2025-06-30,Sardegna,343
2025-06-30,Sicilia,808
2025-06-30,Toscana,609
2025-06-30,Trentino-Alto Adige,202
2025-06-30,Umbria,144
2025-06-30,Valle d'Aosta,23
2025-06-30,Veneto,740
2025-07-07,Abruzzo,195
2025-07-07,Basilicata,84
2025-07-07,Calabria,291
2025-07-07,Campania,798
2025-07-07,Emilia-Romagna,668
2025-07-07,Friuli-Venezia Giulia,159
2025-07-07,Lazio,1243
2025-07-07,Liguria,249
2025-07-07,Lombardia,1544
2025-07-07,Marche,303
2025-07-07,Molise,61
2025-07-07,Piemonte,471
2025-07-07,Puglia,652
2025-07-07,Sardegna,263
2025-07-07,Sicilia,782
2025-07-07,Toscana,534
2025-07-07,Trentino-Alto Adige,189
2025-07-07,Umbria,117
2025-07-07,Valle d'Aosta,14
2025-07-07,Veneto,695
2025-07-14,Abruzzo,241
2025-07-14,Basilicata,96
2025-07-14,Calabria,317
2025-07-14,Campania,892
2025-07-14,Emilia-Romagna,701
2025-07-14,Friuli-Venezia Giulia,228
2025-07-14,Lazio,1109
2025-07-14,Liguria,237
2025-07-14,Lombardia,1295
2025-07-14,Marche,302
2025-07-14,Molise,41
2025-07-14,Piemonte,460
2025-07-14,Puglia,567
2025-07-14,Sardegna,306
2025-07-14,Sicilia,635
2025-07-14,Toscana,508
2025-07-14,Trentino-Alto Adige,202
2025-07-14,Umbria,153
2025-07-14,Valle d'Aosta,17
2025-07-14,Veneto,727
2025-07-21,Abruzzo,203
2025-07-21,Basilicata,98
2025-07-21,Calabria,325
2025-07-21,Campania,756
2025-07-21,Emilia-Romagna,625
2025-07-21,Friuli-Venezia Giulia,169
2025-07-21,Lazio,1234
2025-07-21,Liguria,292
2025-07-21,Lombardia,1145
2025-07-21,Marche,258
2025-07-21,Molise,49
2025-07-21,Piemonte,401
2025-07-21,Puglia,633
2025-07-21,Sardegna,267
2025-07-21,Sicilia,629
2025-07-21,Toscana,534
2025-07-21,Trentino-Alto Adige,222
2025-07-21,Umbria,118
2025-07-21,Valle d'Aosta,19
2025-07-21,Veneto,699
2025-07-28,Abruzzo,197
2025-07-28,Basilicata,77
2025-07-28,Calabria,252
2025-07-28,Campania,785
2025-07-28,Emilia-Romagna,503
2025-07-28,Friuli-Venezia Giulia,164
2025-07-28,Lazio,985
2025-07-28,Liguria,258
2025-07-28,Lombardia,1271
2025-07-28,Marche,312
2025-07-28,Molise,35
2025-07-28,Piemonte,647
2025-07-28,Puglia,572
2025-07-28,Sardegna,341
2025-07-28,Sicilia,734
2025-07-28,Toscana,416
2025-07-28,Trentino-Alto Adige,195
2025-07-28,Umbria,111
2025-07-28,Valle d'Aosta,10
2025-07-28,Veneto,599
2025-08-04,Abruzzo,155
2025-08-04,Basilicata,73
2025-08-04,Calabria,265
2025-08-04,Campania,648
2025-08-04,Emilia-Romagna,489
2025-08-04,Friuli-Venezia Giulia,118
2025-08-04,Lazio,1015
2025-08-04,Liguria,226
2025-08-04,Lombardia,1130
2025-08-04,Marche,221
2025-08-04,Molise,39
2025-08-04,Piemonte,343
2025-08-04,Puglia,555
2025-08-04,Sardegna,262
2025-08-04,Sicilia,662
2025-08-04,Toscana,444
2025-08-04,Trentino-Alto Adige,149
2025-08-04,Umbria,106
2025-08-04,Valle d'Aosta,13
2025-08-04,Veneto,723
2025-08-11,Abruzzo,187
2025-08-11,Basilicata,67
2025-08-11,Calabria,232
2025-08-11,Campania,636
2025-08-11,Emilia-Romagna,442
2025-08-11,Friuli-Venezia Giulia,136
2025-08-11,Lazio,980
2025-08-11,Liguria,191
2025-08-11,Lombardia,1139
2025-08-11,Marche,223
2025-08-11,Molise,32
2025-08-11,Piemonte,427
2025-08-11,Puglia,416
2025-08-11,Sardegna,220
2025-08-11,Sicilia,552
2025-08-11,Toscana,319
2025-08-11,Trentino-Alto Adige,137
2025-08-11,Umbria,79
2025-08-11,Valle d'Aosta,17
2025-08-11,Veneto,571
2025-08-18,Abruzzo,169
2025-08-18,Basilicata,84
2025-08-18,Calabria,229
2025-08-18,Campania,682
2025-08-18,Emilia-Romagna,594
2025-08-18,Friuli-Venezia Giulia,143
2025-08-18,Lazio,996
2025-08-18,Liguria,236
2025-08-18,Lombardia,1278
2025-08-18,Marche,265
2025-08-18,Molise,39
2025-08-18,Piemonte,422
2025-08-18,Puglia,481
2025-08-18,Sardegna,260
2025-08-18,Sicilia,534
2025-08-18,Toscana,353
2025-08-18,Trentino-Alto Adige,153
2025-08-18,Umbria,97
2025-08-18,Valle d'Aosta,11
2025-08-18,Veneto,558
2025-08-25,Abruzzo,149
2025-08-25,Basilicata,74
2025-08-25,Calabria,224
2025-08-25,Campania,664
2025-08-25,Emilia-Romagna,437
2025-08-25,Friuli-Venezia Giulia,140
2025-08-25,Lazio,1206
2025-08-25,Liguria,231
2025-08-25,Lombardia,1593
2025-08-25,Marche,242
2025-08-25,Molise,33
2025-08-25,Piemonte,500
2025-08-25,Puglia,482
2025-08-25,Sardegna,215
2025-08-25,Sicilia,541
2025-08-25,Toscana,448
2025-08-25,Trentino-Alto Adige,148
2025-08-25,Umbria,110
2025-08-25,Valle d'Aosta,10
2025-08-25,Veneto,619
2025-09-01,Abruzzo,198
2025-09-01,Basilicata,81
2025-09-01,Calabria,221
2025-09-01,Campania,727
2025-09-01,Emilia-Romagna,617
2025-09-01,Friuli-Venezia Giulia,167
2025-09-01,Lazio,975
2025-09-01,Liguria,209
2025-09-01,Lombardia,1284
2025-09-01,Marche,268
2025-09-01,Molise,39
2025-09-01,Piemonte,583
2025-09-01,Puglia,487
2025-09-01,Sardegna,231
2025-09-01,Sicilia,703
2025-09-01,Toscana,501
2025-09-01,Trentino-Alto Adige,174
2025-09-01,Umbria,95
2025-09-01,Valle d'Aosta,16
2025-09-01,Veneto,670
2025-09-08,Abruzzo,158
2025-09-08,Basilicata,82
2025-09-08,Calabria,225
2025-09-08,Campania,800
2025-09-08,Emilia-Romagna,599
2025-09-08,Friuli-Venezia Giulia,161
2025-09-08,Lazio,1263
2025-09-08,Liguria,183
2025-09-08,Lombardia,1660
2025-09-08,Marche,256
2025-09-08,Molise,42
2025-09-08,Piemonte,574
2025-09-08,Puglia,513
2025-09-08,Sardegna,225
2025-09-08,Sicilia,646
2025-09-08,Toscana,517
2025-09-08,Trentino-Alto Adige,142
2025-09-08,Umbria,111
2025-09-08,Valle d'Aosta,15
2025-09-08,Veneto,746
2025-09-15,Abruzzo,174
2025-09-15,Basilicata,89
2025-09-15,Calabria,277
2025-09-15,Campania,798
2025-09-15,Emilia-Romagna,500
2025-09-15,Friuli-Venezia Giulia,194
2025-09-15,Lazio,1233
2025-09-15,Liguria,233
2025-09-15,Lombardia,1490
2025-09-15,Marche,262
2025-09-15,Molise,42
2025-09-15,Piemonte,615
2025-09-15,Puglia,629
2025-09-15,Sardegna,292
